returned_episode_lengths,test_returned_episode_lengths,returned_won_episode,returned_episode_returns,update_steps,grad_steps,_step,test_returned_episode_returns,loss,returned_episode,_runtime,env_step,test_returned_won_episode,qvals,test_returned_episode,_timestamp
27.925783157348633,37.90712356567383,0.3919270932674408,0.964130699634552,1243,9696,1242,1.643937110900879,0.9221892356872559,0.01888020895421505,464.367468359,1909248,0.6962290406227112,0.20089489221572876,1.0,1747608752.4838462
28.55013084411621,37.90712356567383,0.4361979365348816,1.0765173435211182,1252,9768,1251,1.643937110900879,0.759443998336792,0.0182291679084301,467.364439598,1923072,0.6962290406227112,0.23656871914863586,1.0,1747608755.4808495
26.701173782348633,37.90712356567383,0.3157552182674408,0.8587008714675903,1273,9936,1272,1.643937110900879,0.9124831557273865,0.0182291679084301,474.342700674,1955328,0.6962290406227112,0.24319159984588623,1.0,1747608762.4591327
28.148439407348633,37.90712356567383,0.4101562798023224,1.0195249319076538,1274,9944,1273,1.643937110900879,0.9298254251480103,0.0162760429084301,474.675349427,1956864,0.6962290406227112,0.24606244266033173,1.0,1747608762.791809
29.78059959411621,37.90712356567383,0.3730469048023224,0.973179817199707,1279,9984,1278,1.643937110900879,0.8923090696334839,0.01888020895421505,476.330598051,1964544,0.6962290406227112,0.2566204071044922,1.0,1747608764.4470334
28.18489646911621,37.90712356567383,0.6393229365348816,1.353432059288025,1292,10088,1291,1.643937110900879,0.8008538484573364,0.0201822929084301,480.702426148,1984512,0.6962290406227112,0.2195490598678589,1.0,1747608768.8188593
27.365886688232422,42.017337799072266,0.4407552182674408,1.074819564819336,1300,10152,1299,1.7617782354354858,0.8191863298416138,0.01888020895421505,483.436569401,1996800,0.7990543842315674,0.22923317551612854,1.0,1747608771.5529845
27.75911521911621,42.017337799072266,0.3854166865348816,0.9655213356018066,1306,10200,1305,1.7617782354354858,0.7112554311752319,0.01953125186264515,485.433963504,2006016,0.7990543842315674,0.19260728359222412,1.0,1747608773.550356
26.968751907348633,42.017337799072266,0.4329427182674408,1.036547064781189,1329,10384,1328,1.7617782354354858,0.7152518033981323,0.01888020895421505,493.073191817,2041344,0.7990543842315674,0.25063714385032654,1.0,1747608781.1896324
27.121746063232422,42.017337799072266,0.2825520932674408,0.8244577050209045,1342,10488,1341,1.7617782354354858,0.548764705657959,0.01888020895421505,497.392582729,2061312,0.7990543842315674,0.20969918370246887,1.0,1747608785.5090272
27.86849021911621,42.017337799072266,0.3535156548023224,0.9373109936714172,1344,10504,1343,1.7617782354354858,0.6698218584060669,0.01888020895421505,498.058027311,2064384,0.7990543842315674,0.1722385585308075,1.0,1747608786.1744328
26.854167938232422,42.017337799072266,0.4583333432674408,1.0760064125061035,1348,10536,1347,1.7617782354354858,0.6459575295448303,0.01953125186264515,499.384899592,2070528,0.7990543842315674,0.17734651267528534,1.0,1747608787.5013196
29.09505271911621,42.017337799072266,0.5377604365348816,1.2126035690307617,1374,10744,1373,1.7617782354354858,0.6444293856620789,0.01888020895421505,508.01346917,2110464,0.7990543842315674,0.13118575513362885,1.0,1747608796.1298983
27.115236282348633,42.017337799072266,0.4635416865348816,1.074671745300293,1398,10936,1397,1.7617782354354858,0.5632838010787964,0.0201822929084301,516.002952837,2147328,0.7990543842315674,0.17843008041381836,1.0,1747608804.119379
27.492189407348633,42.017337799072266,0.5611979365348816,1.2271771430969238,1432,11208,1431,1.7617782354354858,0.4924973249435425,0.0201822929084301,527.299227222,2199552,0.7990543842315674,0.16953374445438385,1.0,1747608815.4156609
27.426433563232422,42.017337799072266,0.5384114980697632,1.1742371320724487,1442,11288,1441,1.7617782354354858,0.45289987325668335,0.0182291679084301,530.623764534,2214912,0.7990543842315674,0.2010353058576584,1.0,1747608818.7401707
27.803386688232422,42.017337799072266,0.6204427480697632,1.2802776098251343,1468,11496,1467,1.7617782354354858,0.4672324061393738,0.0201822929084301,539.263449773,2254848,0.7990543842315674,0.21947014331817627,1.0,1747608827.3798878
26.774089813232422,42.017337799072266,0.54296875,1.1746822595596313,1479,11584,1478,1.7617782354354858,0.47110894322395325,0.0201822929084301,542.915616637,2271744,0.7990543842315674,0.2747804522514343,1.0,1747608831.0320463
27.508464813232422,42.017337799072266,0.5709635615348816,1.249955177307129,1486,11640,1485,1.7617782354354858,0.4520338475704193,0.01953125186264515,545.244758674,2282496,0.7990543842315674,0.2898441553115845,1.0,1747608833.3611596
27.87825584411621,42.017337799072266,0.4733073115348816,1.1034677028656006,1495,11712,1494,1.7617782354354858,0.4768749475479126,0.01953125186264515,548.254851815,2296320,0.7990543842315674,0.32106447219848633,1.0,1747608836.3712578
27.209636688232422,42.017337799072266,0.56640625,1.2451207637786865,1524,11944,1523,1.7617782354354858,0.35933607816696167,0.02083333395421505,557.891636284,2340864,0.7990543842315674,0.26372238993644714,1.0,1747608846.0080485
27.67708396911621,42.017337799072266,0.5813802480697632,1.251410961151123,1528,11976,1527,1.7617782354354858,0.3629990518093109,0.01953125186264515,559.221820956,2347008,0.7990543842315674,0.2730863690376282,1.0,1747608847.3382456
28.736980438232422,42.017337799072266,0.6549479365348816,1.349798321723938,1540,12072,1539,1.7617782354354858,0.5815027952194214,0.01888020895421505,563.2001593,2365440,0.7990543842315674,0.2715930938720703,1.0,1747608851.3165762
28.815105438232422,42.017337799072266,0.5904948115348816,1.2427244186401367,1541,12080,1540,1.7617782354354858,0.5940752029418945,0.0201822929084301,563.532434793,2366976,0.7990543842315674,0.2703206539154053,1.0,1747608851.6488538
26.850261688232422,42.017337799072266,0.5729166865348816,1.2289360761642456,1543,12096,1542,1.7617782354354858,0.41634035110473633,0.02083333395421505,564.200797325,2370048,0.7990543842315674,0.2628133296966553,1.0,1747608852.3171635
27.97786521911621,42.017337799072266,0.5104166865348816,1.132229208946228,1545,12112,1544,1.7617782354354858,0.4153420925140381,0.01888020895421505,564.867943888,2373120,0.7990543842315674,0.270443320274353,1.0,1747608852.9843576
26.699220657348633,42.017337799072266,0.5013021230697632,1.1245180368423462,1576,12360,1575,1.7617782354354858,0.4105827808380127,0.02148437686264515,575.160888962,2420736,0.7990543842315674,0.2561314105987549,1.0,1747608863.2773268
26.045574188232422,42.017337799072266,0.5677083730697632,1.2353651523590088,1582,12408,1581,1.7617782354354858,0.498712420463562,0.02148437686264515,577.156369136,2429952,0.7990543842315674,0.19767604768276215,1.0,1747608865.2728086
27.00716209411621,42.017337799072266,0.5481771230697632,1.2171790599822998,1604,12584,1603,1.7617782354354858,0.43633198738098145,0.02083333395421505,584.475381647,2463744,0.7990543842315674,0.15753445029258728,1.0,1747608872.59181
26.853517532348633,39.689979553222656,0.4772135615348816,1.0714396238327026,1627,12768,1626,1.879291296005249,0.34078407287597656,0.0182291679084301,592.189016254,2499072,0.8947368264198303,0.23487210273742676,1.0,1747608880.3054452
28.406902313232422,39.689979553222656,0.5800781846046448,1.253544569015503,1630,12792,1629,1.879291296005249,0.38065844774246216,0.0201822929084301,593.182590645,2503680,0.8947368264198303,0.21563206613063812,1.0,1747608881.2990272
26.561199188232422,39.689979553222656,0.560546875,1.213969111442566,1639,12864,1638,1.879291296005249,0.5513116121292114,0.02148437686264515,596.166786665,2517504,0.8947368264198303,0.2937791645526886,1.0,1747608884.2831616
26.91731834411621,39.689979553222656,0.6139323115348816,1.3220653533935547,1645,12912,1644,1.879291296005249,0.558358907699585,0.02083333395421505,598.162101728,2526720,0.8947368264198303,0.3344435691833496,1.0,1747608886.278507
29.47395896911621,39.689979553222656,0.5839844346046448,1.2729146480560303,1663,13056,1662,1.879291296005249,0.5119096040725708,0.017578125,604.1539161,2554368,0.8947368264198303,0.42515796422958374,1.0,1747608892.2703326
25.939455032348633,39.689979553222656,0.5917969346046448,1.2201861143112183,1668,13096,1667,1.879291296005249,0.36365532875061035,0.01888020895421505,605.817695968,2562048,0.8947368264198303,0.4450690746307373,1.0,1747608893.9341383
24.067058563232422,39.689979553222656,0.552734375,1.193403959274292,1687,13248,1686,1.879291296005249,0.37648850679397583,0.0201822929084301,612.130024753,2591232,0.8947368264198303,0.340741902589798,1.0,1747608900.2464664
