returned_episode_lengths,returned_won_episode,update_steps,env_step,_step,test_returned_episode_returns,loss,returned_episode,returned_episode_returns,test_returned_won_episode,qvals,grad_steps,_runtime,test_returned_episode_lengths,test_returned_episode,_timestamp
26.45182228088379,0.0,29,44544,28,0.00395487854257226,0.0,0.02213541604578495,0.21714191138744354,0.0,0.0,0,50.232431842,16.643381118774414,0.9999999403953552,1746196338.2875228
25.21354103088379,0.0,45,69120,44,0.00395487854257226,0.007428519893437624,0.02213541604578495,0.26538410782814026,0.0,0.5288092494010925,112,55.579199805,16.643381118774414,0.9999999403953552,1746196343.6343124
25.33984375,0.0,51,78336,50,0.00395487854257226,0.005977677647024393,0.02213541604578495,0.25436845421791077,0.0,0.5497909784317017,160,57.814846614,16.643381118774414,0.9999999403953552,1746196345.8699543
25.84309959411621,0.0,55,84480,54,0.00395487854257226,0.011976327747106552,0.0234375,0.2663736641407013,0.0,0.6609693765640259,192,59.305992822,16.643381118774414,0.9999999403953552,1746196347.3610916
27.05208396911621,0.0,63,96768,62,0.00395487854257226,0.030815105885267258,0.021484375,0.27485671639442444,0.0,0.684158980846405,256,62.286010488,16.643381118774414,0.9999999403953552,1746196350.341102
25.67447853088379,0.0,75,115200,74,0.00395487854257226,0.03176069259643555,0.02473958395421505,0.28337565064430237,0.0,0.6451030969619751,352,66.760013938,16.643381118774414,0.9999999403953552,1746196354.8150752
24.947265625,0.0,94,144384,93,0.00395487854257226,0.06320938467979431,0.02473958395421505,0.2787109315395355,0.0,0.5632220506668091,504,73.848915472,16.643381118774414,0.9999999403953552,1746196361.9039924
24.69661521911621,0.0,123,188928,122,0.00395487854257226,0.11166992038488388,0.025390625,0.2845116853713989,0.0,0.35344624519348145,736,84.65398747,16.643381118774414,0.9999999403953552,1746196372.7090638
25.92513084411621,0.0,133,204288,132,0.00395487854257226,0.14594337344169617,0.02473958395421505,0.2957974970340729,0.0,0.36922842264175415,816,88.381740521,16.643381118774414,0.9999999403953552,1746196376.4368215
26.361328125,0.0,136,208896,135,0.00395487854257226,0.16024380922317505,0.02473958395421505,0.2854361832141876,0.0,0.3269808888435364,840,89.498875225,16.643381118774414,0.9999999403953552,1746196377.553954
24.19856834411621,0.0,160,245760,159,0.00395487854257226,0.2555486857891083,0.025390625,0.29904618859291077,0.0,0.33663663268089294,1032,98.450344666,16.643381118774414,0.9999999403953552,1746196386.505425
24.52669334411621,0.0,183,281088,182,0.00395487854257226,0.49944984912872314,0.02408854104578495,0.2904980182647705,0.0,0.3589745759963989,1216,107.029215915,16.643381118774414,0.9999999403953552,1746196395.0843103
24.85872459411621,0.0,187,287232,186,0.00395487854257226,0.4874821603298187,0.02408854104578495,0.2951888144016266,0.0,0.36477363109588623,1248,108.520164038,16.643381118774414,0.9999999403953552,1746196396.575261
25.63346290588379,0.0,189,290304,188,0.00395487854257226,0.4880480468273163,0.02408854104578495,0.308417946100235,0.0,0.3633517622947693,1264,109.264837998,16.643381118774414,0.9999999403953552,1746196397.3199177
24.75,0.0,194,297984,193,0.00395487854257226,0.4853527843952179,0.02408854104578495,0.3182356655597687,0.0,0.38096994161605835,1304,111.139780589,16.643381118774414,0.9999999403953552,1746196399.1946728
25.236328125,0.0,196,301056,195,0.00395487854257226,0.4751547574996948,0.02604166604578495,0.29230794310569763,0.0,0.37868016958236694,1320,111.884761619,16.643381118774414,0.9999999403953552,1746196399.939835
25.93619728088379,0.0,198,304128,197,0.00395487854257226,0.47237300872802734,0.02213541604578495,0.2785514295101166,0.0,0.37456434965133667,1336,112.630389331,16.643381118774414,0.9999999403953552,1746196400.6854897
26.84375,0.0,204,313344,203,0.00395487854257226,0.4416581988334656,0.02213541604578495,0.30988603830337524,0.0,0.3799877464771271,1384,114.866590388,16.643381118774414,0.9999999403953552,1746196402.9216697
24.388671875,0.0,259,397824,258,0.00395487854257226,0.40397900342941284,0.02408854104578495,0.2941536009311676,0.0,0.3582325279712677,1824,135.36519808,16.643381118774414,0.9999999403953552,1746196423.4202828
25.50911521911621,0.0,278,427008,277,0.00395487854257226,0.3694511950016022,0.02408854104578495,0.31631508469581604,0.0,0.35570746660232544,1976,142.45285381,16.643381118774414,0.9999999403953552,1746196430.5079043
25.43815040588379,0.0,285,437760,284,0.00395487854257226,0.34799954295158386,0.025390625,0.2963932156562805,0.0,0.33945155143737793,2032,145.060569513,16.643381118774414,0.9999999403953552,1746196433.1156528
25.50390625,0.0,303,465408,302,0.00395487854257226,0.3194006383419037,0.02408854104578495,0.29508134722709656,0.0,0.31689736247062683,2176,151.773431481,16.643381118774414,0.9999999403953552,1746196439.828405
24.92903709411621,0.0,330,506880,329,0.4738159477710724,0.26833856105804443,0.025390625,0.3099934756755829,0.0,0.29055511951446533,2392,161.919197801,33.911354064941406,1.0,1746196449.9742918
25.06900978088379,0.0,360,552960,359,0.4738159477710724,0.09267605096101761,0.025390625,0.30151689052581787,0.0,0.22833214700222015,2632,173.109038784,33.911354064941406,1.0,1746196461.1641335
