returned_won_episode,returned_episode_returns,update_steps,env_step,test_returned_episode_lengths,loss,_runtime,test_returned_episode,returned_episode_lengths,test_returned_episode_returns,_timestamp,grad_steps,test_returned_won_episode,returned_episode,_step,qvals
0.0,0.2832682430744171,326,500736.0,11.832451820373535,0.045281071215867996,154.254921258,1.0,12.267579078674316,0.5473681092262268,1746169911.7510493,2360,0.00037778617115691304,0.0696614608168602,325,0.20682258903980255
0.0,0.2794053852558136,331,508416.0,11.832451820373535,0.04704611003398895,155.923086278,1.0,12.173829078674316,0.5473681092262268,1746169913.4193122,2400,0.00037778617115691304,0.0703125,330,0.20836248993873596
0.0,0.3032986521720886,339,520704.0,11.832451820373535,0.04433043301105499,158.55887505,1.0,12.726563453674316,0.5473681092262268,1746169916.0550995,2464,0.00037778617115691304,0.0670572966337204,338,0.20801828801631927
0.0,0.31692710518836975,359,551424.0,11.832451820373535,0.05397462099790573,165.225240243,1.0,12.634115219116211,0.5473681092262268,1746169922.7214646,2624,0.00037778617115691304,0.0677083358168602,358,0.2173531949520111
0.0,0.3142578601837158,367,563712.0,11.832451820373535,0.07323622703552246,167.872580386,1.0,12.362630844116211,0.5473681092262268,1746169925.3688252,2688,0.00037778617115691304,0.068359375,366,0.21474941074848175
0.0,0.3371962308883667,388,595968.0,11.832451820373535,0.05472540482878685,174.82286059,1.0,12.132813453674316,0.5473681092262268,1746169932.3190722,2856,0.00037778617115691304,0.0716145858168602,387,0.19460240006446838
0.0,0.30390626192092896,402,617472.0,11.832451820373535,0.055505260825157166,179.486559225,1.0,13.498698234558105,0.5473681092262268,1746169936.982777,2968,0.00037778617115691304,0.0605468787252903,401,0.20162367820739746
0.0,0.336501806974411,403,619008.0,11.832451820373535,0.05554293096065521,179.821267491,1.0,12.951823234558105,0.5473681092262268,1746169937.317454,2976,0.00037778617115691304,0.0651041716337204,402,0.19464221596717834
0.0,0.3319227993488312,410,629760.0,11.832451820373535,0.05063018202781677,182.159406848,1.0,13.341146469116211,0.5473681092262268,1746169939.6556203,3032,0.00037778617115691304,0.0618489608168602,409,0.20598122477531433
0.0,0.3450087308883667,412,632832.0,11.832451820373535,0.07115485519170761,182.820208106,1.0,13.111979484558105,0.5473681092262268,1746169940.3164744,3048,0.00037778617115691304,0.0638020858168602,411,0.21690811216831207
0.0,0.34845924377441406,417,640512.0,11.832451820373535,0.0689559057354927,184.629172404,1.0,13.004557609558105,0.5473681092262268,1746169942.125361,3088,0.00037778617115691304,0.0657552108168602,416,0.22793659567832947
0.0,0.3525391221046448,441,677376.0,11.832451820373535,0.0668245404958725,192.61876618,1.0,11.819010734558105,0.5473681092262268,1746169950.1150286,3280,0.00037778617115691304,0.0735677108168602,440,0.2695499658584595
0.0,0.3656902015209198,442,678912.0,11.832451820373535,0.06977902352809906,192.949610892,1.0,11.875651359558105,0.5473681092262268,1746169950.445888,3288,0.00037778617115691304,0.0716145858168602,441,0.25823700428009033
0.0,0.26777347922325134,467,717312.0,11.832451820373535,0.10966068506240845,201.276116015,1.0,15.211588859558105,0.5473681092262268,1746169958.7722394,3488,0.00037778617115691304,0.0507812537252903,466,0.20233316719532013
0.0,0.37102869153022766,469,720384.0,11.832451820373535,0.08069486916065216,201.941814525,1.0,11.270182609558105,0.5473681092262268,1746169959.4380283,3504,0.00037778617115691304,0.0768229216337204,468,0.21451981365680695
0.0,0.3659939765930176,474,728064.0,11.832451820373535,0.05085236579179764,203.621983373,1.0,12.998698234558105,0.5473681092262268,1746169961.1181922,3544,0.00037778617115691304,0.0651041716337204,473,0.1855073869228363
0.0,0.36174049973487854,475,729600.0,11.832451820373535,0.059787772595882416,203.95544905,1.0,12.943360328674316,0.5473681092262268,1746169961.451454,3552,0.00037778617115691304,0.0625,474,0.18017667531967163
0.0,0.40340718626976013,484,743424.0,11.832451820373535,0.05008671060204506,206.946210858,1.0,12.598958969116211,0.5473681092262268,1746169964.442474,3624,0.00037778617115691304,0.0690104216337204,483,0.18599927425384521
0.0,0.389127641916275,495,760320.0,11.832451820373535,0.05352812260389328,210.616316934,1.0,12.633463859558105,0.5473681092262268,1746169968.1125596,3712,0.00037778617115691304,0.0670572966337204,494,0.1942581832408905
0.0,0.40585941076278687,515,791040.0,11.832451820373535,0.07018569856882095,217.254384725,1.0,13.313802719116211,0.5473681092262268,1746169974.7505825,3872,0.00037778617115691304,0.0625,514,0.1623927801847458
0.0,0.4037543833255768,520,798720.0,11.832451820373535,0.0663919523358345,218.911313995,1.0,13.390625953674316,0.5473681092262268,1746169976.4075499,3912,0.00037778617115691304,0.0618489608168602,519,0.14324331283569336
0.0,0.42343756556510925,530,814080.0,11.832451820373535,0.06391950696706772,222.215420019,1.0,11.709635734558105,0.5473681092262268,1746169979.7117271,3992,0.00037778617115691304,0.0742187574505806,529,0.1635860949754715
0.0,0.4259549081325531,541,830976.0,11.832451820373535,0.1190556138753891,225.912298303,1.0,12.091146469116211,0.5473681092262268,1746169983.4084992,4080,0.00037778617115691304,0.0709635466337204,540,0.22656655311584473
0.0,0.4595269560813904,599,920064.0,11.832451820373535,0.08913581073284149,245.191755026,1.0,11.406250953674316,0.5473681092262268,1746170002.6878629,4544,0.00037778617115691304,0.0755208358168602,598,0.19311703741550446
0.0,0.4266927242279053,622,955392.0,11.832451820373535,0.1592082679271698,252.856726819,1.0,13.304037094116211,0.5473681092262268,1746170010.3528297,4728,0.00037778617115691304,0.0631510466337204,621,0.15436342358589172
0.0,0.46586376428604126,623,956928.0,11.832451820373535,0.1172364354133606,253.187605443,1.0,11.341146469116211,0.5473681092262268,1746170010.6838253,4736,0.00037778617115691304,0.0761718824505806,622,0.1545422375202179
0.0,0.48116323351860046,644,989184.0,11.832451820373535,0.05008034035563469,260.168731337,1.0,13.248047828674316,0.5473681092262268,1746170017.6649408,4904,0.00037778617115691304,0.0618489608168602,643,0.14974407851696014
0.0,0.4769749045372009,647,993792.0,11.832451820373535,0.06746814399957657,261.188828745,1.0,13.210938453674316,0.5473681092262268,1746170018.6850598,4928,0.00037778617115691304,0.0631510466337204,646,0.14920349419116974
0.0,0.5025824904441833,665,1021440.0,15.015846252441406,0.06298631429672241,267.217679968,1.0,13.343099594116211,0.5546807050704956,1746170024.7138932,5072,0.0012189176632091403,0.0631510466337204,664,0.15791907906532288
0.0,0.4930773079395294,670,1029120.0,15.015846252441406,0.05512614548206329,268.872087207,1.0,13.356771469116211,0.5546807050704956,1746170026.3682885,5112,0.0012189176632091403,0.0625,669,0.15748640894889832
0.0,0.48886728286743164,672,1032192.0,15.015846252441406,0.05491682142019272,269.533460126,1.0,13.473307609558105,0.5546807050704956,1746170027.0296915,5128,0.0012189176632091403,0.0625,671,0.15486562252044678
0.0,0.5002604722976685,697,1070592.0,15.015846252441406,0.07130420207977295,277.820865269,1.0,11.813802719116211,0.5546807050704956,1746170035.3170645,5328,0.0012189176632091403,0.0729166716337204,696,0.11846386641263962
0.0,0.47404518723487854,705,1082880.0,15.015846252441406,0.1693982481956482,280.488026255,1.0,10.795573234558105,0.5546807050704956,1746170037.9842834,5392,0.0012189176632091403,0.0807291716337204,704,0.09011447429656982
0.010416666977107525,0.47144103050231934,707,1085952.0,15.015846252441406,0.12189790606498718,281.14982418,1.0,11.940755844116211,0.5546807050704956,1746170038.646044,5408,0.0012189176632091403,0.0729166716337204,706,0.09027010202407837
0.0,0.5012804269790649,712,1093632.0,15.015846252441406,0.06372736394405365,282.802723642,1.0,12.639974594116211,0.5546807050704956,1746170040.2988777,5448,0.0012189176632091403,0.0670572966337204,711,0.07143749296665192
0.0,0.5108073353767395,714,1096704.0,15.015846252441406,0.0558537058532238,283.471198768,1.0,12.190755844116211,0.5546807050704956,1746170040.9671655,5464,0.0012189176632091403,0.0703125,713,0.07698501646518707
0.0,0.5134766101837158,746,1145856.0,15.015846252441406,0.05827941745519638,294.133263626,1.0,12.128255844116211,0.5546807050704956,1746170051.6295123,5720,0.0012189176632091403,0.0709635466337204,745,0.09263955056667328
0.0,0.521592915058136,783,1202688.0,15.015846252441406,0.05811353400349617,306.43418325,1.0,12.118490219116211,0.5546807050704956,1746170063.930381,6016,0.0012189176632091403,0.0709635466337204,782,0.08350253105163574
0.0,0.49902352690696716,787,1208832.0,15.015846252441406,0.06438425183296204,307.783043705,1.0,12.280599594116211,0.5546807050704956,1746170065.2792726,6048,0.0012189176632091403,0.0703125,786,0.07705286145210266
0.00911458395421505,0.5172092914581299,800,1228800.0,15.015846252441406,0.04575786367058754,312.085740383,1.0,11.884766578674316,0.5546807050704956,1746170069.581905,6152,0.0012189176632091403,0.0703125,799,0.01440565288066864
0.0,0.5157119035720825,806,1238016.0,15.015846252441406,0.047044310718774796,314.071669974,1.0,12.642579078674316,0.5546807050704956,1746170071.5679286,6200,0.0012189176632091403,0.0670572966337204,805,0.029825802892446518
0.0,0.49266496300697327,840,1290240.0,15.015846252441406,0.05653776228427887,325.347316284,1.0,12.925782203674316,0.5546807050704956,1746170082.843455,6472,0.0012189176632091403,0.0651041716337204,839,0.0448327362537384
0.0,0.5282986760139465,878,1348608.0,15.015846252441406,0.05818335711956024,337.9257303,1.0,12.326172828674316,0.5546807050704956,1746170095.4218724,6776,0.0012189176632091403,0.0709635466337204,877,0.06183069199323654
0.0,0.5030816793441772,880,1351680.0,15.015846252441406,0.06731320917606354,338.588254577,1.0,11.265625953674316,0.5546807050704956,1746170096.084391,6792,0.0012189176632091403,0.0768229216337204,879,0.06323573738336563
0.0,0.4889974594116211,893,1371648.0,15.015846252441406,0.07143726944923401,342.882176992,1.0,12.803385734558105,0.5546807050704956,1746170100.3784401,6896,0.0012189176632091403,0.06640625,892,0.05998028814792633
0.0,0.5173828601837158,897,1377792.0,15.015846252441406,0.06526818871498108,344.203185681,1.0,11.511068344116211,0.5546807050704956,1746170101.6994002,6928,0.0012189176632091403,0.0761718824505806,896,0.08277855813503265
0.0,0.5287761092185974,898,1379328.0,15.015846252441406,0.0701439306139946,344.538196354,1.0,12.372396469116211,0.5546807050704956,1746170102.0343592,6936,0.0012189176632091403,0.0690104216337204,897,0.08105551451444626
0.0,0.5198785066604614,907,1393152.0,15.015846252441406,0.09875375777482986,347.51069432,1.0,12.729166984558105,0.5546807050704956,1746170105.0069568,7008,0.0012189176632091403,0.068359375,906,0.04207837954163551
0.0,0.5184462666511536,920,1413120.0,15.015846252441406,0.06292244046926498,351.817510433,1.0,12.195963859558105,0.5546807050704956,1746170109.3137217,7112,0.0012189176632091403,0.0703125,919,-0.00932396575808525
0.0,0.5211154818534851,951,1460736.0,15.015846252441406,0.06092286854982376,362.073330224,1.0,13.538412094116211,0.5546807050704956,1746170119.5696225,7360,0.0012189176632091403,0.0625,950,0.0012392261996865273
0.0,0.5068143010139465,956,1468416.0,15.015846252441406,0.0615810826420784,363.726990312,1.0,13.770182609558105,0.5546807050704956,1746170121.222414,7400,0.0012189176632091403,0.0618489608168602,955,0.0018240235513076186
0.0,0.5222439765930176,961,1476096.0,15.015846252441406,0.056908562779426575,365.391267228,1.0,12.980469703674316,0.5546807050704956,1746170122.887531,7440,0.0012189176632091403,0.064453125,960,0.0049935318529605865
0.0,0.527560830116272,968,1486848.0,15.015846252441406,0.053099438548088074,367.691061589,1.0,12.592448234558105,0.5546807050704956,1746170125.1873221,7496,0.0012189176632091403,0.0670572966337204,967,0.01723036915063858
0.0,0.535178005695343,975,1497600.0,13.735002517700195,0.04835091158747673,370.08120601,0.9999999403953552,12.399088859558105,0.6192559003829956,1746170127.5773342,7552,0.003076246939599514,0.068359375,974,0.0014111141208559275
0.0,0.524457573890686,989,1519104.0,13.735002517700195,0.08788079023361206,374.692070757,0.9999999403953552,13.081380844116211,0.6192559003829956,1746170132.1883457,7664,0.003076246939599514,0.0638020858168602,988,0.004442633129656315
0.0,0.5438368916511536,995,1528320.0,13.735002517700195,0.06536935269832611,376.671148229,0.9999999403953552,12.352865219116211,0.6192559003829956,1746170134.1672997,7712,0.003076246939599514,0.0677083358168602,994,0.02043701335787773
0.0,0.5246094465255737,1006,1545216.0,13.735002517700195,0.07464118301868439,380.316219827,0.9999999403953552,12.166666984558105,0.6192559003829956,1746170137.8124754,7800,0.003076246939599514,0.0709635466337204,1005,0.007201477885246277
0.0,0.529405415058136,1019,1565184.0,13.735002517700195,0.06905503571033478,384.6227162,0.9999999403953552,11.867188453674316,0.6192559003829956,1746170142.1189184,7904,0.003076246939599514,0.0735677108168602,1018,0.003950798884034157
0.0,0.5259115099906921,1037,1592832.0,13.735002517700195,0.07113081216812134,390.559557261,0.9999999403953552,11.710287094116211,0.6192559003829956,1746170148.055659,8048,0.003076246939599514,0.0729166716337204,1036,-0.012173635885119438
0.0,0.5366103053092957,1046,1606656.0,13.735002517700195,0.05633286386728287,393.513927035,0.9999999403953552,11.921224594116211,0.6192559003829956,1746170151.0101824,8120,0.003076246939599514,0.0716145858168602,1045,-0.014714541845023632
0.0,0.5369358062744141,1054,1618944.0,13.735002517700195,0.06631242483854294,396.158542545,0.9999999403953552,12.106771469116211,0.6192559003829956,1746170153.6547883,8184,0.003076246939599514,0.0703125,1053,-0.015779828652739525
0.00911458395421505,0.5273438692092896,1055,1620480.0,13.735002517700195,0.07845419645309448,396.509013488,0.9999999403953552,13.248047828674316,0.6192559003829956,1746170154.0051136,8192,0.003076246939599514,0.0631510466337204,1054,-0.009510445408523083
0.0,0.5444228053092957,1062,1631232.0,13.735002517700195,0.06682675331830978,398.808227631,0.9999999403953552,12.672526359558105,0.6192559003829956,1746170156.3045115,8248,0.003076246939599514,0.0670572966337204,1061,-0.010509366169571877
0.0,0.5140408277511597,1078,1655808.0,13.735002517700195,0.06167355552315712,404.100800749,0.9999999403953552,13.394532203674316,0.6192559003829956,1746170161.5970538,8376,0.003076246939599514,0.0611979216337204,1077,-0.12360161542892456
0.0,0.526388943195343,1082,1661952.0,13.735002517700195,0.07729317247867584,405.413664445,0.9999999403953552,13.820963859558105,0.6192559003829956,1746170162.9099154,8408,0.003076246939599514,0.0611979216337204,1081,-0.10970582067966461
0.00911458395421505,0.5481554865837097,1083,1663488.0,13.735002517700195,0.05656364932656288,405.74642572,0.9999999403953552,13.484375953674316,0.6192559003829956,1746170163.2426739,8416,0.003076246939599514,0.0625,1082,-0.10471701622009277
0.0,0.5254774689674377,1086,1668096.0,13.735002517700195,0.054411035031080246,406.737811569,0.9999999403953552,13.669271469116211,0.6192559003829956,1746170164.2340753,8440,0.003076246939599514,0.0598958358168602,1085,-0.1031542718410492
0.0,0.5026259422302246,1105,1697280.0,13.735002517700195,0.06034431979060173,413.084238913,0.9999999403953552,14.458985328674316,0.6192559003829956,1746170170.5804608,8592,0.003076246939599514,0.0553385429084301,1104,-0.06339220702648163
0.0,0.5003038644790649,1107,1700352.0,13.735002517700195,0.04731472581624985,413.744786954,0.9999999403953552,14.080079078674316,0.6192559003829956,1746170171.2410386,8608,0.003076246939599514,0.0592447929084301,1106,-0.06726880371570587
0.0,0.5181640982627869,1115,1712640.0,13.735002517700195,0.06050353869795799,416.414133299,0.9999999403953552,14.306641578674316,0.6192559003829956,1746170173.9103549,8672,0.003076246939599514,0.0579427108168602,1114,-0.06016247719526291
0.0,0.48880213499069214,1121,1721856.0,13.735002517700195,0.04836872220039368,418.398302618,0.9999999403953552,14.525391578674316,0.6192559003829956,1746170175.8945608,8720,0.003076246939599514,0.0553385429084301,1120,-0.06425361335277557
0.00911458395421505,0.5107856392860413,1130,1735680.0,13.735002517700195,0.059932559728622437,421.382486808,0.9999999403953552,13.313802719116211,0.6192559003829956,1746170178.8787043,8792,0.003076246939599514,0.0625,1129,-0.06201944500207901
0.0,0.5369358062744141,1137,1746432.0,13.735002517700195,0.12336592376232147,423.702727079,0.9999999403953552,12.651693344116211,0.6192559003829956,1746170181.1989725,8848,0.003076246939599514,0.06640625,1136,-0.06549890339374542
0.0,0.5492405295372009,1154,1772544.0,13.735002517700195,0.0656030923128128,429.345230074,0.9999999403953552,12.373047828674316,0.6192559003829956,1746170186.8414907,8984,0.003076246939599514,0.0703125,1153,-0.08353497087955475
0.0,0.547873318195343,1159,1780224.0,13.735002517700195,0.052105195820331573,430.997602748,0.9999999403953552,12.675130844116211,0.6192559003829956,1746170188.4938524,9024,0.003076246939599514,0.068359375,1158,-0.07599091529846191
0.0,0.5360677242279053,1166,1790976.0,13.735002517700195,0.05041435360908508,433.322641516,0.9999999403953552,12.280599594116211,0.6192559003829956,1746170190.818819,9080,0.003076246939599514,0.0696614608168602,1165,-0.0730515867471695
0.008463541977107525,0.5429254174232483,1221,1875456.0,13.735002517700195,0.058094460517168045,451.629044856,0.9999999403953552,12.205729484558105,0.6192559003829956,1746170209.1253037,9520,0.003076246939599514,0.0703125,1220,-0.11562634259462357
0.0,0.5496094226837158,1225,1881600.0,13.735002517700195,0.0543983168900013,452.951107632,0.9999999403953552,12.725260734558105,0.6192559003829956,1746170210.44733,9552,0.003076246939599514,0.068359375,1224,-0.11175142228603363
0.0,0.5360026955604553,1242,1907712.0,13.735002517700195,0.06518314778804779,458.605577267,0.9999999403953552,13.142579078674316,0.6192559003829956,1746170216.101822,9688,0.003076246939599514,0.064453125,1241,-0.10873644053936005
0.0,0.5344618558883667,1246,1913856.0,13.735002517700195,0.0650225579738617,459.919432172,0.9999999403953552,12.340495109558105,0.6192559003829956,1746170217.4157095,9720,0.003076246939599514,0.0703125,1245,-0.10651154816150665
0.0182291679084301,0.5717665553092957,1252,1923072.0,13.735002517700195,0.062356963753700256,461.895834557,0.9999999403953552,12.434896469116211,0.6192559003829956,1746170219.3919816,9768,0.003076246939599514,0.0690104216337204,1251,-0.10469428449869156
0.0,0.5387587547302246,1267,1946112.0,13.735002517700195,0.06984339654445648,466.91194608,0.9999999403953552,12.271485328674316,0.6192559003829956,1746170224.408186,9888,0.003076246939599514,0.0703125,1266,-0.10721755772829056
0.0,0.5240234732627869,1276,1959936.0,13.735002517700195,0.06488656997680664,469.888097146,0.9999999403953552,12.510416984558105,0.6192559003829956,1746170227.3842986,9960,0.003076246939599514,0.068359375,1275,-0.1126338392496109
0.0,0.5394966006278992,1311,2013696.0,14.234931945800781,0.06833492964506149,481.622239693,1.0,13.576172828674316,0.6429452896118164,1746170239.1184506,10240,0.004794520791620016,0.0625,1310,-0.11166617274284363
0.0,0.5467883348464966,1361,2090496.0,14.234931945800781,0.06332754343748093,498.299092068,1.0,12.611979484558105,0.6429452896118164,1746170255.7953079,10640,0.004794520791620016,0.0677083358168602,1360,-0.12997928261756897
0.0,0.5568143725395203,1371,2105856.0,14.234931945800781,0.06270941346883774,501.637750083,1.0,12.594401359558105,0.6429452896118164,1746170259.1339998,10720,0.004794520791620016,0.0690104216337204,1370,-0.15351559221744537
0.0,0.5350478291511536,1376,2113536.0,14.234931945800781,0.0834915041923523,503.282209667,1.0,12.610026359558105,0.6429452896118164,1746170260.7784462,10760,0.004794520791620016,0.06640625,1375,-0.15011921525001526
0.00911458395421505,0.5467665791511536,1377,2115072.0,14.234931945800781,0.07541872560977936,503.612247665,1.0,12.550782203674316,0.6429452896118164,1746170261.108507,10768,0.004794520791620016,0.0670572966337204,1376,-0.15084707736968994
0.0078125,0.5684245228767395,1401,2151936.0,14.234931945800781,0.07278326898813248,511.610692258,1.0,12.546875953674316,0.6429452896118164,1746170269.106799,10960,0.004794520791620016,0.0696614608168602,1400,-0.16087710857391357
0.01888020895421505,0.5775391459465027,1412,2168832.0,14.234931945800781,0.08420920372009277,515.249194122,1.0,12.771485328674316,0.6429452896118164,1746170272.7454436,11048,0.004794520791620016,0.0670572966337204,1411,-0.153530091047287
0.00390625,0.5503472685813904,1417,2176512.0,14.234931945800781,0.06676889210939407,516.906266647,1.0,13.666016578674316,0.6429452896118164,1746170274.4024963,11088,0.004794520791620016,0.0618489608168602,1416,-0.1545010507106781
0.010416666977107525,0.5483290553092957,1434,2202624.0,14.234931945800781,0.07749113440513611,522.523100003,1.0,12.194010734558105,0.6429452896118164,1746170280.019306,11224,0.004794520791620016,0.0696614608168602,1433,-0.14819857478141785
0.0,0.5330078601837158,1450,2227200.0,14.234931945800781,0.07141885161399841,527.847425114,1.0,12.374349594116211,0.6429452896118164,1746170285.3436944,11352,0.004794520791620016,0.0703125,1449,-0.17257662117481232
0.008463541977107525,0.5451823472976685,1489,2287104.0,14.234931945800781,0.0820016860961914,540.813972702,1.0,13.468099594116211,0.6429452896118164,1746170298.309934,11664,0.004794520791620016,0.0625,1488,-0.12853175401687622
0.0,0.5434245467185974,1515,2327040.0,14.234931945800781,0.08015596121549606,549.461730118,1.0,12.307291984558105,0.6429452896118164,1746170306.9579592,11872,0.004794520791620016,0.0703125,1514,-0.11475168913602829
0.0,0.5541666746139526,1529,2348544.0,14.234931945800781,0.07892736047506332,554.130417416,1.0,13.016927719116211,0.6429452896118164,1746170311.6265702,11984,0.004794520791620016,0.06640625,1528,-0.14865809679031372
0.0,0.53606778383255,1538,2362368.0,14.234931945800781,0.08370442688465118,557.135366059,1.0,12.430990219116211,0.6429452896118164,1746170314.6315887,12056,0.004794520791620016,0.0657552108168602,1537,-0.14490225911140442
0.0,0.5381728410720825,1566,2405376.0,14.234931945800781,0.08457985520362854,566.439226721,1.0,12.609375953674316,0.6429452896118164,1746170323.9354327,12280,0.004794520791620016,0.0677083358168602,1565,-0.15482592582702637
0.0,0.565559983253479,1575,2419200.0,14.234931945800781,0.0955432653427124,569.419413212,1.0,12.889323234558105,0.6429452896118164,1746170326.9156568,12352,0.004794520791620016,0.06640625,1574,-0.15575949847698212
0.0,0.538303017616272,1608,2469888.0,14.234931945800781,0.09989519417285919,580.40433964,1.0,12.649740219116211,0.6429452896118164,1746170337.900465,12616,0.004794520791620016,0.068359375,1607,-0.1401250958442688
0.00911458395421505,0.5719618797302246,1610,2472960.0,14.234931945800781,0.10541540384292603,581.062879254,1.0,12.955079078674316,0.6429452896118164,1746170338.5591035,12632,0.004794520791620016,0.06640625,1609,-0.1381312906742096
0.0,0.5321398377418518,1616,2482176.0,14.234931945800781,0.09318844974040985,583.046879956,1.0,12.792969703674316,0.6429452896118164,1746170340.5431154,12680,0.004794520791620016,0.0657552108168602,1615,-0.13231763243675232
0.0,0.5453125238418579,1625,2496000.0,15.139421463012695,0.09682752192020416,586.134312999,1.0,12.820313453674316,0.6577484011650085,1746170343.6304133,12752,0.010800196789205074,0.0657552108168602,1624,-0.13589049875736237
0.0,0.5446832180023193,1633,2508288.0,15.139421463012695,0.1066775768995285,588.76761395,1.0,12.605469703674316,0.6577484011650085,1746170346.263858,12816,0.010800196789205074,0.0677083358168602,1632,-0.12797600030899048
0.0,0.5404514670372009,1639,2517504.0,15.139421463012695,0.0987253189086914,590.743073245,1.0,13.583985328674316,0.6577484011650085,1746170348.239309,12864,0.010800196789205074,0.0625,1638,-0.1348448544740677
0.0,0.5328342914581299,1648,2531328.0,15.139421463012695,0.09077084064483643,593.757884181,1.0,12.906250953674316,0.6577484011650085,1746170351.254006,12936,0.010800196789205074,0.0651041716337204,1647,-0.13216914236545563
