test_returned_won_episode,test_returned_episode_returns,returned_episode_returns,_step,grad_steps,test_returned_episode_lengths,returned_episode,test_returned_episode,_runtime,returned_won_episode,update_steps,loss,qvals,returned_episode_lengths,env_step,_timestamp
0.0008027292788028717,0.5787945985794067,0.33493927121162415,401,2968,12.629941940307617,0.0625,1.0,180.473087979,0.0,402,0.06641825288534164,0.16447678208351135,13.386719703674316,617472.0,1746176683.6149557
0.0008027292788028717,0.5787945985794067,0.32745230197906494,402,2976,12.629941940307617,0.0690104216337204,1.0,180.801814908,0.0,403,0.07661085575819016,0.17189458012580872,12.318360328674316,619008.0,1746176683.943647
0.0008027292788028717,0.5787945985794067,0.3606337308883667,409,3032,12.629941940307617,0.0696614608168602,1.0,183.12688018,0.0,410,0.06568212807178497,0.19012615084648132,12.212240219116211,629760.0,1746176686.2687078
0.0008027292788028717,0.5787945985794067,0.3354600965976715,411,3048,12.629941940307617,0.068359375,1.0,183.791555516,0.0,412,0.05844899266958237,0.20720380544662476,12.289063453674316,632832.0,1746176686.9332452
0.0008027292788028717,0.5787945985794067,0.3508247137069702,416,3088,12.629941940307617,0.0709635466337204,1.0,185.622254353,0.0,417,0.0853038877248764,0.22854392230510712,12.137370109558105,640512.0,1746176688.7640524
0.0008027292788028717,0.5787945985794067,0.3735460340976715,440,3280,12.629941940307617,0.0670572966337204,1.0,193.617768275,0.0,441,0.04644572734832764,0.2374030500650406,12.753907203674316,677376.0,1746176696.759472
0.0008027292788028717,0.5787945985794067,0.38014331459999084,441,3288,12.629941940307617,0.06640625,1.0,193.948889783,0.0,442,0.05626989156007767,0.26156383752822876,13.093750953674316,678912.0,1746176697.0907059
0.0008027292788028717,0.5787945985794067,0.3777127265930176,466,3488,12.629941940307617,0.0735677108168602,1.0,202.291257167,0.0,467,0.06693572551012039,0.24144791066646576,11.699219703674316,717312.0,1746176705.4330707
0.0008027292788028717,0.5787945985794067,0.3778212368488312,468,3504,12.629941940307617,0.0748697966337204,1.0,202.953903599,0.0,469,0.06525450944900513,0.23002499341964722,11.592448234558105,720384.0,1746176706.0957143
0.0008027292788028717,0.5787945985794067,0.33088114857673645,473,3544,12.629941940307617,0.0618489608168602,1.0,204.601486705,0.0,474,0.22901207208633423,0.1636442393064499,13.644532203674316,728064.0,1746176707.7433147
0.0008027292788028717,0.5787945985794067,0.1860460340976715,474,3552,12.629941940307617,0.0533854179084301,1.0,204.933199665,0.0,475,0.16688010096549988,0.1483447104692459,15.291016578674316,729600.0,1746176708.075039
0.0008027292788028717,0.5787945985794067,0.38246533274650574,483,3624,12.629941940307617,0.068359375,1.0,207.939819339,0.0,484,0.05966322124004364,0.12479184567928314,12.083985328674316,743424.0,1746176711.0815098
0.0008027292788028717,0.5787945985794067,0.36940109729766846,494,3712,12.629941940307617,0.0722656324505806,1.0,211.58014512,0.0,495,0.0642937645316124,0.13032178580760956,11.572916984558105,760320.0,1746176714.7219555
0.0008027292788028717,0.5787945985794067,0.3986762464046478,514,3872,12.629941940307617,0.0709635466337204,1.0,218.220791263,0.0,515,0.07103659212589264,0.10638418793678284,12.026041984558105,791040.0,1746176721.360204
0.0008027292788028717,0.5787945985794067,0.42076826095581055,519,3912,12.629941940307617,0.0703125,1.0,219.907187378,0.0,520,0.0688236802816391,0.10667648166418076,12.299479484558105,798720.0,1746176723.0490224
0.0008027292788028717,0.5787945985794067,0.40058594942092896,529,3992,12.629941940307617,0.0651041716337204,1.0,223.244245293,0.0,530,0.0582679882645607,0.09944853186607361,13.037760734558105,814080.0,1746176726.386069
0.0008027292788028717,0.5787945985794067,0.4272570013999939,540,4080,12.629941940307617,0.0651041716337204,1.0,226.904300919,0.0,541,0.06074201315641403,0.10646669566631317,12.934896469116211,830976.0,1746176730.0459878
0.0008027292788028717,0.5787945985794067,0.4457249045372009,598,4544,12.629941940307617,0.0748697966337204,1.0,246.183793493,0.0,599,0.11381389200687408,0.13604366779327393,11.563151359558105,920064.0,1746176749.325502
0.0008027292788028717,0.5787945985794067,0.46406251192092896,621,4728,12.629941940307617,0.06640625,1.0,253.818960843,0.0,622,0.05667799711227417,0.1420627236366272,12.833333969116211,955392.0,1746176756.96075
0.0008027292788028717,0.5787945985794067,0.43504777550697327,622,4736,12.629941940307617,0.0598958358168602,1.0,254.150167195,0.0,623,0.05498894304037094,0.1355285346508026,12.964844703674316,956928.0,1746176757.2919881
0.0008027292788028717,0.5787945985794067,0.48279085755348206,643,4904,12.629941940307617,0.0618489608168602,1.0,261.154369067,0.0,644,0.13505002856254578,0.19652391970157623,13.588541984558105,989184.0,1746176764.2962348
0.0008027292788028717,0.5787945985794067,0.4802084267139435,646,4928,12.629941940307617,0.0598958358168602,1.0,262.149824747,0.0,647,0.10785139352083206,0.20634311437606812,14.035807609558105,993792.0,1746176765.2916842
0.0009246417321264744,0.5771999359130859,0.48072919249534607,664,5072,14.31437873840332,0.0670572966337204,1.0,268.215679119,0.0,665,0.1050863265991211,0.26089227199554443,12.650391578674316,1021440.0,1746176771.3575256
0.0009246417321264744,0.5771999359130859,0.4850911796092987,669,5112,14.31437873840332,0.0625,1.0,269.874196717,0.0,670,0.11257082223892212,0.2506832480430603,13.039063453674316,1029120.0,1746176773.0159037
0.0009246417321264744,0.5771999359130859,0.4909939765930176,671,5128,14.31437873840332,0.0625,1.0,270.545026468,0.0,672,0.06691420078277588,0.2473360151052475,13.130860328674316,1032192.0,1746176773.68683
0.0009246417321264744,0.5771999359130859,0.491232693195343,696,5328,14.31437873840332,0.0625,1.0,278.885045765,0.0,697,0.05819103866815567,0.24454422295093536,13.576823234558105,1070592.0,1746176782.0268083
0.0009246417321264744,0.5771999359130859,0.5030816197395325,704,5392,14.31437873840332,0.0631510466337204,1.0,281.527078627,0.0,705,0.04792322218418121,0.2306693196296692,13.341146469116211,1082880.0,1746176784.6689136
0.0009246417321264744,0.5771999359130859,0.5078776478767395,706,5408,14.31437873840332,0.0631510466337204,1.0,282.1870883,0.0,707,0.04639062285423279,0.22598522901535034,13.179688453674316,1085952.0,1746176785.3289258
0.0009246417321264744,0.5771999359130859,0.5074002146720886,711,5448,14.31437873840332,0.0625,1.0,283.849769515,0.0,712,0.04892493784427643,0.2307652235031128,13.472657203674316,1093632.0,1746176786.9915986
0.0009246417321264744,0.5771999359130859,0.501085102558136,713,5464,14.31437873840332,0.0703125,1.0,284.538991272,0.0,714,0.06148616224527359,0.2403637170791626,12.121094703674316,1096704.0,1746176787.6806777
0.0009246417321264744,0.5771999359130859,0.5150825381278992,745,5720,14.31437873840332,0.0638020858168602,1.0,295.178073984,0.0,746,0.09462642669677734,0.18392425775527954,13.052735328674316,1145856.0,1746176798.3199265
0.0009246417321264744,0.5771999359130859,0.5110026597976685,782,6016,14.31437873840332,0.0774739608168602,1.0,307.463238216,0.0,783,0.06428602337837219,0.13389959931373596,11.413412094116211,1202688.0,1746176810.6050909
0.0009246417321264744,0.5771999359130859,0.5193576812744141,786,6048,14.31437873840332,0.0761718824505806,1.0,308.798710447,0.0,787,0.060221560299396515,0.13199160993099213,11.321615219116211,1208832.0,1746176811.940528
0.0009246417321264744,0.5771999359130859,0.5120009183883667,799,6152,14.31437873840332,0.0709635466337204,1.0,313.140048305,0.0,800,0.06452079117298126,0.12231170386075974,11.889974594116211,1228800.0,1746176816.2818942
0.0009246417321264744,0.5771999359130859,0.5243273377418518,805,6200,14.31437873840332,0.0716145858168602,1.0,315.126103293,0.0,806,0.06450046598911285,0.10736839473247528,11.954427719116211,1238016.0,1746176818.2679596
0.0009246417321264744,0.5771999359130859,0.5200955271720886,839,6472,14.31437873840332,0.0716145858168602,1.0,326.441991151,0.0,840,0.056955352425575256,0.1157231479883194,11.788412094116211,1290240.0,1746176829.583811
0.0009246417321264744,0.5771999359130859,0.5212457180023193,877,6776,14.31437873840332,0.064453125,1.0,339.140849932,0.0,878,0.06254617869853973,0.15205499529838562,13.204427719116211,1348608.0,1746176842.2825582
0.0009246417321264744,0.5771999359130859,0.5269749164581299,879,6792,14.31437873840332,0.0690104216337204,1.0,339.805095287,0.0,880,0.06183083727955818,0.16970807313919067,12.532552719116211,1351680.0,1746176842.9467745
0.0009246417321264744,0.5771999359130859,0.5337023735046387,892,6896,14.31437873840332,0.0703125,1.0,344.161536445,0.0,893,0.05452229827642441,0.1889028251171112,12.350260734558105,1371648.0,1746176847.303134
0.0009246417321264744,0.5771999359130859,0.5198785662651062,896,6928,14.31437873840332,0.0729166716337204,1.0,345.50101062,0.0,897,0.06446108967065811,0.17336505651474,11.848307609558105,1377792.0,1746176848.642735
0.0009246417321264744,0.5771999359130859,0.5183160305023193,897,6936,14.31437873840332,0.0722656324505806,1.0,345.835084496,0.0,898,0.1106458455324173,0.14046742022037506,11.772135734558105,1379328.0,1746176848.9768867
0.0009246417321264744,0.5771999359130859,0.5156902074813843,906,7008,14.31437873840332,0.064453125,1.0,348.859716441,0.0,907,0.05934235826134682,0.08437025547027588,12.967448234558105,1393152.0,1746176852.0015438
0.0009246417321264744,0.5771999359130859,0.515733540058136,919,7112,14.31437873840332,0.0696614608168602,1.0,353.18692193,0.0,920,0.05978862941265106,0.08431187272071838,12.373047828674316,1413120.0,1746176856.3287413
0.0009246417321264744,0.5771999359130859,0.524544358253479,950,7360,14.31437873840332,0.0696614608168602,1.0,363.489131236,0.0,951,0.06112425774335861,0.1305689513683319,12.270833969116211,1460736.0,1746176866.630949
0.0009246417321264744,0.5771999359130859,0.5346137881278992,955,7400,14.31437873840332,0.068359375,1.0,365.1733363,0.0,956,0.08927850425243378,0.14331385493278503,12.701823234558105,1468416.0,1746176868.3150299
0.0009246417321264744,0.5771999359130859,0.5400174260139465,960,7440,14.31437873840332,0.068359375,1.0,366.85190756,0.0,961,0.061210356652736664,0.16684231162071228,12.632162094116211,1476096.0,1746176869.9937553
0.0009246417321264744,0.5771999359130859,0.5232422351837158,967,7496,14.31437873840332,0.0696614608168602,1.0,369.161141215,0.0,968,0.05426797270774841,0.13493987917900085,12.319010734558105,1486848.0,1746176872.3029785
0.0038743007462471724,0.6180657744407654,0.5492405891418457,974,7552,13.30434799194336,0.0690104216337204,1.0,371.552522131,0.00911458395421505,975,0.06280142068862915,0.1375420242547989,12.360026359558105,1497600.0,1746176874.694297
0.0038743007462471724,0.6180657744407654,0.5249783396720886,988,7664,13.30434799194336,0.0677083358168602,1.0,376.19693478,0.0,989,0.07739490270614624,0.1481650322675705,12.571615219116211,1519104.0,1746176879.3387883
0.0038743007462471724,0.6180657744407654,0.5212239623069763,994,7712,13.30434799194336,0.0696614608168602,1.0,378.210823758,0.0,995,0.06745518743991852,0.13825896382331848,12.361979484558105,1528320.0,1746176881.3526711
0.0038743007462471724,0.6180657744407654,0.5310330390930176,1005,7800,13.30434799194336,0.0670572966337204,1.0,381.84732484,0.0,1006,0.08250372111797333,0.14786671102046967,12.836588859558105,1545216.0,1746176884.9891577
0.0038743007462471724,0.6180657744407654,0.5138672590255737,1018,7904,13.30434799194336,0.0598958358168602,1.0,386.176562349,0.0,1019,0.06144028529524803,0.07227421551942825,14.059896469116211,1565184.0,1746176889.3184147
0.0038743007462471724,0.6180657744407654,0.49928393959999084,1036,8048,13.30434799194336,0.0566406287252903,1.0,392.147073613,0.0,1037,0.0728316456079483,0.10695576667785645,14.561198234558105,1592832.0,1746176895.2889123
0.0038743007462471724,0.6180657744407654,0.5525391697883606,1045,8120,13.30434799194336,0.0670572966337204,1.0,395.164810459,0.0240885429084301,1046,0.06561838835477829,0.03912916034460068,12.751954078674316,1606656.0,1746176898.306624
0.0038743007462471724,0.6180657744407654,0.5115886330604553,1053,8184,13.30434799194336,0.0657552108168602,1.0,397.808051461,0.0,1054,0.06978289783000946,0.010707776993513107,12.947916984558105,1618944.0,1746176900.9499273
0.0038743007462471724,0.6180657744407654,0.5250868797302246,1054,8192,13.30434799194336,0.0716145858168602,1.0,398.139552808,0.0,1055,0.08301009237766266,0.0005214084521867335,11.966797828674316,1620480.0,1746176901.281395
0.0038743007462471724,0.6180657744407654,0.5392578840255737,1061,8248,13.30434799194336,0.0716145858168602,1.0,400.47832994,0.0,1062,0.06330753862857819,-0.03786584734916687,11.905599594116211,1631232.0,1746176903.6200519
0.0038743007462471724,0.6180657744407654,0.5258898138999939,1077,8376,13.30434799194336,0.0618489608168602,1.0,405.808754258,0.0,1078,0.052700381726026535,-0.02670064941048622,13.513672828674316,1655808.0,1746176908.9505863
0.0038743007462471724,0.6180657744407654,0.5328342914581299,1081,8408,13.30434799194336,0.064453125,1.0,407.126451889,0.0,1082,0.081290602684021,-0.02351607382297516,12.904948234558105,1661952.0,1746176910.268115
0.0038743007462471724,0.6180657744407654,0.5120877027511597,1082,8416,13.30434799194336,0.0546875037252903,1.0,407.457705882,0.0,1083,0.07785734534263611,-0.025543663650751114,14.720052719116211,1663488.0,1746176910.5995078
0.0038743007462471724,0.6180657744407654,0.51263028383255,1085,8440,13.30434799194336,0.0638020858168602,1.0,408.472071485,0.0,1086,0.06831511855125427,-0.030331425368785858,13.127604484558105,1668096.0,1746176911.613844
0.0038743007462471724,0.6180657744407654,0.5163412094116211,1104,8592,13.30434799194336,0.0566406287252903,1.0,414.77600134,0.0,1105,0.06507984548807144,0.008737512864172459,14.483724594116211,1697280.0,1746176917.9176583
0.0038743007462471724,0.6180657744407654,0.5261502265930176,1106,8608,13.30434799194336,0.0553385429084301,1.0,415.440578096,0.010416666977107525,1107,0.08359382301568985,0.017879121005535126,14.922526359558105,1700352.0,1746176918.5823812
0.0038743007462471724,0.6180657744407654,0.5242621898651123,1114,8672,13.30434799194336,0.0618489608168602,1.0,418.109737667,0.0,1115,0.08462656289339066,0.025800922885537148,13.925130844116211,1712640.0,1746176921.2515752
0.0038743007462471724,0.6180657744407654,0.5085504055023193,1120,8720,13.30434799194336,0.0709635466337204,1.0,420.092842129,0.0,1121,0.09261772781610489,0.020109310746192932,11.937500953674316,1721856.0,1746176923.234672
0.0038743007462471724,0.6180657744407654,0.5277344584465027,1129,8792,13.30434799194336,0.0625,1.0,423.098774882,0.0,1130,0.05903596803545952,-0.014441368170082569,13.412760734558105,1735680.0,1746176926.2406075
0.0038743007462471724,0.6180657744407654,0.5264106392860413,1136,8848,13.30434799194336,0.0631510466337204,1.0,425.400380945,0.00390625,1137,0.06846146285533905,-0.007214744575321674,13.122396469116211,1746432.0,1746176928.542191
0.0038743007462471724,0.6180657744407654,0.5307292342185974,1153,8984,13.30434799194336,0.0631510466337204,1.0,431.076914442,0.01106770895421505,1154,0.09615276008844376,-0.0003787118475884199,13.177083969116211,1772544.0,1746176934.2187314
0.0038743007462471724,0.6180657744407654,0.5429036617279053,1158,9024,13.30434799194336,0.06640625,1.0,432.728077782,0.0,1159,0.05836281180381775,0.01842493936419487,12.898438453674316,1780224.0,1746176935.8699527
0.0038743007462471724,0.6180657744407654,0.5320963859558105,1165,9080,13.30434799194336,0.0703125,1.0,435.038054291,0.0,1166,0.06604675203561783,0.009664349257946014,12.248047828674316,1790976.0,1746176938.1799374
0.0038743007462471724,0.6180657744407654,0.544379472732544,1220,9520,13.30434799194336,0.068359375,1.0,453.336902202,0.0,1221,0.07354830950498581,-0.027181994169950485,12.500000953674316,1875456.0,1746176956.4787056
0.0038743007462471724,0.6180657744407654,0.5350478291511536,1224,9552,13.30434799194336,0.0709635466337204,1.0,454.650593049,0.0,1225,0.06663228571414948,-0.02806810475885868,12.275391578674316,1881600.0,1746176957.7924526
0.0038743007462471724,0.6180657744407654,0.5561632513999939,1241,9688,13.30434799194336,0.0670572966337204,1.0,460.267567238,0.00911458395421505,1242,0.06183382868766785,-0.08205306529998779,12.922526359558105,1907712.0,1746176963.409409
0.0038743007462471724,0.6180657744407654,0.5368273854255676,1245,9720,13.30434799194336,0.0677083358168602,1.0,461.586042717,0.0,1246,0.07158555090427399,-0.076009601354599,12.455729484558105,1913856.0,1746176964.7278879
0.0038743007462471724,0.6180657744407654,0.5295791029930115,1251,9768,13.30434799194336,0.068359375,1.0,463.568562673,0.0,1252,0.07073035091161728,-0.07387463748455048,12.562500953674316,1923072.0,1746176966.7104115
0.0038743007462471724,0.6180657744407654,0.5396702289581299,1266,9888,13.30434799194336,0.0670572966337204,1.0,468.527225213,0.0,1267,0.06980068981647491,-0.09126149117946625,12.625000953674316,1946112.0,1746176971.6690989
0.0038743007462471724,0.6180657744407654,0.5379123687744141,1275,9960,13.30434799194336,0.0605468787252903,1.0,471.529056265,0.0,1276,0.06611698865890503,-0.08206082135438919,13.817057609558105,1959936.0,1746176974.6708703
0.00520381610840559,0.6360292434692383,0.5307292342185974,1310,10240,13.471378326416016,0.0651041716337204,0.9999999403953552,483.213981393,0.0,1311,0.08532898128032684,-0.007829226553440094,13.026041984558105,2013696.0,1746176986.3558125
0.00520381610840559,0.6360292434692383,0.5439454317092896,1360,10640,13.471378326416016,0.068359375,0.9999999403953552,499.763616846,0.0,1361,0.0645948201417923,-0.03350379690527916,12.497396469116211,2090496.0,1746177002.9054568
0.00520381610840559,0.6360292434692383,0.5358507633209229,1370,10720,13.471378326416016,0.0716145858168602,0.9999999403953552,503.078252577,0.0,1371,0.11246748268604279,-0.042547713965177536,12.158854484558105,2105856.0,1746177006.220054
0.00520381610840559,0.6360292434692383,0.5578559637069702,1375,10760,13.471378326416016,0.0677083358168602,0.9999999403953552,504.759738615,0.0,1376,0.05436006933450699,-0.03686145320534706,12.647135734558105,2113536.0,1746177007.901567
0.00520381610840559,0.6360292434692383,0.5534505248069763,1376,10768,13.471378326416016,0.064453125,0.9999999403953552,505.092292956,0.0078125,1377,0.07680881768465042,-0.03364986181259155,13.066407203674316,2115072.0,1746177008.2341094
0.00520381610840559,0.6360292434692383,0.536263108253479,1400,10960,13.471378326416016,0.0605468787252903,0.9999999403953552,513.0718962,0.0,1401,0.07558929920196533,-0.03084893897175789,13.936849594116211,2151936.0,1746177016.21372
0.00520381610840559,0.6360292434692383,0.5325304269790649,1411,11048,13.471378326416016,0.0572916679084301,0.9999999403953552,516.701192491,0.0,1412,0.08235549926757812,-0.03712889552116394,14.326172828674316,2168832.0,1746177019.8430526
0.00520381610840559,0.6360292434692383,0.5323134660720825,1416,11088,13.471378326416016,0.0625,0.9999999403953552,518.343547105,0.0,1417,0.07328280061483383,-0.024271389469504356,13.420573234558105,2176512.0,1746177021.485342
0.00520381610840559,0.6360292434692383,0.552777886390686,1433,11224,13.471378326416016,0.064453125,0.9999999403953552,523.957405481,0.0,1434,0.06773918867111206,-0.028421765193343163,12.968750953674316,2202624.0,1746177027.0992503
0.00520381610840559,0.6360292434692383,0.5159940123558044,1449,11352,13.471378326416016,0.0585937537252903,0.9999999403953552,529.265543147,0.0,1450,0.10735563933849335,-0.057054996490478516,14.047526359558105,2227200.0,1746177032.407278
0.00520381610840559,0.6360292434692383,0.5532552599906921,1488,11664,13.471378326416016,0.0670572966337204,0.9999999403953552,542.168752098,0.0052083334885537624,1489,0.09819076955318451,-0.048888519406318665,12.818360328674316,2287104.0,1746177045.310542
0.00520381610840559,0.6360292434692383,0.5529298186302185,1514,11872,13.471378326416016,0.0553385429084301,0.9999999403953552,550.790513876,0.00911458395421505,1515,0.0880456194281578,-0.0004316199920140207,14.565755844116211,2327040.0,1746177053.9323504
0.00520381610840559,0.6360292434692383,0.5345270037651062,1528,11984,13.471378326416016,0.0696614608168602,0.9999999403953552,555.410001275,0.0,1529,0.08546287566423416,-0.03269252926111221,12.340495109558105,2348544.0,1746177058.5518072
0.00520381610840559,0.6360292434692383,0.5546008348464966,1537,12056,13.471378326416016,0.0703125,0.9999999403953552,558.388497813,0.008463541977107525,1538,0.09334483742713928,-0.021334242075681686,12.113932609558105,2362368.0,1746177061.530334
0.00520381610840559,0.6360292434692383,0.5577040910720825,1565,12280,13.471378326416016,0.0618489608168602,0.9999999403953552,567.671454118,0.00911458395421505,1566,0.08479222655296326,-0.04107869043946266,13.790365219116211,2405376.0,1746177070.8132517
0.00520381610840559,0.6360292434692383,0.5350043773651123,1574,12352,13.471378326416016,0.0553385429084301,0.9999999403953552,570.666216255,0.0,1575,0.07424119114875793,-0.0407554917037487,14.904948234558105,2419200.0,1746177073.8080847
0.00520381610840559,0.6360292434692383,0.5438151955604553,1607,12616,13.471378326416016,0.0651041716337204,0.9999999403953552,581.612694416,0.0,1608,0.07321583479642868,-0.04823891445994377,12.805338859558105,2469888.0,1746177084.7545075
0.00520381610840559,0.6360292434692383,0.5478516817092896,1609,12632,13.471378326416016,0.0657552108168602,0.9999999403953552,582.281719075,0.0,1610,0.09569830447435379,-0.04654322564601898,12.914713859558105,2472960.0,1746177085.4234307
0.00520381610840559,0.6360292434692383,0.5530816912651062,1615,12680,13.471378326416016,0.0677083358168602,0.9999999403953552,584.256306037,0.0,1616,0.08876722306013107,-0.05034666880965233,12.882813453674316,2482176.0,1746177087.3981307
0.008709602989256382,0.6477882862091064,0.5516927242279053,1624,12752,14.2218656539917,0.0651041716337204,1.0,587.299862987,0.00911458395421505,1625,0.08094083517789841,-0.067279152572155,13.024740219116211,2496000.0,1746177090.441618
0.008709602989256382,0.6477882862091064,0.5379123687744141,1632,12816,14.2218656539917,0.0657552108168602,1.0,589.980635105,0.0,1633,0.09817388653755188,-0.058686040341854095,12.792969703674316,2508288.0,1746177093.1224675
0.008709602989256382,0.6477882862091064,0.5370009541511536,1638,12864,14.2218656539917,0.068359375,1.0,591.979150905,0.0,1639,0.09901164472103119,-0.0996037945151329,12.416016578674316,2517504.0,1746177095.1208925
0.008709602989256382,0.6477882862091064,0.5341363549232483,1647,12936,14.2218656539917,0.068359375,1.0,594.98690914,0.0,1648,0.09877713769674301,-0.09894409775733948,12.548177719116211,2531328.0,1746177098.1287396
