returned_episode_returns,_timestamp,returned_episode_lengths,test_returned_episode_lengths,env_step,test_returned_episode,loss,_step,qvals,test_returned_episode_returns,returned_won_episode,_runtime,update_steps,returned_episode,test_returned_won_episode,grad_steps
0.6364820599555969,1746175740.6831563,14.508463859558105,17.965253829956055,2260992.0,1.0,0.37435993552207947,1471,0.8228245377540588,0.8542671203613281,0.0182291679084301,709.194156864,1472,0.0566406287252903,0.08833922445774078,11528
0.6337122321128845,1746175742.9664888,14.987630844116211,17.965253829956055,2268672.0,1.0,0.4330970048904419,1476,0.8338755369186401,0.8542671203613281,0.009765625931322575,711.4774896,1477,0.0553385429084301,0.08833922445774078,11568
0.6816644668579102,1746175745.706443,14.699219703674316,17.965253829956055,2277888.0,1.0,0.43839231133461,1482,0.8616245985031128,0.8542671203613281,0.0514322929084301,714.217443983,1483,0.0546875037252903,0.08833922445774078,11616
0.677509605884552,1746175755.2966661,14.823568344116211,17.965253829956055,2310144.0,1.0,0.4031994938850403,1503,0.8929526805877686,0.8542671203613281,0.0585937537252903,723.807651934,1504,0.0533854179084301,0.08833922445774078,11784
0.6454546451568604,1746175765.798967,15.053385734558105,17.965253829956055,2345472.0,1.0,0.388970285654068,1526,0.8352653980255127,0.8542671203613281,0.03515625,734.309983909,1527,0.0540364608168602,0.08833922445774078,11968
0.6823864579200745,1746175783.1528997,15.593750953674316,17.965253829956055,2403840.0,1.0,0.5146642923355103,1564,0.7585147619247437,0.8542671203613281,0.0338541679084301,751.66390222,1565,0.0520833358168602,0.08833922445774078,12272
0.681830108165741,1746175783.6092596,15.123698234558105,17.965253829956055,2405376.0,1.0,0.4761698246002197,1565,0.7567160129547119,0.8542671203613281,0.0397135429084301,752.120263591,1566,0.0527343787252903,0.08833922445774078,12280
0.6447917819023132,1746175787.721004,14.864583969116211,17.965253829956055,2419200.0,1.0,0.32919466495513916,1574,0.6959223747253418,0.8542671203613281,0.0403645858168602,756.231984407,1575,0.0533854179084301,0.08833922445774078,12352
0.6953955292701721,1746175789.0908961,15.104818344116211,17.965253829956055,2423808.0,1.0,0.3371071219444275,1577,0.713226318359375,0.8542671203613281,0.064453125,757.601891774,1578,0.0527343787252903,0.08833922445774078,12376
0.665494978427887,1746175791.3741345,15.561849594116211,17.965253829956055,2431488.0,1.0,0.3006141781806946,1582,0.7310174107551575,0.8542671203613281,0.02864583395421505,759.885139448,1583,0.0520833358168602,0.08833922445774078,12416
0.6626540422439575,1746175796.3998647,14.900391578674316,17.965253829956055,2448384.0,1.0,0.3333081901073456,1593,0.7488342523574829,0.8542671203613281,0.0416666679084301,764.910855469,1594,0.0540364608168602,0.08833922445774078,12504
0.6580730676651001,1746175797.7705555,15.204427719116211,17.965253829956055,2452992.0,1.0,0.398442804813385,1596,0.7563347816467285,0.8542671203613281,0.02083333395421505,766.281545234,1597,0.0527343787252903,0.08833922445774078,12528
