qvals,returned_episode_returns,_timestamp,test_returned_episode_returns,loss,_step,update_steps,test_returned_episode,grad_steps,test_returned_won_episode,env_step,test_returned_episode_lengths,returned_episode_lengths,_runtime,returned_won_episode,returned_episode
-0.2879190444946289,0.6874573230743408,1746167823.098103,1.8500899076461792,0.13555312156677246,4439,4440,1.0,35272,0.8623327016830444,6819840.0,79.93307495117188,28.84114646911621,1823.25432974,0.3255208432674408,0.0078125
-0.3645608723163605,0.8499979376792908,1746167833.8792589,1.8500899076461792,0.1664389818906784,4466,4467,1.0,35488,0.8623327016830444,6861312.0,79.93307495117188,30.80208396911621,1834.035483763,0.4153645932674408,0.0078125
-0.34966617822647095,0.6363475322723389,1746167842.6818883,1.8500899076461792,0.1260552704334259,4488,4489,1.0,35664,0.8623327016830444,6895104.0,79.93307495117188,28.7734375,1842.83820129,0.2877604365348816,0.0078125
-0.35635992884635925,0.7278647422790527,1746167845.075356,1.8500899076461792,0.11679933965206146,4494,4495,1.0,35712,0.8623327016830444,6904320.0,79.93307495117188,29.16536521911621,1845.231592455,0.3639323115348816,0.0078125
-0.3652503490447998,0.7236308455467224,1746167851.8693113,1.8500899076461792,0.12668859958648682,4511,4512,1.0,35848,0.8623327016830444,6930432.0,79.93307495117188,28.79817771911621,1852.025600282,0.3528645932674408,0.0078125
-0.337272047996521,0.5339645147323608,1746167859.44781,1.8500899076461792,0.11867302656173706,4530,4531,1.0,36000,0.8623327016830444,6959616.0,79.93307495117188,28.09765625,1859.604039769,0.2122395932674408,0.0078125
-0.3445625603199005,0.571199893951416,1746167862.2427807,1.8500899076461792,0.16834339499473572,4537,4538,1.0,36056,0.8623327016830444,6970368.0,79.93307495117188,29.39453125,1862.399024416,0.2220052182674408,0.0078125
-0.39085653424263,0.5946106910705566,1746167863.4395127,1.8500899076461792,0.11381934583187103,4540,4541,1.0,36080,0.8623327016830444,6974976.0,79.93307495117188,28.057292938232422,1863.595766345,0.2688802182674408,0.0078125
-0.42273080348968506,0.6992321014404297,1746167867.1281197,1.84592866897583,0.1371338963508606,4549,4550,1.0,36152,0.8555132746696472,6988800.0,79.62737274169922,29.64192771911621,1867.284403054,0.32421875,0.0078125
-0.37780919671058655,0.7110657095909119,1746167867.925791,1.84592866897583,0.11031410843133926,4551,4552,1.0,36168,0.8555132746696472,6991872.0,79.62737274169922,29.27864646911621,1868.082041131,0.34375,0.0078125
-0.3463457226753235,0.6403682231903076,1746167869.1215084,1.84592866897583,0.1133924052119255,4554,4555,1.0,36192,0.8555132746696472,6996480.0,79.62737274169922,28.75520896911621,1869.277776904,0.2877604365348816,0.008463541977107525
-0.355044424533844,0.7771414518356323,1746167871.1187248,1.84592866897583,0.11865042895078659,4559,4560,1.0,36232,0.8555132746696472,7004160.0,79.62737274169922,30.3125,1871.274995854,0.3782552182674408,0.0078125
-0.3336948752403259,0.8658854365348816,1746167878.3020074,1.84592866897583,0.13687172532081604,4577,4578,1.0,36376,0.8555132746696472,7031808.0,79.62737274169922,31.420574188232422,1878.458243454,0.4329427182674408,0.0078125
-0.3147982358932495,0.7551371455192566,1746167878.7018545,1.84592866897583,0.11820079386234283,4578,4579,1.0,36384,0.8555132746696472,7033344.0,79.62737274169922,29.752605438232422,1878.858113334,0.3684895932674408,0.0078125
