returned_episode_returns,returned_won_episode,returned_episode_lengths,update_steps,env_step,test_returned_episode_lengths,loss,test_returned_episode_returns,test_returned_won_episode,_runtime,grad_steps,qvals,test_returned_episode,_timestamp,returned_episode,_step
0.41170698404312134,0.0,14.084635734558105,432,663552.0,18.678897857666016,0.129753977060318,0.6550073623657227,0.0021950455848127604,233.960203882,3208,0.23761707544326782,1.0000001192092896,1746184322.8074915,0.0598958358168602,431
0.3973722457885742,0.0,13.322266578674316,438,672768.0,18.678897857666016,0.11680703610181808,0.6550073623657227,0.0021950455848127604,236.698878579,3256,0.2559117078781128,1.0000001192092896,1746184325.5461724,0.0618489608168602,437
0.41096124053001404,0.0,13.225260734558105,457,701952.0,18.678897857666016,0.05157216638326645,0.6550073623657227,0.0021950455848127604,245.381315807,3408,0.23250558972358704,1.0000001192092896,1746184334.2285926,0.0625,456
0.44981062412261963,0.0,13.132162094116211,490,752640.0,18.678897857666016,0.03907236456871033,0.6550073623657227,0.0021950455848127604,260.457376923,3672,0.1867012232542038,1.0000001192092896,1746184349.304666,0.0651041716337204,489
0.46250006556510925,0.0,13.180990219116211,506,777216.0,18.678897857666016,0.043934427201747894,0.6550073623657227,0.0021950455848127604,267.764067797,3800,0.16539107263088226,1.0000001192092896,1746184356.6113546,0.0638020858168602,505
0.3936080038547516,0.0,12.450521469116211,536,823296.0,18.678897857666016,0.09628048539161682,0.6550073623657227,0.0021950455848127604,281.465732039,4040,0.06850151717662811,1.0000001192092896,1746184370.3130355,0.0690104216337204,535
0.48332154750823975,0.0,12.910157203674316,542,832512.0,18.678897857666016,0.056038904935121536,0.6550073623657227,0.0021950455848127604,284.205282779,4088,0.06794104725122452,1.0000001192092896,1746184373.0525687,0.0651041716337204,541
0.5153764486312866,0.0,13.361329078674316,592,909312.0,18.678897857666016,0.07159797102212906,0.6550073623657227,0.0021950455848127604,307.048971305,4488,0.04905647784471512,1.0000001192092896,1746184395.896271,0.0625,591
0.555504322052002,0.0,13.610026359558105,610,936960.0,18.678897857666016,0.08171746879816055,0.6550073623657227,0.0021950455848127604,315.26859843,4632,0.03768163174390793,1.0000001192092896,1746184404.115888,0.0605468787252903,609
0.5429096221923828,0.011718750931322575,13.408854484558105,611,938496.0,18.678897857666016,0.06132243573665619,0.6550073623657227,0.0021950455848127604,315.726551409,4640,0.021192872896790504,1.0000001192092896,1746184404.5738335,0.0618489608168602,610
0.5547348856925964,0.0,13.611979484558105,627,963072.0,18.678897857666016,0.06223948299884796,0.6550073623657227,0.0021950455848127604,323.034461527,4768,0.07732748985290527,1.0000001192092896,1746184411.8817673,0.0605468787252903,626
0.6558239459991455,0.0305989608168602,15.234375953674316,657,1009152.0,17.02120590209961,0.07167822122573853,0.7601360082626343,0.0320870541036129,336.852057978,5008,0.15138573944568634,1.0,1746184425.6993628,0.0533854179084301,656
0.6141928434371948,0.001953125,15.263672828674316,662,1016832.0,17.02120590209961,0.05191977322101593,0.7601360082626343,0.0320870541036129,339.135297276,5048,0.153925359249115,1.0,1746184427.9825933,0.0546875037252903,661
0.6502605676651001,0.0299479179084301,14.224610328674316,697,1070592.0,17.02120590209961,0.15039387345314026,0.7601360082626343,0.0320870541036129,355.123906125,5328,0.17723578214645386,1.0,1746184443.9712243,0.0579427108168602,696
0.5814158320426941,0.0,13.246745109558105,716,1099776.0,17.02120590209961,0.1304374635219574,0.7601360082626343,0.0320870541036129,363.804853973,5480,0.0516238808631897,1.0,1746184452.6521559,0.0625,715
0.6348603963851929,0.02929687686264515,14.173829078674316,721,1107456.0,17.02120590209961,0.09755335748195648,0.7601360082626343,0.0320870541036129,366.088480182,5520,0.05430251359939575,1.0,1746184454.9357712,0.0585937537252903,720
0.6404711604118347,0.0221354179084301,14.533204078674316,728,1118208.0,17.02120590209961,0.16396895051002502,0.7601360082626343,0.0320870541036129,369.286685441,5576,0.10839399695396423,1.0,1746184458.1339545,0.0572916679084301,727
0.6362926959991455,0.017578125,14.734375953674316,734,1127424.0,17.02120590209961,0.12181910872459412,0.7601360082626343,0.0320870541036129,372.026316293,5624,0.08878951519727707,1.0,1746184460.8736024,0.0546875037252903,733
0.6089134812355042,0.01106770895421505,13.843750953674316,748,1148928.0,17.02120590209961,0.09854795038700104,0.7601360082626343,0.0320870541036129,378.420641843,5736,0.039939817041158676,1.0,1746184467.2679162,0.0611979216337204,747
0.6340081691741943,0.0201822929084301,14.572266578674316,763,1171968.0,17.02120590209961,0.07596363127231598,0.7601360082626343,0.0320870541036129,385.273959829,5856,0.035751380026340485,1.0,1746184474.121207,0.0572916679084301,762
0.6362335681915283,0.012369791977107525,14.494141578674316,775,1190400.0,17.02120590209961,0.08099240064620972,0.7601360082626343,0.0320870541036129,390.75411446,5952,0.030978374183177948,1.0,1746184479.601347,0.0572916679084301,774
0.561032235622406,0.00911458395421505,13.178385734558105,790,1213440.0,17.02120590209961,0.1333058774471283,0.7601360082626343,0.0320870541036129,397.602670331,6072,-0.021718110889196396,1.0,1746184486.449957,0.0638020858168602,789
0.596673846244812,0.0,13.550782203674316,800,1228800.0,17.02120590209961,0.11182884871959686,0.7601360082626343,0.0320870541036129,402.169068305,6152,-0.10499656945466995,1.0,1746184491.0163627,0.0625,799
0.6548059582710266,0.0305989608168602,14.070313453674316,827,1270272.0,17.02120590209961,0.18819579482078552,0.7601360082626343,0.0320870541036129,414.505521673,6368,-0.14947614073753357,1.0,1746184503.3527665,0.0598958358168602,826
0.6150568723678589,0.0,14.499349594116211,833,1279488.0,17.02120590209961,0.13653826713562012,0.7601360082626343,0.0320870541036129,417.245966072,6416,-0.1527150422334671,1.0,1746184506.0932822,0.0559895858168602,832
0.6226445436477661,0.01106770895421505,14.626302719116211,846,1299456.0,17.02120590209961,0.13012543320655823,0.7601360082626343,0.0320870541036129,423.204301785,6520,-0.12269362807273865,1.0,1746184512.0515835,0.0559895858168602,845
0.6599788665771484,0.0319010429084301,16.134765625,854,1311744.0,17.02120590209961,0.13878607749938965,0.7601360082626343,0.0320870541036129,426.858475188,6584,-0.1999506950378418,1.0,1746184515.7057362,0.0449218787252903,853
0.6596118807792664,0.02343750186264515,16.24934959411621,857,1316352.0,17.02120590209961,0.12795644998550415,0.7601360082626343,0.0320870541036129,428.22839692,6608,-0.19459465146064758,1.0,1746184517.0756872,0.0494791679084301,856
0.6864110827445984,0.0481770858168602,15.716797828674316,879,1350144.0,17.02120590209961,0.1964331567287445,0.7601360082626343,0.0320870541036129,438.277075251,6784,-0.16151054203510284,1.0,1746184527.1243691,0.0507812537252903,878
0.654569149017334,0.0423177108168602,16.117839813232422,882,1354752.0,17.02120590209961,0.1109640821814537,0.7601360082626343,0.0320870541036129,439.647507256,6808,-0.16248194873332977,1.0,1746184528.4948137,0.0488281287252903,881
0.6639915704727173,0.0325520858168602,16.444011688232422,884,1357824.0,17.02120590209961,0.1302517056465149,0.7601360082626343,0.0320870541036129,440.560775129,6824,-0.1511169970035553,1.0,1746184529.4080753,0.0481770858168602,883
0.5757576823234558,0.009765625931322575,15.771485328674316,887,1362432.0,17.02120590209961,0.10865435004234314,0.7601360082626343,0.0320870541036129,441.930784597,6848,-0.1706487238407135,1.0,1746184530.778065,0.0488281287252903,886
0.6015980839729309,0.00911458395421505,13.423829078674316,913,1402368.0,17.02120590209961,0.11039617657661438,0.7601360082626343,0.0320870541036129,453.80678564,7056,-0.17695535719394684,1.0,1746184542.65406,0.0618489608168602,912
0.6291785836219788,0.01953125186264515,14.747396469116211,915,1405440.0,17.02120590209961,0.12373801320791245,0.7601360082626343,0.0320870541036129,454.720143915,7072,-0.20581167936325073,1.0,1746184543.5674324,0.0546875037252903,914
0.6299479603767395,0.0,15.220704078674316,917,1408512.0,17.02120590209961,0.12253466248512268,0.7601360082626343,0.0320870541036129,455.63384609,7088,-0.20735397934913635,1.0,1746184544.4811394,0.0540364608168602,916
0.607978343963623,0.0182291679084301,13.526693344116211,921,1414656.0,17.02120590209961,0.09824112802743912,0.7601360082626343,0.0320870541036129,457.460347503,7120,-0.20247749984264374,1.0,1746184546.3076327,0.0611979216337204,920
0.6348012685775757,0.01497395895421505,14.662110328674316,931,1430016.0,17.02120590209961,0.11863483488559723,0.7601360082626343,0.0320870541036129,462.026113991,7200,-0.23387373983860016,1.0,1746184550.8734076,0.0527343787252903,930
0.6271071434020996,0.00911458395421505,14.095052719116211,944,1449984.0,17.02120590209961,0.1972019225358963,0.7601360082626343,0.0320870541036129,467.967461282,7304,-0.2590213418006897,1.0,1746184556.8147745,0.0579427108168602,943
0.6193419694900513,0.009765625931322575,15.008463859558105,974,1496064.0,17.02120590209961,0.2336215376853943,0.7601360082626343,0.0320870541036129,481.670105843,7544,-0.39377927780151367,1.0,1746184570.517419,0.0553385429084301,973
0.6100380420684814,0.02278645895421505,14.993490219116211,984,1511424.0,18.77183723449707,0.14860980212688446,0.801723837852478,0.05937208607792854,486.354977674,7624,-0.36162275075912476,1.0,1746184575.2022946,0.0527343787252903,983
0.7023201584815979,0.0690104216337204,15.921224594116211,999,1534464.0,18.77183723449707,0.14961284399032593,0.801723837852478,0.05937208607792854,493.206436397,7744,-0.36542221903800964,1.0,1746184582.0537133,0.0501302108168602,998
0.67083340883255,0.0638020858168602,16.29231834411621,1004,1542144.0,18.77183723449707,0.17929238080978394,0.801723837852478,0.05937208607792854,495.489567253,7784,-0.37188592553138733,1.0,1746184584.336867,0.0449218787252903,1003
0.6530540585517883,0.0319010429084301,15.310547828674316,1015,1559040.0,18.77183723449707,0.13681194186210632,0.801723837852478,0.05937208607792854,500.515328833,7872,-0.363433301448822,1.0,1746184589.3626156,0.0520833358168602,1014
0.5925190448760986,0.012369791977107525,15.172526359558105,1038,1594368.0,18.77183723449707,0.18018938601016998,0.801723837852478,0.05937208607792854,511.01958251,8056,-0.3733416199684143,1.0,1746184599.8668685,0.0514322929084301,1037
0.6241241693496704,0.01497395895421505,14.921875953674316,1054,1618944.0,18.77183723449707,0.1731843203306198,0.801723837852478,0.05937208607792854,518.326999699,8184,-0.35248464345932007,1.0,1746184607.174311,0.0546875037252903,1053
0.681143581867218,0.0559895858168602,16.36067771911621,1066,1637376.0,18.77183723449707,0.19960381090641022,0.801723837852478,0.05937208607792854,523.811564958,8280,-0.3918619751930237,1.0,1746184612.6588383,0.0462239608168602,1065
0.6573035717010498,0.01888020895421505,16.345703125,1086,1668096.0,18.77183723449707,0.31161418557167053,0.801723837852478,0.05937208607792854,532.947227776,8440,-0.40863102674484253,1.0,1746184621.79452,0.0488281287252903,1085
0.6457623839378357,0.0240885429084301,14.399088859558105,1097,1684992.0,18.77183723449707,0.3185960352420807,0.801723837852478,0.05937208607792854,537.97076362,8528,-0.5413948893547058,1.0,1746184626.8180542,0.0566406287252903,1096
0.6694958209991455,0.02929687686264515,16.490234375,1121,1721856.0,18.77183723449707,0.2725396156311035,0.801723837852478,0.05937208607792854,548.937504205,8720,-0.5075531005859375,1.0,1746184637.784794,0.0475260429084301,1120
0.647727370262146,0.02148437686264515,15.689454078674316,1122,1723392.0,18.77183723449707,0.2820543050765991,0.801723837852478,0.05937208607792854,549.393901581,8728,-0.5296876430511475,1.0,1746184638.2411854,0.0520833358168602,1121
0.6729167699813843,0.0345052108168602,14.574219703674316,1130,1735680.0,18.77183723449707,0.24340739846229553,0.801723837852478,0.05937208607792854,553.04541831,8792,-0.49013224244117737,1.0,1746184641.8927166,0.0566406287252903,1129
0.6257103085517883,0.0,15.948568344116211,1133,1740288.0,18.77183723449707,0.2888014614582062,0.801723837852478,0.05937208607792854,554.415666059,8816,-0.5190898180007935,1.0,1746184643.2629447,0.0507812537252903,1132
0.7099077701568604,0.0455729179084301,16.213542938232422,1156,1775616.0,18.77183723449707,0.37746691703796387,0.801723837852478,0.05937208607792854,564.923389701,9000,-0.4643610715866089,1.0,1746184653.7706857,0.0514322929084301,1155
0.702142596244812,0.0553385429084301,15.900391578674316,1159,1780224.0,18.77183723449707,0.3393929600715637,0.801723837852478,0.05937208607792854,566.29611507,9024,-0.4585038721561432,1.0,1746184655.143415,0.0501302108168602,1158
0.6687619090080261,0.0345052108168602,15.722657203674316,1165,1789440.0,18.77183723449707,0.2930125594139099,0.801723837852478,0.05937208607792854,569.035996019,9072,-0.47215574979782104,1.0,1746184657.8833013,0.0514322929084301,1164
0.7190578579902649,0.0729166716337204,15.729818344116211,1168,1794048.0,18.77183723449707,0.2973729968070984,0.801723837852478,0.05937208607792854,570.406079949,9096,-0.4763585329055786,1.0,1746184659.2533937,0.0501302108168602,1167
0.7175664901733398,0.0651041716337204,15.897787094116211,1170,1797120.0,18.77183723449707,0.3261059522628784,0.801723837852478,0.05937208607792854,571.320989754,9112,-0.4778757691383362,1.0,1746184660.1683068,0.0507812537252903,1169
0.7193775177001953,0.0911458358168602,15.585938453674316,1227,1884672.0,18.77183723449707,0.472814679145813,0.801723837852478,0.05937208607792854,597.35295821,9568,-0.5586490631103516,1.0,1746184686.200257,0.0514322929084301,1226
0.7016691565513611,0.0605468787252903,15.554037094116211,1240,1904640.0,18.77183723449707,0.4468837082386017,0.801723837852478,0.05937208607792854,603.29098435,9672,-0.5932878255844116,1.0,1746184692.1382782,0.0501302108168602,1239
0.725071132183075,0.0807291716337204,15.850912094116211,1253,1924608.0,18.77183723449707,0.4409044086933136,0.801723837852478,0.05937208607792854,609.227244355,9776,-0.5550318360328674,1.0,1746184698.0745375,0.0501302108168602,1252
0.7070431709289551,0.0748697966337204,15.992188453674316,1270,1950720.0,18.77183723449707,0.4549691677093506,0.801723837852478,0.05937208607792854,617.011179406,9912,-0.6162992119789124,1.0,1746184705.858481,0.0507812537252903,1269
0.7075285315513611,0.0423177108168602,16.66796875,1277,1961472.0,18.77183723449707,0.4390123784542084,0.801723837852478,0.05937208607792854,620.208768658,9968,-0.5807999968528748,1.0,1746184709.056058,0.0468750037252903,1276
0.7172822952270508,0.0709635466337204,16.44661521911621,1297,1992192.0,18.77183723449707,0.4213121235370636,0.801723837852478,0.05937208607792854,629.344037135,10128,-0.5743178129196167,1.0,1746184718.191362,0.0488281287252903,1296
0.7079191207885742,0.0618489608168602,16.22591209411621,1301,1998336.0,19.909481048583984,0.4476976990699768,0.9654743671417236,0.15824247896671295,631.291519872,10160,-0.6014019250869751,1.0,1746184720.138819,0.0475260429084301,1300
0.6813684701919556,0.0442708358168602,16.055339813232422,1327,2038272.0,19.909481048583984,0.4325005114078522,0.9654743671417236,0.15824247896671295,643.169627546,10368,-0.7466065883636475,1.0,1746184732.0169232,0.0488281287252903,1326
0.7017165422439575,0.0546875037252903,16.73828125,1362,2092032.0,19.909481048583984,0.4575203061103821,0.9654743671417236,0.15824247896671295,659.157758193,10648,-0.7129639387130737,1.0,1746184748.0050519,0.0468750037252903,1361
0.6680517196655273,0.0358072929084301,16.00390625,1372,2107392.0,19.909481048583984,0.5124675035476685,0.9654743671417236,0.15824247896671295,663.731850476,10728,-0.6558598279953003,1.0,1746184752.579148,0.0494791679084301,1371
0.7484613060951233,0.0937500074505806,16.34700584411621,1377,2115072.0,19.909481048583984,0.46878063678741455,0.9654743671417236,0.15824247896671295,666.014896672,10768,-0.6928380131721497,1.0,1746184754.8622005,0.0481770858168602,1376
0.7332387566566467,0.0709635466337204,16.248046875,1381,2121216.0,19.909481048583984,0.5495059490203857,0.9654743671417236,0.15824247896671295,667.841838434,10800,-0.6518489122390747,1.0,1746184756.6891322,0.0494791679084301,1380
0.730445146560669,0.0872395858168602,15.996746063232422,1384,2125824.0,19.909481048583984,0.5020104646682739,0.9654743671417236,0.15824247896671295,669.21261641,10824,-0.6573770642280579,1.0,1746184758.0599124,0.0494791679084301,1383
0.7892875671386719,0.1178385466337204,16.662109375,1386,2128896.0,19.909481048583984,0.4950406849384308,0.9654743671417236,0.15824247896671295,670.125820928,10840,-0.6648081541061401,1.0,1746184758.9731197,0.0462239608168602,1385
0.6991478204727173,0.0566406287252903,15.815105438232422,1396,2144256.0,19.909481048583984,0.46189290285110474,0.9654743671417236,0.15824247896671295,674.694903017,10920,-0.6610896587371826,1.0,1746184763.5421543,0.0507812537252903,1395
0.7395716905593872,0.0781250074505806,16.217449188232422,1400,2150400.0,19.909481048583984,0.5204062461853027,0.9654743671417236,0.15824247896671295,676.521425867,10952,-0.6244193911552429,1.0,1746184765.368732,0.0488281287252903,1399
0.7077415585517883,0.0787760466337204,15.042969703674316,1410,2165760.0,19.909481048583984,0.6327195167541504,0.9654743671417236,0.15824247896671295,681.092233956,11032,-0.7001424431800842,1.0,1746184769.9395084,0.0540364608168602,1409
0.647431492805481,0.02473958395421505,15.130860328674316,1417,2176512.0,19.909481048583984,0.619964599609375,0.9654743671417236,0.15824247896671295,684.289904622,11088,-0.7471074461936951,1.0,1746184773.137187,0.0520833358168602,1416
0.7582269310951233,0.1132812574505806,15.221354484558105,1464,2248704.0,19.909481048583984,0.9673177003860474,0.9654743671417236,0.15824247896671295,705.759795111,11464,-0.8696262836456299,1.0,1746184794.6071033,0.0527343787252903,1463
0.6952652335166931,0.0436197929084301,16.55599021911621,1474,2264064.0,19.909481048583984,0.9643007516860962,0.9654743671417236,0.15824247896671295,710.326376266,11544,-0.8106913566589355,1.0,1746184799.1736794,0.0475260429084301,1473
0.7150924205780029,0.0475260429084301,16.7890625,1486,2282496.0,19.909481048583984,0.902124285697937,0.9654743671417236,0.15824247896671295,715.808087691,11640,-0.754170298576355,1.0,1746184804.655401,0.0455729179084301,1485
0.7011009454727173,0.0540364608168602,16.982421875,1503,2308608.0,19.909481048583984,0.9216265678405762,0.9654743671417236,0.15824247896671295,723.573163679,11776,-0.7722253799438477,1.0,1746184812.420465,0.0462239608168602,1502
0.7034210562705994,0.0677083358168602,15.652344703674316,1523,2339328.0,19.909481048583984,0.8697521090507507,0.9654743671417236,0.15824247896671295,732.712781264,11936,-0.7558450698852539,1.0,1746184821.5600922,0.0507812537252903,1522
0.6818656921386719,0.0651041716337204,15.406250953674316,1527,2345472.0,19.909481048583984,0.894247829914093,0.9654743671417236,0.15824247896671295,734.539124848,11968,-0.7694072127342224,1.0,1746184823.3864298,0.0520833358168602,1526
0.7211294174194336,0.0696614608168602,16.265625,1533,2354688.0,19.909481048583984,0.9971985816955566,0.9654743671417236,0.15824247896671295,737.281266177,12016,-0.6935420036315918,1.0,1746184826.1285362,0.0481770858168602,1532
0.7586175799369812,0.0957031324505806,16.384765625,1546,2374656.0,19.909481048583984,0.820443868637085,0.9654743671417236,0.15824247896671295,743.219883292,12120,-0.7655331492424011,1.0,1746184832.0671737,0.0475260429084301,1545
0.6706795692443848,0.0559895858168602,15.156901359558105,1550,2380800.0,19.909481048583984,0.9138001203536987,0.9654743671417236,0.15824247896671295,745.045647348,12152,-0.774853527545929,1.0,1746184833.8929262,0.0507812537252903,1549
0.6702415943145752,0.0279947929084301,15.277344703674316,1552,2383872.0,19.909481048583984,0.7548837661743164,0.9654743671417236,0.15824247896671295,745.959244282,12168,-0.7831287384033203,1.0,1746184834.8065395,0.0520833358168602,1551
0.6654711961746216,0.0299479179084301,15.227213859558105,1553,2385408.0,19.909481048583984,0.7894587516784668,0.9654743671417236,0.15824247896671295,746.415843553,12176,-0.8051972389221191,1.0,1746184835.2631464,0.0520833358168602,1552
0.7593277096748352,0.1035156324505806,15.970704078674316,1562,2399232.0,19.909481048583984,0.7991780638694763,0.9654743671417236,0.15824247896671295,750.530502307,12248,-0.8338652849197388,1.0,1746184839.3777966,0.0507812537252903,1561
0.7024266719818115,0.0768229216337204,15.110026359558105,1571,2413056.0,19.909481048583984,0.819509744644165,0.9654743671417236,0.15824247896671295,754.643622394,12320,-0.8303720951080322,1.0,1746184843.4908829,0.0527343787252903,1570
0.7583215832710266,0.0937500074505806,16.853515625,1578,2423808.0,19.909481048583984,0.7548731565475464,0.9654743671417236,0.15824247896671295,757.841344134,12376,-0.8377320766448975,1.0,1746184846.6886501,0.0475260429084301,1577
0.6817235946655273,0.0572916679084301,14.946615219116211,1601,2459136.0,19.909481048583984,0.7176905274391174,0.9654743671417236,0.15824247896671295,768.349825497,12560,-0.8586013317108154,1.0,1746184857.197118,0.0533854179084301,1600
0.6592686176300049,0.0338541679084301,15.201172828674316,1604,2463744.0,19.909481048583984,0.7390090227127075,0.9654743671417236,0.15824247896671295,769.719193378,12584,-0.8356426358222961,1.0,1746184858.5664926,0.0527343787252903,1603
0.7308358550071716,0.0722656324505806,17.158855438232422,1642,2522112.0,18.639644622802734,0.715874433517456,0.9286909699440002,0.13765676319599152,787.205629601,12888,-0.8408867120742798,0.9999999403953552,1746184876.0529342,0.0462239608168602,1641
0.6933475732803345,0.0533854179084301,15.546875953674316,1647,2529792.0,18.639644622802734,0.8301259279251099,0.9286909699440002,0.13765676319599152,789.488537568,12928,-0.8274130821228027,0.9999999403953552,1746184878.3357627,0.0520833358168602,1646
0.700875997543335,0.06640625,15.355469703674316,1648,2531328.0,18.639644622802734,0.9196544885635376,0.9286909699440002,0.13765676319599152,789.945024407,12936,-0.830895185470581,0.9999999403953552,1746184878.7923198,0.0527343787252903,1647
0.7012785077095032,0.0716145858168602,15.473308563232422,1653,2539008.0,18.639644622802734,0.6429402828216553,0.9286909699440002,0.13765676319599152,792.228050938,12976,-0.9291943311691284,0.9999999403953552,1746184881.0753446,0.0520833358168602,1652
