returned_episode_lengths,returned_episode_returns,returned_won_episode,update_steps,test_returned_episode,_step,test_returned_episode_returns,loss,returned_episode,grad_steps,_runtime,test_returned_episode_lengths,qvals,env_step,test_returned_won_episode,_timestamp
27.524089813232422,0.35522449016571045,0.0,432,0.9999999403953552,431,0.5062037706375122,0.05566144362092018,0.02148437686264515,3208,249.487954621,43.75692367553711,1.0182524919509888,663552,0.0,1747623391.0766275
26.921876907348633,0.346316397190094,0.0,438,0.9999999403953552,437,0.5062037706375122,0.10851484537124634,0.0221354179084301,3256,252.168236458,43.75692367553711,1.02597975730896,672768,0.0,1747623393.7568185
25.84114646911621,0.3321674168109894,0.0,457,0.9999999403953552,456,0.5062037706375122,0.06286579370498657,0.0240885429084301,3408,260.66514592,43.75692367553711,1.034515619277954,701952,0.0,1747623402.2537026
26.750001907348633,0.3685236871242523,0.0,490,0.9999999403953552,489,0.5062037706375122,0.09690205752849579,0.02148437686264515,3672,275.335849049,43.75692367553711,1.0039514303207397,752640,0.0,1747623416.9244297
27.830730438232422,0.36693379282951355,0.0,506,0.9999999403953552,505,0.5062037706375122,0.04488836228847504,0.02148437686264515,3800,282.454032816,43.75692367553711,0.9967303276062012,777216,0.0,1747623424.0427146
26.83919334411621,0.40135717391967773,0.0,536,0.9999999403953552,535,0.5062037706375122,0.09617359936237335,0.01953125186264515,4040,295.828488948,43.75692367553711,0.9928756952285767,823296,0.0,1747623437.417176
27.300783157348633,0.3729289472103119,0.0,542,0.9999999403953552,541,0.5062037706375122,0.21798554062843323,0.0201822929084301,4088,298.487159578,43.75692367553711,0.9741884469985962,832512,0.0,1747623440.0758593
26.240236282348633,0.4121834635734558,0.0279947929084301,592,0.9999999403953552,591,0.5062037706375122,0.03829485923051834,0.0162760429084301,4488,320.708107326,43.75692367553711,0.9187488555908203,909312,0.0,1747623462.2968469
26.061199188232422,0.40378352999687195,0.0,610,0.9999999403953552,609,0.5062037706375122,0.04553702846169472,0.0201822929084301,4632,328.7338333,43.75692367553711,0.9223703145980835,936960,0.0,1747623470.322401
26.111980438232422,0.4292282462120056,0.0,611,0.9999999403953552,610,0.5062037706375122,0.03030647709965706,0.01888020895421505,4640,329.178535642,43.75692367553711,0.920856773853302,938496,0.0,1747623470.7671986
27.54622459411621,0.47834181785583496,0.0,627,0.9999999403953552,626,0.5062037706375122,0.027871929109096527,0.01888020895421505,4768,336.308853056,43.75692367553711,0.9161238670349121,963072,0.0,1747623477.8975499
27.66341209411621,0.47702962160110474,0.0585937537252903,657,0.9999999403953552,656,0.7666848301887512,0.15044820308685303,0.017578125,5008,349.803703089,42.036495208740234,0.8958699703216553,1009152,0.0673154890537262,1747623491.392307
24.828126907348633,0.4291040897369385,0.0416666679084301,662,0.9999999403953552,661,0.7666848301887512,0.03607209771871567,0.0182291679084301,5048,352.032786434,42.036495208740234,0.8993779420852661,1016832,0.0673154890537262,1747623493.6214015
28.09309959411621,0.5044124722480774,0.017578125,697,0.9999999403953552,696,0.7666848301887512,0.04552972689270973,0.0201822929084301,5328,367.606652601,42.036495208740234,0.8700655102729797,1070592,0.0673154890537262,1747623509.1952941
27.262371063232422,0.6445081233978271,0.1243489682674408,716,0.9999999403953552,715,0.7666848301887512,0.0490933433175087,0.01953125186264515,5480,376.066833897,42.036495208740234,0.8736580014228821,1099776,0.0673154890537262,1747623517.655206
27.901042938232422,0.5047206878662109,0.0690104216337204,721,0.9999999403953552,720,0.7666848301887512,0.08465627580881119,0.01692708395421505,5520,378.294816509,42.036495208740234,0.8664064407348633,1107456,0.0673154890537262,1747623519.8830323
28.273439407348633,0.5431142449378967,0.0891927108168602,728,0.9999999403953552,727,0.7666848301887512,0.12883536517620087,0.0182291679084301,5576,381.423656687,42.036495208740234,0.8524489402770996,1118208,0.0673154890537262,1747623523.0123408
26.931642532348633,0.5625039935112,0.0670572966337204,734,0.9999999403953552,733,0.7666848301887512,0.06729583442211151,0.0201822929084301,5624,384.077671048,42.036495208740234,0.8511270880699158,1127424,0.0673154890537262,1747623525.666196
28.924480438232422,0.5184396505355835,0.03515625,748,0.9999999403953552,747,0.7666848301887512,0.09083572775125504,0.017578125,5736,390.30089193,42.036495208740234,0.8089897632598877,1148928,0.0673154890537262,1747623531.8895547
29.137371063232422,0.662550151348114,0.1458333432674408,763,0.9999999403953552,762,0.7666848301887512,0.08048449456691742,0.0182291679084301,5856,396.972020202,42.036495208740234,0.8355852961540222,1171968,0.0673154890537262,1747623538.5607455
26.781251907348633,0.7110346555709839,0.1796875149011612,775,0.9999999403953552,774,0.7666848301887512,0.1319030076265335,0.0201822929084301,5952,402.312113759,42.036495208740234,0.8357703685760498,1190400,0.0673154890537262,1747623543.9007382
26.857423782348633,0.662067174911499,0.1464843899011612,790,0.9999999403953552,789,0.7666848301887512,0.11673407256603241,0.01888020895421505,6072,408.979455973,42.036495208740234,0.8236477375030518,1213440,0.0673154890537262,1747623550.5680501
28.61263084411621,0.7389371395111084,0.1894531399011612,800,0.9999999403953552,799,0.7666848301887512,0.1277821809053421,0.01953125186264515,6152,413.412835274,42.036495208740234,0.8451995849609375,1228800,0.0673154890537262,1747623555.001509
28.87825584411621,0.4927378296852112,0.0279947929084301,827,0.9999999403953552,826,0.7666848301887512,0.11783960461616516,0.01953125186264515,6368,425.394015763,42.036495208740234,0.8936729431152344,1270272,0.0673154890537262,1747623566.9826145
29.656902313232422,0.6690565347671509,0.1223958432674408,833,0.9999999403953552,832,0.7666848301887512,0.10160268843173981,0.017578125,6416,428.088685794,42.036495208740234,0.901749312877655,1279488,0.0673154890537262,1747623569.6772425
27.149089813232422,0.6492063403129578,0.1263020932674408,846,0.9999999403953552,845,0.7666848301887512,0.10312502086162567,0.0201822929084301,6520,433.901577345,42.036495208740234,0.8886816501617432,1299456,0.0673154890537262,1747623575.4901116
28.80403709411621,0.5430015325546265,0.0436197929084301,854,0.9999999403953552,853,0.7666848301887512,0.10640546679496765,0.01888020895421505,6584,437.44478825,42.036495208740234,0.8951786756515503,1311744,0.0673154890537262,1747623579.0334601
28.865886688232422,0.6088217496871948,0.0566406287252903,857,0.9999999403953552,856,0.7666848301887512,0.18935108184814453,0.0201822929084301,6608,438.790046983,42.036495208740234,0.9307726621627808,1316352,0.0673154890537262,1747623580.378619
27.919923782348633,0.618262529373169,0.1074218824505806,879,0.9999999403953552,878,0.7666848301887512,0.11519937962293625,0.01953125186264515,6784,448.579517582,42.036495208740234,0.8823060989379883,1350144,0.0673154890537262,1747623590.168178
28.960939407348633,0.5711181163787842,0.0598958358168602,882,0.9999999403953552,881,0.7666848301887512,0.11672570556402206,0.0201822929084301,6808,449.905504335,42.036495208740234,0.8665810823440552,1354752,0.0673154890537262,1747623591.494156
26.585939407348633,0.599522054195404,0.0996093824505806,884,0.9999999403953552,883,0.7666848301887512,0.13767066597938538,0.01888020895421505,6824,450.797442539,42.036495208740234,0.8823696374893188,1357824,0.0673154890537262,1747623592.3861554
28.51302146911621,0.5031256675720215,0.0546875037252903,887,0.9999999403953552,886,0.7666848301887512,0.12194855511188507,0.017578125,6848,452.140125162,42.036495208740234,0.8745262622833252,1362432,0.0673154890537262,1747623593.7287102
30.574871063232422,0.6480339169502258,0.130859375,913,0.9999999403953552,912,0.7666848301887512,0.18122375011444092,0.017578125,7056,463.675210197,42.036495208740234,0.8914219737052917,1402368,0.0673154890537262,1747623605.2637804
27.494142532348633,0.6619645953178406,0.1653645932674408,915,0.9999999403953552,914,0.7666848301887512,0.15846514701843262,0.017578125,7072,464.563132101,42.036495208740234,0.9027013778686523,1405440,0.0673154890537262,1747623606.15171
27.526042938232422,0.5677371621131897,0.0970052108168602,917,0.9999999403953552,916,0.7666848301887512,0.16334667801856995,0.017578125,7088,465.446639309,42.036495208740234,0.9099569320678711,1408512,0.0673154890537262,1747623607.035198
27.671876907348633,0.8524831533432007,0.3261719048023224,921,0.9999999403953552,920,0.7666848301887512,0.22007016837596893,0.01692708395421505,7120,467.232595997,42.036495208740234,0.9085010290145874,1414656,0.0673154890537262,1747623608.8191557
29.267580032348633,0.6965376138687134,0.1653645932674408,931,0.9999999403953552,930,0.7666848301887512,0.18368884921073914,0.017578125,7200,471.694795398,42.036495208740234,0.870186448097229,1430016,0.0673154890537262,1747623613.2834365
28.49153709411621,0.7347975969314575,0.2083333432674408,944,0.9999999403953552,943,0.7666848301887512,0.24548551440238953,0.0182291679084301,7304,477.491923898,42.036495208740234,0.8657552003860474,1449984,0.0673154890537262,1747623619.0805862
29.037761688232422,0.8127968311309814,0.2962239682674408,974,0.9999999403953552,973,0.7666848301887512,0.27350080013275146,0.01497395895421505,7544,490.869673915,42.036495208740234,0.8257855176925659,1496064,0.0673154890537262,1747623632.4583275
29.324871063232422,0.8469163775444031,0.2701823115348816,984,0.9999999403953552,983,1.383001446723938,0.31473273038864136,0.0182291679084301,7624,495.431423861,45.64848327636719,0.8569066524505615,1511424,0.4874458611011505,1747623637.0199628
28.511720657348633,0.9193365573883057,0.3665364682674408,999,0.9999999403953552,998,1.383001446723938,0.3141520917415619,0.017578125,7744,502.130145695,45.64848327636719,0.8102887868881226,1534464,0.4874458611011505,1747623643.7187076
29.832033157348633,0.8806727528572083,0.3014323115348816,1004,0.9999999403953552,1003,1.383001446723938,0.2713611423969269,0.0162760429084301,7784,504.356355423,45.64848327636719,0.8022909164428711,1542144,0.4874458611011505,1747623645.9450257
28.66927146911621,0.7466309070587158,0.1979166716337204,1015,0.9999999403953552,1014,1.383001446723938,0.27790167927742004,0.01692708395421505,7872,509.226467114,45.64848327636719,0.8008304238319397,1559040,0.4874458611011505,1747623650.8151839
29.29817771911621,0.8704600930213928,0.2994791865348816,1038,0.9999999403953552,1037,1.383001446723938,0.4513975977897644,0.017578125,8056,519.448033641,45.64848327636719,0.7984105348587036,1594368,0.4874458611011505,1747623661.0366187
30.02474021911621,0.964175820350647,0.3717448115348816,1054,0.9999999403953552,1053,1.383001446723938,0.42682188749313354,0.015625,8184,526.565316228,45.64848327636719,0.7723016738891602,1618944,0.4874458611011505,1747623668.1540022
28.761720657348633,0.8666272759437561,0.3404948115348816,1066,0.9999999403953552,1065,1.383001446723938,0.467918336391449,0.014322916977107525,8280,531.92092399,45.64848327636719,0.7519917488098145,1637376,0.4874458611011505,1747623673.509446
30.25911521911621,0.6623898148536682,0.1894531399011612,1086,0.9999999403953552,1085,1.383001446723938,0.3654850125312805,0.01302083395421505,8440,540.844073412,45.64848327636719,0.7743452787399292,1668096,0.4874458611011505,1747623682.4327798
27.00911521911621,0.7552230954170227,0.2265625149011612,1097,0.9999999403953552,1096,1.383001446723938,0.4474424123764038,0.0162760429084301,8528,545.723546473,45.64848327636719,0.7768434882164001,1684992,0.4874458611011505,1747623687.3122396
28.281251907348633,0.896103024482727,0.3326823115348816,1121,0.9999999403953552,1120,1.383001446723938,0.4807364344596863,0.017578125,8720,556.402073744,45.64848327636719,0.789792537689209,1721856,0.4874458611011505,1747623697.9907408
30.678386688232422,0.8847010731697083,0.3085937798023224,1122,0.9999999403953552,1121,1.383001446723938,0.4711044430732727,0.0162760429084301,8728,556.864479265,45.64848327636719,0.8025034666061401,1723392,0.4874458611011505,1747623698.453042
30.326824188232422,0.8663504123687744,0.3372395932674408,1130,0.9999999403953552,1129,1.383001446723938,0.47429442405700684,0.014322916977107525,8792,560.409117527,45.64848327636719,0.7803666591644287,1735680,0.4874458611011505,1747623701.9978387
27.777996063232422,0.9044134616851807,0.3385416865348816,1133,0.9999999403953552,1132,1.383001446723938,0.43216556310653687,0.01692708395421505,8816,561.732102391,45.64848327636719,0.7693208456039429,1740288,0.4874458611011505,1747623703.3206844
28.977214813232422,1.0076828002929688,0.4134114682674408,1156,0.9999999403953552,1155,1.383001446723938,0.5025606751441956,0.017578125,9000,571.969125135,45.64848327636719,0.7850571870803833,1775616,0.4874458611011505,1747623713.557809
29.72591209411621,0.9032034873962402,0.3574219048023224,1159,0.9999999403953552,1158,1.383001446723938,0.4752082824707031,0.01497395895421505,9024,573.305510873,45.64848327636719,0.7874675393104553,1780224,0.4874458611011505,1747623714.894068
28.803386688232422,0.9192724823951721,0.3763020932674408,1165,0.9999999403953552,1164,1.383001446723938,0.5156874656677246,0.0162760429084301,9072,575.975321238,45.64848327636719,0.8119352459907532,1789440,0.4874458611011505,1747623717.5638783
29.640626907348633,0.8435062766075134,0.3125000298023224,1168,0.9999999403953552,1167,1.383001446723938,0.6644734144210815,0.014322916977107525,9096,577.301467941,45.64848327636719,0.8065075874328613,1794048,0.4874458611011505,1747623718.8900962
29.615886688232422,0.8387336134910583,0.3118489682674408,1170,0.9999999403953552,1169,1.383001446723938,0.5058327913284302,0.01497395895421505,9112,578.205428604,45.64848327636719,0.8127121329307556,1797120,0.4874458611011505,1747623719.793994
28.50520896911621,1.1032224893569946,0.4960937798023224,1227,0.9999999403953552,1226,1.383001446723938,0.6414000391960144,0.015625,9568,603.587514651,45.64848327636719,0.8199359774589539,1884672,0.4874458611011505,1747623745.1761627
29.21419334411621,0.9916099905967712,0.4277344048023224,1240,0.9999999403953552,1239,1.383001446723938,0.7972810864448547,0.015625,9672,609.381572664,45.64848327636719,0.8299254179000854,1904640,0.4874458611011505,1747623750.970264
30.31770896911621,0.883774995803833,0.3548177182674408,1253,0.9999999403953552,1252,1.383001446723938,0.7340071201324463,0.014322916977107525,9776,615.161277688,45.64848327636719,0.8212277889251709,1924608,0.4874458611011505,1747623756.7499218
30.42317771911621,0.9995062947273254,0.3958333432674408,1270,0.9999999403953552,1269,1.383001446723938,0.7126463651657104,0.01692708395421505,9912,622.779569469,45.64848327636719,0.8142002820968628,1950720,0.4874458611011505,1747623764.3681533
29.189455032348633,0.9833267331123352,0.4257812798023224,1277,0.9999999403953552,1276,1.383001446723938,0.6980388164520264,0.0162760429084301,9968,625.869784363,45.64848327636719,0.8066885471343994,1961472,0.4874458611011505,1747623767.4584546
30.09895896911621,0.7745438814163208,0.27734375,1297,0.9999999403953552,1296,1.383001446723938,0.6006214618682861,0.013671875931322575,10128,634.793252662,45.64848327636719,0.783218502998352,1992192,0.4874458611011505,1747623776.381889
30.27083396911621,1.1897571086883545,0.5403646230697632,1301,1.0,1300,1.6811414957046509,0.653808057308197,0.017578125,10160,636.682484186,48.01090621948242,0.7862704992294312,1998336,0.7236363291740417,1747623778.271109
29.611330032348633,1.0690160989761353,0.4615885615348816,1327,1.0,1326,1.6811414957046509,0.49977898597717285,0.0162760429084301,10368,648.276071399,48.01090621948242,0.7917159199714661,2038272,0.7236363291740417,1747623789.864717
28.064455032348633,1.001055121421814,0.4199219048023224,1362,1.0,1361,1.6811414957046509,0.5079628825187683,0.01692708395421505,10648,663.856716825,48.01090621948242,0.8217313885688782,2092032,0.7236363291740417,1747623805.4453912
29.602214813232422,0.8435439467430115,0.275390625,1372,1.0,1371,1.6811414957046509,0.48731178045272827,0.01692708395421505,10728,668.300147591,48.01090621948242,0.7999969124794006,2107392,0.7236363291740417,1747623809.8887248
30.311199188232422,1.0134772062301636,0.4160156548023224,1377,1.0,1376,1.6811414957046509,0.4735419750213623,0.01692708395421505,10768,670.538280021,48.01090621948242,0.7894443273544312,2115072,0.7236363291740417,1747623812.1269941
31.143230438232422,0.8359123468399048,0.2936198115348816,1381,1.0,1380,1.6811414957046509,0.5041862726211548,0.015625,10800,672.320740274,48.01090621948242,0.8098439574241638,2121216,0.7236363291740417,1747623813.9092846
30.46224021911621,1.0830674171447754,0.4576823115348816,1384,1.0,1383,1.6811414957046509,0.5367459058761597,0.017578125,10824,673.655001489,48.01090621948242,0.7998266220092773,2125824,0.7236363291740417,1747623815.2436686
29.44856834411621,0.9113947749137878,0.3580729365348816,1386,1.0,1385,1.6811414957046509,0.5770418643951416,0.01497395895421505,10840,674.540403549,48.01090621948242,0.8169611692428589,2128896,0.7236363291740417,1747623816.1290221
30.302736282348633,0.6834361553192139,0.1809895932674408,1396,1.0,1395,1.6811414957046509,0.491050660610199,0.014322916977107525,10920,679.012753431,48.01090621948242,0.8050233721733093,2144256,0.7236363291740417,1747623820.6012623
30.09895896911621,0.995689868927002,0.4277344048023224,1400,1.0,1399,1.6811414957046509,0.4821997880935669,0.01692708395421505,10952,680.795919857,48.01090621948242,0.8057066202163696,2150400,0.7236363291740417,1747623822.3844485
28.881511688232422,0.9404724836349487,0.3691406548023224,1410,1.0,1409,1.6811414957046509,0.5805892944335938,0.017578125,11032,685.248737901,48.01090621948242,0.8051266074180603,2165760,0.7236363291740417,1747623826.8374047
30.101564407348633,1.0387580394744873,0.4550781548023224,1417,1.0,1416,1.6811414957046509,0.4934607148170471,0.015625,11088,688.359067195,48.01090621948242,0.7728188633918762,2176512,0.7236363291740417,1747623829.9477282
29.822917938232422,0.8153244853019714,0.2994791865348816,1464,1.0,1463,1.6811414957046509,0.7017428874969482,0.015625,11464,709.266266555,48.01090621948242,0.8044580221176147,2248704,0.7236363291740417,1747623850.8549502
30.16536521911621,1.133809208869934,0.51953125,1474,1.0,1473,1.6811414957046509,0.48016393184661865,0.01497395895421505,11544,713.729695412,48.01090621948242,0.7768679857254028,2264064,0.7236363291740417,1747623855.3182206
29.95833396911621,1.0427360534667969,0.4785156548023224,1486,1.0,1485,1.6811414957046509,0.461250364780426,0.01497395895421505,11640,719.061365496,48.01090621948242,0.7727686166763306,2282496,0.7236363291740417,1747623860.649949
29.921876907348633,0.8811657428741455,0.3678385615348816,1503,1.0,1502,1.6811414957046509,0.5270828604698181,0.013671875931322575,11776,726.650522015,48.01090621948242,0.7808002829551697,2308608,0.7236363291740417,1747623868.2392044
30.387371063232422,0.8956660628318787,0.3209635615348816,1523,1.0,1522,1.6811414957046509,0.5275866985321045,0.017578125,11936,735.583294147,48.01090621948242,0.8072546720504761,2339328,0.7236363291740417,1747623877.1717846
29.354167938232422,0.9400102496147156,0.3964844048023224,1527,1.0,1526,1.6811414957046509,0.4984128177165985,0.015625,11968,737.371231557,48.01090621948242,0.7955970764160156,2345472,0.7236363291740417,1747623878.9599
30.590496063232422,0.7408643364906311,0.2350260466337204,1533,1.0,1532,1.6811414957046509,0.8480688333511353,0.01302083395421505,12016,740.020592334,48.01090621948242,0.7929942607879639,2354688,0.7236363291740417,1747623881.6091745
31.139976501464844,0.8634235858917236,0.3287760615348816,1546,1.0,1545,1.6811414957046509,0.6574467420578003,0.014322916977107525,12120,745.786993954,48.01090621948242,0.8058072924613953,2374656,0.7236363291740417,1747623887.3755512
30.42708396911621,0.8197365999221802,0.2949219048023224,1550,1.0,1549,1.6811414957046509,0.41070008277893066,0.01497395895421505,12152,747.563602197,48.01090621948242,0.8108910322189331,2380800,0.7236363291740417,1747623889.152198
28.490236282348633,0.8424508571624756,0.3170573115348816,1552,1.0,1551,1.6811414957046509,0.48994961380958557,0.01497395895421505,12168,748.446735934,48.01090621948242,0.8081353902816772,2383872,0.7236363291740417,1747623890.035406
28.904949188232422,0.7183375358581543,0.2630208432674408,1553,1.0,1552,1.6811414957046509,0.6120613813400269,0.01302083395421505,12176,748.894318782,48.01090621948242,0.8228321671485901,2385408,0.7236363291740417,1747623890.4828255
30.680992126464844,0.9783414006233215,0.3893229365348816,1562,1.0,1561,1.6811414957046509,0.49109113216400146,0.015625,12248,752.908146862,48.01090621948242,0.8119611740112305,2399232,0.7236363291740417,1747623894.4967856
30.417970657348633,1.0020664930343628,0.4062500298023224,1571,1.0,1570,1.6811414957046509,0.4839439392089844,0.01497395895421505,12320,756.917783293,48.01090621948242,0.8068384528160095,2413056,0.7236363291740417,1747623898.5064452
30.710939407348633,0.831395149230957,0.3170573115348816,1578,1.0,1577,1.6811414957046509,0.46492281556129456,0.014322916977107525,12376,760.014924838,48.01090621948242,0.8307632803916931,2423808,0.7236363291740417,1747623901.6035852
29.846355438232422,1.0315287113189697,0.4355469048023224,1601,1.0,1600,1.6811414957046509,0.6705976724624634,0.01692708395421505,12560,770.250028005,48.01090621948242,0.8341737985610962,2459136,0.7236363291740417,1747623911.8387153
30.26106834411621,0.9672374129295349,0.3880208432674408,1604,1.0,1603,1.6811414957046509,0.6089112758636475,0.015625,12584,771.576406938,48.01090621948242,0.828528642654419,2463744,0.7236363291740417,1747623913.1650918
29.68880271911621,1.0056469440460205,0.4361979365348816,1642,1.0,1641,1.6656540632247925,0.9221616983413696,0.01497395895421505,12888,788.596495894,51.882293701171875,0.8042140603065491,2522112,0.705220103263855,1747623930.1851902
30.338542938232422,0.965806245803833,0.4322916865348816,1647,1.0,1646,1.6656540632247925,0.4774158000946045,0.013671875931322575,12928,790.844566566,51.882293701171875,0.7991482019424438,2529792,0.705220103263855,1747623932.433235
30.449220657348633,1.0803472995758057,0.4902344048023224,1648,1.0,1647,1.6656540632247925,0.45543503761291504,0.017578125,12936,791.30722614,51.882293701171875,0.8241950273513794,2531328,0.705220103263855,1747623932.8957708
29.13606834411621,1.0575034618377686,0.4563802182674408,1653,1.0,1652,1.6656540632247925,0.4676389694213867,0.01692708395421505,12976,793.527910686,51.882293701171875,0.808234453201294,2539008,0.705220103263855,1747623935.1165905
30.29427146911621,0.9426130056381226,0.3951823115348816,1664,1.0,1663,1.6656540632247925,0.6205483675003052,0.013671875931322575,13064,798.418921867,51.882293701171875,0.8354682922363281,2555904,0.705220103263855,1747623940.0075936
