returned_episode_lengths,returned_won_episode,update_steps,_step,test_returned_episode_returns,returned_episode,loss,test_returned_won_episode,grad_steps,test_returned_episode,_runtime,test_returned_episode_lengths,env_step,returned_episode_returns,qvals,_timestamp
25.20052146911621,0.0,2,1,0.09613613784313202,0.02343750186264515,0.0,0.0,0,1.0,58.126109119,18.739938735961914,3072,0.22239649295806885,0.0,1747592136.3768935
24.646486282348633,0.0,5,4,0.09613613784313202,0.02473958395421505,0.0,0.0,0,1.0,58.337943573,18.739938735961914,7680,0.21486887335777283,0.0,1747592136.5888042
24.609376907348633,0.0,11,10,0.09613613784313202,0.0260416679084301,0.0,0.0,0,1.0,58.761281247,18.739938735961914,16896,0.21634897589683533,0.0,1747592137.012156
24.644533157348633,0.0,20,19,0.09613613784313202,0.02539062686264515,0.0,0.0,0,1.0,59.399821215,18.739938735961914,30720,0.23647719621658325,0.0,1747592137.6507056
26.485027313232422,0.0,25,24,0.09613613784313202,0.0240885429084301,0.0,0.0,0,1.0,59.752782882,18.739938735961914,38400,0.25307852029800415,0.0,1747592138.0036752
26.360027313232422,0.0,28,27,0.09613613784313202,0.02473958395421505,0.0,0.0,0,1.0,59.964746129,18.739938735961914,43008,0.2247460037469864,0.0,1747592138.215609
25.277345657348633,0.0,39,38,0.09613613784313202,0.02343750186264515,0.01723431795835495,0.0,64,1.0,63.833063748,18.739938735961914,59904,0.24142451584339142,0.29645055532455444,1747592142.0838387
25.520183563232422,0.0,41,40,0.09613613784313202,0.02473958395421505,0.011915603652596474,0.0,80,1.0,64.747298001,18.739938735961914,62976,0.23532436788082123,0.0950397178530693,1747592142.9981258
26.40559959411621,0.0,44,43,0.09613613784313202,0.0221354179084301,0.025156311690807343,0.0,104,1.0,66.123058783,18.739938735961914,67584,0.23644912242889404,0.34284350275993347,1747592144.3738775
26.324220657348633,0.0,68,67,0.09613613784313202,0.02343750186264515,0.039888013154268265,0.0,296,1.0,77.11091534,18.739938735961914,104448,0.27709317207336426,0.5759095549583435,1747592155.3616867
24.683595657348633,0.0,73,72,0.09613613784313202,0.02343750186264515,0.09327205270528793,0.0,336,1.0,79.401587764,18.739938735961914,112128,0.26148441433906555,0.6079740524291992,1747592157.6523595
25.447267532348633,0.0,106,105,0.09613613784313202,0.02539062686264515,0.09222535789012909,0.0,600,1.0,94.508259686,18.739938735961914,162816,0.2945149540901184,0.5626760721206665,1747592172.758938
26.50325584411621,0.0,107,106,0.09613613784313202,0.0240885429084301,0.11423581093549728,0.0,608,1.0,94.964056193,18.739938735961914,164352,0.2731708586215973,0.5817731618881226,1747592173.2148418
25.70442771911621,0.0,115,114,0.09613613784313202,0.02343750186264515,0.1431581974029541,0.0,672,1.0,98.626990251,18.739938735961914,176640,0.25533926486968994,0.6648362874984741,1747592176.8777514
27.320314407348633,0.0,138,137,0.09613613784313202,0.02343750186264515,0.12137944251298904,0.0,856,1.0,109.224172194,18.739938735961914,211968,0.2803386449813843,0.6522605419158936,1747592187.474842
26.137371063232422,0.0,161,160,0.09613613784313202,0.02148437686264515,0.13062727451324463,0.0,1040,1.0,119.75534613,18.739938735961914,247296,0.2699750065803528,0.6531856060028076,1747592198.006081
26.77278709411621,0.0,164,163,0.09613613784313202,0.02278645895421505,0.12021307647228241,0.0,1064,1.0,121.143717018,18.739938735961914,251904,0.2866307497024536,0.6654402017593384,1747592199.3945043
26.85872459411621,0.0,168,167,0.09613613784313202,0.02343750186264515,0.11174413561820984,0.0,1096,1.0,122.985579361,18.739938735961914,258048,0.27012842893600464,0.6672954559326172,1747592201.2363167
27.482423782348633,0.0,179,178,0.09613613784313202,0.02148437686264515,0.1261904090642929,0.0,1184,1.0,128.031146941,18.739938735961914,274944,0.2772914469242096,0.6231380105018616,1747592206.2818432
25.561199188232422,0.0,180,179,0.09613613784313202,0.02278645895421505,0.1129038855433464,0.0,1192,1.0,128.494845763,18.739938735961914,276480,0.2540091872215271,0.6321073770523071,1747592206.7455997
26.092449188232422,0.0,187,186,0.09613613784313202,0.0240885429084301,0.24553048610687256,0.0,1248,1.0,131.72483885,18.739938735961914,287232,0.3083781898021698,0.5732536315917969,1747592209.9756079
