update_steps,returned_episode_lengths,returned_won_episode,test_returned_episode,test_returned_episode_returns,_step,loss,test_returned_won_episode,returned_episode,_runtime,grad_steps,test_returned_episode_lengths,returned_episode_returns,qvals,env_step,_timestamp
2508,26.99349021911621,0.5957031846046448,1.0,1.873151421546936,2507,0.2903946042060852,0.8890600800514221,0.0201822929084301,865.161348494,19816,41.19183349609375,1.2569494247436523,0.9739367365837097,3852288,1747630073.4214995
2525,28.750652313232422,0.6113281846046448,1.0,1.873151421546936,2524,0.24551330506801605,0.8890600800514221,0.02148437686264515,870.707698945,19952,41.19183349609375,1.2893346548080444,0.9758013486862183,3878400,1747630078.9677813
2566,29.214845657348633,0.6569010615348816,1.0,1.873151421546936,2565,0.24983304738998413,0.8890600800514221,0.01953125186264515,884.069019407,20280,41.19183349609375,1.336815595626831,0.9946548938751221,3941376,1747630092.3292158
2571,28.229167938232422,0.5930989980697632,1.0,1.873151421546936,2570,0.2707561254501343,0.8890600800514221,0.01888020895421505,885.70846031,20320,41.19183349609375,1.2590121030807495,0.9883296489715576,3949056,1747630093.9686012
2610,29.176433563232422,0.5787760615348816,1.0,1.917319893836975,2609,0.2799604833126068,0.9264706373214722,0.01888020895421505,898.53610948,20632,39.42132568359375,1.255469560623169,0.9943060874938965,4008960,1747630106.7962072
2639,27.426433563232422,0.6328125596046448,1.0,1.917319893836975,2638,0.2766262888908386,0.9264706373214722,0.01888020895421505,908.027583062,20864,39.42132568359375,1.2942708730697632,0.9950065016746521,4053504,1747630116.2876508
2658,26.253908157348633,0.5878906846046448,1.0,1.917319893836975,2657,0.2336847484111786,0.9264706373214722,0.02148437686264515,914.216276115,21016,39.42132568359375,1.2582764625549316,1.0137625932693481,4082688,1747630122.4765255
2666,26.498699188232422,0.6464844346046448,1.0,1.917319893836975,2665,0.2367510348558426,0.9264706373214722,0.02148437686264515,916.819173068,21080,39.42132568359375,1.3294928073883057,1.0096824169158936,4094976,1747630125.0792809
2673,26.518230438232422,0.556640625,1.0,1.917319893836975,2672,0.22089579701423645,0.9264706373214722,0.02083333395421505,919.087522473,21136,39.42132568359375,1.2209362983703613,1.006726622581482,4105728,1747630127.3476803
2687,26.871746063232422,0.6126302480697632,1.0,1.917319893836975,2686,0.21741020679473877,0.9264706373214722,0.01953125186264515,923.648191089,21248,39.42132568359375,1.282265543937683,1.0009748935699463,4127232,1747630131.9083261
2727,28.300783157348633,0.5957031846046448,1.0,1.917319893836975,2726,0.23917150497436523,0.9264706373214722,0.01888020895421505,936.690215713,21568,39.42132568359375,1.260041356086731,1.0086432695388794,4188672,1747630144.9503388
2742,27.26106834411621,0.6100260615348816,1.0,1.917319893836975,2741,0.2274099886417389,0.9264706373214722,0.0201822929084301,941.582429387,21688,39.42132568359375,1.2893357276916504,0.9774415493011475,4211712,1747630149.842565
2768,26.207683563232422,0.6009114980697632,1.0,1.917319893836975,2767,0.27501797676086426,0.9264706373214722,0.02083333395421505,950.080202638,21896,39.42132568359375,1.2603198289871216,1.012760877609253,4251648,1747630158.3404276
2778,27.781902313232422,0.5859375596046448,1.0,1.917319893836975,2777,0.21452876925468445,0.9264706373214722,0.01953125186264515,953.355387073,21976,39.42132568359375,1.2746661901474,1.0320172309875488,4267008,1747630161.6156087
2798,26.662111282348633,0.6041666865348816,1.0,1.917319893836975,2797,0.3066661059856415,0.9264706373214722,0.01953125186264515,959.886969605,22136,39.42132568359375,1.2139021158218384,0.9996475577354431,4297728,1747630168.1470623
2816,27.37239646911621,0.6178385615348816,1.0,1.917319893836975,2815,0.2142488956451416,0.9264706373214722,0.01953125186264515,965.757368186,22280,39.42132568359375,1.2903664112091064,1.0153928995132446,4325376,1747630174.0176032
2824,27.60481834411621,0.5898438096046448,1.0,1.917319893836975,2823,0.26910412311553955,0.9264706373214722,0.01953125186264515,968.370452641,22344,39.42132568359375,1.247214436531067,1.0361169576644897,4337664,1747630176.630627
2836,26.344402313232422,0.6282552480697632,1.0,1.917319893836975,2835,0.26589441299438477,0.9264706373214722,0.01953125186264515,972.287819477,22440,39.42132568359375,1.3140233755111694,1.0349657535552979,4356096,1747630180.547922
2846,27.412761688232422,0.6126302480697632,1.0,1.917319893836975,2845,0.24449419975280762,0.9264706373214722,0.01888020895421505,975.543379203,22520,39.42132568359375,1.2740105390548706,1.027693510055542,4371456,1747630183.8036175
2851,28.82356834411621,0.5950521230697632,1.0,1.917319893836975,2850,0.22970663011074066,0.9264706373214722,0.01888020895421505,977.162486669,22560,39.42132568359375,1.3060276508331299,1.0299270153045654,4379136,1747630185.4227016
2854,27.095705032348633,0.5917969346046448,1.0,1.917319893836975,2853,0.24159324169158936,0.9264706373214722,0.02148437686264515,978.159358797,22584,39.42132568359375,1.256693720817566,1.0394446849822998,4383744,1747630186.4194283
2861,27.794923782348633,0.6178385615348816,1.0,1.917319893836975,2860,0.25924980640411377,0.9264706373214722,0.02148437686264515,980.438554179,22640,39.42132568359375,1.3056823015213013,1.0167979001998901,4394496,1747630188.6986299
2883,26.149089813232422,0.552734375,1.0,1.917319893836975,2882,0.23315051198005676,0.9264706373214722,0.0221354179084301,987.639517222,22816,39.42132568359375,1.231036901473999,1.050706386566162,4428288,1747630195.8997464
2885,26.723308563232422,0.6328125596046448,1.0,1.917319893836975,2884,0.26396384835243225,0.9264706373214722,0.02148437686264515,988.289646935,22832,39.42132568359375,1.302297592163086,1.0390770435333252,4431360,1747630196.5497792
2893,27.138673782348633,0.7239583730697632,1.0,1.917319893836975,2892,0.19012247025966644,0.9264706373214722,0.0221354179084301,990.919275332,22896,39.42132568359375,1.4479167461395264,1.0430444478988647,4443648,1747630199.1795294
2921,27.10481834411621,0.6074219346046448,1.0,1.917319893836975,2920,0.24360477924346924,0.9264706373214722,0.02083333395421505,1000.02900605,23120,39.42132568359375,1.3050469160079956,1.0366027355194092,4486656,1747630208.2892308
2923,28.257814407348633,0.6484375596046448,1.0,1.917319893836975,2922,0.18305811285972595,0.9264706373214722,0.02083333395421505,1000.682238712,23136,39.42132568359375,1.3248411417007446,1.03518807888031,4489728,1747630208.9424324
2928,26.893230438232422,0.5169271230697632,1.0,1.915648341178894,2927,0.20062030851840973,0.9251940846443176,0.01953125186264515,1002.37665403,23176,38.553279876708984,1.1351242065429688,1.0514631271362305,4497408,1747630210.6368554
2936,25.957683563232422,0.7057291865348816,1.0,1.915648341178894,2935,0.2132222056388855,0.9251940846443176,0.02148437686264515,1004.987241643,23240,38.553279876708984,1.4388306140899658,1.0583219528198242,4509696,1747630213.2474647
2979,25.975261688232422,0.53125,1.0,1.915648341178894,2978,0.2772659361362457,0.9251940846443176,0.01953125186264515,1019.02096161,23584,38.553279876708984,1.2016136646270752,1.0763227939605713,4575744,1747630227.281096
2981,23.682292938232422,0.5911458730697632,1.0,1.915648341178894,2980,0.2361106276512146,0.9251940846443176,0.0201822929084301,1019.672676736,23600,38.553279876708984,1.2545658349990845,1.0493569374084473,4578816,1747630227.9328911
2998,26.787761688232422,0.52734375,1.0,1.915648341178894,2997,0.2430623471736908,0.9251940846443176,0.01953125186264515,1025.229439427,23736,38.553279876708984,1.1245412826538086,1.0398412942886353,4604928,1747630233.4896286
3008,27.256511688232422,0.6171875596046448,1.0,1.915648341178894,3007,0.18967050313949585,0.9251940846443176,0.0201822929084301,1028.486811499,23816,38.553279876708984,1.3129374980926514,1.0441508293151855,4620288,1747630236.7469609
3017,27.29231834411621,0.6471354365348816,1.0,1.915648341178894,3016,0.19369648396968842,0.9251940846443176,0.0182291679084301,1031.4346461,23888,38.553279876708984,1.308955192565918,1.0292539596557617,4634112,1747630239.6948373
3037,26.363933563232422,0.5208333730697632,1.0,1.915648341178894,3036,0.23746642470359802,0.9251940846443176,0.0201822929084301,1038.015774429,24048,38.553279876708984,1.1287775039672852,1.03812837600708,4664832,1747630246.275956
3047,25.14778709411621,0.6373698115348816,1.0,1.915648341178894,3046,0.195223867893219,0.9251940846443176,0.0221354179084301,1041.296994996,24128,38.553279876708984,1.3123360872268677,1.0559924840927124,4680192,1747630249.5571136
3061,26.904298782348633,0.5286458730697632,1.0,1.915648341178894,3060,0.19498920440673828,0.9251940846443176,0.01953125186264515,1045.85796263,24240,38.553279876708984,1.1625620126724243,1.0662059783935547,4701696,1747630254.1180139
3092,25.385417938232422,0.6419271230697632,1.0,1.915648341178894,3091,0.23816725611686707,0.9251940846443176,0.02148437686264515,1055.978675969,24488,38.553279876708984,1.3345762491226196,1.0692229270935059,4749312,1747630264.238889
3097,27.560548782348633,0.5078125,1.0,1.915648341178894,3096,0.23784540593624115,0.9251940846443176,0.0201822929084301,1057.604128626,24528,38.553279876708984,1.1454397439956665,1.04844069480896,4756992,1747630265.8643353
