returned_episode_lengths,returned_won_episode,update_steps,_step,test_returned_episode_returns,loss,returned_episode,_runtime,grad_steps,returned_episode_returns,test_returned_episode_lengths,test_returned_won_episode,test_returned_episode,qvals,env_step,_timestamp
30.60546875,0.0,12,11,0.09258668124675751,0.0,0.01497395895421505,49.609062634,0,0.11051686108112335,27.721879959106445,0.0,1.0,0.0,18432,1746421077.1910653
30.79036521911621,0.0,20,19,0.09258668124675751,0.0,0.015625,50.143311881,0,0.10742741823196411,27.721879959106445,0.0,1.0,0.0,30720,1746421077.7253525
29.55078125,0.0,22,21,0.09258668124675751,0.0,0.015625,50.277073904,0,0.10082115978002548,27.721879959106445,0.0,1.0,0.0,33792,1746421077.8591418
29.51171875,0.0,24,23,0.09258668124675751,0.0,0.013671875,50.413363492,0,0.0997573658823967,27.721879959106445,0.0,1.0,0.0,36864,1746421077.9954495
30.59114646911621,0.0,28,27,0.09258668124675751,0.0,0.015625,50.682580307,0,0.10976023972034454,27.721879959106445,0.0,1.0,0.0,43008,1746421078.264608
30.920574188232422,0.0,30,29,0.09258668124675751,0.0,0.015625,50.816486043,0,0.11237435042858124,27.721879959106445,0.0,1.0,0.0,46080,1746421078.3985484
31.1640625,0.0,39,38,0.09258668124675751,0.0031397908460348845,0.015625,54.132529123,64,0.10692717880010605,27.721879959106445,0.0,1.0,-0.10244149714708328,59904,1746421081.7144828
29.62044334411621,0.0,50,49,0.09258668124675751,0.0017823218367993832,0.017578125,58.584940014,152,0.11432357877492905,27.721879959106445,0.0,1.0,0.04391678422689438,76800,1746421086.1669111
30.20442771911621,0.0,55,54,0.09258668124675751,0.003724474459886551,0.01497395895421505,60.614680641,192,0.11004974693059921,27.721879959106445,0.0,1.0,0.28899696469306946,84480,1746421088.1965954
31.03255271911621,0.0,77,76,0.09258668124675751,0.005453849211335182,0.014322916977107525,69.490565003,368,0.15239614248275757,27.721879959106445,0.0,1.0,0.6303528547286987,118272,1746421097.072651
31.799480438232422,0.0,79,78,0.09258668124675751,0.005291350185871124,0.015625,70.297411079,384,0.1370549499988556,27.721879959106445,0.0,1.0,0.656967043876648,121344,1746421097.8794954
31.131511688232422,0.0,87,86,0.09258668124675751,0.007107998244464397,0.015625,73.53963405,448,0.1589123010635376,27.721879959106445,0.0,1.0,0.7229019999504089,133632,1746421101.1215625
30.359375,0.0,110,109,0.09258668124675751,0.011327959597110748,0.014322916977107525,82.842138958,632,0.12883011996746063,27.721879959106445,0.0,1.0,0.805046796798706,168960,1746421110.4242089
31.4453125,0.0,133,132,0.09258668124675751,0.029674842953681946,0.01497395895421505,92.131286094,816,0.16168254613876343,27.721879959106445,0.0,1.0,0.7986844778060913,204288,1746421119.7133377
30.5234375,0.0,159,158,0.09258668124675751,0.026507385075092316,0.014322916977107525,102.632637348,1024,0.15412619709968567,27.721879959106445,0.0,1.0,0.8959728479385376,244224,1746421130.2144554
30.47005271911621,0.0,162,161,0.09258668124675751,0.05508074164390564,0.01302083395421505,103.841886475,1048,0.14308997988700867,27.721879959106445,0.0,1.0,0.9020718336105347,248832,1746421131.4239295
31.56770896911621,0.0,167,166,0.09258668124675751,0.03118719905614853,0.015625,105.857876038,1088,0.16008637845516205,27.721879959106445,0.0,1.0,0.9165064096450806,256512,1746421133.4399676
31.40625,0.0,179,178,0.09258668124675751,0.03355657309293747,0.014322916977107525,110.704514864,1184,0.16353824734687805,27.721879959106445,0.0,1.0,0.9165177345275879,274944,1746421138.2865815
31.162761688232422,0.0,190,189,0.09258668124675751,0.03680891543626785,0.01497395895421505,115.170706571,1272,0.16633163392543793,27.721879959106445,0.0,1.0,0.9382925033569336,291840,1746421142.752557
31.713542938232422,0.0,209,208,0.09258668124675751,0.058100417256355286,0.01497395895421505,122.844616664,1424,0.17766837775707245,27.721879959106445,0.0,1.0,0.9329299330711365,321024,1746421150.4264445
31.14192771911621,0.0,211,210,0.09258668124675751,0.05440172180533409,0.015625,123.652184623,1440,0.1832941472530365,27.721879959106445,0.0,1.0,0.9373265504837036,324096,1746421151.234125
31.678386688232422,0.0,241,240,0.09258668124675751,0.05091476812958717,0.015625,135.807031104,1680,0.200009286403656,27.721879959106445,0.0,1.0,0.9261623024940491,370176,1746421163.3889434
30.54036521911621,0.0,250,249,0.09258668124675751,0.05392932891845703,0.014322916977107525,139.444304964,1752,0.1783534735441208,27.721879959106445,0.0,1.0,0.9305349588394165,384000,1746421167.0262678
31.73958396911621,0.0,280,279,0.09258668124675751,0.10882669687271118,0.015625,151.573196308,1992,0.19966666400432587,27.721879959106445,0.0,1.0,0.9420664310455322,430080,1746421179.155053
31.56770896911621,0.0,287,286,0.09258668124675751,0.08532516658306122,0.014322916977107525,154.399945424,2048,0.20334111154079437,27.721879959106445,0.0,1.0,0.9184710383415222,440832,1746421181.981834
30.921875,0.0,338,337,0.49648991227149963,0.0831286609172821,0.01497395895421505,175.097511236,2456,0.19843325018882751,54.3399772644043,0.0,0.9999999403953552,0.9812295436859131,519168,1746421202.6795988
30.91015625,0.0,343,342,0.49648991227149963,0.09134869277477264,0.01497395895421505,177.110699061,2496,0.1691284477710724,54.3399772644043,0.0,0.9999999403953552,0.9688123464584351,526848,1746421204.6927822
31.729167938232422,0.0,345,344,0.49648991227149963,0.0980588048696518,0.015625,177.916010117,2512,0.2206931710243225,54.3399772644043,0.0,0.9999999403953552,0.9831345081329346,529920,1746421205.4981103
31.416667938232422,0.0,396,395,0.49648991227149963,0.0816296935081482,0.015625,198.479564385,2920,0.18472397327423096,54.3399772644043,0.0,0.9999999403953552,1.0823428630828857,608256,1746421226.061664
