returned_episode_lengths,returned_won_episode,loss,update_steps,_step,test_returned_episode_returns,env_step,test_returned_episode_lengths,returned_episode,_runtime,grad_steps,qvals,test_returned_won_episode,returned_episode_returns,test_returned_episode,_timestamp
26.05338478088379,0.0,0.0,3,2,0.01285566296428442,4608,12.50939655303955,0.021484375,46.139200805,0,0.0,0.0,0.1381814181804657,1.0,1746411291.8094106
27.13736915588379,0.0,0.0,9,8,0.01285566296428442,13824,12.50939655303955,0.02018229104578495,46.473087838,0,0.0,0.0,0.1426050215959549,1.0,1746411292.143323
27.61328125,0.0,0.0,14,13,0.01285566296428442,21504,12.50939655303955,0.02018229104578495,46.751212891,0,0.0,0.0,0.1319756954908371,1.0,1746411292.4214587
27.794921875,0.0,0.009488217532634735,38,37,0.01285566296428442,58368,12.50939655303955,0.01888020895421505,49.757348752,56,-0.017023658379912376,0.0,0.13805729150772095,1.0,1746411295.4275563
27.45572853088379,0.0,0.0059885852970182896,58,57,0.01285566296428442,89088,12.50939655303955,0.01822916604578495,55.635373438,216,0.6142417192459106,0.0,0.16660761833190918,1.0,1746411301.3054967
29.18294334411621,0.0,0.007347052916884422,71,70,0.01285566296428442,109056,12.50939655303955,0.01822916604578495,59.46281869,320,0.7808687686920166,0.0,0.18620920181274414,1.0,1746411305.1330237
28.74934959411621,0.0,0.008987324312329292,77,76,0.01285566296428442,118272,12.50939655303955,0.01888020895421505,61.229555077,368,0.8614652752876282,0.0,0.16667534410953522,1.0,1746411306.8997667
26.24869728088379,0.0,0.02071099728345871,82,81,0.01285566296428442,125952,12.50939655303955,0.01953125,62.699614303,408,0.9166225790977478,0.0,0.15071874856948853,1.0,1746411308.3697896
28.24869728088379,0.0,0.011342404410243034,86,85,0.01285566296428442,132096,12.50939655303955,0.01953125,63.877217598,440,0.9137316346168518,0.0,0.1509418487548828,1.0,1746411309.547415
27.74544334411621,0.0,0.01506156474351883,94,93,0.01285566296428442,144384,12.50939655303955,0.02083333395421505,66.229372594,504,0.9321210384368896,0.0,0.1594531238079071,1.0,1746411311.8995793
28.87565040588379,0.0,0.012972963973879814,96,95,0.01285566296428442,147456,12.50939655303955,0.017578125,66.816866195,520,0.9265657663345337,0.0,0.17592880129814148,1.0,1746411312.4870658
26.54752540588379,0.0,0.0119780283421278,101,100,0.01285566296428442,155136,12.50939655303955,0.01888020895421505,68.287537354,560,0.9475916624069214,0.0,0.15715104341506958,1.0,1746411313.9577355
27.63411521911621,0.0,0.022270873188972473,124,123,0.01285566296428442,190464,12.50939655303955,0.01888020895421505,75.062937102,744,0.8241339921951294,0.0,0.17171961069107056,1.0,1746411320.7331355
27.46028709411621,0.0,0.018703104928135872,131,130,0.01285566296428442,201216,12.50939655303955,0.01953125,77.123032019,800,0.81894850730896,0.0,0.1747213453054428,1.0,1746411322.7932327
28.73893165588379,0.0,0.025034304708242416,144,143,0.01285566296428442,221184,12.50939655303955,0.01953125,80.944479057,904,0.8421555757522583,0.0,0.19443576037883759,1.0,1746411326.6146765
29.35546875,0.0,0.02674277499318123,158,157,0.01285566296428442,242688,12.50939655303955,0.017578125,85.059863201,1016,0.844321072101593,0.0,0.1939956694841385,1.0,1746411330.730069
28.44075584411621,0.0,0.02923429198563099,166,165,0.01285566296428442,254976,12.50939655303955,0.01822916604578495,87.41041598,1080,0.8443120718002319,0.0,0.18250781297683716,1.0,1746411333.0805883
29.39322853088379,0.0,0.03802493214607239,196,195,0.01285566296428442,301056,12.50939655303955,0.014973958022892475,96.245055399,1320,0.7902237176895142,0.0,0.19665277004241943,1.0,1746411341.9152837
28.67578125,0.0,0.04966072365641594,239,238,0.01285566296428442,367104,12.50939655303955,0.01627604104578495,108.88685683,1664,0.7474638819694519,0.0,0.19993141293525696,1.0,1746411354.557051
30.10546875,0.0,0.049585483968257904,247,246,0.01285566296428442,379392,12.50939655303955,0.015625,111.239439323,1728,0.7549188137054443,0.0,0.19703122973442078,1.0,1746411356.9096162
30.28775978088379,0.0,0.04857470840215683,261,260,0.01285566296428442,400896,12.50939655303955,0.015625,115.355557564,1840,0.7566889524459839,0.0,0.21057550609111786,1.0,1746411361.025771
29.08333396911621,0.0,0.05814637243747711,275,274,0.01285566296428442,422400,12.50939655303955,0.014322916977107525,119.475470473,1952,0.7652972936630249,0.0,0.186740443110466,1.0,1746411365.1456761
30.36979103088379,0.0,0.06281591951847076,302,301,0.01285566296428442,463872,12.50939655303955,0.01627604104578495,127.423724451,2168,0.7771120071411133,0.0,0.21945397555828094,1.0,1746411373.0939345
30.12434959411621,0.0,0.059927962720394135,304,303,0.01285566296428442,466944,12.50939655303955,0.01888020895421505,128.011270559,2184,0.7771248817443848,0.0,0.18697655200958252,1.0,1746411373.681485
29.26953125,0.0,0.06933221220970154,309,308,0.01285566296428442,474624,12.50939655303955,0.01627604104578495,129.480472906,2224,0.770721435546875,0.0,0.18494442105293274,1.0,1746411375.150694
