returned_episode,test_returned_episode_returns,returned_episode_lengths,test_returned_episode_lengths,loss,returned_won_episode,test_returned_episode,update_steps,_timestamp,grad_steps,env_step,qvals,returned_episode_returns,test_returned_won_episode,_step,_runtime
0.0240885429084301,0.03613445907831192,26.65559959411621,22.784833908081055,0.0,0.0,1.0,21,1746462167.7067816,0,32256.0,0.0,0.2090662121772766,0.0,20,68.889283508
0.0201822929084301,0.03613445907831192,25.730470657348633,22.784833908081055,0.0,0.0,1.0,24,1746462167.93319,0,36864.0,0.0,0.19746805727481842,0.0,23,69.115691529
0.02539062686264515,0.03613445907831192,26.453126907348633,22.784833908081055,0.01987536996603012,0.0,1.0,39,1746462172.1602366,64,59904.0,-0.03191453963518143,0.20293964445590973,0.0,38,73.342769993
0.0221354179084301,0.03613445907831192,26.479167938232422,22.784833908081055,0.061317078769207,0.0,1.0,67,1746462185.0965028,288,102912.0,0.252191424369812,0.2637201249599457,0.0,66,86.279005901
0.02473958395421505,0.03613445907831192,23.996746063232422,22.784833908081055,0.07786031067371368,0.0,1.0,81,1746462191.565108,400,124416.0,0.23617570102214813,0.22461669147014618,0.0,80,92.747643301
0.02083333395421505,0.03613445907831192,26.623048782348633,22.784833908081055,0.33843994140625,0.0,1.0,84,1746462192.95345,424,129024.0,0.23098662495613098,0.2373739778995514,0.0,83,94.135937075
0.0221354179084301,0.03613445907831192,25.356121063232422,22.784833908081055,0.3021543622016907,0.0,1.0,86,1746462193.8772562,440,132096.0,0.21182867884635925,0.20397870242595673,0.0,85,95.059756285
0.02343750186264515,0.03613445907831192,25.22591209411621,22.784833908081055,0.4752461016178131,0.0,1.0,158,1746462227.1572855,1016,242688.0,0.20503796637058258,0.265797883272171,0.0,157,128.339814503
0.0221354179084301,0.03613445907831192,26.226564407348633,22.784833908081055,0.48850536346435547,0.0,1.0,170,1746462232.7060351,1112,261120.0,0.20567798614501953,0.2688855528831482,0.0,169,133.888544464
0.02083333395421505,0.03613445907831192,24.803386688232422,22.784833908081055,0.5156563520431519,0.0,1.0,173,1746462234.100117,1136,265728.0,0.20567601919174194,0.2734031081199646,0.0,172,135.282632836
0.02278645895421505,0.03613445907831192,25.736980438232422,22.784833908081055,0.9139564037322998,0.0,1.0,197,1746462245.190803,1328,302592.0,0.21658766269683838,0.2674933969974518,0.0,196,146.373331806
0.0240885429084301,0.03613445907831192,24.857423782348633,22.784833908081055,0.8341301679611206,0.0,1.0,199,1746462246.114834,1344,305664.0,0.22099286317825317,0.2882043123245239,0.0,198,147.297379257
0.02278645895421505,0.03613445907831192,25.650392532348633,22.784833908081055,0.5743243098258972,0.0,1.0,219,1746462255.3579152,1504,336384.0,0.24428203701972961,0.28988292813301086,0.0,218,156.54045916
0.02148437686264515,0.03613445907831192,27.037761688232422,22.784833908081055,0.5632954835891724,0.0162760429084301,1.0,246,1746462267.8401296,1720,377856.0,0.23131462931632996,0.30849969387054443,0.0,245,169.022655213
0.0221354179084301,0.03613445907831192,26.887371063232422,22.784833908081055,0.5912485122680664,0.0,1.0,248,1746462268.763609,1736,380928.0,0.23514777421951294,0.30396267771720886,0.0,247,169.946132767
0.02278645895421505,0.03613445907831192,25.152996063232422,22.784833908081055,1.0260993242263794,0.0,1.0,270,1746462278.9285357,1912,414720.0,0.2348296344280243,0.2963051497936249,0.0,269,180.111044827
0.0221354179084301,0.03613445907831192,26.641277313232422,22.784833908081055,1.2810195684432983,0.0,1.0,278,1746462282.6321619,1976,427008.0,0.254337877035141,0.3205139935016632,0.0,277,183.814663034
0.0221354179084301,0.03613445907831192,27.447917938232422,22.784833908081055,1.1081771850585938,0.0,1.0,279,1746462283.094113,1984,428544.0,0.228606715798378,0.3329463005065918,0.0,278,184.276641525
0.0221354179084301,0.03613445907831192,26.647136688232422,22.784833908081055,1.2289985418319702,0.0,1.0,290,1746462288.1766953,2072,445440.0,0.24784636497497559,0.27340686321258545,0.0,289,189.359229333
0.02473958395421505,0.03613445907831192,25.721355438232422,22.784833908081055,1.2799924612045288,0.0,1.0,299,1746462292.3349447,2144,459264.0,0.2504938244819641,0.24986335635185242,0.0,298,193.517476236
0.02278645895421505,0.03613445907831192,26.32747459411621,22.784833908081055,1.308120608329773,0.0,1.0,314,1746462299.264949,2264,482304.0,0.25211796164512634,0.2984066307544708,0.0,313,200.44771073
0.0221354179084301,0.03613445907831192,27.610027313232422,22.784833908081055,1.1693891286849976,0.0,1.0,322,1746462302.9620225,2328,494592.0,0.2380988597869873,0.2989790439605713,0.0,321,204.144537187
0.02148437686264515,0.5167282819747925,27.83138084411621,40.55648422241211,1.1806625127792358,0.0201822929084301,1.0,325,1746462304.4683049,2352,499200.0,0.24349382519721985,0.2650855779647827,0.011372251436114311,324,205.650826895
0.02148437686264515,0.5167282819747925,27.255861282348633,40.55648422241211,1.0727200508117676,0.0,1.0,338,1746462310.4779153,2456,519168.0,0.2351699024438858,0.2835942804813385,0.011372251436114311,337,211.660451022
0.0221354179084301,0.5167282819747925,26.29622459411621,40.55648422241211,1.1510120630264282,0.0,1.0,343,1746462312.7924175,2496,526848.0,0.228135347366333,0.26347053050994873,0.011372251436114311,342,213.974943953
0.0201822929084301,0.5167282819747925,26.658855438232422,40.55648422241211,1.071990966796875,0.01106770895421505,1.0,363,1746462322.0346277,2656,557568.0,0.2253938615322113,0.33396753668785095,0.011372251436114311,362,223.21716867
0.01888020895421505,0.5167282819747925,26.32552146911621,40.55648422241211,0.9892328977584839,0.0677083358168602,1.0,375,1746462327.5784154,2752,576000.0,0.22514352202415466,0.3816414773464203,0.011372251436114311,374,228.760926602
0.0201822929084301,0.5167282819747925,26.733074188232422,40.55648422241211,0.9151187539100647,0.0,1.0,388,1746462333.5901396,2856,595968.0,0.217173233628273,0.27116337418556213,0.011372251436114311,387,234.772672977
0.02148437686264515,0.5167282819747925,26.20638084411621,40.55648422241211,0.8958202004432678,0.0,1.0,394,1746462336.3622777,2904,605184.0,0.22516292333602905,0.2974284589290619,0.011372251436114311,393,237.544792878
0.0221354179084301,0.5167282819747925,26.929689407348633,40.55648422241211,0.7311757802963257,0.0,1.0,418,1746462347.5376873,3096,642048.0,0.2754752039909363,0.28161680698394775,0.011372251436114311,417,248.720216252
0.0201822929084301,0.5167282819747925,27.726564407348633,40.55648422241211,0.6578899621963501,0.0,1.0,419,1746462347.9994633,3104,643584.0,0.2682567834854126,0.2929026484489441,0.011372251436114311,418,249.181968535
0.02148437686264515,0.5167282819747925,27.695314407348633,40.55648422241211,0.7688775062561035,0.0162760429084301,1.0,426,1746462351.2444508,3160,654336.0,0.2798856496810913,0.36743760108947754,0.011372251436114311,425,252.427119446
0.0221354179084301,0.5167282819747925,26.597658157348633,40.55648422241211,0.7477320432662964,0.0,1.0,430,1746462353.0917964,3192,660480.0,0.2892661988735199,0.3238757848739624,0.011372251436114311,429,254.27432597
0.0201822929084301,0.5167282819747925,28.498699188232422,40.55648422241211,0.8207478523254395,0.0052083334885537624,1.0,437,1746462356.3265944,3248,671232.0,0.26937729120254517,0.3321209251880646,0.011372251436114311,436,257.509119434
0.01953125186264515,0.5167282819747925,28.685548782348633,40.55648422241211,0.852831244468689,0.0,1.0,441,1746462358.1747048,3280,677376.0,0.2768977880477905,0.3013646602630615,0.011372251436114311,440,259.357231709
0.0201822929084301,0.5167282819747925,26.968751907348633,40.55648422241211,1.340133786201477,0.0,1.0,444,1746462359.5606856,3304,681984.0,0.2651289105415344,0.25758835673332214,0.011372251436114311,443,260.743214528
0.01888020895421505,0.5167282819747925,25.740236282348633,40.55648422241211,1.130859136581421,0.0,1.0,463,1746462368.339107,3456,711168.0,0.22071044147014618,0.30457359552383423,0.011372251436114311,462,269.521649043
0.02148437686264515,0.5167282819747925,27.791017532348633,40.55648422241211,0.9477066993713379,0.0,1.0,464,1746462368.8011272,3464,712704.0,0.21031954884529114,0.3251161575317383,0.011372251436114311,463,269.983654875
0.02278645895421505,0.5167282819747925,26.17513084411621,40.55648422241211,0.9646424055099487,0.0553385429084301,1.0,477,1746462374.8078837,3568,732672.0,0.20956239104270935,0.41456589102745056,0.011372251436114311,476,275.99040361
0.02278645895421505,0.5167282819747925,26.033855438232422,40.55648422241211,0.9374390840530396,0.02343750186264515,1.0,490,1746462380.8209462,3672,752640.0,0.20713278651237488,0.31116601824760437,0.011372251436114311,489,282.003496506
0.02083333395421505,0.5167282819747925,27.71028709411621,40.55648422241211,0.6063306331634521,0.0514322929084301,1.0,494,1746462382.6691363,3704,758784.0,0.18629783391952515,0.38057345151901245,0.011372251436114311,493,283.85166234
0.01888020895421505,0.5167282819747925,27.932292938232422,40.55648422241211,0.6487983465194702,0.0,1.0,516,1746462392.8345797,3880,792576.0,0.2328280508518219,0.2916756868362427,0.011372251436114311,515,294.017082085
0.02083333395421505,0.5167282819747925,27.345705032348633,40.55648422241211,0.6728288531303406,0.0,1.0,521,1746462395.1447198,3920,800256.0,0.2507503628730774,0.32653558254241943,0.011372251436114311,520,296.327252272
0.01888020895421505,0.5167282819747925,26.001955032348633,40.55648422241211,0.5280731320381165,0.0,1.0,524,1746462396.530779,3944,804864.0,0.20786559581756592,0.295602947473526,0.011372251436114311,523,297.713292814
0.02083333395421505,0.5167282819747925,28.369142532348633,40.55648422241211,0.5831913948059082,0.0,1.0,536,1746462402.078134,4040,823296.0,0.2098487913608551,0.2847200632095337,0.011372251436114311,535,303.260667481
0.0182291679084301,0.5167282819747925,26.539714813232422,40.55648422241211,0.6277087926864624,0.0,1.0,538,1746462403.0020444,4056,826368.0,0.1978444904088974,0.2893821895122528,0.011372251436114311,537,304.184572973
0.0182291679084301,0.5167282819747925,28.30208396911621,40.55648422241211,0.6294889450073242,0.0071614584885537624,1.0,567,1746462416.4075062,4288,870912.0,0.20176035165786743,0.31314817070961,0.011372251436114311,566,317.590031913
0.01888020895421505,0.5167282819747925,28.093751907348633,40.55648422241211,0.3717918395996094,0.0,1.0,574,1746462419.6424723,4344,881664.0,0.19340328872203827,0.3320673704147339,0.011372251436114311,573,320.824998244
0.01888020895421505,0.5167282819747925,28.851564407348633,40.55648422241211,0.3148748576641083,0.01302083395421505,1.0,582,1746462423.3394616,4408,893952.0,0.19937607645988464,0.3518620431423187,0.011372251436114311,581,324.521992394
0.02278645895421505,0.5167282819747925,27.26888084411621,40.55648422241211,0.42543691396713257,0.0,1.0,591,1746462427.4967675,4480,907776.0,0.21418195962905884,0.3211918771266937,0.011372251436114311,590,328.67931506
0.017578125,0.5167282819747925,27.03450584411621,40.55648422241211,0.37173789739608765,0.0,1.0,595,1746462429.3532677,4512,913920.0,0.1948157697916031,0.3241173028945923,0.011372251436114311,594,330.541977019
0.0221354179084301,0.5167282819747925,26.197267532348633,40.55648422241211,0.25021111965179443,0.0,1.0,613,1746462437.669941,4656,941568.0,0.17013989388942719,0.32986611127853394,0.011372251436114311,612,338.852480708
0.015625,0.5167282819747925,27.894533157348633,40.55648422241211,0.29831671714782715,0.0,1.0,621,1746462441.3692918,4720,953856.0,0.18822525441646576,0.2741573452949524,0.011372251436114311,620,342.551836439
0.0201822929084301,0.5167282819747925,26.96614646911621,40.55648422241211,0.2163359820842743,0.0,1.0,632,1746462446.4509144,4808,970752.0,0.15387099981307983,0.2691993713378906,0.011372251436114311,631,347.63342066
0.01953125186264515,0.5167282819747925,27.064455032348633,40.55648422241211,0.1923547387123108,0.0,1.0,643,1746462451.5398314,4896,987648.0,0.1409681886434555,0.3235231637954712,0.011372251436114311,642,352.722364174
0.02083333395421505,0.5167282819747925,24.95247459411621,40.55648422241211,0.2523815333843231,0.0,1.0,647,1746462453.3872235,4928,993792.0,0.14668218791484833,0.2851572036743164,0.011372251436114311,646,354.569732561
0.015625,0.5720816254615784,28.466798782348633,45.42497634887695,0.16158169507980347,0.01888020895421505,1.0,665,1746462461.827399,5072,1021440.0,0.15465599298477173,0.34819668531417847,0.02336028777062893,664,363.009925923
0.01497395895421505,0.5720816254615784,27.625001907348633,45.42497634887695,0.12394799292087555,0.01302083395421505,1.0,676,1746462466.9098155,5160,1038336.0,0.17411908507347107,0.3081873953342438,0.02336028777062893,675,368.092371982
0.01497395895421505,0.5720816254615784,26.273439407348633,45.42497634887695,0.1448746770620346,0.0,1.0,685,1746462471.068543,5232,1052160.0,0.19626937806606293,0.32970544695854187,0.02336028777062893,684,372.251086969
0.01953125186264515,0.5720816254615784,25.662761688232422,45.42497634887695,0.1793270707130432,0.01692708395421505,1.0,702,1746462478.9244192,5368,1078272.0,0.22644218802452087,0.3391505181789398,0.02336028777062893,701,380.106927253
0.0162760429084301,0.5720816254615784,27.95052146911621,45.42497634887695,0.17052125930786133,0.02539062686264515,1.0,703,1746462479.3930078,5376,1079808.0,0.2249995768070221,0.38286152482032776,0.02336028777062893,702,380.575539139
0.01953125186264515,0.5720816254615784,27.949220657348633,45.42497634887695,0.19445565342903137,0.0338541679084301,1.0,730,1746462491.8662453,5592,1121280.0,0.17361311614513397,0.40876439213752747,0.02336028777062893,729,393.048758082
0.01888020895421505,0.5720816254615784,28.014324188232422,45.42497634887695,0.16935279965400696,0.0052083334885537624,1.0,736,1746462494.6382563,5640,1130496.0,0.12965023517608643,0.33709460496902466,0.02336028777062893,735,395.820762
0.015625,0.5720816254615784,29.360027313232422,45.42497634887695,0.16785389184951782,0.0,1.0,739,1746462496.0237687,5664,1135104.0,0.1093914806842804,0.38245466351509094,0.02336028777062893,738,397.206304782
0.02083333395421505,0.5720816254615784,28.207683563232422,45.42497634887695,0.16714492440223694,0.0182291679084301,1.0,781,1746462515.4369535,6000,1199616.0,0.118452288210392,0.39856162667274475,0.02336028777062893,780,416.619508186
0.0201822929084301,0.5720816254615784,27.389324188232422,45.42497634887695,0.19435620307922363,0.0,1.0,794,1746462521.447336,6104,1219584.0,0.05405101925134659,0.3544512689113617,0.02336028777062893,793,422.629847289
0.015625,0.5720816254615784,27.553386688232422,45.42497634887695,0.12301157414913177,0.0,1.0,841,1746462543.210889,6480,1291776.0,0.10631208121776581,0.3329104781150818,0.02336028777062893,840,444.39341045
0.01888020895421505,0.5720816254615784,26.84895896911621,45.42497634887695,0.1851031482219696,0.0345052108168602,1.0,844,1746462544.597061,6504,1296384.0,0.07022885978221893,0.4339635372161865,0.02336028777062893,843,445.779606485
0.012369791977107525,0.5720816254615784,27.410158157348633,45.42497634887695,0.1352958083152771,0.0846354216337204,1.0,870,1746462556.6119301,6712,1336320.0,0.09716756641864777,0.45593327283859253,0.02336028777062893,869,457.794448827
0.0182291679084301,0.5720816254615784,29.72981834411621,45.42497634887695,0.13949982821941376,0.0507812537252903,1.0,872,1746462557.5358183,6728,1339392.0,0.08412893116474152,0.46078208088874817,0.02336028777062893,871,458.71833576
0.01953125186264515,0.5720816254615784,27.43684959411621,45.42497634887695,0.1155424565076828,0.0,1.0,873,1746462557.9977252,6736,1340928.0,0.07427413016557693,0.36713042855262756,0.02336028777062893,872,459.180238213
0.0162760429084301,0.5720816254615784,26.377605438232422,45.42497634887695,0.15386943519115448,0.0260416679084301,1.0,876,1746462559.3868449,6760,1345536.0,0.08724222332239151,0.42408302426338196,0.02336028777062893,875,460.569362189
0.02083333395421505,0.5720816254615784,26.69661521911621,45.42497634887695,0.1650792509317398,0.02473958395421505,1.0,887,1746462564.4694874,6848,1362432.0,0.09133753925561905,0.3958130478858948,0.02336028777062893,886,465.652028187
0.012369791977107525,0.5720816254615784,28.76302146911621,45.42497634887695,0.16330942511558533,0.0,1.0,896,1746462568.6287758,6920,1376256.0,0.08015328645706177,0.4007608890533447,0.02336028777062893,895,469.811315553
0.013671875931322575,0.5720816254615784,28.861980438232422,45.42497634887695,0.2130582183599472,0.03515625,1.0,902,1746462571.4022727,6968,1385472.0,0.10065831243991852,0.3804033100605011,0.02336028777062893,901,472.584797341
0.01888020895421505,0.5720816254615784,28.13606834411621,45.42497634887695,0.13523201644420624,0.02864583395421505,1.0,910,1746462575.1003368,7032,1397760.0,0.07116406410932541,0.44245487451553345,0.02336028777062893,909,476.282855404
0.0162760429084301,0.5720816254615784,27.42317771911621,45.42497634887695,0.15530884265899658,0.1562500149011612,1.0,913,1746462576.4865887,7056,1402368.0,0.06945323944091797,0.5858085751533508,0.02336028777062893,912,477.669126461
0.01888020895421505,0.5720816254615784,26.085939407348633,45.42497634887695,0.18741703033447266,0.0944010466337204,1.0,932,1746462585.2636464,7208,1431552.0,0.07322937250137329,0.4872436225414276,0.02336028777062893,931,486.446193804
0.01888020895421505,0.5720816254615784,25.949220657348633,45.42497634887695,0.1675327569246292,0.0364583358168602,1.0,945,1746462591.27194,7312,1451520.0,0.0724930390715599,0.4120882451534271,0.02336028777062893,944,492.454459869
0.0182291679084301,0.5720816254615784,28.513673782348633,45.42497634887695,0.1368144154548645,0.1686197966337204,1.0,968,1746462601.9083722,7496,1486848.0,0.09005055576562881,0.6294940114021301,0.02336028777062893,967,503.090875299
0.01497395895421505,0.9282597899436951,29.503908157348633,49.758689880371094,0.30320242047309875,0.0833333358168602,1.0,994,1746462614.0462244,7704,1526784.0,0.07723978161811829,0.4956580102443695,0.1926514357328415,993,515.228739304
0.01888020895421505,0.9282597899436951,28.582683563232422,49.758689880371094,0.301736980676651,0.033203125,1.0,995,1746462614.5081458,7712,1528320.0,0.05884847044944763,0.40897753834724426,0.1926514357328415,994,515.690688296
0.01888020895421505,0.9282597899436951,28.816408157348633,49.758689880371094,0.27358925342559814,0.02929687686264515,1.0,1005,1746462619.1286476,7792,1543680.0,0.015825089067220688,0.4326475262641907,0.1926514357328415,1004,520.3111833
0.0182291679084301,0.9282597899436951,30.158205032348633,49.758689880371094,0.19201675057411194,0.0781250074505806,1.0,1011,1746462621.9065948,7840,1552896.0,0.03764115646481514,0.4657723903656006,0.1926514357328415,1010,523.089138964
0.01953125186264515,0.9282597899436951,27.01497459411621,49.758689880371094,0.19404160976409912,0.1679687649011612,1.0,1025,1746462628.3758423,7952,1574400.0,-0.035913173109292984,0.6099162101745605,0.1926514357328415,1024,529.558386574
0.02083333395421505,0.9282597899436951,27.49544334411621,49.758689880371094,0.2696661055088043,0.1419270932674408,1.0,1086,1746462656.564358,8440,1668096.0,-0.013089784421026707,0.6318902373313904,0.1926514357328415,1085,557.746881695
0.01692708395421505,0.9282597899436951,28.755861282348633,49.758689880371094,0.3540988564491272,0.06640625,1.0,1117,1746462670.8915253,8688,1715712.0,-0.010342617519199848,0.5355252027511597,0.1926514357328415,1116,572.074063982
0.0182291679084301,0.9282597899436951,27.287111282348633,49.758689880371094,0.3895406723022461,0.02929687686264515,1.0,1126,1746462675.049596,8760,1729536.0,0.0059177991934120655,0.47139105200767517,0.1926514357328415,1125,576.232128761
0.015625,0.9282597899436951,29.136720657348633,49.758689880371094,0.33334046602249146,0.1503906399011612,1.0,1135,1746462679.207873,8832,1743360.0,0.005329468287527561,0.5713708400726318,0.1926514357328415,1134,580.390404911
