qvals,test_returned_episode,_runtime,loss,grad_steps,update_steps,test_returned_won_episode,returned_won_episode,returned_episode,env_step,returned_episode_returns,test_returned_episode_lengths,returned_episode_lengths,test_returned_episode_returns,_step,_timestamp
0.2882322072982788,1.0,245.65735128,0.5272982716560364,3736,498,0.008426966145634651,0.02734375186264515,0.01888020895421505,764928.0,0.3416367471218109,38.09339904785156,27.281902313232422,0.4842968285083771,497,1746196678.4315608
0.30082041025161743,1.0,246.329126953,0.5787781476974487,3752,500,0.008426966145634651,0.0,0.02343750186264515,768000.0,0.29849690198898315,38.09339904785156,27.429689407348633,0.4842968285083771,499,1746196679.1032991
0.2874138057231903,1.0,251.379963655,0.6732422113418579,3872,515,0.008426966145634651,0.0,0.0201822929084301,791040.0,0.29384344816207886,38.09339904785156,26.799480438232422,0.4842968285083771,514,1746196684.154113
0.29014623165130615,1.0,251.715819707,0.6595436334609985,3880,516,0.008426966145634651,0.0345052108168602,0.0240885429084301,792576.0,0.32002100348472595,38.09339904785156,26.029949188232422,0.4842968285083771,515,1746196684.4899642
0.26651597023010254,1.0,253.730468854,0.4382731318473816,3928,522,0.008426966145634651,0.017578125,0.02083333395421505,801792.0,0.346812903881073,38.09339904785156,26.88802146911621,0.4842968285083771,521,1746196686.5046625
0.28206369280815125,1.0,257.79204796,0.6276013255119324,4024,534,0.008426966145634651,0.0162760429084301,0.0221354179084301,820224.0,0.42875322699546814,38.09339904785156,27.51497459411621,0.4842968285083771,533,1746196690.566182
0.2893013656139374,1.0,263.184624944,0.5725296139717102,4152,550,0.008426966145634651,0.0384114608168602,0.0201822929084301,844800.0,0.3694862425327301,38.09339904785156,29.694011688232422,0.4842968285083771,549,1746196695.958748
0.274142861366272,1.0,269.583586581,0.3580033779144287,4304,569,0.008426966145634651,0.0358072929084301,0.0221354179084301,873984.0,0.4524185359477997,38.09339904785156,26.076173782348633,0.4842968285083771,568,1746196702.357745
0.2818306088447571,1.0,269.919829213,0.3489629030227661,4312,570,0.008426966145634651,0.02148437686264515,0.0201822929084301,875520.0,0.39062151312828064,38.09339904785156,26.501955032348633,0.4842968285083771,569,1746196702.6939867
0.285807341337204,1.0,270.255683005,0.41267457604408264,4320,571,0.008426966145634651,0.013671875931322575,0.02148437686264515,877056.0,0.38575777411460876,38.09339904785156,28.475261688232422,0.4842968285083771,570,1746196703.029865
0.30408981442451477,1.0,274.976984172,0.3784964084625244,4432,585,0.008426966145634651,0.0,0.01888020895421505,898560.0,0.34951820969581604,38.09339904785156,27.809246063232422,0.4842968285083771,584,1746196707.751022
0.293443500995636,1.0,275.984752048,0.40613287687301636,4456,588,0.008426966145634651,0.0071614584885537624,0.0182291679084301,903168.0,0.3210904002189636,38.09339904785156,26.096355438232422,0.4842968285083771,587,1746196708.7589293
0.3040201663970947,1.0,282.38689604,0.31257474422454834,4608,607,0.008426966145634651,0.0,0.01953125186264515,932352.0,0.42591118812561035,38.09339904785156,27.19270896911621,0.4842968285083771,606,1746196715.1610754
0.30031323432922363,1.0,286.090581271,0.3886014223098755,4696,618,0.008426966145634651,0.0709635466337204,0.0201822929084301,949248.0,0.4961344003677368,38.09339904785156,27.54231834411621,0.4842968285083771,617,1746196718.864752
0.3048588037490845,1.0,287.111197357,0.4368074834346771,4720,621,0.008426966145634651,0.0911458358168602,0.01888020895421505,953856.0,0.5553935170173645,38.09339904785156,28.589845657348633,0.4842968285083771,620,1746196719.8852437
0.34029659628868103,1.0,293.15431357,0.3928447961807251,4864,639,0.008426966145634651,0.1458333432674408,0.01888020895421505,981504.0,0.610342264175415,38.09339904785156,28.121095657348633,0.4842968285083771,638,1746196725.9284358
0.34603241086006165,1.0,296.529277436,0.41356366872787476,4944,649,0.008426966145634651,0.0481770858168602,0.0201822929084301,996864.0,0.4756041467189789,38.09339904785156,25.97786521911621,0.4842968285083771,648,1746196729.3034716
0.36538994312286377,1.0,300.658907391,0.3866313695907593,5040,661,0.08636748790740967,0.1054687574505806,0.0182291679084301,1015296.0,0.5445370674133301,44.123626708984375,27.824220657348633,0.7086119651794434,660,1746196733.4330676
0.36556410789489746,1.0,300.994390273,0.2873472571372986,5048,662,0.08636748790740967,0.0592447929084301,0.014322916977107525,1016832.0,0.4170670211315155,44.123626708984375,27.703777313232422,0.7086119651794434,661,1746196733.7685652
0.3209437131881714,1.0,309.739880543,0.32645726203918457,5256,688,0.08636748790740967,0.0872395858168602,0.0162760429084301,1056768.0,0.5537012815475464,44.123626708984375,29.39583396911621,0.7086119651794434,687,1746196742.5140748
0.2803685665130615,1.0,311.777125491,0.363552063703537,5304,694,0.08636748790740967,0.00911458395421505,0.0162760429084301,1065984.0,0.39627915620803833,44.123626708984375,29.54622459411621,0.7086119651794434,693,1746196744.5512931
0.27584749460220337,1.0,313.121056005,0.3595147132873535,5336,698,0.08636748790740967,0.1809895932674408,0.017578125,1072128.0,0.6099610924720764,44.123626708984375,28.10872459411621,0.7086119651794434,697,1746196745.8952408
0.26153630018234253,1.0,314.129187354,0.32574930787086487,5360,701,0.08636748790740967,0.0598958358168602,0.013671875931322575,1076736.0,0.3886888027191162,44.123626708984375,28.652345657348633,0.7086119651794434,700,1746196746.9033656
0.29970479011535645,1.0,319.857785903,0.3517712950706482,5496,718,0.08636748790740967,0.0787760466337204,0.017578125,1102848.0,0.518724799156189,44.123626708984375,27.765626907348633,0.7086119651794434,717,1746196752.631962
0.30381545424461365,1.0,324.931519427,0.32282567024230957,5616,733,0.08636748790740967,0.0403645858168602,0.01692708395421505,1125888.0,0.46042871475219727,44.123626708984375,29.291017532348633,0.7086119651794434,732,1746196757.7055798
0.2896101474761963,1.0,325.267754912,0.27772635221481323,5624,734,0.08636748790740967,0.1302083432674408,0.02278645895421505,1127424.0,0.6461414694786072,44.123626708984375,27.420574188232422,0.7086119651794434,733,1746196758.0419114
0.2608688473701477,1.0,336.058581069,0.2942662239074707,5880,766,0.08636748790740967,0.0358072929084301,0.015625,1176576.0,0.4386826455593109,44.123626708984375,27.76692771911621,0.7086119651794434,765,1746196768.8327532
0.22034281492233276,1.0,338.749732829,0.2982313632965088,5944,774,0.08636748790740967,0.0924479216337204,0.01497395895421505,1188864.0,0.5234723091125488,44.123626708984375,28.375652313232422,0.7086119651794434,773,1746196771.5239086
0.13016164302825928,1.0,365.783885952,0.28284162282943726,6584,854,0.08636748790740967,0.1087239608168602,0.017578125,1311744.0,0.5407529473304749,44.123626708984375,27.246746063232422,0.7086119651794434,853,1746196798.5580785
0.13232466578483582,1.0,370.174767291,0.27688565850257874,6688,867,0.08636748790740967,0.1445312649011612,0.014322916977107525,1331712.0,0.5092699527740479,44.123626708984375,27.365886688232422,0.7086119651794434,866,1746196802.9489493
0.1287911832332611,1.0,370.514907768,0.3170381188392639,6696,868,0.08636748790740967,0.1210937574505806,0.0201822929084301,1333248.0,0.5233217477798462,44.123626708984375,27.078126907348633,0.7086119651794434,867,1746196803.2890897
0.11634378880262375,1.0,372.196038096,0.27989035844802856,6736,873,0.08636748790740967,0.1868489682674408,0.0201822929084301,1340928.0,0.6956737041473389,44.123626708984375,27.233074188232422,0.7086119651794434,872,1746196804.9702015
0.10283114016056061,1.0,377.273327586,0.24761700630187988,6856,888,0.08636748790740967,0.0625,0.0182291679084301,1363968.0,0.4869830012321472,44.123626708984375,26.84700584411621,0.7086119651794434,887,1746196810.047375
0.09851408004760742,1.0,383.333705922,0.3025468587875366,7000,906,0.08636748790740967,0.1119791716337204,0.0182291679084301,1391616.0,0.5246526002883911,44.123626708984375,28.089845657348633,0.7086119651794434,905,1746196816.107838
0.10211023688316345,1.0,384.009384241,0.292069673538208,7016,908,0.08636748790740967,0.0924479216337204,0.01953125186264515,1394688.0,0.5619748830795288,44.123626708984375,28.84895896911621,0.7086119651794434,907,1746196816.7835312
0.110308438539505,1.0,385.020874713,0.2971961498260498,7040,911,0.08636748790740967,0.1295572966337204,0.0162760429084301,1399296.0,0.5189536809921265,44.123626708984375,25.72005271911621,0.7086119651794434,910,1746196817.7950199
0.15046031773090363,1.0,392.774231608,0.3001481294631958,7224,934,0.08636748790740967,0.1451822966337204,0.01888020895421505,1434624.0,0.5568559169769287,44.123626708984375,27.481121063232422,0.7086119651794434,933,1746196825.548435
0.1265394240617752,1.0,403.223370696,0.4189494848251343,7472,965,0.08636748790740967,0.1315104216337204,0.014322916977107525,1482240.0,0.5532916784286499,44.123626708984375,28.260417938232422,0.7086119651794434,964,1746196835.9975636
0.1189100444316864,1.0,414.454515845,0.40319836139678955,7736,998,0.3484266996383667,0.138671875,0.02083333395421505,1532928.0,0.5459548830986023,40.95548629760742,24.906251907348633,1.1288466453552246,997,1746196847.2286744
0.12388366460800171,1.0,416.135779342,0.4322817921638489,7776,1003,0.3484266996383667,0.1093750074505806,0.01692708395421505,1540608.0,0.5565237998962402,40.95548629760742,28.277996063232422,1.1288466453552246,1002,1746196848.9099605
0.14149491488933563,1.0,417.479261851,0.5164714455604553,7808,1007,0.3484266996383667,0.1158854216337204,0.017578125,1546752.0,0.5037816166877747,40.95548629760742,24.55794334411621,1.1288466453552246,1006,1746196850.253442
0.12728077173233032,1.0,417.814944355,0.4181588888168335,7816,1008,0.3484266996383667,0.1705729216337204,0.0182291679084301,1548288.0,0.6177131533622742,40.95548629760742,28.311199188232422,1.1288466453552246,1007,1746196850.5891361
0.10040760040283203,1.0,423.886129969,0.6307984590530396,7960,1026,0.3484266996383667,0.2845052182674408,0.01953125186264515,1575936.0,0.7886576652526855,40.95548629760742,26.750001907348633,1.1288466453552246,1025,1746196856.6602926
0.08585060387849808,1.0,436.688315721,0.6004495620727539,8264,1064,0.3484266996383667,0.1953125149011612,0.01497395895421505,1634304.0,0.6749111413955688,40.95548629760742,28.87825584411621,1.1288466453552246,1063,1746196869.4624336
0.10075969994068146,1.0,438.379490681,0.6051622033119202,8304,1069,0.3484266996383667,0.25,0.0201822929084301,1641984.0,0.719998836517334,40.95548629760742,27.19466209411621,1.1288466453552246,1068,1746196871.1535153
0.09058759361505508,1.0,440.397304861,0.6549251675605774,8352,1075,0.3484266996383667,0.2200520932674408,0.0201822929084301,1651200.0,0.7446449398994446,40.95548629760742,27.426433563232422,1.1288466453552246,1074,1746196873.1714768
0.09955236315727234,1.0,440.733404748,0.5861556529998779,8360,1076,0.3484266996383667,0.283203125,0.017578125,1652736.0,0.8449532985687256,40.95548629760742,29.792970657348633,1.1288466453552246,1075,1746196873.5075932
0.117756187915802,1.0,452.531705962,0.5447684526443481,8640,1111,0.3484266996383667,0.2962239682674408,0.0182291679084301,1706496.0,0.8378540277481079,40.95548629760742,25.93099021911621,1.1288466453552246,1110,1746196885.30587
0.1091766506433487,1.0,455.894771424,0.6316684484481812,8720,1121,0.3484266996383667,0.263671875,0.01888020895421505,1721856.0,0.7551485300064087,40.95548629760742,27.24153709411621,1.1288466453552246,1120,1746196888.6689131
0.14116591215133667,1.0,457.247615443,0.6658073663711548,8752,1125,0.3484266996383667,0.2154947966337204,0.01888020895421505,1728000.0,0.7377008199691772,40.95548629760742,27.760417938232422,1.1288466453552246,1124,1746196890.0217533
0.18831434845924377,1.0,468.027385289,0.7372361421585083,9008,1157,0.3484266996383667,0.2050781399011612,0.0201822929084301,1777152.0,0.6926511526107788,40.95548629760742,25.99349021911621,1.1288466453552246,1156,1746196900.8015301
0.18516016006469727,1.0,470.721392788,0.7143102884292603,9072,1165,0.3484266996383667,0.1816406399011612,0.014322916977107525,1789440.0,0.5672110319137573,40.95548629760742,26.86067771911621,1.1288466453552246,1164,1746196903.4955437
0.18892866373062134,1.0,477.798485752,1.0874990224838257,9240,1186,0.3484266996383667,0.2128906399011612,0.017578125,1821696.0,0.6412160992622375,40.95548629760742,27.41145896911621,1.1288466453552246,1185,1746196910.5726705
0.1697678416967392,1.0,478.807233372,1.0191774368286133,9264,1189,0.3484266996383667,0.2141927182674408,0.01888020895421505,1826304.0,0.7336147427558899,40.95548629760742,26.686199188232422,1.1288466453552246,1188,1746196911.5814192
0.18598121404647827,1.0,479.487152348,1.0686639547348022,9280,1191,0.3484266996383667,0.2864583432674408,0.0162760429084301,1829376.0,0.8306756615638733,40.95548629760742,29.92317771911621,1.1288466453552246,1190,1746196912.261198
0.16839978098869324,1.0,480.16101561,0.830009937286377,9296,1193,0.3484266996383667,0.2096354216337204,0.01888020895421505,1832448.0,0.6611020565032959,40.95548629760742,26.065105438232422,1.1288466453552246,1192,1746196912.9351728
0.2071560025215149,1.0,483.189429841,0.9237619638442993,9368,1202,0.3484266996383667,0.2669270932674408,0.01953125186264515,1846272.0,0.7396029829978943,40.95548629760742,28.151042938232422,1.1288466453552246,1201,1746196915.963617
0.23767587542533875,1.0,483.525103068,0.9139089584350586,9376,1203,0.3484266996383667,0.3125000298023224,0.0201822929084301,1847808.0,0.8704739212989807,40.95548629760742,28.707683563232422,1.1288466453552246,1202,1746196916.2992845
0.21676351130008698,1.0,486.563812451,0.8785413503646851,9448,1212,0.3484266996383667,0.1809895932674408,0.017578125,1861632.0,0.6463847160339355,40.95548629760742,26.17513084411621,1.1288466453552246,1211,1746196919.3379476
0.18776863813400269,1.0,487.236912713,1.041644811630249,9464,1214,0.3484266996383667,0.2454427182674408,0.01497395895421505,1864704.0,0.6975721716880798,40.95548629760742,28.172527313232422,1.1288466453552246,1213,1746196920.0110521
0.19500090181827545,1.0,500.714985381,1.0325064659118652,9784,1254,0.3484266996383667,0.2727864682674408,0.0201822929084301,1926144.0,0.8448724746704102,40.95548629760742,25.580080032348633,1.1288466453552246,1253,1746196933.489132
0.19632795453071594,1.0,503.406344103,0.971767783164978,9848,1262,0.3484266996383667,0.0898437574505806,0.0201822929084301,1938432.0,0.5104966759681702,40.95548629760742,26.85677146911621,1.1288466453552246,1261,1746196936.1805246
0.16778846085071564,1.0,505.770201681,0.8885391354560852,9904,1269,0.3484266996383667,0.2031250149011612,0.01692708395421505,1949184.0,0.7472670674324036,40.95548629760742,29.649089813232422,1.1288466453552246,1268,1746196938.5443318
0.19271232187747955,1.0,513.584394151,1.1638104915618896,10088,1292,0.3484266996383667,0.3125000298023224,0.01888020895421505,1984512.0,0.9029503464698792,40.95548629760742,28.517580032348633,1.1288466453552246,1291,1746196946.358589
0.1992090344429016,1.0,514.592417555,1.0934367179870605,10112,1295,0.3484266996383667,0.1503906399011612,0.017578125,1989120.0,0.6060609221458435,40.95548629760742,25.609376907348633,1.1288466453552246,1294,1746196947.3665898
0.1725349873304367,1.0,517.723463274,0.9064110517501831,10184,1304,0.39083331823349,0.1738281399011612,0.01953125186264515,2002944.0,0.6880157589912415,43.8033332824707,26.490886688232422,1.186401128768921,1303,1746196950.4975338
0.18098197877407074,1.0,519.751949894,0.996164858341217,10232,1310,0.39083331823349,0.1575520932674408,0.0182291679084301,2012160.0,0.6066793203353882,43.8033332824707,25.648439407348633,1.186401128768921,1309,1746196952.526107
0.14992597699165344,1.0,530.870064634,0.9211235046386719,10496,1343,0.39083331823349,0.2552083432674408,0.01692708395421505,2062848.0,0.7809924483299255,43.8033332824707,29.25520896911621,1.186401128768921,1342,1746196963.6442125
0.2056315541267395,1.0,538.279678941,0.8940750360488892,10672,1365,0.39083331823349,0.3001302182674408,0.017578125,2096640.0,0.7647911310195923,43.8033332824707,25.625001907348633,1.186401128768921,1364,1746196971.0538442
0.1787669062614441,1.0,551.745346716,0.737357497215271,10992,1405,0.39083331823349,0.3632812798023224,0.017578125,2158080.0,0.8854219317436218,43.8033332824707,29.018230438232422,1.186401128768921,1404,1746196984.5195332
0.17449051141738892,1.0,553.437701556,0.7504070401191711,11032,1410,0.39083331823349,0.2246093899011612,0.01692708395421505,2165760.0,0.725574254989624,43.8033332824707,26.490886688232422,1.186401128768921,1409,1746196986.2118344
0.18777117133140564,1.0,563.551050149,0.7564090490341187,11272,1440,0.39083331823349,0.2389323115348816,0.02148437686264515,2211840.0,0.7177185416221619,43.8033332824707,25.119792938232422,1.186401128768921,1439,1746196996.325236
0.21317297220230103,1.0,563.886813279,0.824438214302063,11280,1441,0.39083331823349,0.2877604365348816,0.0182291679084301,2213376.0,0.8449954390525818,43.8033332824707,29.57747459411621,1.186401128768921,1440,1746196996.6609983
0.21187631785869598,1.0,569.941076601,0.7997390031814575,11424,1459,0.39083331823349,0.2486979365348816,0.017578125,2241024.0,0.7420405745506287,43.8033332824707,28.219402313232422,1.186401128768921,1458,1746197002.7152526
0.18923470377922058,1.0,572.973000386,0.7147126793861389,11496,1468,0.39083331823349,0.1881510466337204,0.01888020895421505,2254848.0,0.6708120107650757,43.8033332824707,28.537761688232422,1.186401128768921,1467,1746197005.7470338
0.21463391184806824,1.0,575.994868338,0.7466915845870972,11568,1477,0.39083331823349,0.2428385615348816,0.01888020895421505,2268672.0,0.7394569516181946,43.8033332824707,28.73958396911621,1.186401128768921,1476,1746197008.769054
0.21004101634025574,1.0,577.677536703,0.6039764285087585,11608,1482,0.39083331823349,0.1790364682674408,0.01692708395421505,2276352.0,0.6642502546310425,43.8033332824707,27.498699188232422,1.186401128768921,1481,1746197010.451684
0.21652770042419434,1.0,590.826202425,0.7958072423934937,11920,1521,0.39083331823349,0.3118489682674408,0.015625,2336256.0,0.8365632891654968,43.8033332824707,29.949220657348633,1.186401128768921,1520,1746197023.600363
0.2111518383026123,1.0,591.836700409,0.9665461778640747,11944,1524,0.39083331823349,0.2239583432674408,0.01888020895421505,2340864.0,0.7545521259307861,43.8033332824707,28.855470657348633,1.186401128768921,1523,1746197024.6108284
0.20613117516040802,1.0,598.595822212,0.9887437224388123,12104,1544,0.39083331823349,0.1855468899011612,0.01888020895421505,2371584.0,0.676935076713562,43.8033332824707,25.957033157348633,1.186401128768921,1543,1746197031.3699002
0.2182360142469406,1.0,601.304272375,1.0172863006591797,12168,1552,0.39083331823349,0.3053385615348816,0.01692708395421505,2383872.0,0.8344174027442932,43.8033332824707,26.960939407348633,1.186401128768921,1551,1746197034.078445
0.24068276584148407,1.0,604.327392337,0.9661186933517456,12240,1561,0.39083331823349,0.1738281399011612,0.01953125186264515,2397696.0,0.6678555011749268,43.8033332824707,27.28645896911621,1.186401128768921,1560,1746197037.1014519
0.25996431708335876,1.0,626.988653168,0.7725369334220886,12776,1628,0.48585689067840576,0.3378906548023224,0.017578125,2500608.0,0.8732494711875916,43.87187957763672,29.884767532348633,1.31204354763031,1627,1746197059.7628396
0.24854779243469238,1.0,635.063178688,0.5861481428146362,12968,1652,0.48585689067840576,0.2877604365348816,0.01888020895421505,2537472.0,0.795773983001709,43.87187957763672,27.675783157348633,1.31204354763031,1651,1746197067.8372436
0.30248314142227173,1.0,638.77425153,0.674424409866333,13056,1663,0.48585689067840576,0.3476562798023224,0.01888020895421505,2554368.0,0.9243868589401245,43.87187957763672,28.267580032348633,1.31204354763031,1662,1746197071.5484524
0.3247798681259155,1.0,641.811405016,0.7027832865715027,13128,1672,0.48585689067840576,0.2070312649011612,0.01692708395421505,2568192.0,0.697527289390564,43.87187957763672,27.087892532348633,1.31204354763031,1671,1746197074.5855813
0.27690601348876953,1.0,649.553007342,0.7523403167724609,13312,1695,0.48585689067840576,0.3678385615348816,0.01692708395421505,2603520.0,0.8880075216293335,43.87187957763672,27.606121063232422,1.31204354763031,1694,1746197082.3271708
0.2989594042301178,1.0,650.564832468,0.7393688559532166,13336,1698,0.48585689067840576,0.3372395932674408,0.0182291679084301,2608128.0,0.8316003680229187,43.87187957763672,25.847658157348633,1.31204354763031,1697,1746197083.338999
0.32439565658569336,1.0,654.952757464,0.886951744556427,13440,1711,0.48585689067840576,0.2369791716337204,0.0221354179084301,2628096.0,0.7344515323638916,43.87187957763672,26.553386688232422,1.31204354763031,1710,1746197087.7269597
0.31081801652908325,1.0,655.288727469,0.8695986270904541,13448,1712,0.48585689067840576,0.3574219048023224,0.0162760429084301,2629632.0,0.9164639115333557,43.87187957763672,28.67903709411621,1.31204354763031,1711,1746197088.0629175
0.32782262563705444,1.0,660.411167897,0.9043207168579102,13568,1727,0.48585689067840576,0.2825520932674408,0.017578125,2652672.0,0.8390890955924988,43.87187957763672,30.235027313232422,1.31204354763031,1726,1746197093.1853364
0.34722012281417847,1.0,661.419253932,0.9502359628677368,13592,1730,0.48585689067840576,0.3007812798023224,0.017578125,2657280.0,0.7994711995124817,43.87187957763672,27.22200584411621,1.31204354763031,1729,1746197094.1934278
0.3365919888019562,1.0,665.126873343,0.8304790258407593,13680,1741,0.48585689067840576,0.2734375,0.01888020895421505,2674176.0,0.7778993844985962,43.87187957763672,27.367839813232422,1.31204354763031,1740,1746197097.9009213
0.3158038258552551,1.0,668.156569596,0.8463677763938904,13752,1750,0.48585689067840576,0.3359375298023224,0.015625,2688000.0,0.8681904077529907,43.87187957763672,28.504558563232422,1.31204354763031,1749,1746197100.9307249
0.3255021572113037,1.0,670.847517645,0.7441922426223755,13816,1758,0.48585689067840576,0.3470052182674408,0.0182291679084301,2700288.0,0.9031978249549866,43.87187957763672,28.360027313232422,1.31204354763031,1757,1746197103.6216702
0.29668575525283813,1.0,672.204319513,0.9656900763511658,13848,1762,0.48585689067840576,0.2421875149011612,0.017578125,2706432.0,0.7273716330528259,43.87187957763672,28.837892532348633,1.31204354763031,1761,1746197104.9784544
