grad_steps,qvals,returned_episode_lengths,returned_won_episode,update_steps,returned_episode,_step,test_returned_won_episode,test_returned_episode_returns,loss,test_returned_episode_lengths,_runtime,env_step,returned_episode_returns,_timestamp,test_returned_episode
3512,0.3486315608024597,25.918621063232422,0.0,470,0.02343750186264515,469,0.05874317139387131,0.7326618432998657,0.17271500825881958,37.36612319946289,217.911840292,721920,0.3709074854850769,1747622068.4733694,1.0
3592,0.3024372458457947,24.678386688232422,0.0,480,0.0221354179084301,479,0.05874317139387131,0.7326618432998657,0.10926102846860886,37.36612319946289,221.299393511,737280,0.34050267934799194,1747622071.861096,1.0
3624,0.25973957777023315,26.38020896911621,0.0,484,0.0260416679084301,483,0.05874317139387131,0.7326618432998657,0.10383164882659912,37.36612319946289,222.640381137,743424,0.4548695981502533,1747622073.201955,1.0
3696,0.2531682848930359,24.998699188232422,0.0,493,0.02473958395421505,492,0.05874317139387131,0.7326618432998657,0.3333841562271118,37.36612319946289,225.666122401,757248,0.3427051603794098,1747622076.2277598,1.0
3768,0.20201526582241058,24.633464813232422,0.0,502,0.02734375186264515,501,0.05874317139387131,0.7326618432998657,0.1299593448638916,37.36612319946289,228.703824469,771072,0.42375072836875916,1747622079.2654338,1.0
4064,0.25281304121017456,25.72786521911621,0.0,539,0.0240885429084301,538,0.05874317139387131,0.7326618432998657,0.11628292500972748,37.36612319946289,241.186058488,827904,0.4948675036430359,1747622091.7477665,1.0
4128,0.22661429643630981,24.461589813232422,0.1171875074505806,547,0.0260416679084301,546,0.05874317139387131,0.7326618432998657,0.22308029234409332,37.36612319946289,243.873798968,840192,0.6787080764770508,1747622094.4355106,1.0
4160,0.21161291003227234,26.123048782348633,0.0,551,0.02343750186264515,550,0.05874317139387131,0.7326618432998657,0.22260285913944244,37.36612319946289,245.23017807,846336,0.3667738139629364,1747622095.791778,1.0
4440,0.18287914991378784,25.76888084411621,0.0162760429084301,586,0.0201822929084301,585,0.05874317139387131,0.7326618432998657,0.12262511998414993,37.36612319946289,257.084384391,900096,0.46958208084106445,1747622107.6459732,1.0
4584,0.139171302318573,27.988283157348633,0.0950520858168602,604,0.017578125,603,0.05874317139387131,0.7326618432998657,0.09701486676931381,37.36612319946289,263.146676765,927744,0.5630018711090088,1747622113.7083554,1.0
4632,0.10870383679866791,26.08138084411621,0.0384114608168602,610,0.02083333395421505,609,0.05874317139387131,0.7326618432998657,0.13709798455238342,37.36612319946289,265.175988121,936960,0.5437209010124207,1747622115.7377095,1.0
4648,0.09158982336521149,28.64974021911621,0.0572916679084301,612,0.01888020895421505,611,0.05874317139387131,0.7326618432998657,0.08474670350551605,37.36612319946289,265.851641176,940032,0.47565484046936035,1747622116.413355,1.0
4656,0.10770528018474579,26.328126907348633,0.1276041716337204,613,0.02148437686264515,612,0.05874317139387131,0.7326618432998657,0.13460201025009155,37.36612319946289,266.186956826,941568,0.638861894607544,1747622116.7487097,1.0
4848,0.15751636028289795,27.510417938232422,0.0898437574505806,637,0.02148437686264515,636,0.05874317139387131,0.7326618432998657,0.14916270971298218,37.36612319946289,274.288648719,978432,0.6484309434890747,1747622124.8501673,1.0
5008,0.10182107985019684,26.350261688232422,0.1132812574505806,657,0.0201822929084301,656,0.2172364592552185,1.0017869472503662,0.11347892880439758,38.89244842529297,281.118941248,1009152,0.6209478974342346,1747622131.680563,1.0
5088,0.09531526267528534,27.209636688232422,0.2050781399011612,667,0.02148437686264515,666,0.2172364592552185,1.0017869472503662,0.09403098374605179,38.89244842529297,284.487013034,1024512,0.7860431671142578,1747622135.0486264,1.0
5256,0.01618841104209423,27.46419334411621,0.2662760615348816,688,0.0221354179084301,687,0.2172364592552185,1.0017869472503662,0.239480659365654,38.89244842529297,291.571328829,1056768,0.8560903072357178,1747622142.1328666,1.0
5312,0.08466033637523651,28.333986282348633,0.1614583432674408,695,0.0201822929084301,694,0.2172364592552185,1.0017869472503662,0.2889412045478821,38.89244842529297,293.936889085,1067520,0.7194174528121948,1747622144.4984772,1.0
5344,0.11518341302871704,24.63020896911621,0.1992187649011612,699,0.02083333395421505,698,0.2172364592552185,1.0017869472503662,0.23680709302425385,38.89244842529297,295.277866151,1073664,0.782407283782959,1747622145.8395605,1.0
5392,0.10505430400371552,25.238283157348633,0.1002604216337204,705,0.017578125,704,0.2172364592552185,1.0017869472503662,0.24258987605571747,38.89244842529297,297.311304423,1082880,0.630944550037384,1747622147.8730328,1.0
5456,0.07402203977108002,26.026042938232422,0.2447916865348816,713,0.02148437686264515,712,0.2172364592552185,1.0017869472503662,0.3002610206604004,38.89244842529297,300.027388341,1095168,0.849215567111969,1747622150.5890925,1.0
5512,0.06584696471691132,25.543621063232422,0.1666666716337204,720,0.0201822929084301,719,0.2172364592552185,1.0017869472503662,0.2870933413505554,38.89244842529297,302.392543918,1105920,0.6992176175117493,1747622152.9542758,1.0
5568,-0.003752085380256176,25.49739646911621,0.0377604179084301,727,0.02343750186264515,726,0.2172364592552185,1.0017869472503662,0.4612047076225281,38.89244842529297,304.762422218,1116672,0.49936461448669434,1747622155.324166,1.0
5592,0.025212477892637253,26.42708396911621,0.0,730,0.02083333395421505,729,0.2172364592552185,1.0017869472503662,0.2550356090068817,38.89244842529297,305.776135329,1121280,0.37714648246765137,1747622156.3377054,1.0
5656,0.014565182849764824,26.367839813232422,0.0898437574505806,738,0.0201822929084301,737,0.2172364592552185,1.0017869472503662,0.3229758143424988,38.89244842529297,308.469193378,1133568,0.6058873534202576,1747622159.03095,1.0
5728,0.06098843365907669,28.574871063232422,0.0638020858168602,747,0.02083333395421505,746,0.2172364592552185,1.0017869472503662,0.2913736402988434,38.89244842529297,311.508802732,1147392,0.5625082850456238,1747622162.0705235,1.0
6048,0.04674067720770836,26.875001907348633,0.1145833358168602,787,0.0221354179084301,786,0.2172364592552185,1.0017869472503662,0.3329092860221863,38.89244842529297,325.047105279,1208832,0.6135753393173218,1747622175.6088524,1.0
6144,-0.043487146496772766,26.969402313232422,0.1315104216337204,799,0.02148437686264515,798,0.2172364592552185,1.0017869472503662,0.2465520203113556,38.89244842529297,329.104569508,1227264,0.6695699691772461,1747622179.6660845,1.0
6312,0.02140267938375473,26.732423782348633,0.1438802182674408,820,0.017578125,819,0.2172364592552185,1.0017869472503662,0.29874056577682495,38.89244842529297,336.186075796,1259520,0.635395348072052,1747622186.7477093,1.0
6392,1.615204382687807e-05,27.404949188232422,0.010416666977107525,830,0.0201822929084301,829,0.2172364592552185,1.0017869472503662,0.3307659924030304,38.89244842529297,339.537988097,1274880,0.5121989846229553,1747622190.0996993,1.0
6544,0.011831531301140785,25.42122459411621,0.3424479365348816,849,0.02278645895421505,848,0.2172364592552185,1.0017869472503662,0.4315469264984131,38.89244842529297,345.980515475,1304064,0.9606912732124329,1747622196.5422068,1.0
6832,0.09221470355987549,26.27278709411621,0.2968750298023224,885,0.02083333395421505,884,0.2172364592552185,1.0017869472503662,0.3881637454032898,38.89244842529297,358.160108361,1359360,0.8796714544296265,1747622208.7217085,1.0
6992,0.031632281839847565,27.275392532348633,0.3509114682674408,905,0.01953125186264515,904,0.2172364592552185,1.0017869472503662,0.38446539640426636,38.89244842529297,364.896653806,1390080,0.9423314929008484,1747622215.458403,1.0
7136,-0.06691785901784897,26.121746063232422,0.2988281548023224,923,0.0182291679084301,922,0.2172364592552185,1.0017869472503662,0.5039305090904236,38.89244842529297,370.989420143,1417728,0.8377577066421509,1747622221.5510406,1.0
7184,-0.07759609818458557,26.818361282348633,0.2884114682674408,929,0.02083333395421505,928,0.2172364592552185,1.0017869472503662,0.5171615481376648,38.89244842529297,373.026322279,1426944,0.8383124470710754,1747622223.5877671,1.0
7440,0.02548762410879135,28.29036521911621,0.2962239682674408,961,0.0162760429084301,960,0.2172364592552185,1.0017869472503662,0.49641153216362,38.89244842529297,383.831122233,1476096,0.8185846209526062,1747622234.392618,1.0
7488,0.03435857594013214,29.586589813232422,0.2740885615348816,967,0.0182291679084301,966,0.2172364592552185,1.0017869472503662,0.797000527381897,38.89244842529297,385.859812744,1485312,0.8805292248725891,1747622236.4215112,1.0
7520,0.015254066325724125,26.33138084411621,0.4205729365348816,971,0.02148437686264515,970,0.2172364592552185,1.0017869472503662,0.6761452555656433,38.89244842529297,387.207127382,1491456,1.035043478012085,1747622237.7688372,1.0
7528,0.03919336944818497,28.500652313232422,0.3046875298023224,972,0.0182291679084301,971,0.2172364592552185,1.0017869472503662,0.7410755157470703,38.89244842529297,387.543662949,1492992,0.8726028203964233,1747622238.1052353,1.0
7568,0.027578243985772133,27.548830032348633,0.1907552182674408,977,0.0182291679084301,976,0.5886026620864868,1.5189039707183838,0.7332630157470703,41.572208404541016,389.306643115,1500672,0.7174423933029175,1747622239.8682716,1.0
7728,0.03780712932348251,25.70638084411621,0.4303385615348816,997,0.02148437686264515,996,0.5886026620864868,1.5189039707183838,0.6812063455581665,41.572208404541016,396.084604605,1531392,1.0552515983581543,1747622246.6461282,1.0
7856,0.03585975244641304,25.761720657348633,0.3430989682674408,1013,0.02083333395421505,1012,0.5886026620864868,1.5189039707183838,0.6128572821617126,41.572208404541016,401.471941252,1555968,0.924972414970398,1747622252.0335715,1.0
8040,0.09028378874063492,26.640626907348633,0.4837239980697632,1036,0.0201822929084301,1035,0.5886026620864868,1.5189039707183838,0.6426091194152832,41.572208404541016,409.213839684,1591296,1.1640691757202148,1747622259.7754765,1.0
8056,0.10847078263759613,29.560548782348633,0.3489583432674408,1038,0.0201822929084301,1037,0.5886026620864868,1.5189039707183838,0.6771523356437683,41.572208404541016,409.887701601,1594368,1.0209851264953613,1747622260.449445,1.0
8088,0.10919751226902008,27.851564407348633,0.3632812798023224,1042,0.0201822929084301,1041,0.5886026620864868,1.5189039707183838,0.6340769529342651,41.572208404541016,411.23997764,1600512,0.9915807247161865,1747622261.8017097,1.0
8168,0.16218748688697815,26.947917938232422,0.3886719048023224,1052,0.01953125186264515,1051,0.5886026620864868,1.5189039707183838,0.454781174659729,41.572208404541016,414.620840446,1615872,1.0003588199615479,1747622265.182602,1.0
8208,0.13495106995105743,29.00325584411621,0.4153645932674408,1057,0.0182291679084301,1056,0.5886026620864868,1.5189039707183838,0.5307518839836121,41.572208404541016,416.325800788,1623552,1.0380128622055054,1747622266.8873992,1.0
8224,0.14393019676208496,27.150392532348633,0.3548177182674408,1059,0.02083333395421505,1058,0.5886026620864868,1.5189039707183838,0.44949761033058167,41.572208404541016,416.998592058,1626624,0.9770915508270264,1747622267.5601714,1.0
8376,0.09497392922639847,28.25325584411621,0.3854166865348816,1078,0.01953125186264515,1077,0.5886026620864868,1.5189039707183838,0.5401537418365479,41.572208404541016,423.431603245,1655808,0.999876856803894,1747622273.9933145,1.0
8392,0.060832150280475616,29.269533157348633,0.3183594048023224,1080,0.01692708395421505,1079,0.5886026620864868,1.5189039707183838,0.5882068872451782,41.572208404541016,424.110617532,1658880,0.9223508834838867,1747622274.6719859,1.0
8776,0.10604211688041687,25.68099021911621,0.4199219048023224,1128,0.01953125186264515,1127,0.5886026620864868,1.5189039707183838,0.8697450160980225,41.572208404541016,440.264544478,1732608,1.0388193130493164,1747622290.8261535,1.0
8952,0.1038980633020401,28.40950584411621,0.52734375,1150,0.0182291679084301,1149,0.5886026620864868,1.5189039707183838,0.6378207206726074,41.572208404541016,447.71539931,1766400,1.1715339422225952,1747622298.2770474,1.0
9000,0.10978536307811737,28.064455032348633,0.4492187798023224,1156,0.017578125,1155,0.5886026620864868,1.5189039707183838,0.6584542393684387,41.572208404541016,449.738634995,1775616,1.0832548141479492,1747622300.3003302,1.0
9104,0.179899662733078,28.666017532348633,0.4420573115348816,1169,0.0221354179084301,1168,0.5886026620864868,1.5189039707183838,0.6320117712020874,41.572208404541016,454.155616497,1795584,1.1258275508880615,1747622304.7172158,1.0
9432,0.12024673819541931,28.48958396911621,0.4563802182674408,1210,0.01888020895421505,1209,0.5886026620864868,1.5189039707183838,0.6893318891525269,41.572208404541016,467.981626871,1858560,1.0558897256851196,1747622318.5430582,1.0
9448,0.10556560754776001,26.037111282348633,0.3561198115348816,1212,0.02148437686264515,1211,0.5886026620864868,1.5189039707183838,0.5515034198760986,41.572208404541016,468.655150844,1861632,0.9351568222045898,1747622319.2168763,1.0
9512,0.09167227894067764,28.367189407348633,0.50390625,1220,0.01888020895421505,1219,0.5886026620864868,1.5189039707183838,0.5761374235153198,41.572208404541016,471.355947752,1873920,1.151720643043518,1747622321.9176548,1.0
9600,0.10191476345062256,27.97005271911621,0.3541666865348816,1231,0.01953125186264515,1230,0.5886026620864868,1.5189039707183838,0.8630210161209106,41.572208404541016,475.084334384,1890816,0.9276313185691833,1747622325.645656,1.0
9680,0.0608084462583065,28.922527313232422,0.3723958432674408,1241,0.0182291679084301,1240,0.5886026620864868,1.5189039707183838,0.6108750104904175,41.572208404541016,478.45770139,1906176,0.9768229722976685,1747622329.0192788,1.0
9704,0.046822719275951385,27.350261688232422,0.4850260615348816,1244,0.01953125186264515,1243,0.5886026620864868,1.5189039707183838,0.6051967144012451,41.572208404541016,479.470074384,1910784,1.1458570957183838,1747622330.03176,1.0
9776,0.07501590996980667,28.194011688232422,0.5364583730697632,1253,0.01888020895421505,1252,0.5886026620864868,1.5189039707183838,0.6022219061851501,41.572208404541016,482.520841854,1924608,1.2091666460037231,1747622333.0825016,1.0
9880,0.049955014139413834,27.59895896911621,0.4505208432674408,1266,0.0182291679084301,1265,0.5886026620864868,1.5189039707183838,0.5924400687217712,41.572208404541016,486.919147652,1944576,1.0876260995864868,1747622337.4808154,1.0
10000,0.06033603847026825,28.561199188232422,0.4524739682674408,1281,0.017578125,1280,0.5886026620864868,1.5189039707183838,0.5726284980773926,41.572208404541016,492.002412281,1967616,1.0921944379806519,1747622342.5639603,1.0
10056,0.02323262393474579,28.35481834411621,0.4121094048023224,1288,0.0182291679084301,1287,0.5886026620864868,1.5189039707183838,0.5065647959709167,41.572208404541016,494.403033495,1978368,1.0147345066070557,1747622344.9646173,1.0
10136,0.07299239188432693,28.106121063232422,0.4570312798023224,1298,0.0182291679084301,1297,0.5886026620864868,1.5189039707183838,0.5295814275741577,41.572208404541016,497.758390506,1993728,1.0651975870132446,1747622348.3201046,1.0
10264,0.028342001140117645,28.445964813232422,0.4335937798023224,1314,0.0182291679084301,1313,0.7562893033027649,1.7173171043395996,0.5121781826019287,42.0841178894043,503.228277499,2018304,1.033321738243103,1747622353.7898335,1.0
10544,0.04599257558584213,28.305339813232422,0.5045573115348816,1349,0.01953125186264515,1348,0.7562893033027649,1.7173171043395996,0.5350929498672485,42.0841178894043,515.044046103,2072064,1.1258248090744019,1747622365.6057894,1.0
10632,0.017631348222494125,28.182292938232422,0.4375000298023224,1360,0.01692708395421505,1359,0.7562893033027649,1.7173171043395996,0.5537734627723694,42.0841178894043,518.752812541,2088960,1.0038683414459229,1747622369.3145401,1.0
10712,0.09417486935853958,29.670574188232422,0.4492187798023224,1370,0.01888020895421505,1369,0.7562893033027649,1.7173171043395996,0.5595048069953918,42.0841178894043,522.141465284,2104320,1.0769683122634888,1747622372.7030032,1.0
10768,0.06582049280405045,25.94661521911621,0.5,1377,0.0201822929084301,1376,0.7562893033027649,1.7173171043395996,0.5302684307098389,42.0841178894043,524.5019279,2115072,1.1051949262619019,1747622375.0636024,1.0
10784,0.05209860950708389,27.596355438232422,0.5755208730697632,1379,0.01692708395421505,1378,0.7562893033027649,1.7173171043395996,0.6012846827507019,42.0841178894043,525.183970024,2118144,1.21012544631958,1747622375.745645,1.0
10800,0.061681270599365234,28.01302146911621,0.3958333432674408,1381,0.01692708395421505,1380,0.7562893033027649,1.7173171043395996,0.5573711395263672,42.0841178894043,525.857303771,2121216,0.9969041347503662,1747622376.4190218,1.0
10864,0.0808064341545105,25.87044334411621,0.4257812798023224,1389,0.02083333395421505,1388,0.7562893033027649,1.7173171043395996,0.5304551720619202,42.0841178894043,528.563550869,2133504,1.034494400024414,1747622379.1251845,1.0
10912,0.10500898957252502,27.500001907348633,0.4446614682674408,1395,0.01953125186264515,1394,0.7562893033027649,1.7173171043395996,0.5509276390075684,42.0841178894043,530.585909121,2142720,1.0236575603485107,1747622381.1476398,1.0
10936,0.10539355874061584,28.729167938232422,0.5006510615348816,1398,0.017578125,1397,0.7562893033027649,1.7173171043395996,0.5519601106643677,42.0841178894043,531.590738272,2147328,1.1282697916030884,1747622382.15236,1.0
10968,0.10989826917648315,29.795574188232422,0.521484375,1402,0.0182291679084301,1401,0.7562893033027649,1.7173171043395996,0.534845232963562,42.0841178894043,532.943931972,2153472,1.1899000406265259,1747622383.5056615,1.0
11000,0.13045689463615417,28.082033157348633,0.4583333432674408,1406,0.017578125,1405,0.7562893033027649,1.7173171043395996,0.6043335795402527,42.0841178894043,534.289927638,2159616,1.0560338497161865,1747622384.8516414,1.0
11144,0.10292945057153702,28.248699188232422,0.4440104365348816,1424,0.01888020895421505,1423,0.7562893033027649,1.7173171043395996,0.5341200828552246,42.0841178894043,540.358127142,2187264,1.0300095081329346,1747622390.9195218,1.0
11216,0.1320292353630066,28.91536521911621,0.5800781846046448,1433,0.01888020895421505,1432,0.7562893033027649,1.7173171043395996,0.4856950342655182,42.0841178894043,543.393000214,2201088,1.240651249885559,1747622393.9543653,1.0
11296,0.1181238517165184,26.625001907348633,0.501953125,1443,0.0182291679084301,1442,0.7562893033027649,1.7173171043395996,0.5036607980728149,42.0841178894043,546.753767989,2216448,1.1123894453048706,1747622397.3155375,1.0
11400,0.11336629092693329,26.419923782348633,0.4726562798023224,1456,0.0201822929084301,1455,0.7562893033027649,1.7173171043395996,0.5894502401351929,42.0841178894043,551.163503435,2236416,1.0752848386764526,1747622401.7250886,1.0
11600,0.19752296805381775,28.072267532348633,0.501953125,1481,0.01953125186264515,1480,0.7562893033027649,1.7173171043395996,0.5627297163009644,42.0841178894043,559.562168087,2274816,1.1274054050445557,1747622410.123577,1.0
11664,0.14662563800811768,28.748699188232422,0.5813802480697632,1489,0.01888020895421505,1488,0.7562893033027649,1.7173171043395996,0.5482203364372253,42.0841178894043,562.278998836,2287104,1.2340047359466553,1747622412.840766,1.0
11880,0.07276265323162079,26.736980438232422,0.5520833730697632,1516,0.017578125,1515,0.7562893033027649,1.7173171043395996,0.6744952201843262,42.0841178894043,571.426967862,2328576,1.2123347520828247,1747622421.9885206,1.0
11920,0.07900364696979523,27.507814407348633,0.4707031548023224,1521,0.01888020895421505,1520,0.7562893033027649,1.7173171043395996,0.6716663837432861,42.0841178894043,573.10694898,2336256,1.06325101852417,1747622423.6684296,1.0
12000,0.03332025930285454,27.529298782348633,0.5950521230697632,1531,0.01953125186264515,1530,0.7562893033027649,1.7173171043395996,0.3992764949798584,42.0841178894043,576.475251501,2351616,1.238716959953308,1747622427.0369086,1.0
12032,0.020082104951143265,28.42903709411621,0.564453125,1535,0.01888020895421505,1534,0.7562893033027649,1.7173171043395996,0.4663776755332947,42.0841178894043,577.831896542,2357760,1.2044825553894043,1747622428.3935556,1.0
12168,0.02064516395330429,28.519533157348633,0.5423177480697632,1552,0.017578125,1551,0.7562893033027649,1.7173171043395996,0.3958703577518463,42.0841178894043,583.570802039,2383872,1.1720036268234253,1747622434.1323915,1.0
12288,0.016279514878988266,26.828126907348633,0.5885416865348816,1567,0.0182291679084301,1566,0.7562893033027649,1.7173171043395996,0.45273399353027344,42.0841178894043,588.608465127,2406912,1.2502177953720093,1747622439.1701884,1.0
12304,0.016578197479248047,28.170574188232422,0.5559896230697632,1569,0.01953125186264515,1568,0.7562893033027649,1.7173171043395996,0.4371435344219208,42.0841178894043,589.282871325,2409984,1.2427772283554077,1747622439.8445735,1.0
12352,0.0014027697034180164,28.673830032348633,0.6002604365348816,1575,0.01888020895421505,1574,0.7562893033027649,1.7173171043395996,0.5170702934265137,42.0841178894043,591.314195977,2419200,1.2514111995697021,1747622441.875916,1.0
12368,0.027844011783599854,28.40364646911621,0.5390625,1577,0.0182291679084301,1576,0.7562893033027649,1.7173171043395996,0.4596555829048157,42.0841178894043,591.994455268,2422272,1.16258704662323,1747622442.556069,1.0
12648,-0.026193033903837204,27.49153709411621,0.4654948115348816,1612,0.02083333395421505,1611,0.7562893033027649,1.7173171043395996,0.6328893303871155,42.0841178894043,603.826962342,2476032,1.0929477214813232,1747622454.3885314,1.0
12736,-0.01632046513259411,29.843751907348633,0.5781250596046448,1623,0.017578125,1622,0.7562893033027649,1.7173171043395996,0.5200802087783813,42.0841178894043,607.541348857,2492928,1.2425771951675415,1747622458.1029644,1.0
12744,-0.026723338291049004,25.65169334411621,0.5618489980697632,1624,0.02148437686264515,1623,0.7562893033027649,1.7173171043395996,0.5295953750610352,42.0841178894043,607.874776904,2494464,1.2222394943237305,1747622458.4364958,1.0
12856,-0.004618000239133835,29.482423782348633,0.6367188096046448,1638,0.017578125,1637,0.8218487501144409,1.7887414693832397,0.5359155535697937,44.17563247680664,612.688740981,2515968,1.3308411836624146,1747622463.2504704,1.0
12880,-0.008343418128788471,27.625001907348633,0.5852864980697632,1641,0.01692708395421505,1640,0.8218487501144409,1.7887414693832397,0.5064600110054016,44.17563247680664,613.706713653,2520576,1.2270325422286987,1747622464.268326,1.0
12896,0.01743895746767521,28.635417938232422,0.6816406846046448,1643,0.01953125186264515,1642,0.8218487501144409,1.7887414693832397,0.4548000693321228,44.17563247680664,614.384647194,2523648,1.3718491792678833,1747622464.9463391,1.0
12968,0.012772356159985065,28.841798782348633,0.5462239980697632,1652,0.0182291679084301,1651,0.8218487501144409,1.7887414693832397,0.37145304679870605,44.17563247680664,617.406279903,2537472,1.1990621089935303,1747622467.9678457,1.0
13048,0.028721250593662262,29.494142532348633,0.5794271230697632,1662,0.01888020895421505,1661,0.8218487501144409,1.7887414693832397,0.3647528886795044,44.17563247680664,620.774842402,2552832,1.2288867235183716,1747622471.3365998,1.0
13408,-0.022533459588885307,28.685548782348633,0.55078125,1707,0.01888020895421505,1706,0.8218487501144409,1.7887414693832397,0.4445621967315674,44.17563247680664,635.96663886,2621952,1.1937479972839355,1747622486.5283327,1.0
13432,-0.013664277270436287,25.55013084411621,0.5358073115348816,1710,0.0201822929084301,1709,0.8218487501144409,1.7887414693832397,0.4522421956062317,44.17563247680664,636.97580418,2626560,1.1656975746154785,1747622487.537419,1.0
13440,-0.013067016378045082,29.29622459411621,0.5520833730697632,1711,0.01497395895421505,1710,0.8218487501144409,1.7887414693832397,0.4636625051498413,44.17563247680664,637.312289579,2628096,1.1481738090515137,1747622487.8739488,1.0
