returned_episode_lengths,returned_won_episode,update_steps,_step,test_returned_episode_returns,returned_episode,loss,test_returned_won_episode,grad_steps,test_returned_episode,_runtime,test_returned_episode_lengths,env_step,returned_episode_returns,qvals,_timestamp
25.096355438232422,0.0,53,52,0.29371723532676697,0.02343750186264515,0.07479817420244217,0.0,176,0.9999999403953552,68.688827656,25.921756744384766,81408,0.23959103226661682,0.6573986411094666,1747606085.728371
24.486330032348633,0.0,72,71,0.29371723532676697,0.02473958395421505,0.18030637502670288,0.0,328,0.9999999403953552,75.014093345,25.921756744384766,110592,0.2398606836795807,0.8650070428848267,1747606092.0536904
25.699871063232422,0.0,76,75,0.29371723532676697,0.0240885429084301,0.09440062195062637,0.0,360,0.9999999403953552,76.354032471,25.921756744384766,116736,0.3010106682777405,0.8915742039680481,1747606093.3935804
24.813152313232422,0.0,87,86,0.29371723532676697,0.02539062686264515,0.11138518154621124,0.0,448,0.9999999403953552,80.019356766,25.921756744384766,133632,0.2883051931858063,0.8894208073616028,1747606097.0589135
25.21028709411621,0.0,118,117,0.29371723532676697,0.02343750186264515,0.16973665356636047,0.0,696,0.9999999403953552,90.338696618,25.921756744384766,181248,0.3044271171092987,0.8343347311019897,1747606107.3782358
26.03841209411621,0.0,136,135,0.29371723532676697,0.02278645895421505,0.19814565777778625,0.0,840,0.9999999403953552,96.348515982,25.921756744384766,208896,0.269518107175827,0.7023055553436279,1747606113.3880453
24.839845657348633,0.0,144,143,0.29371723532676697,0.02473958395421505,0.1884871870279312,0.0,904,0.9999999403953552,99.030125139,25.921756744384766,221184,0.28890350461006165,0.6021639108657837,1747606116.0696712
24.313152313232422,0.0,182,181,0.29371723532676697,0.0260416679084301,0.16145220398902893,0.0,1208,0.9999999403953552,111.717333421,25.921756744384766,279552,0.29659512639045715,0.5876143574714661,1747606128.756793
24.861980438232422,0.0,189,188,0.29371723532676697,0.02278645895421505,0.1418769359588623,0.0,1264,0.9999999403953552,114.058804691,25.921756744384766,290304,0.2794587016105652,0.6459544897079468,1747606131.0983527
24.199871063232422,0.0,194,193,0.29371723532676697,0.0260416679084301,0.20025897026062012,0.0,1304,0.9999999403953552,115.730543241,25.921756744384766,297984,0.30594679713249207,0.590070366859436,1747606132.770061
25.139324188232422,0.0,215,214,0.29371723532676697,0.02669270895421505,0.3923324942588806,0.0,1472,0.9999999403953552,122.769169676,25.921756744384766,330240,0.2953587472438812,0.5479261875152588,1747606139.8083735
23.81575584411621,0.0,222,221,0.29371723532676697,0.0260416679084301,0.38158485293388367,0.0,1528,0.9999999403953552,125.107877284,25.921756744384766,340992,0.3315461575984955,0.5630907416343689,1747606142.1473024
