test_returned_won_episode,returned_episode_returns,returned_episode_lengths,returned_won_episode,update_steps,_step,test_returned_episode_returns,loss,returned_episode,_runtime,test_returned_episode_lengths,test_returned_episode,grad_steps,env_step,qvals,_timestamp
0.0,0.10914702713489532,30.326824188232422,0.0,19,18,0.05349572002887726,0.0,0.01497395895421505,59.337037364,25.097970962524414,1.0,0,29184,0.0,1746163354.3113017
0.0,0.11782222241163254,30.529949188232422,0.0,21,20,0.05349572002887726,0.0,0.01497395895421505,59.467528133,25.097970962524414,1.0,0,32256,0.0,1746163354.4416773
0.0,0.11640678346157074,30.81640625,0.0,36,35,0.05349572002887726,0.003680054098367691,0.0162760429084301,62.146632219,25.097970962524414,1.0,40,55296,-0.06308721005916595,1746163357.1208308
0.0,0.14848512411117554,31.2265625,0.0,73,72,0.05349572002887726,0.011789321899414062,0.014322916977107525,77.119581693,25.097970962524414,1.0,336,112128,0.6635068655014038,1746163372.09375
0.0,0.1601199209690094,31.07421875,0.0,83,82,0.05349572002887726,0.015693292021751404,0.01497395895421505,81.18045957,25.097970962524414,1.0,416,127488,0.7130476236343384,1746163376.1546948
0.0,0.19431281089782715,31.498699188232422,0.0,112,111,0.05349572002887726,0.040046583861112595,0.014322916977107525,92.861280576,25.097970962524414,1.0,648,172032,0.8364565372467041,1746163387.8355715
0.0,0.19291722774505615,31.627605438232422,0.0,145,144,0.05349572002887726,0.04047977551817894,0.015625,106.195607077,25.097970962524414,1.0,912,222720,0.9806337356567383,1746163401.1698248
0.0,0.2284921407699585,31.546875,0.0,208,207,0.05349572002887726,0.03726784884929657,0.013671875,131.566012786,25.097970962524414,1.0,1416,319488,1.0109561681747437,1746163426.540184
0.0,0.25053322315216064,32.102867126464844,0.0,267,266,0.05349572002887726,0.050476789474487305,0.015625,155.293768251,25.097970962524414,1.0,1888,410112,1.0080430507659912,1746163450.2680063
0.0,0.2567126452922821,31.940105438232422,0.0,272,271,0.05349572002887726,0.05496811121702194,0.01497395895421505,157.311786919,25.097970962524414,1.0,1928,417792,0.9991673231124878,1746163452.2859738
0.0,0.2508755922317505,31.94270896911621,0.0,279,278,0.05349572002887726,0.04957755655050278,0.01497395895421505,160.110876388,25.097970962524414,1.0,1984,428544,1.0041851997375488,1746163455.0851398
0.0,0.23996952176094055,31.85677146911621,0.0,296,295,0.05349572002887726,0.04845043644309044,0.013671875,166.94145325,25.097970962524414,1.0,2120,454656,1.0149006843566895,1746163461.915701
0.0,0.2629796266555786,32.11588668823242,0.0,351,350,0.7113279700279236,0.043819110840559006,0.01497395895421505,189.19642671,64.09677124023438,1.0,2560,539136,1.0054240226745605,1746163484.1706805
0.0,0.2789638638496399,31.90364646911621,0.0,376,375,0.7113279700279236,0.03939440846443176,0.015625,199.271736234,64.09677124023438,1.0,2760,577536,0.9549118280410767,1746163494.2460244
0.0,0.28950342535972595,32.16015625,0.0,379,378,0.7113279700279236,0.03868385776877403,0.015625,200.468635123,64.09677124023438,1.0,2784,582144,0.9715073108673096,1746163495.4425747
0.0,0.26313459873199463,31.772136688232422,0.0,382,381,0.7113279700279236,0.03747081011533737,0.015625,201.697645737,64.09677124023438,1.0,2808,586752,0.979977011680603,1746163496.671666
0.0,0.2812671959400177,32.13671875,0.0,391,390,0.7113279700279236,0.0368506982922554,0.015625,205.291126714,64.09677124023438,1.0,2880,600576,0.9519160985946655,1746163500.2652931
0.0,0.2617989480495453,31.920574188232422,0.0,398,397,0.7113279700279236,0.03562384098768234,0.014322916977107525,208.121808268,64.09677124023438,1.0,2936,611328,0.9503966569900513,1746163503.0960033
0.0,0.24148139357566833,31.96875,0.0,405,404,0.7113279700279236,0.03569581359624863,0.01497395895421505,210.925986643,64.09677124023438,1.0,2992,622080,0.945886492729187,1746163505.9001582
0.0,0.27424487471580505,32.21875,0.0,426,425,0.7113279700279236,0.03170588240027428,0.01497395895421505,219.506335984,64.09677124023438,1.0,3160,654336,0.8952577114105225,1746163514.4805567
0.0,0.2657182812690735,31.83724021911621,0.0,432,431,0.7113279700279236,0.029027346521615982,0.015625,221.90838899,64.09677124023438,1.0,3208,663552,0.8760465383529663,1746163516.8825336
0.0,0.2683126926422119,32.17057418823242,0.0,445,444,0.7113279700279236,0.029321666806936264,0.01497395895421505,227.126581535,64.09677124023438,1.0,3312,683520,0.8590660095214844,1746163522.1008584
0.0,0.20062553882598877,31.81380271911621,0.0,447,446,0.7113279700279236,0.02939673885703087,0.01497395895421505,227.932962577,64.09677124023438,1.0,3328,686592,0.8588824272155762,1746163522.9072106
0.0,0.28361523151397705,31.55859375,0.0,450,449,0.7113279700279236,0.029063045978546143,0.01497395895421505,229.158909728,64.09677124023438,1.0,3352,691200,0.8718554377555847,1746163524.1330702
0.0,0.28956955671310425,32.20703125,0.0,457,456,0.7113279700279236,0.029491037130355835,0.015625,231.955950109,64.09677124023438,1.0,3408,701952,0.8678802847862244,1746163526.9301832
0.0,0.29342085123062134,32.26432418823242,0.0,470,469,0.7113279700279236,0.0260678268969059,0.014322916977107525,237.221049859,64.09677124023438,1.0,3512,721920,0.8515620827674866,1746163532.1951916
0.0,0.302109956741333,32.208335876464844,0.0,480,479,0.7113279700279236,0.02571531943976879,0.01302083395421505,241.212112617,64.09677124023438,1.0,3592,737280,0.8540570735931396,1746163536.1863759
0.0,0.2939629554748535,32.02734375,0.0,484,483,0.7113279700279236,0.026856355369091034,0.01302083395421505,242.830446638,64.09677124023438,1.0,3624,743424,0.8587729930877686,1746163537.8045259
0.0,0.30357441306114197,31.99739646911621,0.0,493,492,0.7113279700279236,0.022582799196243286,0.014322916977107525,246.418298922,64.09677124023438,1.0,3696,757248,0.8315310478210449,1746163541.3925543
0.0,0.2817822992801666,31.25911521911621,0.0,502,501,0.7113279700279236,0.01883557066321373,0.012369791977107525,250.033405755,64.09677124023438,1.0,3768,771072,0.8471886515617371,1746163545.0075965
0.0,0.30340811610221863,32.07291793823242,0.0,539,538,0.7113279700279236,0.012607179582118988,0.01497395895421505,264.957200184,64.09677124023438,1.0,4064,827904,0.8774495720863342,1746163559.9313822
0.0,0.33209818601608276,32.04166793823242,0.0,547,546,0.7113279700279236,0.012891190126538277,0.01497395895421505,268.18932067,64.09677124023438,1.0,4128,840192,0.8965789079666138,1746163563.163535
0.0,0.32966363430023193,32.227867126464844,0.0,551,550,0.7113279700279236,0.013648204505443573,0.01497395895421505,269.817763274,64.09677124023438,1.0,4160,846336,0.8948771953582764,1746163564.7917564
0.0,0.3209969997406006,32.18359375,0.0,586,585,0.7113279700279236,0.011535098776221275,0.015625,283.886625173,64.09677124023438,1.0,4440,900096,0.8882242441177368,1746163578.860885
0.0,0.32947641611099243,31.97005271911621,0.0,604,603,0.7113279700279236,0.014273646287620068,0.014322916977107525,291.131165033,64.09677124023438,1.0,4584,927744,0.8200505971908569,1746163586.1054037
0.0,0.34409746527671814,32.02734375,0.0,610,609,0.7113279700279236,0.014390598051249981,0.015625,293.556969129,64.09677124023438,1.0,4632,936960,0.8120245337486267,1746163588.5310175
0.0,0.28836560249328613,32.0703125,0.0,612,611,0.7113279700279236,0.02624075673520565,0.013671875,294.356042518,64.09677124023438,1.0,4648,940032,0.8076937198638916,1746163589.3302238
0.0,0.34115085005760193,31.68099021911621,0.0,613,612,0.7113279700279236,0.02644328400492668,0.014322916977107525,294.754966087,64.09677124023438,1.0,4656,941568,0.8123745918273926,1746163589.729179
0.0,0.35745447874069214,32.16015625,0.0,637,636,0.7113279700279236,0.011999501846730709,0.013671875,304.367523919,64.09677124023438,1.0,4848,978432,0.8306154012680054,1746163599.341749
0.002466091187670827,0.3622593581676483,31.94921875,0.0,657,656,0.687072217464447,0.018038492649793625,0.01497395895421505,312.541370675,62.30702590942383,1.0,5008,1009152,0.8468766212463379,1746163607.5155632
0.002466091187670827,0.32317960262298584,31.97395896911621,0.0,667,666,0.687072217464447,0.02662583999335766,0.01497395895421505,316.559612874,62.30702590942383,1.0,5088,1024512,0.8422960042953491,1746163611.5338423
0.002466091187670827,0.3639141917228699,32.048179626464844,0.0,688,687,0.687072217464447,0.011449710465967655,0.014322916977107525,325.051629036,62.30702590942383,1.0,5256,1056768,0.900047779083252,1746163620.0258265
0.002466091187670827,0.2929649353027344,31.990886688232422,0.0,695,694,0.687072217464447,0.02308822050690651,0.012369791977107525,327.845997452,62.30702590942383,1.0,5312,1067520,0.8153461217880249,1746163622.820077
0.002466091187670827,0.31688711047172546,31.92708396911621,0.0,699,698,0.687072217464447,0.02233680710196495,0.01497395895421505,329.481286556,62.30702590942383,1.0,5344,1073664,0.8251872658729553,1746163624.455423
0.002466091187670827,0.3466908931732178,32.06510543823242,0.0,705,704,0.687072217464447,0.01094409916549921,0.013671875,331.908014855,62.30702590942383,1.0,5392,1082880,0.8427397012710571,1746163626.8821778
0.002466091187670827,0.34404700994491577,32.19010543823242,0.0,713,712,0.687072217464447,0.01182684674859047,0.013671875,335.097627642,62.30702590942383,1.0,5456,1095168,0.8230534791946411,1746163630.0718744
0.002466091187670827,0.3508327603340149,32.17448043823242,0.0,720,719,0.687072217464447,0.010537611320614815,0.013671875,337.930091322,62.30702590942383,1.0,5512,1105920,0.8284280300140381,1746163632.9043012
0.002466091187670827,0.32798632979393005,30.787761688232422,0.0,727,726,0.687072217464447,0.014065355062484741,0.01171875,340.722329524,62.30702590942383,1.0,5568,1116672,0.8234366178512573,1746163635.6966052
0.002466091187670827,0.35172218084335327,32.243492126464844,0.0,730,729,0.687072217464447,0.011052271351218224,0.014322916977107525,341.923006156,62.30702590942383,1.0,5592,1121280,0.8246191740036011,1746163636.8970726
