test_returned_episode_returns,env_step,_runtime,returned_episode_returns,test_returned_episode,loss,update_steps,returned_episode,returned_won_episode,grad_steps,_step,test_returned_won_episode,returned_episode_lengths,test_returned_episode_lengths,qvals,_timestamp
0.40638840198516846,686592.0,211.562524262,0.3178505599498749,1.0,1.4849114418029785,447,0.0221354179084301,0.0,3328,446,0.0022156573832035065,25.679689407348633,38.400299072265625,0.3444173336029053,1746204385.5823443
0.40638840198516846,688128.0,211.898165529,0.25932183861732483,1.0,1.7062574625015259,448,0.017578125,0.0,3336,447,0.0022156573832035065,27.21809959411621,38.400299072265625,0.3596753776073456,1746204385.9179633
0.40638840198516846,689664.0,212.235995051,0.2552572190761566,1.0,1.474626064300537,449,0.0221354179084301,0.0,3344,448,0.0022156573832035065,25.797527313232422,38.400299072265625,0.3440122604370117,1746204386.2558305
0.40638840198516846,695808.0,213.580851971,0.2883969843387604,1.0,1.3996464014053345,453,0.02278645895421505,0.0,3376,452,0.0022156573832035065,24.58919334411621,38.400299072265625,0.32948166131973267,1746204387.6006498
0.40638840198516846,703488.0,215.264281646,0.277483195066452,1.0,1.3297884464263916,458,0.02083333395421505,0.0,3416,457,0.0022156573832035065,27.752605438232422,38.400299072265625,0.32579469680786133,1746204389.284098
0.40638840198516846,751104.0,225.704581606,0.2994179427623749,1.0,1.8579498529434204,489,0.02148437686264515,0.0,3664,488,0.0022156573832035065,27.553386688232422,38.400299072265625,0.3355408310890198,1746204399.724403
0.40638840198516846,764928.0,228.734217851,0.26368066668510437,1.0,1.9473708868026733,498,0.0201822929084301,0.0,3736,497,0.0022156573832035065,27.08919334411621,38.400299072265625,0.32881295680999756,1746204402.75397
0.40638840198516846,771072.0,230.079098696,0.2970685362815857,1.0,2.215095043182373,502,0.02083333395421505,0.0,3768,501,0.0022156573832035065,26.143230438232422,38.400299072265625,0.3480371832847595,1746204404.0988157
0.40638840198516846,797184.0,235.808727911,0.27000290155410767,1.0,2.2772369384765625,519,0.0221354179084301,0.0,3904,518,0.0022156573832035065,26.356121063232422,38.400299072265625,0.33621448278427124,1746204409.828529
0.40638840198516846,860160.0,249.619629222,0.2917691767215729,1.0,1.9875373840332031,560,0.02083333395421505,0.0,4232,559,0.0022156573832035065,27.658855438232422,38.400299072265625,0.26843637228012085,1746204423.6394248
0.40638840198516846,863232.0,250.291980626,0.23245444893836975,1.0,1.0883212089538574,562,0.01888020895421505,0.0,4248,561,0.0022156573832035065,25.95442771911621,38.400299072265625,0.2595676779747009,1746204424.3117528
0.40638840198516846,866304.0,250.972167334,0.28454118967056274,1.0,1.0115571022033691,564,0.01953125186264515,0.0,4264,563,0.0022156573832035065,27.058595657348633,38.400299072265625,0.25781911611557007,1746204424.992011
0.40638840198516846,869376.0,251.646728854,0.41408485174179077,1.0,1.2021851539611816,566,0.0201822929084301,0.0481770858168602,4280,565,0.0022156573832035065,27.156251907348633,38.400299072265625,0.280813992023468,1746204425.6665058
0.40638840198516846,872448.0,252.319219441,0.27119264006614685,1.0,1.1361613273620605,568,0.017578125,0.0,4296,567,0.0022156573832035065,28.848308563232422,38.400299072265625,0.28386980295181274,1746204426.3389037
0.40638840198516846,927744.0,264.446628839,0.32598352432250977,1.0,1.3323991298675537,604,0.01692708395421505,0.0,4584,603,0.0022156573832035065,28.542970657348633,38.400299072265625,0.28710103034973145,1746204438.4664414
0.40638840198516846,947712.0,268.823640572,0.29545336961746216,1.0,1.5004903078079224,617,0.0201822929084301,0.0,4688,616,0.0022156573832035065,27.541017532348633,38.400299072265625,0.294729620218277,1746204442.843488
0.40638840198516846,969216.0,273.541989012,0.35438236594200134,1.0,1.364370584487915,631,0.01953125186264515,0.01953125186264515,4800,630,0.0022156573832035065,25.735027313232422,38.400299072265625,0.2813272178173065,1746204447.561651
0.6237791776657104,998400.0,280.011635665,0.46890416741371155,1.0,1.4013217687606812,650,0.01888020895421505,0.0748697966337204,4952,649,0.05057675391435623,27.402996063232422,44.61579513549805,0.29191499948501587,1746204454.0314467
0.6237791776657104,1015296.0,283.717590059,0.3016434609889984,1.0,1.5536324977874756,661,0.01953125186264515,0.0,5040,660,0.05057675391435623,27.976564407348633,44.61579513549805,0.29084959626197815,1746204457.7374582
0.6237791776657104,1021440.0,285.064249554,0.3183983862400055,1.0,1.5584559440612793,665,0.01953125186264515,0.0,5072,664,0.05057675391435623,26.154298782348633,44.61579513549805,0.2960335910320282,1746204459.0839145
0.6237791776657104,1026048.0,286.077883524,0.3227229714393616,1.0,1.5338594913482666,668,0.01953125186264515,0.0,5096,667,0.05057675391435623,26.719402313232422,44.61579513549805,0.2916492223739624,1746204460.097655
0.6237791776657104,1038336.0,288.775774362,0.33781710267066956,1.0,1.5406546592712402,676,0.01953125186264515,0.0,5160,675,0.05057675391435623,26.175783157348633,44.61579513549805,0.28198695182800293,1746204462.7955594
0.6237791776657104,1041408.0,289.448004096,0.336021363735199,1.0,1.5353379249572754,678,0.01953125186264515,0.0,5176,677,0.05057675391435623,27.425783157348633,44.61579513549805,0.29144489765167236,1746204463.46775
0.6237791776657104,1073664.0,296.518129986,0.4223368465900421,1.0,1.4200353622436523,699,0.01692708395421505,0.0488281287252903,5344,698,0.05057675391435623,28.443361282348633,44.61579513549805,0.2766706943511963,1746204470.537927
0.6237791776657104,1121280.0,306.961454504,0.31346169114112854,1.0,0.8920297622680664,730,0.015625,0.0,5592,729,0.05057675391435623,28.897136688232422,44.61579513549805,0.340005099773407,1746204480.9812896
0.6237791776657104,1135104.0,309.989758254,0.3194290101528168,1.0,0.5976201295852661,739,0.01692708395421505,0.02734375186264515,5664,738,0.05057675391435623,24.25520896911621,44.61579513549805,0.35066309571266174,1746204484.0095959
0.6237791776657104,1153536.0,314.033136336,0.29110363125801086,1.0,0.6070958375930786,751,0.01692708395421505,0.0,5760,750,0.05057675391435623,25.72200584411621,44.61579513549805,0.33229756355285645,1746204488.052953
0.6237791776657104,1162752.0,316.054962597,0.26313233375549316,1.0,0.6380505561828613,757,0.015625,0.0,5808,756,0.05057675391435623,28.06380271911621,44.61579513549805,0.28060048818588257,1746204490.0748174
0.6237791776657104,1208832.0,326.172111176,0.49332454800605774,1.0,0.6931412220001221,787,0.0201822929084301,0.0768229216337204,6048,786,0.05057675391435623,25.726564407348633,44.61579513549805,0.3350672423839569,1746204500.191941
0.6237791776657104,1211904.0,326.843293459,0.4876950979232788,1.0,0.6322246789932251,789,0.013671875931322575,0.0533854179084301,6064,788,0.05057675391435623,28.38997459411621,44.61579513549805,0.33808162808418274,1746204500.8631158
0.6237791776657104,1227264.0,330.208674113,0.5022525787353516,1.0,0.5011789202690125,799,0.01692708395421505,0.1080729216337204,6144,798,0.05057675391435623,26.51497459411621,44.61579513549805,0.3161967694759369,1746204504.2285328
0.6237791776657104,1273344.0,340.308325995,0.522121250629425,1.0,0.5354394912719727,829,0.01692708395421505,0.1158854216337204,6384,828,0.05057675391435623,28.936199188232422,44.61579513549805,0.2938671112060547,1746204514.3281324
0.6237791776657104,1274880.0,340.643635319,0.45019370317459106,1.0,0.5325388312339783,830,0.017578125,0.0742187574505806,6392,829,0.05057675391435623,26.570314407348633,44.61579513549805,0.28925347328186035,1746204514.6634142
0.6237791776657104,1296384.0,345.356856634,0.3427225351333618,1.0,0.580351710319519,844,0.013671875931322575,0.02864583395421505,6504,843,0.05057675391435623,29.127605438232422,44.61579513549805,0.3242882490158081,1746204519.3766334
0.6237791776657104,1305600.0,347.42158958,0.4955202639102936,1.0,0.5281920433044434,850,0.015625,0.1080729216337204,6552,849,0.05057675391435623,27.14192771911621,44.61579513549805,0.3358246386051178,1746204521.4414291
0.6237791776657104,1408512.0,369.965494016,0.6394608020782471,1.0,0.3967549204826355,917,0.01497395895421505,0.1914062649011612,7088,916,0.05057675391435623,28.51106834411621,44.61579513549805,0.3413885831832886,1746204543.985352
0.6237791776657104,1425408.0,373.671563468,0.5689957141876221,1.0,0.36031287908554077,928,0.01497395895421505,0.1516927182674408,7176,927,0.05057675391435623,28.550783157348633,44.61579513549805,0.35600346326828003,1746204547.691384
0.6237791776657104,1431552.0,375.017856866,0.6668551564216614,1.0,0.3356677293777466,932,0.014322916977107525,0.2044270932674408,7208,931,0.05057675391435623,29.037111282348633,44.61579513549805,0.3322029113769531,1746204549.0376637
0.6237791776657104,1468416.0,383.100733992,0.6319665312767029,1.0,0.4526568353176117,956,0.01692708395421505,0.2102864682674408,7400,955,0.05057675391435623,28.227214813232422,44.61579513549805,0.24513575434684753,1746204557.1205375
0.6237791776657104,1471488.0,383.775951127,0.5703198909759521,1.0,0.44402480125427246,958,0.015625,0.1223958432674408,7416,957,0.05057675391435623,28.662761688232422,44.61579513549805,0.27072182297706604,1746204557.7957103
1.024862289428711,1497600.0,389.583434157,0.7668727040290833,1.0,0.4163692593574524,975,0.01692708395421505,0.2825520932674408,7552,974,0.28034934401512146,29.324220657348633,44.84716033935547,0.2836294174194336,1746204563.6032097
1.024862289428711,1526784.0,395.988619931,0.42157110571861267,1.0,0.4569425582885742,994,0.0162760429084301,0.0501302108168602,7704,993,0.28034934401512146,28.156251907348633,44.84716033935547,0.3601490259170532,1746204570.0084229
1.024862289428711,1528320.0,396.326788477,0.584140419960022,1.0,0.48259326815605164,995,0.0182291679084301,0.1412760466337204,7712,994,0.28034934401512146,29.603517532348633,44.84716033935547,0.36146822571754456,1746204570.346545
1.024862289428711,1546752.0,400.368154738,0.5262560248374939,1.0,0.6183745861053467,1007,0.013671875931322575,0.1126302108168602,7808,1006,0.28034934401512146,27.73177146911621,44.84716033935547,0.45240551233291626,1746204574.3879552
1.024862289428711,1571328.0,405.761667316,0.5615311861038208,1.0,0.4966357946395874,1023,0.0162760429084301,0.1302083432674408,7936,1022,0.28034934401512146,28.589845657348633,44.84716033935547,0.44523414969444275,1746204579.781461
1.024862289428711,1575936.0,406.772336585,0.5627851486206055,1.0,0.44926735758781433,1026,0.0162760429084301,0.1588541716337204,7960,1025,0.28034934401512146,25.11653709411621,44.84716033935547,0.44096171855926514,1746204580.7919538
1.024862289428711,1591296.0,410.1412007,0.7701262831687927,1.0,0.49726006388664246,1036,0.01692708395421505,0.2486979365348816,8040,1035,0.28034934401512146,29.498048782348633,44.84716033935547,0.3498833179473877,1746204584.160992
1.024862289428711,1611264.0,414.521547381,0.7222965359687805,1.0,0.5242785811424255,1049,0.013671875931322575,0.263671875,8144,1048,0.28034934401512146,29.381511688232422,44.84716033935547,0.3029420077800751,1746204588.5413504
1.024862289428711,1612800.0,414.856013612,0.5681883096694946,1.0,0.5546776056289673,1050,0.017578125,0.1282552182674408,8152,1049,0.28034934401512146,30.354167938232422,44.84716033935547,0.30968889594078064,1746204588.875811
1.024862289428711,1626624.0,417.883161899,0.6894257664680481,1.0,0.4656115174293518,1059,0.015625,0.1901041716337204,8224,1058,0.28034934401512146,27.440105438232422,44.84716033935547,0.29328733682632446,1746204591.9028866
1.024862289428711,1632768.0,419.229606174,0.6798475980758667,1.0,0.4665692448616028,1063,0.01692708395421505,0.1705729216337204,8256,1062,0.28034934401512146,28.527996063232422,44.84716033935547,0.29538699984550476,1746204593.2494302
1.024862289428711,1638912.0,420.576023639,0.6758866906166077,1.0,0.5790811777114868,1067,0.017578125,0.2285156399011612,8288,1066,0.28034934401512146,28.718751907348633,44.84716033935547,0.29954811930656433,1746204594.5958145
1.024862289428711,1657344.0,424.625693375,0.6404470205307007,1.0,0.43270593881607056,1079,0.015625,0.2037760466337204,8384,1078,0.28034934401512146,28.55013084411621,44.84716033935547,0.3152211904525757,1746204598.645495
1.024862289428711,1660416.0,425.298414706,0.7168038487434387,1.0,0.40892061591148376,1081,0.0182291679084301,0.2037760466337204,8400,1080,0.28034934401512146,26.817058563232422,44.84716033935547,0.2978321313858032,1746204599.3182254
1.024862289428711,1665024.0,426.309075662,0.5904289484024048,1.0,0.3918885886669159,1084,0.013671875931322575,0.1634114682674408,8424,1083,0.28034934401512146,26.931642532348633,44.84716033935547,0.30826282501220703,1746204600.3288581
1.024862289428711,1689600.0,431.700063047,0.6324642300605774,1.0,0.3926592469215393,1100,0.013671875931322575,0.2031250149011612,8552,1099,0.28034934401512146,30.40755271911621,44.84716033935547,0.30521702766418457,1746204605.7198324
1.024862289428711,1731072.0,440.786750077,0.6562662124633789,1.0,0.4725835919380188,1127,0.01497395895421505,0.1881510466337204,8768,1126,0.28034934401512146,27.89974021911621,44.84716033935547,0.305259108543396,1746204614.8065782
1.024862289428711,1789440.0,453.570213827,0.6470758318901062,1.0,0.6341038942337036,1165,0.017578125,0.1731770932674408,9072,1164,0.28034934401512146,28.453777313232422,44.84716033935547,0.35714709758758545,1746204627.5900033
1.024862289428711,1801728.0,456.261726228,0.7530056238174438,1.0,0.6912376284599304,1173,0.0182291679084301,0.2167968899011612,9136,1172,0.28034934401512146,28.141277313232422,44.84716033935547,0.3294638395309448,1746204630.2815342
1.024862289428711,1832448.0,462.996653207,0.8799533247947693,1.0,0.4724714756011963,1193,0.01692708395421505,0.3424479365348816,9296,1192,0.28034934401512146,27.393230438232422,44.84716033935547,0.35764646530151367,1746204637.0164196
1.024862289428711,1835520.0,463.666992979,0.7070745825767517,1.0,0.4584503173828125,1195,0.01497395895421505,0.2311197966337204,9312,1194,0.28034934401512146,28.041017532348633,44.84716033935547,0.36522090435028076,1746204637.6867888
1.024862289428711,1846272.0,466.024488667,0.7562071681022644,1.0,0.5336611270904541,1202,0.01953125186264515,0.2643229365348816,9368,1201,0.28034934401512146,27.330080032348633,44.84716033935547,0.3301856517791748,1746204640.0443425
1.024862289428711,1864704.0,470.061325197,0.7338861227035522,1.0,0.44224852323532104,1214,0.01692708395421505,0.2389323115348816,9464,1213,0.28034934401512146,26.587892532348633,44.84716033935547,0.2777174711227417,1746204644.0811481
1.024862289428711,1881600.0,473.773743839,0.9626019597053528,1.0,0.5053272843360901,1225,0.01953125186264515,0.3925781548023224,9552,1224,0.28034934401512146,26.981121063232422,44.84716033935547,0.2922406792640686,1746204647.793512
1.024862289428711,1903104.0,478.487440119,0.5840759873390198,1.0,0.6809191107749939,1239,0.0162760429084301,0.1282552182674408,9664,1238,0.28034934401512146,28.617189407348633,44.84716033935547,0.24678289890289307,1746204652.5072699
1.024862289428711,1915392.0,481.184131655,0.667776882648468,1.0,0.6792474389076233,1247,0.02148437686264515,0.2174479216337204,9728,1246,0.28034934401512146,23.494142532348633,44.84716033935547,0.25446072220802307,1746204655.2039597
1.024862289428711,1920000.0,482.197258369,0.7605893611907959,1.0,0.458407461643219,1250,0.0162760429084301,0.2838541865348816,9752,1249,0.28034934401512146,27.04817771911621,44.84716033935547,0.21644043922424316,1746204656.2170432
1.024862289428711,1950720.0,488.933161312,0.590893030166626,1.0,0.4866276979446411,1270,0.01692708395421505,0.1920572966337204,9912,1269,0.28034934401512146,24.820964813232422,44.84716033935547,0.2413712739944458,1746204662.9528954
1.024862289428711,1964544.0,491.96429325,0.8366590738296509,1.0,0.4414414167404175,1279,0.015625,0.2929687798023224,9984,1278,0.28034934401512146,27.938152313232422,44.84716033935547,0.23581036925315857,1746204665.9840145
1.024862289428711,1967616.0,492.640165415,0.7640299201011658,1.0,0.421825110912323,1281,0.01888020895421505,0.2721354365348816,10000,1280,0.28034934401512146,26.78059959411621,44.84716033935547,0.21244212985038757,1746204666.659987
1.129485845565796,1998336.0,499.499380456,0.6549658179283142,1.0,0.4393566846847534,1301,0.017578125,0.2128906399011612,10160,1300,0.3640429377555847,26.727214813232422,45.22182846069336,0.2665928602218628,1746204673.519146
1.129485845565796,2001408.0,500.172742207,0.8705678582191467,1.0,0.42693623900413513,1303,0.0162760429084301,0.3398437798023224,10176,1302,0.3640429377555847,25.77864646911621,45.22182846069336,0.270567387342453,1746204674.1924725
1.129485845565796,2024448.0,505.227557929,0.8591594099998474,1.0,0.5297780632972717,1318,0.01953125186264515,0.3300781548023224,10296,1317,0.3640429377555847,26.445314407348633,45.22182846069336,0.2754233181476593,1746204679.2473733
1.129485845565796,2038272.0,508.258866561,0.8312743306159973,1.0,0.4394594132900238,1327,0.0182291679084301,0.3046875298023224,10368,1326,0.3640429377555847,27.285808563232422,45.22182846069336,0.27235546708106995,1746204682.2785795
1.129485845565796,2050560.0,510.953575371,0.7179256081581116,1.0,0.6720259785652161,1335,0.01953125186264515,0.1966145932674408,10432,1334,0.3640429377555847,29.410808563232422,45.22182846069336,0.2756572663784027,1746204684.97323
1.129485845565796,2056704.0,512.298240946,0.7000870108604431,1.0,0.6846981644630432,1339,0.0162760429084301,0.2389323115348816,10464,1338,0.3640429377555847,28.018230438232422,45.22182846069336,0.31811511516571045,1746204686.3180587
1.129485845565796,2072064.0,515.662587862,0.6135419607162476,1.0,0.6017166376113892,1349,0.014322916977107525,0.1770833432674408,10544,1348,0.3640429377555847,28.647136688232422,45.22182846069336,0.28442490100860596,1746204689.6823852
1.129485845565796,2073600.0,516.000446613,0.6198582053184509,1.0,0.5982203483581543,1350,0.0162760429084301,0.1822916716337204,10552,1349,0.3640429377555847,27.42708396911621,45.22182846069336,0.293744832277298,1746204690.020305
1.129485845565796,2076672.0,516.671917482,0.8480454087257385,1.0,0.5186933279037476,1352,0.01953125186264515,0.3105469048023224,10568,1351,0.3640429377555847,28.357423782348633,45.22182846069336,0.2766560912132263,1746204690.691722
1.129485845565796,2092032.0,520.036984067,0.689765214920044,1.0,0.49223989248275757,1362,0.0182291679084301,0.2037760466337204,10648,1361,0.3640429377555847,27.131511688232422,45.22182846069336,0.2471618503332138,1746204694.0568082
1.129485845565796,2136576.0,529.797689209,0.9124948382377625,1.0,0.7652844190597534,1391,0.015625,0.3802083432674408,10880,1390,0.3640429377555847,26.265626907348633,45.22182846069336,0.27340593934059143,1746204703.8174932
1.129485845565796,2144256.0,531.479613902,0.6356506943702698,1.0,0.7310327291488647,1396,0.0182291679084301,0.1705729216337204,10920,1395,0.3640429377555847,26.810548782348633,45.22182846069336,0.26811105012893677,1746204705.4994102
1.129485845565796,2159616.0,534.844407322,0.8238751888275146,1.0,0.7014186382293701,1406,0.017578125,0.2877604365348816,11000,1405,0.3640429377555847,28.03450584411621,45.22182846069336,0.2930980324745178,1746204708.864147
1.129485845565796,2179584.0,539.222421483,0.619998574256897,1.0,0.7172181606292725,1419,0.017578125,0.1731770932674408,11104,1418,0.3640429377555847,26.48372459411621,45.22182846069336,0.29189786314964294,1746204713.2422614
1.129485845565796,2194944.0,542.594250315,0.8276324272155762,1.0,0.5138078927993774,1429,0.0221354179084301,0.3027344048023224,11184,1428,0.3640429377555847,24.134767532348633,45.22182846069336,0.2697639465332031,1746204716.6140807
1.129485845565796,2201088.0,543.941839313,0.741046130657196,1.0,0.5448299050331116,1433,0.01692708395421505,0.2604166865348816,11216,1432,0.3640429377555847,26.550783157348633,45.22182846069336,0.25479331612586975,1746204717.9616146
1.129485845565796,2204160.0,544.617380372,0.703662633895874,1.0,0.5155580043792725,1435,0.01888020895421505,0.2050781399011612,11232,1434,0.3640429377555847,28.12239646911621,45.22182846069336,0.26831236481666565,1746204718.6372237
1.129485845565796,2228736.0,550.005506001,0.5189012885093689,1.0,0.8168933391571045,1451,0.0162760429084301,0.0983072966337204,11360,1450,0.3640429377555847,29.710939407348633,45.22182846069336,0.2692541182041168,1746204724.025324
1.129485845565796,2233344.0,551.016557545,0.8769347071647644,1.0,0.6048226356506348,1454,0.015625,0.3561198115348816,11384,1453,0.3640429377555847,28.646486282348633,45.22182846069336,0.2750663161277771,1746204725.0364118
1.129485845565796,2260992.0,557.079816447,0.6488314867019653,1.0,0.5575516223907471,1472,0.015625,0.1933593899011612,11528,1471,0.3640429377555847,28.596355438232422,45.22182846069336,0.29241740703582764,1746204731.099538
1.129485845565796,2262528.0,557.417347636,0.8564202785491943,1.0,0.6812824010848999,1473,0.0182291679084301,0.3105469048023224,11536,1472,0.3640429377555847,26.869792938232422,45.22182846069336,0.26068222522735596,1746204731.4371305
1.129485845565796,2277888.0,560.787214471,0.6874005794525146,1.0,0.5593496561050415,1483,0.0162760429084301,0.2252604216337204,11616,1482,0.3640429377555847,26.935548782348633,45.22182846069336,0.27393776178359985,1746204734.807034
1.129485845565796,2319360.0,569.884643144,0.6586291193962097,1.0,0.6463505625724792,1510,0.01953125186264515,0.2259114682674408,11832,1509,0.3640429377555847,26.076824188232422,45.22182846069336,0.25223976373672485,1746204743.904463
1.129485845565796,2333184.0,572.931671228,0.9997550249099731,1.0,0.5608190298080444,1519,0.013671875931322575,0.4563802182674408,11904,1518,0.3640429377555847,26.757814407348633,45.22182846069336,0.25066542625427246,1746204746.9513037
1.129485845565796,2353152.0,577.304047758,0.7983962297439575,1.0,0.48137322068214417,1532,0.02083333395421505,0.2877604365348816,12008,1531,0.3640429377555847,25.988933563232422,45.22182846069336,0.22003836929798126,1746204751.3237846
1.129485845565796,2373120.0,581.683514675,0.8697544932365417,1.0,0.6410654783248901,1545,0.01953125186264515,0.3157552182674408,12112,1544,0.3640429377555847,27.22200584411621,45.22182846069336,0.26150575280189514,1746204755.7033198
1.129485845565796,2382336.0,583.704432324,0.7053397297859192,1.0,0.5895805358886719,1551,0.015625,0.2291666716337204,12160,1550,0.3640429377555847,27.47395896911621,45.22182846069336,0.26664185523986816,1746204757.7242558
1.129485845565796,2385408.0,584.378123451,0.8298830986022949,1.0,0.6450096368789673,1553,0.017578125,0.3307291865348816,12176,1552,0.3640429377555847,27.627605438232422,45.22182846069336,0.2682505249977112,1746204758.3979373
1.129485845565796,2417664.0,591.453611964,0.7618692517280579,1.0,0.6145095229148865,1574,0.01953125186264515,0.265625,12344,1573,0.3640429377555847,27.38216209411621,45.22182846069336,0.2312471568584442,1746204765.4734125
1.129485845565796,2456064.0,599.873266274,0.6059191823005676,1.0,0.6723530292510986,1599,0.017578125,0.1881510466337204,12544,1598,0.3640429377555847,26.299480438232422,45.22182846069336,0.2508595585823059,1746204773.8930929
1.2977540493011475,2557440.0,622.175499275,0.6447559595108032,1.0,0.7930548191070557,1665,0.02148437686264515,0.1582031399011612,13072,1664,0.48176419734954834,27.845705032348633,44.28668212890625,0.26179173588752747,1746204796.1953466
