returned_episode_lengths,returned_won_episode,update_steps,returned_episode,_step,test_returned_episode_returns,loss,test_returned_episode_lengths,returned_episode_returns,_runtime,grad_steps,test_returned_won_episode,test_returned_episode,qvals,env_step,_timestamp
30.289064407348633,0.0,21,0.01497395895421505,20,0.0732981488108635,0.0,42.396636962890625,0.11823590844869614,79.342440406,0,0.0,1.0,0.0,32256,1746155224.9681354
29.812501907348633,0.0,24,0.014322916977107525,23,0.0732981488108635,0.0,42.396636962890625,0.116739422082901,79.526671163,0,0.0,1.0,0.0,36864,1746155225.1524744
31.213542938232422,0.0,39,0.013671875931322575,38,0.0732981488108635,0.003291970118880272,42.396636962890625,0.15053950250148773,82.599885521,64,0.0,1.0,-0.0425570085644722,59904,1746155228.2253942
31.117189407348633,0.0,67,0.015625,66,0.0732981488108635,0.009745512157678604,42.396636962890625,0.15632668137550354,91.868899605,288,0.0,1.0,0.6439946889877319,102912,1746155237.4943402
30.958335876464844,0.0,81,0.013671875931322575,80,0.0732981488108635,0.011311213485896587,42.396636962890625,0.16154763102531433,96.49445944,400,0.0,1.0,0.7186119556427002,124416,1746155242.1201124
31.169273376464844,0.0,84,0.015625,83,0.0732981488108635,0.016882913187146187,42.396636962890625,0.15932145714759827,97.479375624,424,0.0,1.0,0.7477719187736511,129024,1746155243.1049967
31.526042938232422,0.0,86,0.015625,85,0.0732981488108635,0.014823581092059612,42.396636962890625,0.18163791298866272,98.136060365,440,0.0,1.0,0.7247711420059204,132096,1746155243.761672
31.589845657348633,0.0,158,0.014322916977107525,157,0.0732981488108635,0.08780547231435776,42.396636962890625,0.22201569378376007,121.909689931,1016,0.0,1.0,0.7155686020851135,242688,1746155267.5355606
31.921876907348633,0.0,170,0.014322916977107525,169,0.0732981488108635,0.11099056899547577,42.396636962890625,0.21152888238430023,125.886374136,1112,0.0,1.0,0.6632403135299683,261120,1746155271.512285
31.053386688232422,0.0,173,0.01302083395421505,172,0.0732981488108635,0.3300625681877136,42.396636962890625,0.19110380113124847,126.887207504,1136,0.0,1.0,0.6718067526817322,265728,1746155272.5131044
31.376304626464844,0.0,197,0.01497395895421505,196,0.0732981488108635,0.10304499417543411,42.396636962890625,0.20515334606170654,134.81200583,1328,0.0,1.0,0.6952093839645386,302592,1746155280.4378855
31.712242126464844,0.0,199,0.013671875931322575,198,0.0732981488108635,0.10195522010326385,42.396636962890625,0.21859008073806763,135.474712178,1344,0.0,1.0,0.6939581632614136,305664,1746155281.1006014
31.932292938232422,0.0,219,0.014322916977107525,218,0.0732981488108635,0.20113159716129303,42.396636962890625,0.23169760406017303,142.084267134,1504,0.0,1.0,0.6898508071899414,336384,1746155287.7101808
30.921876907348633,0.0,246,0.013671875931322575,245,0.0732981488108635,0.3396562337875366,42.396636962890625,0.22799989581108093,151.036545316,1720,0.0,1.0,0.6878834962844849,377856,1746155296.662218
31.546876907348633,0.0,248,0.014322916977107525,247,0.0732981488108635,0.3733125329017639,42.396636962890625,0.20596283674240112,151.699308591,1736,0.0,1.0,0.6905690431594849,380928,1746155297.3251476
31.851564407348633,0.0,270,0.015625,269,0.0732981488108635,0.332723468542099,42.396636962890625,0.18766368925571442,158.98520526,1912,0.0,1.0,0.6894769668579102,414720,1746155304.6111188
31.830730438232422,0.0,278,0.013671875931322575,277,0.0732981488108635,0.33429449796676636,42.396636962890625,0.223832905292511,161.64140016,1976,0.0,1.0,0.6894658803939819,427008,1746155307.2673185
31.908855438232422,0.0,279,0.015625,278,0.0732981488108635,0.3429912030696869,42.396636962890625,0.20275180041790009,161.990210579,1984,0.0,1.0,0.684098482131958,428544,1746155307.6159432
