test_returned_won_episode,returned_episode_returns,returned_episode_lengths,returned_won_episode,update_steps,_step,test_returned_episode_returns,loss,returned_episode,_runtime,test_returned_episode_lengths,test_returned_episode,grad_steps,env_step,qvals,_timestamp
0.0,0.11860352009534836,30.620445251464844,0.0,5,4,0.0021785947028547525,0.0,0.015625,79.623726978,22.5455265045166,1.0,0,7680,0.0,1746162009.195109
0.0,0.12562620639801025,31.328126907348633,0.0,16,15,0.0021785947028547525,0.0,0.01497395895421505,80.295435622,22.5455265045166,1.0,0,24576,0.0,1746162009.867034
0.0,0.09876552224159241,29.307292938232422,0.0,19,18,0.0021785947028547525,0.0,0.01497395895421505,80.480218655,22.5455265045166,1.0,0,29184,0.0,1746162010.0515573
0.0,0.10148492455482483,30.381511688232422,0.0,33,32,0.0021785947028547525,0.007183616980910301,0.0162760429084301,81.866832297,22.5455265045166,1.0,16,50688,0.028717968612909317,1746162011.4380658
0.0,0.13954438269138336,31.359376907348633,0.0,43,42,0.0021785947028547525,0.008527594618499279,0.01497395895421505,85.14324105,22.5455265045166,1.0,96,66048,0.3653353452682495,1746162014.7146132
0.0,0.14770585298538208,30.890626907348633,0.0,49,48,0.0021785947028547525,0.006046063266694546,0.015625,87.096564834,22.5455265045166,1.0,144,75264,0.4027203321456909,1746162016.6677625
0.0,0.13951407372951508,29.871095657348633,0.0,50,49,0.0021785947028547525,0.005916040390729904,0.013671875931322575,87.423421237,22.5455265045166,1.0,152,76800,0.3784632682800293,1746162016.9947455
0.0,0.14931592345237732,29.99349021911621,0.0,81,80,0.0021785947028547525,0.011227385140955448,0.01302083395421505,97.584261116,22.5455265045166,1.0,400,124416,0.7583926916122437,1746162027.155553
0.0,0.16782239079475403,31.587242126464844,0.0,86,85,0.0021785947028547525,0.012799191288650036,0.01497395895421505,99.23393734,22.5455265045166,1.0,440,132096,0.7664620876312256,1746162028.8050702
0.0,0.1687544584274292,30.569011688232422,0.0,88,87,0.0021785947028547525,0.01248873583972454,0.014322916977107525,99.884642988,22.5455265045166,1.0,456,135168,0.7808635830879211,1746162029.4558864
0.0,0.18474382162094116,31.037761688232422,0.0,97,96,0.0021785947028547525,0.015303296968340874,0.014322916977107525,102.82434934,22.5455265045166,1.0,528,148992,0.7792413234710693,1746162032.3956397
0.0,0.15886129438877106,31.212242126464844,0.0,100,99,0.0021785947028547525,0.014267675578594208,0.014322916977107525,103.815704462,22.5455265045166,1.0,552,153600,0.7947843670845032,1746162033.3869731
0.0,0.171599343419075,31.930992126464844,0.0,101,100,0.0021785947028547525,0.014727985486388206,0.014322916977107525,104.146847492,22.5455265045166,1.0,560,155136,0.8006248474121094,1746162033.7182522
0.0,0.17373622953891754,31.157554626464844,0.0,103,102,0.0021785947028547525,0.02534785307943821,0.01497395895421505,104.820257799,22.5455265045166,1.0,576,158208,0.791405975818634,1746162034.391528
0.0,0.17094574868679047,31.427085876464844,0.0,123,122,0.0021785947028547525,0.0492059551179409,0.01497395895421505,111.3512413,22.5455265045166,1.0,736,188928,0.8780754804611206,1746162040.9224412
0.0,0.20037703216075897,31.420574188232422,0.0,147,146,0.0021785947028547525,0.041218630969524384,0.013671875931322575,119.207054275,22.5455265045166,1.0,928,225792,0.9580726623535156,1746162048.7785969
0.0,0.17364893853664398,31.529949188232422,0.0,156,155,0.0021785947028547525,0.03540557995438576,0.014322916977107525,122.170425032,22.5455265045166,1.0,1000,239616,0.8708311319351196,1746162051.7419944
0.0,0.18140535056591034,30.716148376464844,0.0,157,156,0.0021785947028547525,0.04004812613129616,0.013671875931322575,122.493529151,22.5455265045166,1.0,1008,241152,0.8731951713562012,1746162052.0651212
0.0,0.21899637579917908,31.845054626464844,0.0,166,165,0.0021785947028547525,0.06687562167644501,0.015625,125.466505225,22.5455265045166,1.0,1080,254976,0.8566704392433167,1746162055.0380447
0.0,0.20206555724143982,31.744792938232422,0.0,177,176,0.0021785947028547525,0.0758606493473053,0.015625,129.077782353,22.5455265045166,1.0,1168,271872,0.8467754125595093,1746162058.6492558
0.0,0.22064296901226044,30.777345657348633,0.0,191,190,0.0021785947028547525,0.08171989023685455,0.01497395895421505,133.65401046,22.5455265045166,1.0,1280,293376,0.6231136322021484,1746162063.2256217
0.0,0.2200687676668167,31.549480438232422,0.0,196,195,0.0021785947028547525,0.08752040565013885,0.013671875931322575,135.276628571,22.5455265045166,1.0,1320,301056,0.5900894403457642,1746162064.8482249
0.0,0.23231488466262817,31.820314407348633,0.0,216,215,0.0021785947028547525,0.11764981597661972,0.01497395895421505,141.805933305,22.5455265045166,1.0,1480,331776,0.515691876411438,1746162071.3774705
0.0,0.21867038309574127,31.871095657348633,0.0,221,220,0.0021785947028547525,0.10760276764631271,0.015625,143.466048625,22.5455265045166,1.0,1520,339456,0.6209500432014465,1746162073.0376244
0.0,0.2618284821510315,31.960939407348633,0.0,230,229,0.0021785947028547525,0.18198055028915405,0.014322916977107525,146.383694476,22.5455265045166,1.0,1592,353280,0.5610965490341187,1746162075.955164
0.0,0.2562231421470642,31.899742126464844,0.0,232,231,0.0021785947028547525,0.4115889072418213,0.015625,147.03957633,22.5455265045166,1.0,1608,356352,0.5828183889389038,1746162076.6111317
0.0,0.2345404475927353,32.013023376464844,0.0,262,261,0.0021785947028547525,0.3222302794456482,0.01497395895421505,156.890117581,22.5455265045166,1.0,1848,402432,0.59151291847229,1746162086.4616876
0.0,0.2419314831495285,31.773439407348633,0.0,267,266,0.0021785947028547525,0.33536362648010254,0.01497395895421505,158.517324274,22.5455265045166,1.0,1888,410112,0.5862611532211304,1746162088.08882
0.0,0.243052139878273,31.996095657348633,0.0,271,270,0.0021785947028547525,0.338930606842041,0.014322916977107525,159.83300239,22.5455265045166,1.0,1920,416256,0.5927584171295166,1746162089.404541
0.0,0.23438315093517303,31.795574188232422,0.0,272,271,0.0021785947028547525,0.32442909479141235,0.015625,160.178780609,22.5455265045166,1.0,1928,417792,0.5847746133804321,1746162089.7501485
0.0,0.1784520447254181,31.468751907348633,0.0,273,272,0.0021785947028547525,0.33088961243629456,0.01497395895421505,160.503110936,22.5455265045166,1.0,1936,419328,0.5711817145347595,1746162090.0747144
0.0,0.22901378571987152,32.153648376464844,0.0,278,277,0.0021785947028547525,0.3306219279766083,0.013671875931322575,162.13262196,22.5455265045166,1.0,1976,427008,0.577722430229187,1746162091.704205
0.0,0.22127817571163177,31.466148376464844,0.0,287,286,0.0021785947028547525,0.3240516781806946,0.014322916977107525,165.062338351,22.5455265045166,1.0,2048,440832,0.5733029842376709,1746162094.633902
0.0,0.216018944978714,31.618492126464844,0.0,297,296,0.0021785947028547525,0.31835833191871643,0.01497395895421505,168.368486389,22.5455265045166,1.0,2128,456192,0.5648198127746582,1746162097.9400287
0.002979146083816886,0.062017638236284256,25.443361282348633,0.0,351,350,0.4223310947418213,0.2472534477710724,0.0240885429084301,186.109607837,51.014896392822266,1.0,2560,539136,0.518811821937561,1746162115.6810606
0.002979146083816886,0.12916022539138794,32.234375,0.0,371,370,0.4223310947418213,0.13350240886211395,0.014322916977107525,192.655864674,51.014896392822266,1.0,2720,569856,0.43764111399650574,1746162122.2273946
0.002979146083816886,0.12440554797649384,32.204429626464844,0.0,380,379,0.4223310947418213,0.13458603620529175,0.014322916977107525,195.640478527,51.014896392822266,1.0,2792,583680,0.43497157096862793,1746162125.212049
0.002979146083816886,0.14909282326698303,31.867189407348633,0.0,388,387,0.4223310947418213,0.18344762921333313,0.015625,198.240221511,51.014896392822266,1.0,2856,595968,0.4223732054233551,1746162127.8118124
0.002979146083816886,0.12316634505987167,31.960939407348633,0.0,411,410,0.4223310947418213,0.16119608283042908,0.01497395895421505,205.789241006,51.014896392822266,1.0,3040,631296,0.3900470435619354,1746162135.3608222
0.002979146083816886,0.08985140919685364,31.666667938232422,0.0,412,411,0.4223310947418213,0.27136439085006714,0.01497395895421505,206.270659755,51.014896392822266,1.0,3048,632832,0.3951120972633362,1746162135.842064
0.002979146083816886,0.08481782674789429,31.141929626464844,0.0,427,426,0.4223310947418213,0.30905765295028687,0.01497395895421505,211.215278725,51.014896392822266,1.0,3168,655872,0.4013332724571228,1746162140.7868648
0.002979146083816886,0.06421002000570297,28.753908157348633,0.0,432,431,0.4223310947418213,0.3719668984413147,0.0182291679084301,212.839620968,51.014896392822266,1.0,3208,663552,0.39211493730545044,1746162142.4112508
0.002979146083816886,0.1426144391298294,31.555992126464844,0.0,433,432,0.4223310947418213,0.27941280603408813,0.01497395895421505,213.165531538,51.014896392822266,1.0,3216,665088,0.3825872540473938,1746162142.7370791
0.002979146083816886,0.09279313683509827,31.920574188232422,0.0,452,451,0.4223310947418213,0.26868534088134766,0.014322916977107525,219.368174013,51.014896392822266,1.0,3368,694272,0.4836874008178711,1746162148.939747
0.002979146083816886,0.09873753041028976,32.26041793823242,0.0,468,467,0.4223310947418213,0.20579683780670166,0.01302083395421505,224.626725346,51.014896392822266,1.0,3496,718848,0.4215830862522125,1746162154.1983178
0.002979146083816886,0.09869971871376038,31.157554626464844,0.0,469,468,0.4223310947418213,0.22116658091545105,0.01497395895421505,224.952304746,51.014896392822266,1.0,3504,720384,0.4195479154586792,1746162154.523873
0.002979146083816886,0.12907427549362183,32.08463668823242,0.0,479,478,0.4223310947418213,0.33657780289649963,0.01302083395421505,228.209082975,51.014896392822266,1.0,3584,735744,0.4729010760784149,1746162157.7806447
0.002979146083816886,0.1072346568107605,32.01171875,0.0,484,483,0.4223310947418213,0.30892741680145264,0.01497395895421505,229.859398032,51.014896392822266,1.0,3624,743424,0.4372814893722534,1746162159.430947
0.002979146083816886,0.09813401103019714,32.102867126464844,0.0,491,490,0.4223310947418213,0.2705978751182556,0.015625,232.139774103,51.014896392822266,1.0,3680,754176,0.4440871775150299,1746162161.7113523
0.002979146083816886,0.07765522599220276,32.15625,0.0,508,507,0.4223310947418213,0.6229573488235474,0.015625,237.689597542,51.014896392822266,1.0,3816,780288,0.4831969738006592,1746162167.261217
0.002979146083816886,0.09092968702316284,32.16276168823242,0.0,525,524,0.4223310947418213,0.2849218547344208,0.013671875931322575,243.234380797,51.014896392822266,1.0,3952,806400,0.4827498197555542,1746162172.8059373
0.002979146083816886,0.11182515323162079,31.091148376464844,0.0,541,540,0.4223310947418213,0.26086628437042236,0.014322916977107525,248.454191016,51.014896392822266,1.0,4080,830976,0.38424986600875854,1746162178.025774
0.002979146083816886,0.09941738843917847,32.26953125,0.0,551,550,0.4223310947418213,0.3087572455406189,0.011718750931322575,251.717823262,51.014896392822266,1.0,4160,846336,0.39352869987487793,1746162181.2893827
0.002979146083816886,0.036992840468883514,28.795574188232422,0.0,565,564,0.4223310947418213,0.22768065333366394,0.0182291679084301,256.273217571,51.014896392822266,1.0,4272,867840,0.3442663550376892,1746162185.8448226
0.002979146083816886,0.04921642318367958,29.636720657348633,0.0,588,587,0.4223310947418213,0.3641660809516907,0.0162760429084301,263.798341099,51.014896392822266,1.0,4456,903168,0.32370686531066895,1746162193.3699555
0.002979146083816886,0.09326591342687607,31.484376907348633,0.0,599,598,0.4223310947418213,0.18649835884571075,0.01497395895421505,267.392517606,51.014896392822266,1.0,4544,920064,0.2778772711753845,1746162196.9640794
0.002979146083816886,0.10935412347316742,31.652345657348633,0.0,608,607,0.4223310947418213,0.6783629059791565,0.015625,270.321415275,51.014896392822266,1.0,4616,933888,0.23999780416488647,1746162199.8929665
0.002979146083816886,0.056049756705760956,31.773439407348633,0.0,621,620,0.4223310947418213,0.2829383611679077,0.00911458395421505,274.583097405,51.014896392822266,1.0,4720,953856,0.25483939051628113,1746162204.1546814
0.002979146083816886,0.09967893362045288,31.222658157348633,0.0,633,632,0.4223310947418213,0.28643617033958435,0.01106770895421505,278.479293716,51.014896392822266,1.0,4816,972288,0.2695334553718567,1746162208.0508487
0.002979146083816886,0.10908583551645279,30.606773376464844,0.0,634,633,0.4223310947418213,0.2571106553077698,0.010416666977107525,278.806443223,51.014896392822266,1.0,4824,973824,0.23945608735084534,1746162208.3779755
0.002979146083816886,0.15023858845233917,30.45833396911621,0.0,635,634,0.4223310947418213,0.22725144028663635,0.012369791977107525,279.152502722,51.014896392822266,1.0,4832,975360,0.23986601829528809,1746162208.7239034
0.0,0.0623711533844471,31.847658157348633,0.0,657,656,0.15767766535282135,0.23120255768299103,0.010416666977107525,286.405258177,69.4364242553711,1.0,5008,1009152,0.25594064593315125,1746162215.9768472
0.0,0.08122970908880234,30.475261688232422,0.0,673,672,0.15767766535282135,0.15830868482589722,0.011718750931322575,291.620624004,69.4364242553711,1.0,5136,1033728,0.3484824597835541,1746162221.1921947
0.0,0.15596725046634674,30.964845657348633,0.0,684,683,0.15767766535282135,0.15293654799461365,0.010416666977107525,295.196142812,69.4364242553711,1.0,5224,1050624,0.2274010181427002,1746162224.767729
0.0,0.156402125954628,31.930992126464844,0.0,685,684,0.15767766535282135,0.16339850425720215,0.011718750931322575,295.522541,69.4364242553711,1.0,5232,1052160,0.22740894556045532,1746162225.0941188
0.0,0.16020415723323822,31.625001907348633,0.0,686,685,0.15767766535282135,0.17190653085708618,0.014322916977107525,295.846404666,69.4364242553711,1.0,5240,1053696,0.2490803301334381,1746162225.4179254
0.0,0.20098957419395447,31.746095657348633,0.0,720,719,0.15767766535282135,0.18662947416305542,0.01497395895421505,307.017027761,69.4364242553711,1.0,5512,1105920,0.26579874753952026,1746162236.58861
0.0,0.16982966661453247,31.851564407348633,0.0,723,722,0.15767766535282135,0.19109463691711426,0.014322916977107525,307.994770634,69.4364242553711,1.0,5536,1110528,0.281627893447876,1746162237.5663743
0.0,0.135342076420784,31.649742126464844,0.0,724,723,0.15767766535282135,0.22372226417064667,0.013671875931322575,308.320603452,69.4364242553711,1.0,5544,1112064,0.3161388039588928,1746162237.8922102
0.0,0.21119116246700287,31.992189407348633,0.0,731,730,0.15767766535282135,0.20757856965065002,0.01497395895421505,310.598951788,69.4364242553711,1.0,5600,1122816,0.31210383772850037,1746162240.1705282
0.0,0.08331738412380219,32.177085876464844,0.0,742,741,0.15767766535282135,0.3624938130378723,0.014322916977107525,314.197687983,69.4364242553711,1.0,5688,1139712,0.39904332160949707,1746162243.7692974
0.0,0.13517004251480103,30.882814407348633,0.0,769,768,0.15767766535282135,0.31353744864463806,0.01106770895421505,323.009545448,69.4364242553711,1.0,5904,1181184,0.4018332362174988,1746162252.5810304
0.0,0.1914633810520172,31.830730438232422,0.0,793,792,0.15767766535282135,0.30312812328338623,0.00911458395421505,330.84795408,69.4364242553711,1.0,6096,1218048,0.3804619312286377,1746162260.419536
0.0,0.17600911855697632,32.17838668823242,0.0,797,796,0.15767766535282135,0.2847766578197479,0.009765625931322575,332.15243111,69.4364242553711,1.0,6128,1224192,0.37284576892852783,1746162261.7240357
0.0,0.2493102252483368,32.1875,0.0,834,833,0.15767766535282135,0.27306926250457764,0.01302083395421505,344.254677444,69.4364242553711,1.0,6424,1281024,0.3414040505886078,1746162273.8262832
0.0,0.20796920359134674,32.05078125,0.0,837,836,0.15767766535282135,0.26116421818733215,0.01497395895421505,345.238575807,69.4364242553711,1.0,6448,1285632,0.3486289978027344,1746162274.8101392
0.0,0.25458183884620667,31.904949188232422,0.0,847,846,0.15767766535282135,0.10116128623485565,0.01497395895421505,348.51121045,69.4364242553711,1.0,6528,1300992,0.2826477885246277,1746162278.0827832
0.0,0.2449032962322235,31.947917938232422,0.0,855,854,0.15767766535282135,0.08184109628200531,0.015625,351.149662605,69.4364242553711,1.0,6592,1313280,0.2797735631465912,1746162280.7212503
0.0,0.27315565943717957,32.09635543823242,0.0,856,855,0.15767766535282135,0.09011988341808319,0.014322916977107525,351.475716147,69.4364242553711,1.0,6600,1314816,0.30439823865890503,1746162281.0472972
0.0,0.26266440749168396,32.15625,0.0,857,856,0.15767766535282135,0.08645574748516083,0.013671875931322575,351.801516734,69.4364242553711,1.0,6608,1316352,0.26792508363723755,1746162281.3731146
0.0,0.266009122133255,31.425783157348633,0.0,858,857,0.15767766535282135,0.0907435491681099,0.012369791977107525,352.134368963,69.4364242553711,1.0,6616,1317888,0.2946343719959259,1746162281.7058663
0.0,0.29975390434265137,32.31640625,0.0,869,868,0.15767766535282135,0.0806749165058136,0.01497395895421505,355.752464172,69.4364242553711,1.0,6704,1334784,0.259525328874588,1746162285.3240378
0.0,0.30259114503860474,32.06119918823242,0.0,874,873,0.15767766535282135,0.0686313733458519,0.014322916977107525,357.398251648,69.4364242553711,1.0,6744,1342464,0.24816811084747314,1746162286.9698272
0.0,0.280448853969574,32.286460876464844,0.0,876,875,0.15767766535282135,0.0649179071187973,0.01106770895421505,358.049776942,69.4364242553711,1.0,6760,1345536,0.25502675771713257,1746162287.621364
0.0,0.30369246006011963,32.036460876464844,0.0,880,879,0.15767766535282135,0.06589838862419128,0.013671875931322575,359.352339944,69.4364242553711,1.0,6792,1351680,0.2564786672592163,1746162288.9239392
0.0,0.30625060200691223,31.325523376464844,0.0,918,917,0.15767766535282135,0.06347199529409409,0.013671875931322575,371.740845898,69.4364242553711,1.0,7096,1410048,0.20720109343528748,1746162301.312409
0.0,0.2712952792644501,30.962242126464844,0.0,927,926,0.15767766535282135,0.06741748750209808,0.014322916977107525,374.69358736,69.4364242553711,1.0,7168,1423872,0.22690799832344055,1746162304.26502
0.0,0.3650905191898346,31.941408157348633,0.0,931,930,0.15767766535282135,0.06556278467178345,0.014322916977107525,376.003826096,69.4364242553711,1.0,7200,1430016,0.21406209468841553,1746162305.5752554
0.0,0.328002005815506,31.449220657348633,0.0,934,933,0.15767766535282135,0.06445612013339996,0.012369791977107525,376.991300054,69.4364242553711,1.0,7224,1434624,0.2222679704427719,1746162306.562817
0.0,0.331147700548172,32.016929626464844,0.0,944,943,0.15767766535282135,0.06084445118904114,0.01302083395421505,380.239313092,69.4364242553711,1.0,7304,1449984,0.2132531702518463,1746162309.8109124
