returned_episode_returns,test_returned_episode_returns,test_returned_won_episode,test_returned_episode,test_returned_episode_lengths,grad_steps,returned_episode_lengths,_runtime,returned_won_episode,qvals,returned_episode,env_step,loss,update_steps,_step,_timestamp
0.2358178198337555,0.05964846909046173,0.0,1.0,20.634695053100586,2112,24.21809959411621,177.301698753,0.0,0.33593419194221497,0.02148437686264515,453120.0,0.3436551094055176,295,294,1746201207.2561162
0.2825106978416443,0.05964846909046173,0.0,1.0,20.634695053100586,2304,23.395183563232422,185.412494496,0.0,0.3557310104370117,0.02148437686264515,489984.0,0.5822914242744446,319,318,1746201215.3669505
0.29082611203193665,0.05964846909046173,0.0,1.0,20.634695053100586,2320,23.408855438232422,186.084497775,0.0,0.3466642498970032,0.0221354179084301,493056.0,0.5903555154800415,321,320,1746201216.0389466
0.35551297664642334,0.5794161558151245,0.02222222089767456,0.9999999403953552,41.515872955322266,2408,23.851564407348633,189.869581402,0.02539062686264515,0.3394610285758972,0.02278645895421505,509952.0,0.516690194606781,332,331,1746201219.8240228
0.32173338532447815,0.5794161558151245,0.02222222089767456,0.9999999403953552,41.515872955322266,2416,27.18880271911621,190.205336516,0.0,0.3300679326057434,0.01953125186264515,511488.0,0.5000123381614685,333,332,1746201220.1597798
0.3716837465763092,0.5794161558151245,0.02222222089767456,0.9999999403953552,41.515872955322266,2512,27.117839813232422,194.272232493,0.0423177108168602,0.3068806231021881,0.0221354179084301,529920.0,0.4992033839225769,345,344,1746201224.2266576
0.27329760789871216,0.5794161558151245,0.02222222089767456,0.9999999403953552,41.515872955322266,2720,24.58919334411621,203.058451251,0.0,0.25889989733695984,0.02343750186264515,569856.0,0.3250897526741028,371,370,1746201233.0129046
0.30109313130378723,0.5794161558151245,0.02222222089767456,0.9999999403953552,41.515872955322266,2752,26.31380271911621,204.398434735,0.0,0.26176005601882935,0.0240885429084301,576000.0,0.3272850215435028,375,374,1746201234.3529031
0.32811954617500305,0.5794161558151245,0.02222222089767456,0.9999999403953552,41.515872955322266,2800,27.244142532348633,206.438328917,0.0,0.26131248474121094,0.0182291679084301,585216.0,0.308967649936676,381,380,1746201236.3926342
0.32138746976852417,0.5794161558151245,0.02222222089767456,0.9999999403953552,41.515872955322266,2840,26.060548782348633,208.119091714,0.02278645895421505,0.2887299656867981,0.0221354179084301,592896.0,0.2951107621192932,386,385,1746201238.0735188
0.29899394512176514,0.5794161558151245,0.02222222089767456,0.9999999403953552,41.515872955322266,2928,25.394533157348633,211.831198725,0.0,0.25833961367607117,0.02148437686264515,609792.0,0.41491150856018066,397,396,1746201241.7856407
0.37514904141426086,0.5794161558151245,0.02222222089767456,0.9999999403953552,41.515872955322266,3040,26.367839813232422,216.765347204,0.02473958395421505,0.23617887496948242,0.01953125186264515,631296.0,0.36123496294021606,411,410,1746201246.7197723
0.28104716539382935,0.5794161558151245,0.02222222089767456,0.9999999403953552,41.515872955322266,3080,24.813152313232422,218.455687224,0.0,0.26240769028663635,0.0201822929084301,638976.0,0.43881741166114807,416,415,1746201248.410077
0.31311196088790894,0.5794161558151245,0.02222222089767456,0.9999999403953552,41.515872955322266,3104,24.565105438232422,219.465495915,0.0,0.23640727996826172,0.02343750186264515,643584.0,0.4541182518005371,419,418,1746201249.4198909
0.3041771650314331,0.5794161558151245,0.02222222089767456,0.9999999403953552,41.515872955322266,3232,26.820314407348633,224.855615156,0.0,0.27261483669281006,0.0221354179084301,668160.0,0.3357161283493042,435,434,1746201254.8100579
0.3171673119068146,0.5794161558151245,0.02222222089767456,0.9999999403953552,41.515872955322266,3344,24.808595657348633,229.563985165,0.0,0.2641141414642334,0.0221354179084301,689664.0,0.3714353144168854,449,448,1746201259.518397
0.36172956228256226,0.5794161558151245,0.02222222089767456,0.9999999403953552,41.515872955322266,3392,26.963542938232422,231.60032277,0.0,0.2675171196460724,0.01888020895421505,698880.0,0.4650907814502716,455,454,1746201261.5547347
0.39877384901046753,0.5794161558151245,0.02222222089767456,0.9999999403953552,41.515872955322266,3432,26.990236282348633,233.282528342,0.0299479179084301,0.2593259811401367,0.0201822929084301,706560.0,0.40564674139022827,460,459,1746201263.236972
0.41613805294036865,0.5794161558151245,0.02222222089767456,0.9999999403953552,41.515872955322266,3584,26.606121063232422,239.721086782,0.0162760429084301,0.24444633722305298,0.02083333395421505,735744.0,0.5906733274459839,479,478,1746201269.6754045
0.29489022493362427,0.5794161558151245,0.02222222089767456,0.9999999403953552,41.515872955322266,3856,25.750001907348633,251.174670534,0.0,0.2322046458721161,0.01953125186264515,787968.0,0.3989129662513733,513,512,1746201281.1289778
0.4258294701576233,0.5794161558151245,0.02222222089767456,0.9999999403953552,41.515872955322266,3896,27.356121063232422,252.855228126,0.0481770858168602,0.2293960154056549,0.01888020895421505,795648.0,0.35769379138946533,518,517,1746201282.8096597
0.4903639554977417,0.5794161558151245,0.02222222089767456,0.9999999403953552,41.515872955322266,3936,25.925783157348633,254.535730745,0.0540364608168602,0.23457837104797363,0.0240885429084301,803328.0,0.605538010597229,523,522,1746201284.490188
0.3610408306121826,0.5794161558151245,0.02222222089767456,0.9999999403953552,41.515872955322266,4064,26.562501907348633,259.93463776,0.0221354179084301,0.23205594718456268,0.02083333395421505,827904.0,0.5522610545158386,539,538,1746201289.889096
0.33225974440574646,0.5794161558151245,0.02222222089767456,0.9999999403953552,41.515872955322266,4248,27.224611282348633,267.6838065,0.0,0.21986815333366394,0.0221354179084301,863232.0,0.3456013798713684,562,561,1746201297.6382196
0.3697122037410736,0.5794161558151245,0.02222222089767456,0.9999999403953552,41.515872955322266,4304,26.54817771911621,270.046405853,0.0,0.2572348117828369,0.02148437686264515,873984.0,0.48967641592025757,569,568,1746201300.0008497
0.3085334897041321,0.5794161558151245,0.02222222089767456,0.9999999403953552,41.515872955322266,4456,26.015626907348633,276.447583989,0.0,0.22535830736160278,0.015625,903168.0,0.4034474194049835,588,587,1746201306.4020405
0.38766422867774963,0.5794161558151245,0.02222222089767456,0.9999999403953552,41.515872955322266,4488,28.210939407348633,277.791880799,0.02864583395421505,0.24752457439899445,0.0201822929084301,909312.0,0.26896932721138,592,591,1746201307.7463458
0.35476788878440857,0.5794161558151245,0.02222222089767456,0.9999999403953552,41.515872955322266,4576,27.957033157348633,281.512628939,0.0,0.2418353110551834,0.017578125,926208.0,0.5694311857223511,603,602,1746201311.466919
0.37326666712760925,0.5794161558151245,0.02222222089767456,0.9999999403953552,41.515872955322266,4600,27.570964813232422,282.520952887,0.0,0.2309003323316574,0.0182291679084301,930816.0,0.5200768709182739,606,605,1746201312.475401
0.38041090965270996,0.5794161558151245,0.02222222089767456,0.9999999403953552,41.515872955322266,4656,28.55989646911621,284.87523091,0.0,0.2266918271780014,0.015625,941568.0,0.2186499536037445,613,612,1746201314.8296597
0.35526445508003235,0.5794161558151245,0.02222222089767456,0.9999999403953552,41.515872955322266,4776,27.597658157348633,289.939015738,0.0,0.19740194082260132,0.01888020895421505,964608.0,0.2950758934020996,628,627,1746201319.8935006
0.49874061346054077,0.5794161558151245,0.02222222089767456,0.9999999403953552,41.515872955322266,4792,28.46028709411621,290.614597539,0.0553385429084301,0.20609837770462036,0.0201822929084301,967680.0,0.26316872239112854,630,629,1746201320.5690475
0.5468184947967529,0.7825360298156738,0.10564010590314865,1.0,45.8469123840332,5256,26.91341209411621,310.265255876,0.0507812537252903,0.15993815660476685,0.01692708395421505,1056768.0,0.20080339908599854,688,687,1746201340.219604
0.40917277336120605,0.7825360298156738,0.10564010590314865,1.0,45.8469123840332,5400,26.097658157348633,316.348350175,0.0299479179084301,0.14746227860450745,0.01953125186264515,1084416.0,0.2232050597667694,706,705,1746201346.3028166
0.5632336735725403,0.7825360298156738,0.10564010590314865,1.0,45.8469123840332,5416,26.984376907348633,317.020627591,0.1191406324505806,0.1287856101989746,0.01888020895421505,1087488.0,0.22322392463684082,708,707,1746201346.9750726
0.389870285987854,0.7825360298156738,0.10564010590314865,1.0,45.8469123840332,5448,25.98958396911621,318.374880936,0.02473958395421505,0.1471620798110962,0.0182291679084301,1093632.0,0.20193733274936676,712,711,1746201348.3292985
0.546531081199646,0.7825360298156738,0.10564010590314865,1.0,45.8469123840332,5480,28.401042938232422,319.71657127,0.1087239608168602,0.16538354754447937,0.01888020895421505,1099776.0,0.2842026650905609,716,715,1746201349.6709943
0.439619243144989,0.7825360298156738,0.10564010590314865,1.0,45.8469123840332,5520,27.41341209411621,321.397259645,0.0305989608168602,0.15993300080299377,0.017578125,1107456.0,0.2215074598789215,721,720,1746201351.3516974
0.5687437057495117,0.7825360298156738,0.10564010590314865,1.0,45.8469123840332,5648,26.268230438232422,326.785954814,0.0781250074505806,0.12952016294002533,0.02278645895421505,1132032.0,0.23034068942070007,737,736,1746201356.7404163
0.5025572180747986,0.7825360298156738,0.10564010590314865,1.0,45.8469123840332,5664,25.72005271911621,327.458451962,0.1113281324505806,0.12447956204414368,0.01953125186264515,1135104.0,0.23750409483909607,739,738,1746201357.4129264
0.5574997067451477,0.7825360298156738,0.10564010590314865,1.0,45.8469123840332,5928,26.369142532348633,338.563472853,0.0878906324505806,0.1494687795639038,0.02083333395421505,1185792.0,0.24713104963302612,772,771,1746201368.5179107
0.5613958239555359,0.7825360298156738,0.10564010590314865,1.0,45.8469123840332,5968,27.992839813232422,340.242986617,0.1158854216337204,0.14653030037879944,0.01497395895421505,1193472.0,0.20815852284431458,777,776,1746201370.1974642
0.5174867510795593,0.7825360298156738,0.10564010590314865,1.0,45.8469123840332,6000,29.197917938232422,341.600559033,0.1048177108168602,0.15594691038131714,0.015625,1199616.0,0.22252920269966125,781,780,1746201371.5549686
0.49746039509773254,0.7825360298156738,0.10564010590314865,1.0,45.8469123840332,6392,26.650392532348633,358.142353694,0.0592447929084301,0.11598123610019684,0.02148437686264515,1274880.0,0.2673827111721039,830,829,1746201388.0966961
0.6208444237709045,0.7825360298156738,0.10564010590314865,1.0,45.8469123840332,6720,28.48567771911621,372.02301658,0.1295572966337204,0.1137036383152008,0.02083333395421505,1337856.0,0.30235767364501953,871,870,1746201401.9774625
0.3469650447368622,0.7825360298156738,0.10564010590314865,1.0,45.8469123840332,6784,23.806642532348633,374.710812011,0.033203125,0.09850607067346573,0.02083333395421505,1350144.0,0.26771989464759827,879,878,1746201404.665271
0.408288836479187,0.7825360298156738,0.10564010590314865,1.0,45.8469123840332,6984,28.320964813232422,383.133644983,0.02864583395421505,0.05474071204662323,0.01692708395421505,1388544.0,0.3855520486831665,904,903,1746201413.0880823
0.5842669606208801,0.7825360298156738,0.10564010590314865,1.0,45.8469123840332,7064,25.400392532348633,386.493543223,0.1471354216337204,0.04292934760451317,0.02278645895421505,1403904.0,0.5160127878189087,914,913,1746201416.4479866
0.6480036973953247,0.7825360298156738,0.10564010590314865,1.0,45.8469123840332,7168,28.26692771911621,390.879926846,0.2057291716337204,0.007184983231127262,0.015625,1423872.0,0.425484836101532,927,926,1746201420.8343647
0.48700881004333496,0.7825360298156738,0.10564010590314865,1.0,45.8469123840332,7272,27.74544334411621,395.260204383,0.0488281287252903,0.07460494339466095,0.01692708395421505,1443840.0,0.3287581205368042,940,939,1746201425.214656
0.6702148914337158,0.7825360298156738,0.10564010590314865,1.0,45.8469123840332,7312,29.592449188232422,396.939386395,0.1829427182674408,0.05717603862285614,0.0182291679084301,1451520.0,0.35686641931533813,945,944,1746201426.8938246
0.6364524364471436,0.7825360298156738,0.10564010590314865,1.0,45.8469123840332,7320,28.00130271911621,397.275280189,0.1699218899011612,0.05746672302484512,0.017578125,1453056.0,0.3638184070587158,946,945,1746201427.229725
0.8271728754043579,1.0096851587295532,0.2630208432674408,1.0,43.95486068725586,7584,28.668621063232422,408.496543046,0.2786458432674408,0.02782607637345791,0.017578125,1503744.0,0.34121090173721313,979,978,1746201438.4509974
0.4096754789352417,1.0096851587295532,0.2630208432674408,1.0,43.95486068725586,7624,27.444011688232422,410.177825976,0.0494791679084301,0.02269653044641018,0.0182291679084301,1511424.0,0.2994639277458191,984,983,1746201440.1322863
0.6063073873519897,1.0096851587295532,0.2630208432674408,1.0,43.95486068725586,7640,28.392580032348633,410.853812286,0.140625,0.022941673174500465,0.01888020895421505,1514496.0,0.2701972723007202,986,985,1746201440.8082604
0.7916128635406494,1.0096851587295532,0.2630208432674408,1.0,43.95486068725586,8144,28.558595657348633,432.111876351,0.251953125,0.051496777683496475,0.017578125,1611264.0,0.34508901834487915,1049,1048,1746201462.0663056
0.6172632575035095,1.0096851587295532,0.2630208432674408,1.0,43.95486068725586,8232,26.602214813232422,435.809478689,0.1555989682674408,0.034573256969451904,0.01953125186264515,1628160.0,0.32441380620002747,1060,1059,1746201465.7639325
0.850321352481842,1.0096851587295532,0.2630208432674408,1.0,43.95486068725586,8240,28.86067771911621,436.1459525,0.2884114682674408,0.005300123244524002,0.01953125186264515,1629696.0,0.298641562461853,1061,1060,1746201466.1003466
0.5465969443321228,1.0096851587295532,0.2630208432674408,1.0,43.95486068725586,8312,25.947917938232422,439.187186997,0.1666666716337204,-0.0022875401191413403,0.014322916977107525,1643520.0,0.4016992449760437,1070,1069,1746201469.1416414
0.8263352513313293,1.0096851587295532,0.2630208432674408,1.0,43.95486068725586,8432,26.426433563232422,444.251212123,0.275390625,0.010431915521621704,0.02148437686264515,1666560.0,0.38830745220184326,1085,1084,1746201474.2056668
0.9224581718444824,1.0096851587295532,0.2630208432674408,1.0,43.95486068725586,8512,27.146486282348633,447.60679432,0.3548177182674408,0.05381007492542267,0.01953125186264515,1681920.0,0.41418957710266113,1095,1094,1746201477.5611932
0.6864027976989746,1.0096851587295532,0.2630208432674408,1.0,43.95486068725586,8528,26.613283157348633,448.288950874,0.1601562649011612,0.04007233306765556,0.017578125,1684992.0,0.43888139724731445,1097,1096,1746201478.2433462
0.7017415761947632,1.0096851587295532,0.2630208432674408,1.0,43.95486068725586,8712,27.969402313232422,456.053232232,0.1861979216337204,0.07997462153434753,0.017578125,1720320.0,0.42288970947265625,1120,1119,1746201486.0076866
0.715090811252594,1.0096851587295532,0.2630208432674408,1.0,43.95486068725586,8944,26.47200584411621,465.841810466,0.1979166716337204,0.04739293456077576,0.02278645895421505,1764864.0,0.38361039757728577,1149,1148,1746201495.7962332
0.6198204755783081,1.0096851587295532,0.2630208432674408,1.0,43.95486068725586,9080,28.16145896911621,471.589403954,0.1731770932674408,0.0779169574379921,0.0182291679084301,1790976.0,0.4427969753742218,1166,1165,1746201501.5438344
0.7585470676422119,1.0096851587295532,0.2630208432674408,1.0,43.95486068725586,9112,27.014324188232422,472.944281413,0.2578125,0.08919696509838104,0.02148437686264515,1797120.0,0.45245540142059326,1170,1169,1746201502.8986917
0.8956387639045715,1.0096851587295532,0.2630208432674408,1.0,43.95486068725586,9248,28.69466209411621,478.666928033,0.3470052182674408,0.07548154890537262,0.01888020895421505,1823232.0,0.49953290820121765,1187,1186,1746201508.6213498
0.8361014723777771,1.0096851587295532,0.2630208432674408,1.0,43.95486068725586,9352,25.84505271911621,483.077892091,0.279296875,0.11259960383176804,0.0201822929084301,1843200.0,0.5216182470321655,1200,1199,1746201513.0323198
0.8114237785339355,1.0096851587295532,0.2630208432674408,1.0,43.95486068725586,9416,26.98177146911621,485.770467483,0.2727864682674408,0.11535365134477615,0.01888020895421505,1855488.0,0.45202863216400146,1208,1207,1746201515.7249343
0.7653717398643494,1.0096851587295532,0.2630208432674408,1.0,43.95486068725586,9640,27.591798782348633,495.229910614,0.2421875149011612,0.12421079725027084,0.01888020895421505,1898496.0,0.5795169472694397,1236,1235,1746201525.1843102
0.7241374850273132,1.0096851587295532,0.2630208432674408,1.0,43.95486068725586,9864,23.375001907348633,504.673882692,0.251953125,0.1194043979048729,0.02148437686264515,1941504.0,0.5509313344955444,1264,1263,1746201534.6283305
0.7446681261062622,1.0096851587295532,0.2630208432674408,1.0,43.95486068725586,9912,28.045574188232422,506.691687476,0.2682291865348816,0.11690381914377213,0.01692708395421505,1950720.0,0.5562820434570312,1270,1269,1746201536.6461518
0.9567201733589172,1.0096851587295532,0.2630208432674408,1.0,43.95486068725586,9920,26.373048782348633,507.027553607,0.4023437798023224,0.09647192060947418,0.0221354179084301,1952256.0,0.5466348528862,1271,1270,1746201536.9820158
0.8766303062438965,1.2669826745986938,0.4541139304637909,1.0,41.83544158935547,10360,25.020183563232422,525.716699514,0.2955729365348816,0.1300329566001892,0.02278645895421505,2036736.0,0.5456317663192749,1326,1325,1746201555.6710708
0.8737621903419495,1.2669826745986938,0.4541139304637909,1.0,41.83544158935547,10496,25.858074188232422,531.432234752,0.3105469048023224,0.11146999150514603,0.02473958395421505,2062848.0,0.4830835461616516,1343,1342,1746201561.3865817
0.7843770980834961,1.2669826745986938,0.4541139304637909,1.0,41.83544158935547,10520,27.02474021911621,532.450036843,0.2591145932674408,0.13016098737716675,0.02083333395421505,2067456.0,0.513980507850647,1346,1345,1746201562.4043477
0.9435744285583496,1.2669826745986938,0.4541139304637909,1.0,41.83544158935547,10624,26.822267532348633,536.814010198,0.3984375298023224,0.09856119751930237,0.01953125186264515,2087424.0,0.37911877036094666,1359,1358,1746201566.7684503
0.6396918296813965,1.2669826745986938,0.4541139304637909,1.0,41.83544158935547,10632,28.539064407348633,537.155022987,0.1627604216337204,0.1232222318649292,0.0182291679084301,2088960.0,0.40615156292915344,1360,1359,1746201567.1093683
0.8056634664535522,1.2669826745986938,0.4541139304637909,1.0,41.83544158935547,10688,27.873699188232422,539.51818201,0.2968750298023224,0.08141522854566574,0.0182291679084301,2099712.0,0.42292481660842896,1367,1366,1746201569.4726338
0.9545404314994812,1.2669826745986938,0.4541139304637909,1.0,41.83544158935547,10728,26.387371063232422,541.200164656,0.3756510615348816,0.14218834042549133,0.01953125186264515,2107392.0,0.4385378360748291,1372,1371,1746201571.1546323
0.7808131575584412,1.2669826745986938,0.4541139304637909,1.0,41.83544158935547,10736,24.85481834411621,541.536237885,0.2643229365348816,0.10556294023990631,0.01953125186264515,2108928.0,0.4406258463859558,1373,1372,1746201571.490699
0.8512296676635742,1.2669826745986938,0.4541139304637909,1.0,41.83544158935547,10896,27.818361282348633,548.274085981,0.3307291865348816,0.11643585562705994,0.01953125186264515,2139648.0,0.5777133703231812,1393,1392,1746201578.2285135
0.8627232313156128,1.2669826745986938,0.4541139304637909,1.0,41.83544158935547,11280,27.349611282348633,564.458802975,0.2877604365348816,0.2035549283027649,0.0201822929084301,2213376.0,0.5405548810958862,1441,1440,1746201594.4132292
0.7407204508781433,1.2669826745986938,0.4541139304637909,1.0,41.83544158935547,11288,26.777996063232422,564.795055059,0.2128906399011612,0.18483084440231323,0.02148437686264515,2214912.0,0.5210562944412231,1442,1441,1746201594.7495148
0.7315985560417175,1.2669826745986938,0.4541139304637909,1.0,41.83544158935547,11424,26.175783157348633,570.5219429,0.2454427182674408,0.2093743085861206,0.0221354179084301,2241024.0,0.5168327689170837,1459,1458,1746201600.4764135
0.698492169380188,1.2669826745986938,0.4541139304637909,1.0,41.83544158935547,11744,25.049480438232422,583.98566613,0.1985677182674408,0.21174538135528564,0.02083333395421505,2302464.0,0.6872495412826538,1499,1498,1746201613.9401124
0.8728181719779968,1.2669826745986938,0.4541139304637909,1.0,41.83544158935547,11752,25.548830032348633,584.32497077,0.3274739682674408,0.20494365692138672,0.02083333395421505,2304000.0,0.6752557754516602,1500,1499,1746201614.2794015
0.7997650504112244,1.2669826745986938,0.4541139304637909,1.0,41.83544158935547,12080,28.250001907348633,598.125763044,0.2389323115348816,0.18601518869400024,0.02083333395421505,2366976.0,0.6063986420631409,1541,1540,1746201628.0801036
0.8604531288146973,1.2669826745986938,0.4541139304637909,1.0,41.83544158935547,12296,29.580730438232422,607.223912436,0.2962239682674408,0.1953105926513672,0.0182291679084301,2408448.0,0.6042759418487549,1568,1567,1746201637.178313
0.8549904823303223,1.2669826745986938,0.4541139304637909,1.0,41.83544158935547,12328,26.43880271911621,608.571751482,0.3320312798023224,0.17909470200538635,0.01888020895421505,2414592.0,0.666899561882019,1572,1571,1746201638.526086
0.7160821557044983,1.2669826745986938,0.4541139304637909,1.0,41.83544158935547,12416,27.863283157348633,612.27001038,0.2291666716337204,0.1773587465286255,0.01497395895421505,2431488.0,1.009716510772705,1583,1582,1746201642.2244484
0.7928498387336731,1.2669826745986938,0.4541139304637909,1.0,41.83544158935547,12496,28.336589813232422,615.649813332,0.3020833432674408,0.19505766034126282,0.017578125,2446848.0,0.6569017171859741,1593,1592,1746201645.604233
0.7884925007820129,1.2688586711883545,0.4559173882007599,0.9999999403953552,41.87767791748047,12800,26.004558563232422,628.542228297,0.2825520932674408,0.17628958821296692,0.017578125,2505216.0,0.6998050212860107,1631,1630,1746201658.496685
0.8140431642532349,1.2688586711883545,0.4559173882007599,0.9999999403953552,41.87767791748047,13024,27.763673782348633,637.971002386,0.3209635615348816,0.16620178520679474,0.01888020895421505,2548224.0,0.676806628704071,1659,1658,1746201667.9253964
0.8414400815963745,1.2688586711883545,0.4559173882007599,0.9999999403953552,41.87767791748047,13080,26.392580032348633,640.327433467,0.3203125298023224,0.18780061602592468,0.01888020895421505,2558976.0,0.6973958015441895,1666,1665,1746201670.2818449
0.9115932583808899,1.2688586711883545,0.4559173882007599,0.9999999403953552,41.87767791748047,13136,25.857423782348633,642.680696238,0.3372395932674408,0.19278986752033234,0.01888020895421505,2569728.0,0.6716880202293396,1673,1672,1746201672.635134
