qvals,returned_episode,test_returned_episode_returns,test_returned_won_episode,update_steps,grad_steps,returned_episode_lengths,returned_won_episode,returned_episode_returns,_runtime,test_returned_episode_lengths,env_step,test_returned_episode,_step,loss,_timestamp
0.1760295033454895,0.01497395895421505,0.5713281631469727,0.02621127851307392,716,5480,25.812501907348633,0.0078125,0.3086179196834564,314.195211509,41.44717788696289,1099776.0,0.9999999403953552,715,0.296169638633728,1746194453.5636237
0.19169993698596954,0.0162760429084301,0.5713281631469727,0.02621127851307392,718,5496,28.613283157348633,0.0638020858168602,0.45447900891304016,314.867952719,41.44717788696289,1102848.0,0.9999999403953552,717,0.30648303031921387,1746194454.2363887
0.18871977925300598,0.01953125186264515,0.5713281631469727,0.02621127851307392,719,5504,27.58919334411621,0.01302083395421505,0.4004693031311035,315.204089927,41.44717788696289,1104384.0,0.9999999403953552,718,0.3275003433227539,1746194454.5725422
0.1870051622390747,0.0182291679084301,0.5713281631469727,0.02621127851307392,724,5544,28.645183563232422,0.0761718824505806,0.5468113422393799,316.88621846,41.44717788696289,1112064.0,0.9999999403953552,723,0.33179211616516113,1746194456.254675
0.16880938410758972,0.01692708395421505,0.5713281631469727,0.02621127851307392,726,5560,29.940105438232422,0.0,0.3996431529521942,317.559386401,41.44717788696289,1115136.0,0.9999999403953552,725,0.3045458197593689,1746194456.9278362
0.18327510356903076,0.017578125,0.5713281631469727,0.02621127851307392,736,5640,28.408855438232422,0.015625,0.43145862221717834,320.931014396,41.44717788696289,1130496.0,0.9999999403953552,735,0.294025182723999,1746194460.299461
0.19491688907146454,0.0182291679084301,0.5713281631469727,0.02621127851307392,742,5688,27.992839813232422,0.0592447929084301,0.4757888913154602,322.950175605,41.44717788696289,1139712.0,0.9999999403953552,741,0.29540449380874634,1746194462.3186073
0.19092875719070435,0.02278645895421505,0.5713281631469727,0.02621127851307392,746,5720,26.05208396911621,0.0221354179084301,0.35661691427230835,324.307559017,41.44717788696289,1145856.0,0.9999999403953552,745,0.29482749104499817,1746194463.6759472
0.21682919561862946,0.0182291679084301,0.5713281631469727,0.02621127851307392,756,5800,27.609376907348633,0.0735677108168602,0.47609585523605347,327.682094743,41.44717788696289,1161216.0,0.9999999403953552,755,0.2484666109085083,1746194467.050523
0.2201509028673172,0.014322916977107525,0.5713281631469727,0.02621127851307392,770,5912,28.078126907348633,0.0,0.4714028835296631,332.403822055,41.44717788696289,1182720.0,0.9999999403953552,769,0.23582080006599426,1746194471.7721233
0.2265903204679489,0.01497395895421505,0.5713281631469727,0.02621127851307392,780,5992,27.757814407348633,0.1100260466337204,0.5086447596549988,335.765504234,41.44717788696289,1198080.0,0.9999999403953552,779,0.23575660586357117,1746194475.1339371
0.23750194907188416,0.01953125186264515,0.5713281631469727,0.02621127851307392,785,6032,26.00716209411621,0.02539062686264515,0.3949299156665802,337.45479297,41.44717788696289,1205760.0,0.9999999403953552,784,0.21285809576511383,1746194476.823163
0.24075664579868317,0.01692708395421505,0.5713281631469727,0.02621127851307392,803,6176,27.462892532348633,0.0930989608168602,0.49327415227890015,343.523204486,41.44717788696289,1233408.0,0.9999999403953552,802,0.20445308089256287,1746194482.8916175
0.20798078179359436,0.02083333395421505,0.5713281631469727,0.02621127851307392,813,6256,28.078126907348633,0.1666666716337204,0.6768620610237122,346.883975888,41.44717788696289,1248768.0,0.9999999403953552,812,0.26358985900878906,1746194486.2524135
0.17294761538505554,0.01888020895421505,0.5713281631469727,0.02621127851307392,844,6504,26.373048782348633,0.0657552108168602,0.501866340637207,357.319486702,41.44717788696289,1296384.0,0.9999999403953552,843,0.3185645043849945,1746194496.6879
0.1329333633184433,0.013671875931322575,0.5713281631469727,0.02621127851307392,856,6600,29.129558563232422,0.1165364608168602,0.5215782523155212,361.40659486,41.44717788696289,1314816.0,0.9999999403953552,855,0.3053867220878601,1746194500.774993
0.13760875165462494,0.01888020895421505,0.5713281631469727,0.02621127851307392,892,6888,24.728517532348633,0.0592447929084301,0.4275810122489929,373.543472945,41.44717788696289,1370112.0,0.9999999403953552,891,0.2437322437763214,1746194512.9117632
0.1321515291929245,0.01497395895421505,0.5713281631469727,0.02621127851307392,904,6984,28.471355438232422,0.12890625,0.5922383666038513,377.576123652,41.44717788696289,1388544.0,0.9999999403953552,903,0.31251221895217896,1746194516.9445877
0.10721156746149063,0.0162760429084301,0.5713281631469727,0.02621127851307392,921,7120,26.20833396911621,0.1595052182674408,0.6066449284553528,383.308214836,41.44717788696289,1414656.0,0.9999999403953552,920,0.34386736154556274,1746194522.676669
0.0968165248632431,0.017578125,0.5713281631469727,0.02621127851307392,926,7160,28.149089813232422,0.0533854179084301,0.476167768239975,384.999729035,41.44717788696289,1422336.0,0.9999999403953552,925,0.3177908658981323,1746194524.3680122
0.16340915858745575,0.0182291679084301,0.5713281631469727,0.02621127851307392,939,7264,29.195964813232422,0.0989583358168602,0.5911803245544434,389.363506223,41.44717788696289,1442304.0,0.9999999403953552,938,0.30699679255485535,1746194528.7318308
0.18435446918010712,0.017578125,0.5713281631469727,0.02621127851307392,942,7288,28.836589813232422,0.0540364608168602,0.48826220631599426,390.385114961,41.44717788696289,1446912.0,0.9999999403953552,941,0.6015965938568115,1746194529.7534008
0.14451345801353455,0.014322916977107525,0.5713281631469727,0.02621127851307392,954,7384,26.617189407348633,0.1555989682674408,0.6040731072425842,394.422887579,41.44717788696289,1465344.0,0.9999999403953552,953,0.408220499753952,1746194533.7913275
0.18380627036094666,0.01953125186264515,0.5713281631469727,0.02621127851307392,957,7408,26.117839813232422,0.1334635466337204,0.6130109429359436,395.431921078,41.44717788696289,1469952.0,0.9999999403953552,956,0.3817054331302643,1746194534.8003678
0.15690723061561584,0.01497395895421505,0.5713281631469727,0.02621127851307392,962,7448,28.53645896911621,0.0546875037252903,0.4480041563510895,397.118043553,41.44717788696289,1477632.0,0.9999999403953552,961,0.3050326704978943,1746194536.4864511
0.1613444685935974,0.01692708395421505,0.5713281631469727,0.02621127851307392,971,7520,27.020183563232422,0.1048177108168602,0.5138624310493469,400.144135058,41.44717788696289,1491456.0,0.9999999403953552,970,0.33415210247039795,1746194539.5125425
0.140043705701828,0.01888020895421505,0.5713281631469727,0.02621127851307392,974,7544,26.61263084411621,0.1627604216337204,0.6195327043533325,401.155774964,41.44717788696289,1496064.0,0.9999999403953552,973,0.3535469174385071,1746194540.5241957
0.17102384567260742,0.02278645895421505,1.035693645477295,0.28262826800346375,991,7680,25.474611282348633,0.0533854179084301,0.4419010579586029,406.954144286,46.340232849121094,1522176.0,1.0,990,0.4313157796859741,1746194546.322599
0.14224857091903687,0.01692708395421505,1.035693645477295,0.28262826800346375,993,7696,26.066408157348633,0.2408854365348816,0.7231056094169617,407.626516347,46.340232849121094,1525248.0,1.0,992,0.3399970829486847,1746194546.9949634
0.14335668087005615,0.013671875931322575,1.035693645477295,0.28262826800346375,995,7712,27.300783157348633,0.0852864608168602,0.4647288918495178,408.304825721,46.340232849121094,1528320.0,1.0,994,0.3222028911113739,1746194547.6732275
0.16742271184921265,0.015625,1.035693645477295,0.28262826800346375,1009,7824,25.600261688232422,0.1432291716337204,0.5833737850189209,413.016044866,46.340232849121094,1549824.0,1.0,1008,0.3252617120742798,1746194552.3844595
0.1699889451265335,0.01953125186264515,1.035693645477295,0.28262826800346375,1012,7848,25.652345657348633,0.1881510466337204,0.6423497796058655,414.024571825,46.340232849121094,1554432.0,1.0,1011,0.2964712977409363,1746194553.3930016
0.14538070559501648,0.0182291679084301,1.035693645477295,0.28262826800346375,1042,8088,29.107423782348633,0.1725260466337204,0.6584411263465881,424.141423453,46.340232849121094,1600512.0,1.0,1041,0.364751935005188,1746194563.5098379
0.14209380745887756,0.01953125186264515,1.035693645477295,0.28262826800346375,1047,8128,25.554689407348633,0.0846354216337204,0.5592603087425232,425.825884533,46.340232849121094,1608192.0,1.0,1046,0.43424734473228455,1746194565.1942315
0.13441121578216553,0.017578125,1.035693645477295,0.28262826800346375,1048,8136,29.70638084411621,0.2213541716337204,0.7509163022041321,426.161876064,46.340232849121094,1609728.0,1.0,1047,0.41503334045410156,1746194565.5303004
0.14617884159088135,0.01497395895421505,1.035693645477295,0.28262826800346375,1056,8200,29.136720657348633,0.251953125,0.7601139545440674,428.845580517,46.340232849121094,1622016.0,1.0,1055,0.37683606147766113,1746194568.2140439
0.14414694905281067,0.0201822929084301,1.035693645477295,0.28262826800346375,1060,8232,28.302736282348633,0.1901041716337204,0.6834677457809448,430.189574143,46.340232849121094,1628160.0,1.0,1059,0.4059223234653473,1746194569.5578675
0.22180859744548798,0.017578125,1.035693645477295,0.28262826800346375,1086,8440,26.638673782348633,0.265625,0.7673851847648621,438.958065648,46.340232849121094,1668096.0,1.0,1085,0.46805107593536377,1746194578.3263102
0.1903265416622162,0.013671875931322575,1.035693645477295,0.28262826800346375,1092,8488,27.568361282348633,0.1621093899011612,0.6067229509353638,440.996345264,46.340232849121094,1677312.0,1.0,1091,0.393120139837265,1746194580.364671
0.2487729787826538,0.01888020895421505,1.035693645477295,0.28262826800346375,1142,8888,27.774089813232422,0.1848958432674408,0.6763647794723511,457.842712265,46.340232849121094,1754112.0,1.0,1141,0.5395724773406982,1746194597.2111533
0.23846352100372314,0.02148437686264515,1.035693645477295,0.28262826800346375,1148,8936,26.50716209411621,0.1848958432674408,0.701274037361145,459.882805572,46.340232849121094,1763328.0,1.0,1147,0.5709575414657593,1746194599.251235
0.24850350618362427,0.0162760429084301,1.035693645477295,0.28262826800346375,1149,8944,28.488283157348633,0.2317708432674408,0.7322834134101868,460.218938137,46.340232849121094,1764864.0,1.0,1148,0.57953941822052,1746194599.5873692
0.16892987489700317,0.0182291679084301,1.035693645477295,0.28262826800346375,1171,9120,26.826824188232422,0.2545573115348816,0.7593396902084351,467.62662768,46.340232849121094,1798656.0,1.0,1170,0.5029223561286926,1746194606.9950862
0.201041579246521,0.01692708395421505,1.035693645477295,0.28262826800346375,1206,9400,26.17317771911621,0.0631510466337204,0.4667944610118866,479.453841492,46.340232849121094,1852416.0,1.0,1205,0.6768074631690979,1746194618.8222797
0.1842661201953888,0.017578125,1.035693645477295,0.28262826800346375,1244,9704,27.095705032348633,0.283203125,0.7673315405845642,492.280025014,46.340232849121094,1910784.0,1.0,1243,0.6981450915336609,1746194631.6484606
0.17220070958137512,0.0162760429084301,1.035693645477295,0.28262826800346375,1253,9776,24.971355438232422,0.2265625149011612,0.7136499285697937,495.312285095,46.340232849121094,1924608.0,1.0,1252,0.7342978715896606,1746194634.6807063
0.15760555863380432,0.017578125,1.035693645477295,0.28262826800346375,1259,9824,27.289714813232422,0.279296875,0.7742065787315369,497.335799948,46.340232849121094,1933824.0,1.0,1258,0.7540656924247742,1746194636.7040446
0.15602204203605652,0.01692708395421505,1.035693645477295,0.28262826800346375,1269,9904,29.184246063232422,0.28125,0.8171300888061523,500.705808635,46.340232849121094,1949184.0,1.0,1268,0.8345322608947754,1746194640.073848
0.15916593372821808,0.015625,1.035693645477295,0.28262826800346375,1290,10072,29.62434959411621,0.2382812649011612,0.7191163897514343,507.834134453,46.340232849121094,1981440.0,1.0,1289,0.7934587001800537,1746194647.202212
0.20391437411308289,0.014322916977107525,1.2082182168960571,0.40611353516578674,1306,10200,29.13606834411621,0.2304687649011612,0.7097040414810181,513.312996872,45.26637649536133,2006016.0,1.0,1305,1.032791018486023,1746194652.681368
0.217962846159935,0.015625,1.2082182168960571,0.40611353516578674,1337,10448,28.703777313232422,0.2552083432674408,0.7133276462554932,523.743157382,45.26637649536133,2053632.0,1.0,1336,1.1911087036132812,1746194663.111368
0.22770869731903076,0.01888020895421505,1.2082182168960571,0.40611353516578674,1339,10464,27.570964813232422,0.2291666716337204,0.6921984553337097,524.417770345,45.26637649536133,2056704.0,1.0,1338,1.360192060470581,1746194663.7859716
0.2113620638847351,0.015625,1.2082182168960571,0.40611353516578674,1378,10776,28.76497459411621,0.3255208432674408,0.8287134766578674,537.573796208,45.26637649536133,2116608.0,1.0,1377,1.0512759685516357,1746194676.9419923
0.19101083278656006,0.017578125,1.2082182168960571,0.40611353516578674,1387,10848,28.000652313232422,0.2493489682674408,0.7488117814064026,540.602845209,45.26637649536133,2130432.0,1.0,1386,0.7494072914123535,1746194679.9707448
0.1993078589439392,0.017578125,1.2082182168960571,0.40611353516578674,1390,10872,27.96028709411621,0.1796875149011612,0.648368239402771,541.611967975,45.26637649536133,2135040.0,1.0,1389,0.7465968728065491,1746194680.9801679
0.1768590807914734,0.0201822929084301,1.2082182168960571,0.40611353516578674,1407,11008,28.656902313232422,0.267578125,0.7687835097312927,547.342628683,45.26637649536133,2161152.0,1.0,1406,0.7576051950454712,1746194686.7108176
0.18187794089317322,0.01302083395421505,1.2082182168960571,0.40611353516578674,1415,11072,28.983074188232422,0.1529947966337204,0.6076159477233887,550.037494698,45.26637649536133,2173440.0,1.0,1414,0.7743632197380066,1746194689.405708
0.19611749053001404,0.01888020895421505,1.2082182168960571,0.40611353516578674,1419,11104,26.65169334411621,0.2897135615348816,0.798632800579071,551.384648652,45.26637649536133,2179584.0,1.0,1418,0.7512299418449402,1746194690.7528894
0.1849384605884552,0.0201822929084301,1.2082182168960571,0.40611353516578674,1427,11168,25.850261688232422,0.1653645932674408,0.6673295497894287,554.077687411,45.26637649536133,2191872.0,1.0,1426,0.7893617153167725,1746194693.4459138
0.2045467644929886,0.0162760429084301,1.2082182168960571,0.40611353516578674,1428,11176,26.147136688232422,0.2044270932674408,0.6665652990341187,554.411803462,45.26637649536133,2193408.0,1.0,1427,0.9075961112976074,1746194693.780047
0.17825616896152496,0.017578125,1.2082182168960571,0.40611353516578674,1442,11288,27.81966209411621,0.3502604365348816,0.8884833455085754,559.111819399,45.26637649536133,2214912.0,1.0,1441,0.7948249578475952,1746194698.48026
0.17530536651611328,0.015625,1.2082182168960571,0.40611353516578674,1451,11360,27.80599021911621,0.3118489682674408,0.8127712607383728,562.143236039,45.26637649536133,2228736.0,1.0,1450,0.7192721962928772,1746194701.5116735
0.18371868133544922,0.01888020895421505,1.2082182168960571,0.40611353516578674,1453,11376,27.083986282348633,0.3125000298023224,0.8114520311355591,562.815887336,45.26637649536133,2231808.0,1.0,1452,0.6986765265464783,1746194702.184347
0.1769656538963318,0.0182291679084301,1.2082182168960571,0.40611353516578674,1458,11416,28.80989646911621,0.3769531548023224,0.952463686466217,564.49836773,45.26637649536133,2239488.0,1.0,1457,0.7417155504226685,1746194703.8668268
0.13707375526428223,0.0162760429084301,1.2082182168960571,0.40611353516578674,1467,11488,27.68684959411621,0.263671875,0.7155429720878601,567.525863899,45.26637649536133,2253312.0,1.0,1466,0.7241324782371521,1746194706.894294
0.15823005139827728,0.02083333395421505,1.2082182168960571,0.40611353516578674,1496,11720,27.716798782348633,0.275390625,0.8086596727371216,577.290252214,45.26637649536133,2297856.0,1.0,1495,0.7072475552558899,1746194716.6587138
0.17986974120140076,0.017578125,1.2082182168960571,0.40611353516578674,1515,11872,28.81575584411621,0.3730469048023224,0.9430162310600281,583.689378847,45.26637649536133,2327040.0,1.0,1514,0.6849157810211182,1746194723.0577455
0.1763785183429718,0.0182291679084301,1.2082182168960571,0.40611353516578674,1521,11920,27.691408157348633,0.2109375149011612,0.6802414059638977,585.708107439,45.26637649536133,2336256.0,1.0,1520,0.6510658264160156,1746194725.0765507
