returned_episode,test_returned_episode,qvals,_runtime,returned_episode_returns,test_returned_episode_lengths,test_returned_won_episode,returned_episode_lengths,env_step,update_steps,returned_won_episode,loss,grad_steps,_timestamp,test_returned_episode_returns,_step
0.0651041716337204,1.0,0.26206862926483154,166.960320108,0.3153863549232483,12.967695236206055,0.00020708220836240798,13.052083969116211,552960.0,360,0.0,0.07226570695638657,2632,1746172172.3725314,0.565762460231781,359
0.0625,1.0,0.28929221630096436,170.312046643,0.31132814288139343,12.967695236206055,0.00020708220836240798,13.453125953674316,568320.0,370,0.0,0.06835415214300156,2712,1746172175.7242732,0.565762460231781,369
0.0605468787252903,1.0,0.2818629741668701,171.979950202,0.3270616829395294,12.967695236206055,0.00020708220836240798,13.717448234558105,576000.0,375,0.0,0.05979640781879425,2752,1746172177.3921509,0.565762460231781,374
0.0631510466337204,1.0,0.2866103947162628,190.834471558,0.31883686780929565,12.967695236206055,0.00020708220836240798,13.207032203674316,662016.0,431,0.0,0.14380675554275513,3200,1746172196.2468226,0.565762460231781,430
0.0703125,1.0,0.35201889276504517,192.494058678,0.3584635555744171,12.967695236206055,0.00020708220836240798,12.014323234558105,669696.0,436,0.0,0.07350168377161026,3240,1746172197.9064307,0.565762460231781,435
0.0696614608168602,1.0,0.3156992197036743,195.168278422,0.38593751192092896,12.967695236206055,0.00020708220836240798,12.295573234558105,681984.0,444,0.0,0.06346464902162552,3304,1746172200.5806422,0.565762460231781,443
0.0703125,1.0,0.31729191541671753,195.500716766,0.36799052357673645,12.967695236206055,0.00020708220836240798,12.158854484558105,683520.0,445,0.0,0.06895466148853302,3312,1746172200.913055,0.565762460231781,444
0.0703125,1.0,0.2345215529203415,204.156989969,0.39049485325813293,12.967695236206055,0.00020708220836240798,12.219401359558105,723456.0,471,0.0,0.06532428413629532,3520,1746172209.5691562,0.565762460231781,470
0.0638020858168602,1.0,0.28288325667381287,210.813864186,0.40998271107673645,12.967695236206055,0.00020708220836240798,12.930990219116211,754176.0,491,0.0,0.05373666062951088,3680,1746172216.2261896,0.565762460231781,490
0.0709635466337204,1.0,0.17580468952655792,224.85072932,0.42708343267440796,12.967695236206055,0.00020708220836240798,11.977865219116211,818688.0,533,0.0,0.060267526656389236,4016,1746172230.263082,0.565762460231781,532
0.06640625,1.0,0.1860509216785431,225.847907147,0.400954931974411,12.967695236206055,0.00020708220836240798,13.008463859558105,823296.0,536,0.0,0.057903509587049484,4040,1746172231.2602696,0.565762460231781,535
0.0651041716337204,1.0,0.18512703478336334,229.176907556,0.40792104601860046,12.967695236206055,0.00020708220836240798,12.298177719116211,838656.0,546,0.0,0.06066208332777023,4120,1746172234.5891113,0.565762460231781,545
0.068359375,1.0,0.18997615575790405,230.512817453,0.44680994749069214,12.967695236206055,0.00020708220836240798,12.560547828674316,844800.0,550,0.0,0.059049542993307114,4152,1746172235.9251816,0.565762460231781,549
0.0716145858168602,1.0,0.1803421676158905,231.190021178,0.43081602454185486,12.967695236206055,0.00020708220836240798,11.972005844116211,847872.0,552,0.0,0.05944265425205231,4168,1746172236.6023605,0.565762460231781,551
0.0677083358168602,1.0,0.19837403297424316,233.837805733,0.4468967318534851,12.967695236206055,0.00020708220836240798,12.581380844116211,860160.0,560,0.0,0.07183882594108582,4232,1746172239.2501624,0.565762460231781,559
0.0625,1.0,0.19516924023628235,237.84354798,0.43895405530929565,12.967695236206055,0.00020708220836240798,13.585287094116211,878592.0,572,0.0,0.05363059788942337,4328,1746172243.2557883,0.565762460231781,571
0.0598958358168602,1.0,0.19318220019340515,240.848376619,0.4461371898651123,12.967695236206055,0.00020708220836240798,13.942057609558105,892416.0,581,0.0,0.0543455109000206,4400,1746172246.260735,0.565762460231781,580
0.06640625,1.0,0.19627366960048676,241.505799036,0.4514106214046478,12.967695236206055,0.00020708220836240798,12.800782203674316,895488.0,583,0.0,0.05255821347236633,4416,1746172246.9181554,0.565762460231781,582
0.068359375,1.0,0.1891685128211975,248.515430768,0.469748318195343,12.967695236206055,0.00020708220836240798,12.589844703674316,927744.0,604,0.0,0.06489285826683044,4584,1746172253.9277558,0.565762460231781,603
0.0735677108168602,1.0,0.17222538590431213,252.520548799,0.47849395871162415,12.967695236206055,0.00020708220836240798,11.725260734558105,946176.0,616,0.0,0.053507376462221146,4680,1746172257.9327745,0.565762460231781,615
0.0696614608168602,1.0,0.1733773946762085,256.497605849,0.506076455116272,12.967695236206055,0.00020708220836240798,12.343750953674316,964608.0,628,0.0,0.0445108637213707,4776,1746172261.9099276,0.565762460231781,627
0.0670572966337204,1.0,0.17780530452728271,261.529455166,0.4792318344116211,12.967695236206055,0.00020708220836240798,12.229166984558105,987648.0,643,0.0,0.052078135311603546,4896,1746172266.9418051,0.565762460231781,642
0.068359375,1.0,0.1660177856683731,267.90451581,0.49737417697906494,13.33010482788086,0.0010759630240499973,12.223958969116211,1016832.0,662,0.0,0.0690305233001709,5048,1746172273.316871,0.5895703434944153,661
0.0709635466337204,1.0,0.1806277632713318,268.235874899,0.4919705390930176,13.33010482788086,0.0010759630240499973,12.047526359558105,1018368.0,663,0.0,0.07303071022033691,5056,1746172273.6482463,0.5895703434944153,662
0.0690104216337204,1.0,0.2199167013168335,273.24201864,0.520833432674408,13.33010482788086,0.0010759630240499973,12.418620109558105,1041408.0,678,0.0,0.06974516808986664,5176,1746172278.6543589,0.5895703434944153,677
0.0709635466337204,1.0,0.19623874127864838,277.211322221,0.5136067867279053,13.33010482788086,0.0010759630240499973,12.033204078674316,1059840.0,690,0.0,0.06711992621421814,5272,1746172282.6236768,0.5895703434944153,689
0.0703125,1.0,0.19240684807300568,277.897574314,0.5146918296813965,13.33010482788086,0.0010759630240499973,12.207032203674316,1062912.0,692,0.0,0.06567609310150146,5288,1746172283.3097582,0.5895703434944153,691
0.0703125,1.0,0.1536651849746704,281.54458504,0.5037760734558105,13.33010482788086,0.0010759630240499973,12.116537094116211,1079808.0,703,0.0,0.05892235413193703,5376,1746172286.95677,0.5895703434944153,702
0.0677083358168602,1.0,0.158305361866951,292.219561785,0.5023871660232544,13.33010482788086,0.0010759630240499973,12.601563453674316,1128960.0,735,0.0,0.0605667382478714,5632,1746172297.6319027,0.5895703434944153,734
0.0625,1.0,0.16486413776874542,299.17679365,0.49743929505348206,13.33010482788086,0.0010759630240499973,13.117838859558105,1161216.0,756,0.0,0.0578983873128891,5800,1746172304.589119,0.5895703434944153,755
0.0716145858168602,1.0,0.1652228683233261,301.497799286,0.5121528506278992,13.33010482788086,0.0010759630240499973,12.018229484558105,1171968.0,763,0.0,0.05762398988008499,5856,1746172306.9101703,0.5895703434944153,762
0.0703125,1.0,0.13658183813095093,308.183934595,0.5192708969116211,13.33010482788086,0.0010759630240499973,12.243490219116211,1202688.0,783,0.0,0.054112326353788376,6016,1746172313.5962718,0.5895703434944153,782
0.0703125,1.0,0.13931313157081604,313.841751125,0.5191190242767334,13.33010482788086,0.0010759630240499973,12.316407203674316,1228800.0,800,0.0,0.06284363567829132,6152,1746172319.254102,0.5895703434944153,799
0.068359375,1.0,0.1299995332956314,319.497230003,0.5305556058883667,13.33010482788086,0.0010759630240499973,12.397787094116211,1254912.0,817,0.0,0.09000474214553833,6288,1746172324.9095712,0.5895703434944153,816
0.068359375,1.0,0.13369973003864288,325.480041158,0.5193359851837158,13.33010482788086,0.0010759630240499973,12.661458969116211,1282560.0,835,0.0,0.05210272967815399,6432,1746172330.892386,0.5895703434944153,834
0.0709635466337204,1.0,0.13988849520683289,328.458008754,0.5013238787651062,13.33010482788086,0.0010759630240499973,12.093750953674316,1296384.0,844,0.0,0.058595918118953705,6504,1746172333.8703659,0.5895703434944153,843
0.0703125,1.0,0.12347741425037384,335.466083885,0.5191189646720886,13.33010482788086,0.0010759630240499973,12.345704078674316,1328640.0,865,0.0,0.10473302006721497,6672,1746172340.8783722,0.5895703434944153,864
0.0722656324505806,1.0,0.08653801679611206,343.159044573,0.5345270037651062,13.33010482788086,0.0010759630240499973,11.938802719116211,1363968.0,888,0.0,0.07315419614315033,6856,1746172348.5713625,0.5895703434944153,887
0.0625,1.0,0.05033610016107559,358.16368182,0.5086372494697571,13.33010482788086,0.0010759630240499973,13.447916984558105,1433088.0,933,0.0,0.062216617166996,7216,1746172363.575968,0.5895703434944153,932
0.0651041716337204,1.0,0.04567653313279152,358.495100967,0.5272135734558105,13.33010482788086,0.0010759630240499973,12.865885734558105,1434624.0,934,0.0,0.052398890256881714,7224,1746172363.9074519,0.5895703434944153,933
0.0625,1.0,0.04834146052598953,360.155296962,0.5248264670372009,13.33010482788086,0.0010759630240499973,13.182943344116211,1442304.0,939,0.0,0.055226560682058334,7264,1746172365.5676553,0.5895703434944153,938
0.0703125,1.0,0.06582238525152206,361.489161275,0.5230252146720886,13.33010482788086,0.0010759630240499973,12.231771469116211,1448448.0,943,0.0,0.12105587124824524,7296,1746172366.9015207,0.5895703434944153,942
0.0722656324505806,1.0,0.14918869733810425,372.904647359,0.5292535424232483,13.275374412536621,0.004282655194401741,11.945313453674316,1500672.0,977,0.0,0.0631919801235199,7568,1746172378.3169365,0.6198644042015076,976
0.064453125,1.0,0.13204583525657654,383.583079483,0.5187934637069702,13.275374412536621,0.004282655194401741,12.942708969116211,1549824.0,1009,0.0,0.06236673891544342,7824,1746172388.9952674,0.6198644042015076,1008
0.0625,1.0,0.12574529647827148,384.925348953,0.5408855676651001,13.275374412536621,0.004282655194401741,13.526041984558105,1555968.0,1013,0.0,0.07237498462200165,7856,1746172390.3347962,0.6198644042015076,1012
0.064453125,1.0,0.1359056681394577,385.280326151,0.5468534231185913,13.275374412536621,0.004282655194401741,13.080729484558105,1557504.0,1014,0.00911458395421505,0.07973113656044006,7864,1746172390.6925218,0.6198644042015076,1013
0.0625,1.0,0.12598806619644165,391.266919582,0.5302734375,13.275374412536621,0.004282655194401741,13.074870109558105,1585152.0,1032,0.0,0.0712420642375946,8008,1746172396.6791167,0.6198644042015076,1031
0.0631510466337204,1.0,0.11675135791301727,396.256244442,0.5194228291511536,13.275374412536621,0.004282655194401741,13.179037094116211,1608192.0,1047,0.0,0.0669323205947876,8128,1746172401.6686256,0.6198644042015076,1046
0.0722656324505806,1.0,0.08864640444517136,406.240401165,0.5277995467185974,13.275374412536621,0.004282655194401741,11.838541984558105,1654272.0,1077,0.0,0.07281124591827393,8368,1746172411.6527321,0.6198644042015076,1076
0.0696614608168602,1.0,0.11287601292133331,411.579650834,0.5335070490837097,13.275374412536621,0.004282655194401741,12.233073234558105,1678848.0,1093,0.0,0.05479300022125244,8496,1746172416.9918497,0.6198644042015076,1092
0.0631510466337204,1.0,0.09570423513650894,419.889370211,0.5229818820953369,13.275374412536621,0.004282655194401741,13.365885734558105,1717248.0,1118,0.0,0.06073659285902977,8696,1746172425.3017209,0.6198644042015076,1117
0.06640625,1.0,0.04900446534156799,428.217414747,0.522569477558136,13.275374412536621,0.004282655194401741,12.656901359558105,1755648.0,1143,0.0,0.08269340544939041,8896,1746172433.6297498,0.6198644042015076,1142
0.0638020858168602,1.0,0.05544343590736389,434.556323126,0.5406033992767334,13.275374412536621,0.004282655194401741,13.134115219116211,1784832.0,1162,0.0,0.07455599308013916,9048,1746172439.968653,0.6198644042015076,1161
0.0618489608168602,1.0,0.054247982800006866,436.881519364,0.5351563692092896,13.275374412536621,0.004282655194401741,13.667969703674316,1795584.0,1169,0.0,0.10378751158714294,9104,1746172442.2938643,0.6198644042015076,1168
0.06640625,1.0,0.006695241667330265,452.859013172,0.54680997133255,13.275374412536621,0.004282655194401741,12.870443344116211,1869312.0,1217,0.004557291977107525,0.08818411827087402,9488,1746172458.2713614,0.6198644042015076,1216
0.0631510466337204,1.0,0.02403583563864231,454.178519754,0.5532986521720886,13.275374412536621,0.004282655194401741,13.162110328674316,1875456.0,1221,0.009765625931322575,0.08314839005470276,9520,1746172459.59086,0.6198644042015076,1220
0.0677083358168602,1.0,0.0128641277551651,456.162066929,0.5226563215255737,13.275374412536621,0.004282655194401741,12.708985328674316,1884672.0,1227,0.0,0.07141979038715363,9568,1746172461.5744472,0.6198644042015076,1226
0.0651041716337204,1.0,0.026015080511569977,461.513513738,0.5364583730697632,13.275374412536621,0.004282655194401741,12.980469703674316,1909248.0,1243,0.0,0.061747726052999496,9696,1746172466.9258575,0.6198644042015076,1242
0.0611979216337204,1.0,0.02233555167913437,462.506850732,0.5381077527999878,13.275374412536621,0.004282655194401741,13.508463859558105,1913856.0,1246,0.0,0.08917883038520813,9720,1746172467.9192104,0.6198644042015076,1245
0.0625,1.0,-0.008047893643379211,472.491620207,0.5544488430023193,13.275374412536621,0.004282655194401741,13.351563453674316,1959936.0,1276,0.00911458395421505,0.06620296835899353,9960,1746172477.9039264,0.6198644042015076,1275
0.0657552108168602,1.0,-0.011627894826233387,476.497901191,0.5325738787651062,13.275374412536621,0.004282655194401741,12.777995109558105,1978368.0,1288,0.0,0.06574445217847824,10056,1746172481.9101741,0.6198644042015076,1287
0.0625,1.0,-0.004070526920258999,488.248945164,0.5421659350395203,14.611678123474121,0.005696652922779322,13.753255844116211,2032128.0,1323,0.00911458395421505,0.07675382494926453,10336,1746172493.6612573,0.6427645087242126,1322
0.0605468787252903,1.0,-0.021532244980335236,490.91722229,0.536263108253479,14.611678123474121,0.005696652922779322,13.896485328674316,2044416.0,1331,0.0,0.10504863411188126,10400,1746172496.329582,0.6427645087242126,1330
0.068359375,1.0,0.01007404737174511,493.23351348,0.539084255695343,14.611678123474121,0.005696652922779322,12.562500953674316,2055168.0,1338,0.0,0.09540386497974396,10456,1746172498.6458592,0.6427645087242126,1337
0.0703125,1.0,0.02586003951728344,494.566593163,0.5263455510139465,14.611678123474121,0.005696652922779322,12.337240219116211,2061312.0,1342,0.0,0.09096196293830872,10488,1746172499.9789214,0.6427645087242126,1341
0.064453125,1.0,0.025300994515419006,495.586348745,0.561740517616272,14.611678123474121,0.005696652922779322,12.954427719116211,2065920.0,1345,0.009765625931322575,0.12220059335231781,10512,1746172500.998702,0.6427645087242126,1344
0.068359375,1.0,0.029786791652441025,496.580246562,0.5475912094116211,14.611678123474121,0.005696652922779322,12.754557609558105,2070528.0,1348,0.0,0.143102765083313,10536,1746172501.9926367,0.6427645087242126,1347
0.0631510466337204,1.0,0.037025634199380875,504.598875777,0.5429688692092896,14.611678123474121,0.005696652922779322,13.210938453674316,2107392.0,1372,0.0,0.08473032712936401,10728,1746172510.0111952,0.6427645087242126,1371
0.0598958358168602,1.0,0.03331400454044342,504.931266947,0.5189020037651062,14.611678123474121,0.005696652922779322,13.993490219116211,2108928.0,1373,0.0,0.08242779970169067,10736,1746172510.3436205,0.6427645087242126,1372
0.0625,1.0,0.018307942897081375,512.596742994,0.529513955116272,14.611678123474121,0.005696652922779322,13.750000953674316,2144256.0,1396,0.0,0.08270803838968277,10920,1746172518.0091062,0.6427645087242126,1395
0.0625,1.0,0.01727473922073841,512.928851574,0.533528745174408,14.611678123474121,0.005696652922779322,13.545573234558105,2145792.0,1397,0.0,0.07458070665597916,10928,1746172518.3412168,0.6427645087242126,1396
0.0625,1.0,0.020460549741983414,517.601005861,0.5494141578674316,14.611678123474121,0.005696652922779322,13.267579078674316,2167296.0,1411,0.0,0.07214595377445221,11040,1746172523.0133295,0.6427645087242126,1410
0.0625,1.0,-0.009736153297126293,520.908462957,0.5426867604255676,14.611678123474121,0.005696652922779322,13.599610328674316,2182656.0,1421,0.0,0.0753568559885025,11120,1746172526.3208299,0.6427645087242126,1420
0.0598958358168602,1.0,-0.005461886525154114,522.581152256,0.5466797947883606,14.611678123474121,0.005696652922779322,13.955079078674316,2190336.0,1426,0.00911458395421505,0.07930384576320648,11160,1746172527.9933684,0.6427645087242126,1425
0.0611979216337204,1.0,-0.003778559621423483,524.573950813,0.5514323711395264,14.611678123474121,0.005696652922779322,13.746094703674316,2199552.0,1432,0.008463541977107525,0.07452213764190674,11208,1746172529.9863083,0.6427645087242126,1431
0.064453125,1.0,-0.0034396001137793064,527.224594853,0.5412977933883667,14.611678123474121,0.005696652922779322,13.203125953674316,2211840.0,1440,0.0,0.07469438016414642,11272,1746172532.636846,0.6427645087242126,1439
0.0690104216337204,1.0,-0.006164466962218285,529.240143952,0.55266934633255,14.611678123474121,0.005696652922779322,12.535807609558105,2221056.0,1446,0.0,0.08043355494737625,11320,1746172534.6523032,0.6427645087242126,1445
0.0638020858168602,1.0,-0.0060191405937075615,529.569282663,0.5547527074813843,14.611678123474121,0.005696652922779322,13.056641578674316,2222592.0,1447,0.006510416977107525,0.0647270530462265,11328,1746172534.981653,0.6427645087242126,1446
0.0625,1.0,0.02425134927034378,534.890143225,0.5667752027511597,14.611678123474121,0.005696652922779322,13.175130844116211,2247168.0,1463,0.00911458395421505,0.10432453453540802,11456,1746172540.3024895,0.6427645087242126,1462
0.068359375,1.0,0.022730190306901932,542.194315056,0.5330078601837158,14.611678123474121,0.005696652922779322,12.643880844116211,2280960.0,1485,0.0,0.10832363367080688,11632,1746172547.6066575,0.6427645087242126,1484
0.0677083358168602,1.0,-0.007403316907584667,543.521839336,0.5574653744697571,14.611678123474121,0.005696652922779322,12.699870109558105,2287104.0,1489,0.008463541977107525,0.11563662439584732,11664,1746172548.934198,0.6427645087242126,1488
0.068359375,1.0,-0.03298918157815933,547.885284736,0.5424696803092957,14.611678123474121,0.005696652922779322,12.593099594116211,2307072.0,1502,0.0,0.09799045324325562,11768,1746172553.297492,0.6427645087242126,1501
0.06640625,1.0,-0.042295705527067184,553.522475865,0.560568630695343,14.611678123474121,0.005696652922779322,12.829427719116211,2333184.0,1519,0.0,0.10773410648107529,11904,1746172558.9346507,0.6427645087242126,1518
0.0657552108168602,1.0,-0.04492524638772011,556.864120649,0.5501736402511597,14.611678123474121,0.005696652922779322,12.867838859558105,2348544.0,1529,0.0,0.09225447475910187,11984,1746172562.2764952,0.6427645087242126,1528
0.0618489608168602,1.0,-0.03601212054491043,559.195200056,0.5355035662651062,14.611678123474121,0.005696652922779322,13.383463859558105,2359296.0,1536,0.0,0.09470807015895844,12040,1746172564.6075547,0.6427645087242126,1535
0.0651041716337204,1.0,-0.0341767817735672,560.211312169,0.5587674975395203,14.611678123474121,0.005696652922779322,12.875000953674316,2363904.0,1539,0.0,0.11094427108764648,12064,1746172565.623672,0.6427645087242126,1538
0.0638020858168602,1.0,-0.026912115514278412,562.230342045,0.5511502027511597,14.611678123474121,0.005696652922779322,13.183594703674316,2373120.0,1545,0.0078125,0.09282335638999939,12112,1746172567.64269,0.6427645087242126,1544
0.0651041716337204,1.0,-0.045933909714221954,576.204958225,0.5501736998558044,14.611678123474121,0.005696652922779322,13.126954078674316,2437632.0,1587,0.0,0.10633014887571335,12448,1746172581.617319,0.6427645087242126,1586
0.0618489608168602,1.0,-0.06797576695680618,584.167097039,0.5634549856185913,14.611678123474121,0.005696652922779322,13.363282203674316,2474496.0,1611,0.01302083395421505,0.0862811952829361,12640,1746172589.579471,0.6427645087242126,1610
0.0625,1.0,-0.06800565123558044,588.163707923,0.5540799498558044,14.611678123474121,0.005696652922779322,13.444010734558105,2492928.0,1623,0.0,0.07635749876499176,12736,1746172593.5760493,0.6427645087242126,1622
0.064453125,1.0,-0.07017570734024048,590.216262984,0.5530165433883667,15.125947952270508,0.009293225593864918,12.832032203674316,2502144.0,1629,0.010416666977107525,0.08741859346628189,12784,1746172595.6286108,0.6515612006187439,1628
0.0618489608168602,1.0,-0.06943278759717941,592.543189689,0.5648872256278992,15.125947952270508,0.009293225593864918,13.563802719116211,2512896.0,1636,0.0078125,0.09128080308437347,12840,1746172597.9555194,0.6515612006187439,1635
0.0651041716337204,1.0,-0.06698402762413025,592.897683473,0.5574436187744141,15.125947952270508,0.009293225593864918,13.003907203674316,2514432.0,1637,0.0,0.08703100681304932,12848,1746172598.3098323,0.6515612006187439,1636
0.068359375,1.0,-0.10648926347494125,606.204795121,0.544075608253479,15.125947952270508,0.009293225593864918,12.498047828674316,2575872.0,1677,0.0,0.13388237357139587,13168,1746172611.61716,0.6515612006187439,1676
0.0618489608168602,1.0,-0.12273971736431122,610.880742746,0.5296658873558044,15.125947952270508,0.009293225593864918,13.745443344116211,2597376.0,1691,0.0,0.21505090594291687,13280,1746172616.2929893,0.6515612006187439,1690
0.0690104216337204,1.0,-0.13020874559879303,611.5455318,0.5522570610046387,15.125947952270508,0.009293225593864918,12.431641578674316,2600448.0,1693,0.0,0.15858688950538635,13296,1746172616.9577913,0.6515612006187439,1692
0.06640625,1.0,-0.13904571533203125,613.227979553,0.5522786974906921,15.125947952270508,0.009293225593864918,12.983073234558105,2608128.0,1698,0.0078125,0.12773562967777252,13336,1746172618.640311,0.6515612006187439,1697
0.0559895858168602,1.0,-0.11518199741840363,622.917770327,0.5688151121139526,15.125947952270508,0.009293225593864918,13.860026359558105,2652672.0,1727,0.017578125,0.12257127463817596,13568,1746172628.3301263,0.6515612006187439,1726
0.0618489608168602,1.0,-0.10886655747890472,629.896694312,0.5553168654441833,15.125947952270508,0.009293225593864918,13.357422828674316,2684928.0,1748,0.009765625931322575,0.15999126434326172,13736,1746172635.309055,0.6515612006187439,1747
0.06640625,1.0,-0.12665310502052307,633.250102615,0.5417101979255676,15.125947952270508,0.009293225593864918,12.805990219116211,2700288.0,1758,0.0,0.1350618302822113,13816,1746172638.6624715,0.6515612006187439,1757
0.0625,1.0,-0.12115849554538727,634.908470932,0.5658203959465027,15.125947952270508,0.009293225593864918,13.700521469116211,2707968.0,1763,0.01106770895421505,0.12118407338857651,13856,1746172640.3208206,0.6515612006187439,1762
0.0625,1.0,-0.11342506110668182,636.899524423,0.5366537570953369,15.125947952270508,0.009293225593864918,13.283204078674316,2717184.0,1769,0.0,0.12464570254087448,13904,1746172642.3117554,0.6515612006187439,1768
0.0618489608168602,1.0,-0.1381809264421463,648.573247901,0.5485461354255676,15.125947952270508,0.009293225593864918,13.583985328674316,2770944.0,1804,0.0,0.1628197431564331,14184,1746172653.9856083,0.6515612006187439,1803
0.0651041716337204,1.0,-0.13079239428043365,657.900653806,0.5444878935813904,15.125947952270508,0.009293225593864918,13.055990219116211,2813952.0,1832,0.0,0.13914170861244202,14408,1746172663.3129895,0.6515612006187439,1831
0.0670572966337204,1.0,-0.13864563405513763,672.183806654,0.5667101740837097,15.125947952270508,0.009293225593864918,12.613282203674316,2880000.0,1875,0.008463541977107525,0.15611188113689423,14752,1746172677.5961552,0.6515612006187439,1874
