returned_episode_returns,qvals,env_step,returned_episode,returned_episode_lengths,test_returned_episode_lengths,loss,update_steps,_runtime,returned_won_episode,test_returned_episode,test_returned_episode_returns,_step,_timestamp,test_returned_won_episode,grad_steps
0.19357150793075562,0.5266594290733337,509952.0,0.015625,31.174480438232422,58.50383377075195,0.31088560819625854,332,173.1803252,0.0,1,0.6262224912643433,331,1746157584.1131365,0.00219058059155941,2408
0.30150601267814636,0.5396219491958618,540672.0,0.015625,31.936199188232422,58.50383377075195,0.23315834999084473,352,179.775661351,0.0,1,0.6262224912643433,351,1746157590.7085493,0.00219058059155941,2568
0.25348421931266785,0.5695405602455139,560640.0,0.015625,32.0234375,58.50383377075195,0.17722925543785095,365,184.076594985,0.0,1,0.6262224912643433,364,1746157595.0094233,0.00219058059155941,2672
0.2649878263473511,0.5634403228759766,568320.0,0.015625,31.783855438232422,58.50383377075195,0.1814429759979248,370,185.745865524,0.0,1,0.6262224912643433,369,1746157596.6785092,0.00219058059155941,2712
0.2222703993320465,0.557669460773468,577536.0,0.014322916977107525,31.212242126464844,58.50383377075195,0.2679884135723114,376,187.729562345,0.0,1,0.6262224912643433,375,1746157598.6623714,0.00219058059155941,2760
0.2670436501502991,0.5684364438056946,580608.0,0.015625,31.860679626464844,58.50383377075195,0.2674861252307892,378,188.407870014,0.0,1,0.6262224912643433,377,1746157599.340688,0.00219058059155941,2776
0.20471946895122528,0.5043386220932007,611328.0,0.015625,31.281251907348633,58.50383377075195,0.2269924283027649,398,195.002785115,0.0,1,0.6262224912643433,397,1746157605.9356225,0.00219058059155941,2936
0.13417629897594452,0.5162665843963623,614400.0,0.01953125186264515,29.51106834411621,58.50383377075195,0.31602996587753296,400,195.663231381,0.0,1,0.6262224912643433,399,1746157606.5960836,0.00219058059155941,2952
0.2510749101638794,0.6180286407470703,635904.0,0.015625,31.735679626464844,58.50383377075195,0.265176385641098,414,200.476959635,0.0,1,0.6262224912643433,413,1746157611.4098043,0.00219058059155941,3064
0.18219061195850372,0.5798863768577576,675840.0,0.015625,31.920574188232422,58.50383377075195,0.3271887004375458,440,209.10691598,0.0,1,0.6262224912643433,439,1746157620.0397105,0.00219058059155941,3272
0.07476199418306351,0.6453795433044434,724992.0,0.015625,31.404949188232422,58.50383377075195,0.13663464784622192,472,219.723569136,0.0,1,0.6262224912643433,471,1746157630.656393,0.00219058059155941,3528
0.0848769098520279,0.6083387136459351,738816.0,0.014322916977107525,32.294273376464844,58.50383377075195,0.15720127522945404,481,222.679428952,0.0,1,0.6262224912643433,480,1746157633.612285,0.00219058059155941,3600
0.09750869125127792,0.4336474537849426,809472.0,0.015625,31.654949188232422,58.50383377075195,0.2633560299873352,527,237.931117914,0.0,1,0.6262224912643433,526,1746157648.863735,0.00219058059155941,3968
0.0881650522351265,0.4630432426929474,815616.0,0.015625,30.664064407348633,58.50383377075195,0.23170816898345947,531,239.246392372,0.0,1,0.6262224912643433,530,1746157650.1792073,0.00219058059155941,4000
0.12195676565170288,0.35431525111198425,824832.0,0.01497395895421505,32.11588668823242,58.50383377075195,0.3250812888145447,537,241.217080038,0.0,1,0.6262224912643433,536,1746157652.1499503,0.00219058059155941,4048
0.1461891233921051,0.33917051553726196,835584.0,0.014322916977107525,30.933595657348633,58.50383377075195,0.21230077743530273,544,243.550528644,0.0,1,0.6262224912643433,543,1746157654.483219,0.00219058059155941,4104
0.04464079439640045,0.35098177194595337,840192.0,0.0240885429084301,23.833986282348633,58.50383377075195,0.2221956104040146,547,244.536134438,0.0,1,0.6262224912643433,546,1746157655.468975,0.00219058059155941,4128
0.08025049418210983,0.35882723331451416,860160.0,0.015625,30.587242126464844,58.50383377075195,0.1505529284477234,560,248.812038736,0.0,1,0.6262224912643433,559,1746157659.744828,0.00219058059155941,4232
0.07194802910089493,0.12225071340799332,975360.0,0.014322916977107525,31.686199188232422,58.50383377075195,0.1345420479774475,635,273.682617028,0.0,1,0.6262224912643433,634,1746157684.6153665,0.00219058059155941,4832
0.043463386595249176,0.08922470360994339,986112.0,0.01953125186264515,29.131511688232422,58.50383377075195,0.21893498301506042,642,275.986933613,0.0,1,0.6262224912643433,641,1746157686.9197652,0.00219058059155941,4888
0.14772695302963257,0.12589263916015625,1102848.0,0.01497395895421505,31.958335876464844,55.914344787597656,0.12078621238470078,718,301.225314829,0.0,1,0.07299012690782547,717,1746157712.1581695,0.0,5496
0.07836302369832993,0.12419002503156662,1105920.0,0.011718750931322575,31.579429626464844,55.914344787597656,0.1353597193956375,720,301.88357182,0.0,1,0.07299012690782547,719,1746157712.8164074,0.0,5512
0.11255040764808655,0.03694145753979683,1135104.0,0.015625,30.296876907348633,55.914344787597656,0.161093071103096,739,308.179361058,0.0,1,0.07299012690782547,738,1746157719.112183,0.0,5664
0.2519155740737915,0.02697066217660904,1141248.0,0.013671875931322575,32.333335876464844,55.914344787597656,0.1698034703731537,743,309.516865837,0.0,1,0.07299012690782547,742,1746157720.449575,0.0,5696
0.2505055069923401,-0.008785771206021309,1171968.0,0.01302083395421505,31.195314407348633,55.914344787597656,0.09210339188575745,763,316.124138681,0.0,1,0.07299012690782547,762,1746157727.0569885,0.0,5856
0.22623352706432343,0.012554578483104706,1176576.0,0.01497395895421505,31.385417938232422,55.914344787597656,0.13375388085842133,766,317.110221109,0.0,1,0.07299012690782547,765,1746157728.0430725,0.0,5880
0.2318069189786911,0.00764212803915143,1196544.0,0.014322916977107525,31.936199188232422,55.914344787597656,0.09229645133018494,779,321.420012254,0.0,1,0.07299012690782547,778,1746157732.3528032,0.0,5984
0.26761555671691895,0.028464023023843765,1224192.0,0.01302083395421505,32.19791793823242,55.914344787597656,0.09421971440315247,797,327.360437751,0.0,1,0.07299012690782547,796,1746157738.293241,0.0,6128
0.27016329765319824,0.04720926284790039,1233408.0,0.01302083395421505,31.665367126464844,55.914344787597656,0.06373321264982224,803,329.33043333,0.0,1,0.07299012690782547,802,1746157740.2632723,0.0,6176
0.33301249146461487,0.02054794877767563,1251840.0,0.011718750931322575,32.06901168823242,55.914344787597656,0.058861345052719116,815,333.296821029,0.0,1,0.07299012690782547,814,1746157744.2296205,0.0,6272
0.30969545245170593,0.05784284323453903,1276416.0,0.01106770895421505,31.832033157348633,55.914344787597656,0.061932820826768875,831,338.586500168,0.0,1,0.07299012690782547,830,1746157749.5188756,0.0,6400
0.27955424785614014,0.00627485103905201,1314816.0,0.012369791977107525,31.996095657348633,55.914344787597656,0.1398918628692627,856,346.899919648,0.0,1,0.07299012690782547,855,1746157757.832698,0.0,6600
0.33542144298553467,-0.009735815227031708,1328640.0,0.014322916977107525,32.208335876464844,55.914344787597656,0.04790487140417099,865,349.879492447,0.0,1,0.07299012690782547,864,1746157760.8122883,0.0,6672
0.30558887124061584,-0.0006877899868413806,1331712.0,0.012369791977107525,31.144533157348633,55.914344787597656,0.04917830973863602,867,350.56134551,0.0,1,0.07299012690782547,866,1746157761.4940104,0.0,6688
0.2770853042602539,0.015432959422469139,1354752.0,0.010416666977107525,28.257814407348633,55.914344787597656,0.061892442405223846,882,355.502281661,0.0,1,0.07299012690782547,881,1746157766.434992,0.0,6808
0.3292763829231262,0.018370062112808228,1377792.0,0.00911458395421505,30.540367126464844,55.914344787597656,0.058091774582862854,897,360.506861639,0.0,1,0.07299012690782547,896,1746157771.4396815,0.0,6928
0.2826455235481262,-0.0077108945697546005,1382400.0,0.013671875931322575,31.326824188232422,55.914344787597656,0.05678180605173111,900,361.495655679,0.0,1,0.07299012690782547,899,1746157772.4284744,0.0,6952
0.3405311107635498,-0.0135131124407053,1387008.0,0.012369791977107525,31.891929626464844,55.914344787597656,0.061350807547569275,903,362.485611787,0.0,1,0.07299012690782547,902,1746157773.4184313,0.0,6976
0.2816121578216553,-0.014171919785439968,1396224.0,0.012369791977107525,29.71224021911621,55.914344787597656,0.045406319200992584,909,364.496089323,0.0,1,0.07299012690782547,908,1746157775.4287992,0.0,7024
0.4071602523326874,-0.004664312582463026,1397760.0,0.00911458395421505,30.960939407348633,55.914344787597656,0.048125676810741425,910,364.825738179,0.0533854179084301,1,0.07299012690782547,909,1746157775.758568,0.0,7032
0.3410988748073578,-0.04109185189008713,1414656.0,0.01302083395421505,30.998699188232422,55.914344787597656,0.05589268356561661,921,368.454401271,0.0,1,0.07299012690782547,920,1746157779.387192,0.0,7120
0.31676140427589417,-0.02479293942451477,1417728.0,0.011718750931322575,31.386720657348633,55.914344787597656,0.043596282601356506,923,369.114315027,0.0,1,0.07299012690782547,922,1746157780.0470963,0.0,7136
0.3481903672218323,-0.027141448110342026,1420800.0,0.009765625931322575,30.080730438232422,55.914344787597656,0.03932379186153412,925,369.797291234,0.03515625,1,0.07299012690782547,924,1746157780.7297177,0.0,7152
0.2993707060813904,-0.020166397094726562,1428480.0,0.010416666977107525,31.131511688232422,55.914344787597656,0.042995817959308624,930,371.454606237,0.0,1,0.07299012690782547,929,1746157782.387393,0.0,7192
0.3107876181602478,-0.0019365554908290505,1505280.0,0.011718750931322575,31.286460876464844,60.54176712036133,0.03728196397423744,980,388.120538435,0.0,1,0.7045153379440308,979,1746157799.0533543,0.01193317398428917,7592
0.3312208354473114,0.011425922624766827,1512960.0,0.011718750931322575,30.644533157348633,60.54176712036133,0.038784462958574295,985,389.799779859,0.0,1,0.7045153379440308,984,1746157800.7325203,0.01193317398428917,7632
0.34902071952819824,0.007353391032665968,1520640.0,0.010416666977107525,31.463542938232422,60.54176712036133,0.03816647082567215,990,391.451693395,0.0,1,0.7045153379440308,989,1746157802.3845282,0.01193317398428917,7672
0.4001140594482422,0.03846948593854904,1534464.0,0.012369791977107525,31.451824188232422,60.54176712036133,0.034765731543302536,999,394.42180158,0.03515625,1,0.7045153379440308,998,1746157805.3546154,0.01193317398428917,7744
0.4118766188621521,0.014145206660032272,1540608.0,0.012369791977107525,31.855470657348633,60.54176712036133,0.034686848521232605,1003,395.777759384,0.0449218787252903,1,0.7045153379440308,1002,1746157806.710581,0.01193317398428917,7776
0.3301084637641907,0.04233251512050629,1577472.0,0.00911458395421505,30.819011688232422,60.54176712036133,0.04543271288275719,1027,403.727435091,0.0,1,0.7045153379440308,1026,1746157814.6601777,0.01193317398428917,7968
0.45099586248397827,-0.06116451323032379,1583616.0,0.008463541977107525,29.914064407348633,60.54176712036133,0.06176065281033516,1031,405.063717354,0.1022135466337204,1,0.7045153379440308,1030,1746157815.996353,0.01193317398428917,8000
0.4960273504257202,-0.04982633516192436,1585152.0,0.008463541977107525,30.401042938232422,60.54176712036133,0.054119788110256195,1032,405.397571554,0.1217447966337204,1,0.7045153379440308,1031,1746157816.3303988,0.01193317398428917,8008
0.46401768922805786,-0.046148668974637985,1588224.0,0.01106770895421505,31.901042938232422,60.54176712036133,0.055054083466529846,1034,406.055739787,0.0729166716337204,1,0.7045153379440308,1033,1746157816.9883792,0.01193317398428917,8024
0.49844926595687866,0.012535729445517063,1646592.0,0.011718750931322575,31.416667938232422,60.54176712036133,0.04117157682776451,1072,418.627251065,0.1093750074505806,1,0.7045153379440308,1071,1746157829.560047,0.01193317398428917,8328
0.4554198682308197,-0.02679765224456787,1675776.0,0.009765625931322575,31.846355438232422,60.54176712036133,0.09053249657154083,1091,424.921178306,0.0625,1,0.7045153379440308,1090,1746157835.8540173,0.01193317398428917,8480
0.4925382733345032,-0.02676866389811039,1701888.0,0.010416666977107525,31.244792938232422,60.54176712036133,0.06364169716835022,1108,430.589966373,0.1009114608168602,1,0.7045153379440308,1107,1746157841.522717,0.01193317398428917,8616
0.5306423306465149,-0.010956264100968838,1726464.0,0.012369791977107525,31.520835876464844,60.54176712036133,0.06163050979375839,1124,435.867973854,0.1295572966337204,1,0.7045153379440308,1123,1746157846.8007562,0.01193317398428917,8744
0.4654386043548584,-0.04686788469552994,1743360.0,0.009765625931322575,31.705730438232422,60.54176712036133,0.09195218980312347,1135,439.503221152,0.0833333358168602,1,0.7045153379440308,1134,1746157850.4360611,0.01193317398428917,8832
0.4593205749988556,-0.012991898693144321,1767936.0,0.008463541977107525,31.391929626464844,60.54176712036133,0.06269582360982895,1151,444.797578268,0.0807291716337204,1,0.7045153379440308,1150,1746157855.7299964,0.01193317398428917,8960
0.4291937053203583,-0.06421063840389252,1817088.0,0.0078125,28.725261688232422,60.54176712036133,0.07063424587249756,1183,455.404829397,0.1093750074505806,1,0.7045153379440308,1182,1746157866.3377006,0.01193317398428917,9216
0.5619699358940125,-0.05622408911585808,1830912.0,0.008463541977107525,30.835939407348633,60.54176712036133,0.08771662414073944,1192,458.374205629,0.1751302182674408,1,0.7045153379440308,1191,1746157869.3070023,0.01193317398428917,9288
0.5398663878440857,-0.07033880054950714,1835520.0,0.00911458395421505,31.563804626464844,60.54176712036133,0.07802169024944305,1195,459.372750902,0.1438802182674408,1,0.7045153379440308,1194,1746157870.3055286,0.01193317398428917,9312
0.40529483556747437,-0.04698498919606209,1853952.0,0.010416666977107525,31.571617126464844,60.54176712036133,0.08099031448364258,1207,463.354405196,0.0,1,0.7045153379440308,1206,1746157874.2872918,0.01193317398428917,9408
0.6750743389129639,-0.04174789786338806,1878528.0,0.00911458395421505,31.307292938232422,60.54176712036133,0.08350839465856552,1223,468.639312915,0.265625,1,0.7045153379440308,1222,1746157879.5721383,0.01193317398428917,9536
0.5499887466430664,-0.01039315015077591,1898496.0,0.01106770895421505,31.191408157348633,60.54176712036133,0.10306470841169357,1236,472.926290885,0.1601562649011612,1,0.7045153379440308,1235,1746157883.8591547,0.01193317398428917,9640
0.5653649568557739,-0.007197514176368713,1909248.0,0.009765625931322575,29.500001907348633,60.54176712036133,0.13420483469963074,1243,475.224885806,0.2044270932674408,1,0.7045153379440308,1242,1746157886.157748,0.01193317398428917,9696
0.5344454050064087,-0.025575686246156693,1923072.0,0.010416666977107525,31.562501907348633,60.54176712036133,0.08789950609207153,1252,478.197966775,0.1315104216337204,1,0.7045153379440308,1251,1746157889.13054,0.01193317398428917,9768
0.5776050090789795,0.017852922901511192,1955328.0,0.008463541977107525,29.37239646911621,60.54176712036133,0.10061059147119522,1273,485.164855174,0.2148437649011612,1,0.7045153379440308,1272,1746157896.0974686,0.01193317398428917,9936
0.6012150049209595,0.022974591702222824,1956864.0,0.00911458395421505,31.197917938232422,60.54176712036133,0.1285618394613266,1274,485.501601127,0.2102864682674408,1,0.7045153379440308,1273,1746157896.4341915,0.01193317398428917,9944
0.6125462055206299,0.027143223211169243,1964544.0,0.008463541977107525,30.02083396911621,60.54176712036133,0.1065797358751297,1279,487.20052737,0.2369791716337204,1,0.7045153379440308,1278,1746157898.1330488,0.01193317398428917,9984
0.5502721667289734,-0.051688823848962784,1984512.0,0.008463541977107525,29.164064407348633,60.54176712036133,0.12912309169769287,1292,491.478044033,0.2050781399011612,1,0.7045153379440308,1291,1746157902.4103897,0.01193317398428917,10088
0.6569940447807312,-0.03413684293627739,1996800.0,0.00911458395421505,31.346355438232422,73.60336303710938,0.12029843777418137,1300,494.201579902,0.2434895932674408,1,1.4773142337799072,1299,1746157905.1342413,0.5529412031173706,10152
0.4778614342212677,-0.07649645209312439,2006016.0,0.01106770895421505,30.39974021911621,73.60336303710938,0.12061946094036102,1306,496.176446877,0.1100260466337204,1,1.4773142337799072,1305,1746157907.109153,0.5529412031173706,10200
0.5031229257583618,-0.09093426913022995,2041344.0,0.008463541977107525,30.915367126464844,73.60336303710938,0.14658582210540771,1329,503.824584034,0.1067708358168602,1,1.4773142337799072,1328,1746157914.7572443,0.5529412031173706,10384
0.6417412757873535,-0.06331831216812134,2061312.0,0.0078125,32.01432418823242,73.60336303710938,0.15103214979171753,1342,508.115616375,0.2128906399011612,1,1.4773142337799072,1341,1746157919.047968,0.5529412031173706,10488
0.4264872968196869,-0.06742876768112183,2064384.0,0.01106770895421505,31.171876907348633,73.60336303710938,0.1505204439163208,1344,508.771977075,0.0520833358168602,1,1.4773142337799072,1343,1746157919.7046287,0.5529412031173706,10504
0.6485986709594727,-0.07665209472179413,2070528.0,0.009765625931322575,30.709636688232422,73.60336303710938,0.14404699206352234,1348,510.088942501,0.2369791716337204,1,1.4773142337799072,1347,1746157921.0214274,0.5529412031173706,10536
0.5240442752838135,-0.31742051243782043,2110464.0,0.011718750931322575,31.359376907348633,73.60336303710938,0.1712082028388977,1374,518.66198626,0.1223958432674408,1,1.4773142337799072,1373,1746157929.594618,0.5529412031173706,10744
0.6540156006813049,-0.235336035490036,2147328.0,0.008463541977107525,31.526042938232422,73.60336303710938,0.1529546082019806,1398,526.584345883,0.2363281399011612,1,1.4773142337799072,1397,1746157937.5170088,0.5529412031173706,10936
0.6280431151390076,-0.3182920813560486,2199552.0,0.0078125,29.68099021911621,73.60336303710938,0.1643725484609604,1432,537.809922563,0.2473958432674408,1,1.4773142337799072,1431,1746157948.7425807,0.5529412031173706,11208
0.6537067890167236,-0.3367428779602051,2214912.0,0.00911458395421505,30.609376907348633,73.60336303710938,0.1973508596420288,1442,541.096725405,0.2486979365348816,1,1.4773142337799072,1441,1746157952.0295687,0.5529412031173706,11288
0.5720334649085999,-0.2791827321052551,2254848.0,0.008463541977107525,29.885417938232422,73.60336303710938,0.22436124086380005,1468,549.687813226,0.1875000149011612,1,1.4773142337799072,1467,1746157960.6205497,0.5529412031173706,11496
0.5030490159988403,-0.28309160470962524,2271744.0,0.008463541977107525,31.865886688232422,73.60336303710938,0.16213665902614594,1479,553.359881916,0.0911458358168602,1,1.4773142337799072,1478,1746157964.2927344,0.5529412031173706,11584
0.49593585729599,-0.3137916028499603,2282496.0,0.0078125,30.742189407348633,73.60336303710938,0.16508948802947998,1486,555.660839187,0.1191406324505806,1,1.4773142337799072,1485,1746157966.5936887,0.5529412031173706,11640
0.6012508273124695,-0.23700031638145447,2296320.0,0.00911458395421505,32.040367126464844,73.60336303710938,0.18019545078277588,1495,558.653349412,0.1894531399011612,1,1.4773142337799072,1494,1746157969.5861795,0.5529412031173706,11712
0.709022045135498,-0.21418359875679016,2340864.0,0.008463541977107525,31.841148376464844,73.60336303710938,0.29325878620147705,1524,568.249669403,0.2630208432674408,1,1.4773142337799072,1523,1746157979.182472,0.5529412031173706,11944
0.6618560552597046,-0.186371847987175,2347008.0,0.008463541977107525,30.393230438232422,73.60336303710938,0.2391238957643509,1528,569.564231864,0.2701823115348816,1,1.4773142337799072,1527,1746157980.4970887,0.5529412031173706,11976
0.4067414104938507,-0.1342768669128418,2365440.0,0.0078125,29.054689407348633,73.60336303710938,0.24860304594039917,1540,573.533361491,0.0787760466337204,1,1.4773142337799072,1539,1746157984.4662116,0.5529412031173706,12072
0.6164825558662415,-0.14864522218704224,2366976.0,0.00911458395421505,29.250001907348633,73.60336303710938,0.26320451498031616,1541,573.861653525,0.2454427182674408,1,1.4773142337799072,1540,1746157984.7944758,0.5529412031173706,12080
0.6305639147758484,-0.23692354559898376,2370048.0,0.008463541977107525,29.890626907348633,73.60336303710938,0.29536160826683044,1543,574.518594603,0.2669270932674408,1,1.4773142337799072,1542,1746157985.4514358,0.5529412031173706,12096
0.6231799125671387,-0.25248005986213684,2373120.0,0.008463541977107525,29.986980438232422,73.60336303710938,0.2717117667198181,1545,575.175025243,0.2460937649011612,1,1.4773142337799072,1544,1746157986.1078722,0.5529412031173706,12112
0.49130821228027344,-0.26196718215942383,2420736.0,0.0078125,29.320314407348633,73.60336303710938,0.2964826822280884,1576,585.43618409,0.1536458432674408,1,1.4773142337799072,1575,1746157996.3690329,0.5529412031173706,12360
0.6882448792457581,-0.32186514139175415,2429952.0,0.008463541977107525,28.578126907348633,73.60336303710938,0.21922749280929565,1582,587.405665066,0.3229166865348816,1,1.4773142337799072,1581,1746157998.3385193,0.5529412031173706,12408
0.6422447562217712,-0.32923710346221924,2463744.0,0.0078125,30.963542938232422,73.60336303710938,0.2643283009529114,1604,594.686009126,0.2506510615348816,1,1.4773142337799072,1603,1746158005.618843,0.5529412031173706,12584
0.6777881383895874,-0.3452115058898926,2499072.0,0.0078125,29.437501907348633,75.49464416503906,0.2485029399394989,1627,602.361654429,0.3098958432674408,1,1.7198331356048584,1626,1746158013.294504,0.75,12768
0.5318124890327454,-0.37383976578712463,2503680.0,0.0078125,28.675783157348633,75.49464416503906,0.26193249225616455,1630,603.347110189,0.1933593899011612,1,1.7198331356048584,1629,1746158014.2799172,0.75,12792
0.706529974937439,-0.4035993814468384,2517504.0,0.0078125,30.402345657348633,75.49464416503906,0.35190004110336304,1639,606.326154957,0.3125000298023224,1,1.7198331356048584,1638,1746158017.258973,0.75,12864
0.516133725643158,-0.44434991478919983,2526720.0,0.008463541977107525,29.125001907348633,75.49464416503906,0.2559458911418915,1645,608.305384542,0.1777343899011612,1,1.7198331356048584,1644,1746158019.238209,0.75,12912
0.6270654797554016,-0.40728670358657837,2554368.0,0.0078125,29.04036521911621,75.49464416503906,0.3415100872516632,1663,614.234987767,0.2805989682674408,1,1.7198331356048584,1662,1746158025.167838,0.75,13056
0.632321834564209,-0.3626762628555298,2562048.0,0.0078125,29.425783157348633,75.49464416503906,0.3069358170032501,1668,615.878952584,0.2623698115348816,1,1.7198331356048584,1667,1746158026.8118181,0.75,13096
0.7450698018074036,-0.38474613428115845,2591232.0,0.00911458395421505,29.949220657348633,75.49464416503906,0.254176527261734,1687,622.154473738,0.3444010615348816,1,1.7198331356048584,1686,1746158033.08731,0.75,13248
0.7213491201400757,-0.3668127655982971,2601984.0,0.0078125,30.877605438232422,75.49464416503906,0.24128708243370056,1694,624.477331117,0.3177083432674408,1,1.7198331356048584,1693,1746158035.4100237,0.75,13304
0.4764035940170288,-0.3238506317138672,2611200.0,0.0078125,29.010417938232422,75.49464416503906,0.2556905150413513,1700,626.472321628,0.1295572966337204,1,1.7198331356048584,1699,1746158037.4051008,0.75,13352
0.6396263241767883,-0.352794349193573,2614272.0,0.009765625931322575,30.463542938232422,75.49464416503906,0.2822871208190918,1702,627.130219234,0.2402343899011612,1,1.7198331356048584,1701,1746158038.063064,0.75,13368
0.5976921319961548,-0.3591466248035431,2632704.0,0.0078125,28.670574188232422,75.49464416503906,0.2451697289943695,1714,631.109791969,0.2473958432674408,1,1.7198331356048584,1713,1746158042.0425074,0.75,13464
