test_returned_episode_lengths,_runtime,returned_episode_returns,returned_won_episode,returned_episode,grad_steps,returned_episode_lengths,test_returned_episode_returns,test_returned_episode,_timestamp,qvals,update_steps,env_step,test_returned_won_episode,loss,_step
20.292343139648438,1108.087705233,0.7288353443145752,0.0774739608168602,0.0481770858168602,18520,16.203125,1.1172808408737183,1.0,1746182178.753144,-1.7830768823623657,2346,3603456.0,0.26682135462760925,0.6050063371658325,2345
20.292343139648438,1113.107927048,0.8333926200866699,0.1380208432674408,0.0462239608168602,18608,16.76106834411621,1.1172808408737183,1.0,1746182183.773357,-1.706437587738037,2357,3620352.0,0.26682135462760925,0.6456314325332642,2356
20.292343139648438,1116.759311697,0.8317354917526245,0.1529947966337204,0.0462239608168602,18672,16.939453125,1.1172808408737183,1.0,1746182187.424758,-1.7683846950531006,2365,3632640.0,0.26682135462760925,0.6431793570518494,2364
20.292343139648438,1117.215453423,0.8255683183670044,0.1477864682674408,0.0468750037252903,18680,16.586589813232422,1.1172808408737183,1.0,1746182187.8809125,-1.792942762374878,2366,3634176.0,0.26682135462760925,0.6511920690536499,2365
20.292343139648438,1120.868053207,0.8002132177352905,0.1204427182674408,0.0468750037252903,18744,16.93880271911621,1.1172808408737183,1.0,1746182191.5334866,-1.8948643207550049,2374,3646464.0,0.26682135462760925,0.6967666745185852,2373
20.292343139648438,1125.428915398,0.7219935655593872,0.0820312574505806,0.0514322929084301,18824,15.762371063232422,1.1172808408737183,1.0,1746182196.0943696,-2.02982234954834,2384,3661824.0,0.26682135462760925,0.656927227973938,2383
20.292343139648438,1126.799117242,0.7314513921737671,0.0930989608168602,0.0501302108168602,18848,15.772787094116211,1.1172808408737183,1.0,1746182197.4645514,-2.0207300186157227,2387,3666432.0,0.26682135462760925,0.708146870136261,2386
20.292343139648438,1151.445972625,0.7066644430160522,0.0703125,0.0546875037252903,19280,14.796224594116211,1.1172808408737183,1.0,1746182222.1114285,-2.49849796295166,2441,3749376.0,0.26682135462760925,0.5690662860870361,2440
20.292343139648438,1161.027545809,0.7161933183670044,0.068359375,0.0481770858168602,19448,16.451824188232422,1.1172808408737183,1.0,1746182231.6929593,-2.6279892921447754,2462,3781632.0,0.26682135462760925,0.5997129678726196,2461
20.292343139648438,1171.980000002,0.6915128231048584,0.0358072929084301,0.0520833358168602,19640,15.299480438232422,1.1172808408737183,1.0,1746182242.6454499,-2.576441764831543,2486,3818496.0,0.26682135462760925,0.819011390209198,2485
20.292343139648438,1175.173184318,0.7032079696655273,0.0533854179084301,0.0533854179084301,19696,15.114583969116211,1.1172808408737183,1.0,1746182245.8386295,-2.6014771461486816,2493,3829248.0,0.26682135462760925,0.9374278783798218,2492
20.292343139648438,1177.910850752,0.6743491291999817,0.0410156287252903,0.0540364608168602,19744,14.816407203674316,1.1172808408737183,1.0,1746182248.5762944,-2.4447405338287354,2499,3838464.0,0.26682135462760925,0.9416184425354004,2498
20.292343139648438,1183.843844529,0.672135591506958,0.0305989608168602,0.0540364608168602,19848,14.966797828674316,1.1172808408737183,1.0,1746182254.5092874,-2.4894587993621826,2512,3858432.0,0.26682135462760925,1.0057730674743652,2511
20.292343139648438,1189.321292672,0.6965318322181702,0.0475260429084301,0.0520833358168602,19944,15.494141578674316,1.1172808408737183,1.0,1746182259.9867306,-2.4542016983032227,2524,3876864.0,0.26682135462760925,1.0121045112609863,2523
20.292343139648438,1194.797643102,0.6809897422790527,0.0325520858168602,0.0501302108168602,20040,15.981121063232422,1.1172808408737183,1.0,1746182265.4630883,-2.48109769821167,2536,3895296.0,0.26682135462760925,0.9864542484283447,2535
20.292343139648438,1195.260998377,0.7254972457885742,0.0761718824505806,0.0501302108168602,20048,16.07942771911621,1.1172808408737183,1.0,1746182265.9263394,-2.527099609375,2537,3896832.0,0.26682135462760925,1.0385525226593018,2536
20.292343139648438,1196.629660445,0.7558358311653137,0.0865885466337204,0.0527343787252903,20072,15.375000953674316,1.1172808408737183,1.0,1746182267.2950919,-2.603330135345459,2540,3901440.0,0.26682135462760925,1.009572148323059,2539
