returned_episode_lengths,returned_won_episode,update_steps,_step,test_returned_episode_returns,returned_episode,loss,test_returned_won_episode,grad_steps,test_returned_episode,_runtime,test_returned_episode_lengths,env_step,returned_episode_returns,qvals,_timestamp
29.46809959411621,0.4251302182674408,905,904,1.0491479635238647,0.01888020895421505,0.6374670267105103,0.2581580877304077,6992,1.0,349.738973136,39.4503288269043,1390080,1.042558193206787,0.7547364830970764,1747620744.0401125
26.00325584411621,0.3339844048023224,923,922,1.0491479635238647,0.0201822929084301,0.8513139486312866,0.2581580877304077,7136,1.0,355.596874467,39.4503288269043,1417728,0.9049243927001953,0.7527961730957031,1747620749.898288
25.87239646911621,0.4088541865348816,929,928,1.0491479635238647,0.01953125186264515,0.8056581020355225,0.2581580877304077,7184,1.0,357.545322904,39.4503288269043,1426944,1.004988193511963,0.7793171405792236,1747620751.8467975
28.93880271911621,0.4596354365348816,961,960,1.0491479635238647,0.0201822929084301,0.8544560670852661,0.2581580877304077,7440,1.0,367.948534276,39.4503288269043,1476096,1.1403756141662598,0.8274544477462769,1747620762.24996
27.371746063232422,0.4407552182674408,967,966,1.0491479635238647,0.02148437686264515,0.9016547799110413,0.2581580877304077,7488,1.0,369.885395109,39.4503288269043,1485312,1.1112921237945557,0.808296263217926,1747620764.186853
28.578777313232422,0.3730469048023224,971,970,1.0491479635238647,0.01888020895421505,0.8761122822761536,0.2581580877304077,7520,1.0,371.185154251,39.4503288269043,1491456,0.9558359384536743,0.8091003894805908,1747620765.4866385
29.16731834411621,0.4843750298023224,972,971,1.0491479635238647,0.01953125186264515,0.8543370962142944,0.2581580877304077,7528,1.0,371.507244708,39.4503288269043,1492992,1.139723539352417,0.7894769906997681,1747620765.808705
26.760417938232422,0.4055989682674408,977,976,1.5799975395202637,0.017578125,0.8866416215896606,0.644817054271698,7568,1.0,373.216578737,40.66387176513672,1500672,1.0081473588943481,0.789584755897522,1747620767.5179698
28.62044334411621,0.5013021230697632,997,996,1.5799975395202637,0.01888020895421505,0.8830716609954834,0.644817054271698,7728,1.0,379.762901739,40.66387176513672,1531392,1.1370527744293213,0.7857583165168762,1747620774.0643427
26.51497459411621,0.4934896230697632,1013,1012,1.5799975395202637,0.0221354179084301,0.9253056049346924,0.644817054271698,7856,1.0,384.970570022,40.66387176513672,1555968,1.1768293380737305,0.7560698986053467,1747620779.2719395
28.371095657348633,0.4042969048023224,1036,1035,1.5799975395202637,0.0182291679084301,0.8663715124130249,0.644817054271698,8040,1.0,392.474137918,40.66387176513672,1591296,1.010949969291687,0.761513888835907,1747620786.7755234
28.295574188232422,0.4433594048023224,1038,1037,1.5799975395202637,0.0182291679084301,0.7759655714035034,0.644817054271698,8056,1.0,393.122992416,40.66387176513672,1594368,1.0726170539855957,0.7347477078437805,1747620787.4244323
27.45247459411621,0.3177083432674408,1042,1041,1.5799975395202637,0.01888020895421505,1.0481312274932861,0.644817054271698,8088,1.0,394.413454835,40.66387176513672,1600512,0.8635798692703247,0.7306517362594604,1747620788.7148623
28.35677146911621,0.3782552182674408,1052,1051,1.5799975395202637,0.017578125,0.6976349353790283,0.644817054271698,8168,1.0,397.669511493,40.66387176513672,1615872,0.9374064207077026,0.7147347927093506,1747620791.9709744
27.664714813232422,0.3964844048023224,1057,1056,1.5799975395202637,0.017578125,0.7025824785232544,0.644817054271698,8208,1.0,399.282053354,40.66387176513672,1623552,0.9843913316726685,0.7377233505249023,1747620793.583472
28.76106834411621,0.4401041865348816,1059,1058,1.5799975395202637,0.017578125,0.6795430183410645,0.644817054271698,8224,1.0,399.928276207,40.66387176513672,1626624,1.0581142902374268,0.702962338924408,1747620794.2297382
28.46028709411621,0.5533854365348816,1078,1077,1.5799975395202637,0.01888020895421505,0.7181369066238403,0.644817054271698,8376,1.0,406.134240166,40.66387176513672,1655808,1.1907116174697876,0.7213936448097229,1747620800.4356084
28.483074188232422,0.3072916865348816,1080,1079,1.5799975395202637,0.01692708395421505,0.8837827444076538,0.644817054271698,8392,1.0,406.791621428,40.66387176513672,1658880,0.9175558090209961,0.7168135643005371,1747620801.093014
29.02864646911621,0.5188802480697632,1128,1127,1.5799975395202637,0.01953125186264515,0.7431231737136841,0.644817054271698,8776,1.0,422.467051492,40.66387176513672,1732608,1.184662938117981,0.6994916796684265,1747620816.7683096
28.30403709411621,0.533203125,1150,1149,1.5799975395202637,0.01888020895421505,0.6382307410240173,0.644817054271698,8952,1.0,429.646988447,40.66387176513672,1766400,1.184556007385254,0.7255192995071411,1747620823.9484353
26.004558563232422,0.4492187798023224,1156,1155,1.5799975395202637,0.01692708395421505,0.7386071085929871,0.644817054271698,9000,1.0,431.617323504,40.66387176513672,1775616,1.0036016702651978,0.7482061386108398,1747620825.9187472
27.485027313232422,0.4817708730697632,1169,1168,1.5799975395202637,0.01888020895421505,0.7174986600875854,0.644817054271698,9104,1.0,435.831489749,40.66387176513672,1795584,1.0955536365509033,0.7514806985855103,1747620830.1328664
27.074871063232422,0.4674479365348816,1210,1209,1.5799975395202637,0.01953125186264515,0.7028344869613647,0.644817054271698,9432,1.0,449.172126394,40.66387176513672,1858560,1.1026866436004639,0.7491312623023987,1747620843.4735918
27.472658157348633,0.4759114682674408,1212,1211,1.5799975395202637,0.01888020895421505,0.6615275144577026,0.644817054271698,9448,1.0,449.824216848,40.66387176513672,1861632,1.102882981300354,0.746417224407196,1747620844.1256132
26.08138084411621,0.5774739980697632,1220,1219,1.5799975395202637,0.0221354179084301,0.6168310046195984,0.644817054271698,9512,1.0,452.458553709,40.66387176513672,1873920,1.2335420846939087,0.7468980550765991,1747620846.7599638
28.255861282348633,0.4895833730697632,1231,1230,1.5799975395202637,0.0182291679084301,0.6060091257095337,0.644817054271698,9600,1.0,456.017943715,40.66387176513672,1890816,1.0811388492584229,0.7728407382965088,1747620850.3193886
28.678386688232422,0.4798177480697632,1241,1240,1.5799975395202637,0.01692708395421505,0.6893186569213867,0.644817054271698,9680,1.0,459.278741562,40.66387176513672,1906176,1.0904600620269775,0.7634254693984985,1747620853.5801594
27.11263084411621,0.5703125,1244,1243,1.5799975395202637,0.02083333395421505,0.5594888925552368,0.644817054271698,9704,1.0,460.247095725,40.66387176513672,1910784,1.2436425685882568,0.7412750720977783,1747620854.5485592
27.26302146911621,0.4479166865348816,1253,1252,1.5799975395202637,0.0201822929084301,0.5982174873352051,0.644817054271698,9776,1.0,463.172625734,40.66387176513672,1924608,1.0761563777923584,0.7543967962265015,1747620857.473987
27.764324188232422,0.5872396230697632,1266,1265,1.5799975395202637,0.01888020895421505,0.5842057466506958,0.644817054271698,9880,1.0,467.409528174,40.66387176513672,1944576,1.2566463947296143,0.728502631187439,1747620861.710955
28.174480438232422,0.4348958432674408,1281,1280,1.5799975395202637,0.0182291679084301,0.6233272552490234,0.644817054271698,10000,1.0,472.2901908,40.66387176513672,1967616,1.03251314163208,0.7564499378204346,1747620866.5916073
27.934246063232422,0.4082031548023224,1288,1287,1.5799975395202637,0.01953125186264515,0.876372754573822,0.644817054271698,10056,1.0,474.601508217,40.66387176513672,1978368,1.0131525993347168,0.794039785861969,1747620868.902894
29.462892532348633,0.3144531548023224,1298,1297,1.5799975395202637,0.0162760429084301,0.6658058166503906,0.644817054271698,10136,1.0,477.83984809,40.66387176513672,1993728,0.8684789538383484,0.7912126779556274,1747620872.1413093
29.049480438232422,0.5631510615348816,1314,1313,1.7472338676452637,0.0182291679084301,0.6729552745819092,0.7833065986633301,10264,1.0,483.122801463,42.4719123840332,2018304,1.1953957080841064,0.7772297859191895,1747620877.4242847
29.67122459411621,0.5227864980697632,1349,1348,1.7472338676452637,0.017578125,0.6060307621955872,0.7833065986633301,10544,1.0,494.487423144,42.4719123840332,2072064,1.2032018899917603,0.786626935005188,1747620888.788864
27.81575584411621,0.5416666865348816,1360,1359,1.7472338676452637,0.01692708395421505,0.5396110415458679,0.7833065986633301,10632,1.0,498.084182167,42.4719123840332,2088960,1.1378790140151978,0.8190575838088989,1747620892.3853877
28.377605438232422,0.4303385615348816,1370,1369,1.7472338676452637,0.01888020895421505,0.5314477682113647,0.7833065986633301,10712,1.0,501.357542184,42.4719123840332,2104320,1.0328803062438965,0.8027688264846802,1747620895.6589553
28.977214813232422,0.3964844048023224,1377,1376,1.7472338676452637,0.017578125,0.49968770146369934,0.7833065986633301,10768,1.0,503.62462376,42.4719123840332,2115072,0.9984058737754822,0.8248510360717773,1747620897.9260757
29.65559959411621,0.3867187798023224,1379,1378,1.7472338676452637,0.015625,0.5860370397567749,0.7833065986633301,10784,1.0,504.274173621,42.4719123840332,2118144,0.9818540811538696,0.8064056634902954,1747620898.5756154
28.69270896911621,0.4010416865348816,1381,1380,1.7472338676452637,0.01497395895421505,0.7162213325500488,0.7833065986633301,10800,1.0,504.92604804,42.4719123840332,2121216,1.018918514251709,0.8207826614379883,1747620899.2273326
26.901042938232422,0.4576823115348816,1389,1388,1.7472338676452637,0.01692708395421505,0.5177223682403564,0.7833065986633301,10864,1.0,507.533681038,42.4719123840332,2133504,1.0539984703063965,0.807861328125,1747620901.8350875
28.90364646911621,0.5423177480697632,1395,1394,1.7472338676452637,0.0182291679084301,0.4949861764907837,0.7833065986633301,10912,1.0,509.475546462,42.4719123840332,2142720,1.1780810356140137,0.803608775138855,1747620903.7770038
28.562501907348633,0.6328125596046448,1398,1397,1.7472338676452637,0.01888020895421505,0.49781158566474915,0.7833065986633301,10936,1.0,510.447366513,42.4719123840332,2147328,1.3316208124160767,0.8112233877182007,1747620904.7486627
28.537761688232422,0.2070312649011612,1402,1401,1.7472338676452637,0.01497395895421505,0.9496536254882812,0.7833065986633301,10968,1.0,511.772494971,42.4719123840332,2153472,0.7036008834838867,0.8548950552940369,1747620906.0738833
25.71809959411621,0.5045573115348816,1406,1405,1.7472338676452637,0.02148437686264515,0.5517591834068298,0.7833065986633301,11000,1.0,513.062920391,42.4719123840332,2159616,1.188769817352295,0.836189866065979,1747620907.364397
29.205730438232422,0.3763020932674408,1424,1423,1.7472338676452637,0.0162760429084301,0.5544054508209229,0.7833065986633301,11144,1.0,518.908629479,42.4719123840332,2187264,0.9802581071853638,0.8290206789970398,1747620913.2100604
27.930339813232422,0.517578125,1433,1432,1.7472338676452637,0.01888020895421505,0.7085608839988708,0.7833065986633301,11216,1.0,521.824728798,42.4719123840332,2201088,1.1637059450149536,0.8571500778198242,1747620916.1261399
28.51692771911621,0.5130208730697632,1443,1442,1.7472338676452637,0.0182291679084301,0.5588089227676392,0.7833065986633301,11296,1.0,525.117100477,42.4719123840332,2216448,1.10359525680542,0.8448957204818726,1747620919.4185023
28.428386688232422,0.4837239980697632,1456,1455,1.7472338676452637,0.0162760429084301,0.543228805065155,0.7833065986633301,11400,1.0,529.325276783,42.4719123840332,2236416,1.0951380729675293,0.849260687828064,1747620923.626691
28.70638084411621,0.4830729365348816,1481,1480,1.7472338676452637,0.01888020895421505,0.569098949432373,0.7833065986633301,11600,1.0,537.476948879,42.4719123840332,2274816,1.1606576442718506,0.8430377244949341,1747620931.7783916
28.297527313232422,0.5130208730697632,1489,1488,1.7472338676452637,0.0162760429084301,0.8686293363571167,0.7833065986633301,11664,1.0,540.068465554,42.4719123840332,2287104,1.1364320516586304,0.8644429445266724,1747620934.3699336
29.986330032348633,0.3294270932674408,1516,1515,1.7472338676452637,0.015625,0.5146534442901611,0.7833065986633301,11880,1.0,548.877338415,42.4719123840332,2328576,0.9220722317695618,0.8991804718971252,1747620943.178485
29.217449188232422,0.513671875,1521,1520,1.7472338676452637,0.0162760429084301,0.44367754459381104,0.7833065986633301,11920,1.0,550.513710581,42.4719123840332,2336256,1.1260221004486084,0.8914889097213745,1747620944.8152
28.72981834411621,0.509765625,1531,1530,1.7472338676452637,0.0182291679084301,0.7228095531463623,0.7833065986633301,12000,1.0,553.74084064,42.4719123840332,2351616,1.1697916984558105,0.8777034878730774,1747620948.0422928
29.50325584411621,0.6608073115348816,1535,1534,1.7472338676452637,0.0182291679084301,0.47065848112106323,0.7833065986633301,12032,1.0,555.065755929,42.4719123840332,2357760,1.332893967628479,0.8717210292816162,1747620949.3669956
28.605470657348633,0.5839844346046448,1552,1551,1.7472338676452637,0.0182291679084301,0.46677932143211365,0.7833065986633301,12168,1.0,560.604711797,42.4719123840332,2383872,1.2200819253921509,0.8837411403656006,1747620954.9061913
28.455730438232422,0.529296875,1567,1566,1.7472338676452637,0.017578125,0.4239802360534668,0.7833065986633301,12288,1.0,565.514186017,42.4719123840332,2406912,1.1671680212020874,0.885917067527771,1747620959.8156343
29.244142532348633,0.548828125,1569,1568,1.7472338676452637,0.017578125,0.40327584743499756,0.7833065986633301,12304,1.0,566.163778237,42.4719123840332,2409984,1.2028309106826782,0.8889414072036743,1747620960.4652035
29.660158157348633,0.4218750298023224,1575,1574,1.7472338676452637,0.0182291679084301,0.4635304808616638,0.7833065986633301,12352,1.0,568.109705055,42.4719123840332,2419200,1.0246027708053589,0.905432939529419,1747620962.411156
28.500652313232422,0.5462239980697632,1577,1576,1.7472338676452637,0.0182291679084301,0.4229229986667633,0.7833065986633301,12368,1.0,568.753657582,42.4719123840332,2422272,1.1714081764221191,0.9147214293479919,1747620963.055091
28.881511688232422,0.5123698115348816,1612,1611,1.7472338676452637,0.01497395895421505,0.3892350494861603,0.7833065986633301,12648,1.0,580.129280497,42.4719123840332,2476032,1.12952721118927,0.8813260793685913,1747620974.4307442
28.64583396911621,0.4557291865348816,1623,1622,1.7472338676452637,0.0182291679084301,0.4151262044906616,0.7833065986633301,12736,1.0,583.720237924,42.4719123840332,2492928,1.086482048034668,0.8862450122833252,1747620978.021642
26.18880271911621,0.5052083730697632,1624,1623,1.7472338676452637,0.01888020895421505,0.624886155128479,0.7833065986633301,12744,1.0,584.042215835,42.4719123840332,2494464,1.1055082082748413,0.9236938953399658,1747620978.3435907
27.567058563232422,0.3248698115348816,1638,1637,1.794301986694336,0.0182291679084301,0.3712218105792999,0.8225935101509094,12856,1.0,588.675789646,42.21877670288086,2515968,0.904688835144043,0.8883684277534485,1747620982.977198
29.849611282348633,0.6464844346046448,1641,1640,1.794301986694336,0.0182291679084301,0.4096202552318573,0.8225935101509094,12880,1.0,589.649997063,42.21877670288086,2520576,1.3425519466400146,0.8991290926933289,1747620983.9514325
29.05208396911621,0.5572916865348816,1643,1642,1.794301986694336,0.01692708395421505,0.37717539072036743,0.8225935101509094,12896,1.0,590.299453278,42.21877670288086,2523648,1.1942131519317627,0.901577353477478,1747620984.6009016
27.746095657348633,0.5963541865348816,1652,1651,1.794301986694336,0.0201822929084301,0.33194872736930847,0.8225935101509094,12968,1.0,593.25688267,42.21877670288086,2537472,1.2690752744674683,0.9261383414268494,1747620987.558109
27.029298782348633,0.5625,1662,1661,1.794301986694336,0.01953125186264515,0.351609468460083,0.8225935101509094,13048,1.0,596.497295591,42.21877670288086,2552832,1.2220696210861206,0.9116913080215454,1747620990.7987337
27.658855438232422,0.4042969048023224,1707,1706,1.794301986694336,0.0182291679084301,0.47361811995506287,0.8225935101509094,13408,1.0,611.148325881,42.21877670288086,2621952,0.9764930605888367,0.9372329711914062,1747621005.4497387
29.724611282348633,0.4973958730697632,1710,1709,1.794301986694336,0.0182291679084301,0.42503470182418823,0.8225935101509094,13432,1.0,612.117197073,42.21877670288086,2626560,1.1327338218688965,0.9341955184936523,1747621006.4186387
29.01497459411621,0.5501302480697632,1711,1710,1.794301986694336,0.0162760429084301,0.37049806118011475,0.8225935101509094,13440,1.0,612.439178942,42.21877670288086,2628096,1.1849970817565918,0.9392073154449463,1747621006.740625
