returned_won_episode,test_returned_episode_returns,returned_episode,update_steps,returned_episode_returns,grad_steps,test_returned_won_episode,env_step,test_returned_episode,loss,qvals,test_returned_episode_lengths,_timestamp,_step,returned_episode_lengths,_runtime
0.0,0.7092462182044983,0.01497395895421505,457,0.1532086730003357,3408,0.005167958792299032,701952.0,1.0,0.7591811418533325,0.5064884424209595,63.29716110229492,1746155416.7898748,456,31.7890625,238.090815793
0.0,0.7092462182044983,0.013671875,470,0.13548922538757324,3512,0.005167958792299032,721920.0,1.0,0.7586615085601807,0.5371803045272827,63.29716110229492,1746155422.008242,469,31.779949188232422,243.309280169
0.0,0.7092462182044983,0.01302083395421505,480,0.173390731215477,3592,0.005167958792299032,737280.0,1.0,0.46093639731407166,0.5023924112319946,63.29716110229492,1746155426.002841,479,32.231773376464844,247.303767149
0.0,0.7092462182044983,0.01171875,484,0.21579569578170776,3624,0.005167958792299032,743424.0,1.0,0.25904107093811035,0.49191179871559143,63.29716110229492,1746155427.6237276,483,32.08984375,248.925110821
0.0,0.7092462182044983,0.013671875,493,0.14560285210609436,3696,0.005167958792299032,757248.0,1.0,0.376335084438324,0.5256982445716858,63.29716110229492,1746155431.2638693,492,32.33203125,252.564766113
0.0,0.7092462182044983,0.012369791977107525,502,0.1357131004333496,3768,0.005167958792299032,771072.0,1.0,0.2235976606607437,0.5243498086929321,63.29716110229492,1746155434.8624034,501,31.483074188232422,256.163372453
0.0,0.7092462182044983,0.014322916977107525,539,0.10456328839063644,4064,0.005167958792299032,827904.0,1.0,0.19153288006782532,0.44779840111732483,63.29716110229492,1746155449.7676966,538,31.5546875,271.068603935
0.0,0.7092462182044983,0.014322916977107525,547,0.13259825110435486,4128,0.005167958792299032,840192.0,1.0,0.2869036793708801,0.4546973407268524,63.29716110229492,1746155452.973448,546,32.1796875,274.274642205
0.0,0.7092462182044983,0.013671875,551,0.11735924333333969,4160,0.005167958792299032,846336.0,1.0,0.3025931715965271,0.4612433612346649,63.29716110229492,1746155454.5923545,550,32.17057418823242,275.893401205
0.0,0.7092462182044983,0.01497395895421505,586,0.09944524616003036,4440,0.005167958792299032,900096.0,1.0,0.6393295526504517,0.4704880118370056,63.29716110229492,1746155468.7241893,585,31.92708396911621,290.025138454
0.0,0.7092462182044983,0.01497395895421505,604,0.10231608152389526,4584,0.005167958792299032,927744.0,1.0,0.3877003788948059,0.38837602734565735,63.29716110229492,1746155475.9385304,603,32.10807418823242,297.239438843
0.0,0.7092462182044983,0.014322916977107525,610,0.10078097879886627,4632,0.005167958792299032,936960.0,1.0,0.3531450927257538,0.3774724006652832,63.29716110229492,1746155478.334986,609,32.266929626464844,299.63584813
0.0,0.7092462182044983,0.015625,612,0.06249654293060303,4648,0.005167958792299032,940032.0,1.0,0.3054969608783722,0.3898862600326538,63.29716110229492,1746155479.1432097,611,30.69661521911621,300.444295898
0.0,0.7092462182044983,0.01497395895421505,613,0.1036011278629303,4656,0.005167958792299032,941568.0,1.0,0.3535369038581848,0.36413779854774475,63.29716110229492,1746155479.5490363,612,32.255210876464844,300.849965779
0.0,0.7092462182044983,0.014322916977107525,637,0.09288933873176575,4848,0.005167958792299032,978432.0,1.0,0.24234846234321594,0.35134032368659973,63.29716110229492,1746155489.1940818,636,31.80859375,310.495030677
0.0,0.11651615053415298,0.01497395895421505,657,0.03518487140536308,5008,0.0,1009152.0,0.9999998807907104,0.3510463535785675,0.2811928987503052,56.28209686279297,1746155497.2967842,656,31.88411521911621,318.597724404
0.0,0.11651615053415298,0.01497395895421505,667,0.0785851702094078,5088,0.0,1024512.0,0.9999998807907104,0.5782055854797363,0.2582900822162628,56.28209686279297,1746155501.3609207,666,30.572917938232422,322.661820947
0.0,0.11651615053415298,0.01692708395421505,688,0.0992128774523735,5256,0.0,1056768.0,0.9999998807907104,0.4031895399093628,0.2797369658946991,56.28209686279297,1746155509.7946482,687,29.224609375,331.095543851
0.0,0.11651615053415298,0.015625,695,0.09708271920681,5312,0.0,1067520.0,0.9999998807907104,0.3443855345249176,0.25632816553115845,56.28209686279297,1746155512.626695,694,29.875,333.927629628
0.0,0.11651615053415298,0.013671875,699,0.161020427942276,5344,0.0,1073664.0,0.9999998807907104,0.35291528701782227,0.28512659668922424,56.28209686279297,1746155514.257754,698,32.055992126464844,335.55885968
0.0,0.11651615053415298,0.015625,705,0.16372627019882202,5392,0.0,1082880.0,0.9999998807907104,0.3133934736251831,0.28067272901535034,56.28209686279297,1746155516.6554892,704,32.016929626464844,337.956398054
0.0,0.11651615053415298,0.015625,713,0.14211377501487732,5456,0.0,1095168.0,0.9999998807907104,0.3013181686401367,0.2905569076538086,56.28209686279297,1746155519.863089,712,31.858074188232422,341.164043838
0.0,0.11651615053415298,0.01497395895421505,720,0.14998340606689453,5512,0.0,1105920.0,0.9999998807907104,0.2821972370147705,0.2752249538898468,56.28209686279297,1746155522.6850965,719,31.03125,343.985961801
0.0,0.11651615053415298,0.01497395895421505,727,0.18823084235191345,5568,0.0,1116672.0,0.9999998807907104,0.29274681210517883,0.2775868773460388,56.28209686279297,1746155525.490702,726,31.70052146911621,346.79165407200003
0.0,0.11651615053415298,0.015625,730,0.1770281046628952,5592,0.0,1121280.0,0.9999998807907104,0.2813992202281952,0.2636115849018097,56.28209686279297,1746155526.7149723,729,31.623699188232422,348.016184614
0.0,0.11651615053415298,0.01302083395421505,738,0.15487712621688843,5656,0.0,1133568.0,0.9999998807907104,0.3037868142127991,0.30196383595466614,56.28209686279297,1746155529.924882,737,31.76692771911621,351.225806844
0.0,0.11651615053415298,0.015625,747,0.15875697135925293,5728,0.0,1147392.0,0.9999998807907104,0.24644029140472412,0.273470014333725,56.28209686279297,1746155533.5587995,746,29.762371063232422,354.859731487
0.0,0.11651615053415298,0.015625,787,0.2004600614309311,6048,0.0,1208832.0,0.9999998807907104,0.20933018624782562,0.24915547668933868,56.28209686279297,1746155549.6561143,786,31.709636688232422,370.95704824
0.0,0.11651615053415298,0.013671875,799,0.20333890616893768,6144,0.0,1227264.0,0.9999998807907104,0.2710350751876831,0.19192957878112793,56.28209686279297,1746155554.4831116,798,32.33073043823242,375.784008316
0.0,0.11651615053415298,0.012369791977107525,820,0.21897421777248383,6312,0.0,1259520.0,0.9999998807907104,0.1406501680612564,0.18294420838356018,56.28209686279297,1746155562.9510553,819,32.26432418823242,384.252008186
0.0,0.11651615053415298,0.014322916977107525,830,0.2197301834821701,6392,0.0,1274880.0,0.9999998807907104,0.13275714218616486,0.21509087085723877,56.28209686279297,1746155566.9946413,829,32.430992126464844,388.295630742
0.0,0.11651615053415298,0.01171875,849,0.19597581028938293,6544,0.0,1304064.0,0.9999998807907104,0.19236761331558228,0.1991412341594696,56.28209686279297,1746155574.7117207,848,32.1484375,396.012975565
0.0,0.11651615053415298,0.01497395895421505,885,0.21879804134368896,6832,0.0,1359360.0,0.9999998807907104,0.13419663906097412,0.19716031849384308,56.28209686279297,1746155589.177572,884,32.399742126464844,410.478784541
0.0,0.11651615053415298,0.014322916977107525,905,0.24570292234420776,6992,0.0,1390080.0,0.9999998807907104,0.05620599538087845,0.16338786482810974,56.28209686279297,1746155597.2641485,904,32.345054626464844,418.565256435
0.0,0.11651615053415298,0.01302083395421505,923,0.19753533601760864,7136,0.0,1417728.0,0.9999998807907104,0.052768535912036896,0.1732584834098816,56.28209686279297,1746155604.5300243,922,32.00260543823242,425.830920234
0.0,0.11651615053415298,0.015625,929,0.2385130524635315,7184,0.0,1426944.0,0.9999998807907104,0.05213956534862518,0.18321889638900757,56.28209686279297,1746155606.9631357,928,32.33073043823242,428.264022708
0.0,0.11651615053415298,0.012369791977107525,961,0.224064439535141,7440,0.0,1476096.0,0.9999998807907104,0.04034106433391571,0.18425655364990234,56.28209686279297,1746155619.8369877,960,31.354167938232422,441.138023628
0.0,0.11651615053415298,0.01497395895421505,967,0.2119676172733307,7488,0.0,1485312.0,0.9999998807907104,0.047350797802209854,0.18034742772579193,56.28209686279297,1746155622.2675354,966,31.59895896911621,443.56863448
0.0,0.11651615053415298,0.013671875,971,0.23779496550559998,7520,0.0,1491456.0,0.9999998807907104,0.04521437734365463,0.19174033403396606,56.28209686279297,1746155623.9008522,970,32.321617126464844,445.201795616
0.0,0.11651615053415298,0.01497395895421505,972,0.2108301967382431,7528,0.0,1492992.0,0.9999998807907104,0.038457151502370834,0.1707988679409027,56.28209686279297,1746155624.2984183,971,32.196617126464844,445.599377516
0.0,0.40086689591407776,0.015625,977,0.23376838862895966,7568,0.0,1500672.0,1.0,0.03218650072813034,0.17442360520362854,61.058448791503906,1746155626.3933375,976,32.3046875,447.694462968
0.0,0.40086689591407776,0.014322916977107525,997,0.21394726634025574,7728,0.0,1531392.0,1.0,0.040189117193222046,0.16247648000717163,61.058448791503906,1746155634.413114,996,32.19401168823242,455.714123777
0.0,0.40086689591407776,0.013671875,1013,0.2508291006088257,7856,0.0,1555968.0,1.0,0.030773654580116272,0.1675529181957245,61.058448791503906,1746155640.935367,1012,32.17057418823242,462.236315431
0.0,0.40086689591407776,0.012369791977107525,1036,0.2862315773963928,8040,0.0,1591296.0,1.0,0.03505486994981766,0.1667575240135193,61.058448791503906,1746155650.1584973,1035,32.08854293823242,471.459376257
0.0,0.40086689591407776,0.012369791977107525,1038,0.2967214584350586,8056,0.0,1594368.0,1.0,0.03612813353538513,0.1648831069469452,61.058448791503906,1746155650.9585173,1037,32.098960876464844,472.25988521
0.0,0.40086689591407776,0.013671875,1042,0.259158730506897,8088,0.0,1600512.0,1.0,0.03541938215494156,0.16115227341651917,61.058448791503906,1746155652.5936918,1041,31.24349021911621,473.894647027
0.0,0.40086689591407776,0.014322916977107525,1052,0.29454195499420166,8168,0.0,1615872.0,1.0,0.03182366490364075,0.15384159982204437,61.058448791503906,1746155656.5955374,1051,31.971355438232422,477.896575615
0.0,0.40086689591407776,0.01302083395421505,1057,0.3066127896308899,8208,0.0,1623552.0,1.0,0.027827292680740356,0.16313186287879944,61.058448791503906,1746155658.633024,1056,32.05078125,479.934133341
0.0,0.40086689591407776,0.014322916977107525,1059,0.31578680872917175,8224,0.0,1626624.0,1.0,0.024945104494690895,0.16293635964393616,61.058448791503906,1746155659.4393482,1058,32.06640625,480.740259796
0.0,0.40086689591407776,0.013671875,1078,0.3295583128929138,8376,0.0,1655808.0,1.0,0.02552587352693081,0.1552269160747528,61.058448791503906,1746155667.0508945,1077,31.154949188232422,488.351819606
0.0,0.40086689591407776,0.01497395895421505,1080,0.3052935004234314,8392,0.0,1658880.0,1.0,0.02532382681965828,0.17624707520008087,61.058448791503906,1746155667.8510208,1079,31.37890625,489.151928529
0.0,0.40086689591407776,0.01106770895421505,1128,0.3773348927497864,8776,0.0,1732608.0,1.0,0.022406090050935745,0.21151208877563477,61.058448791503906,1746155687.1562033,1127,32.24609375,508.457240885
0.0325520858168602,0.40086689591407776,0.010416666977107525,1150,0.41037988662719727,8952,0.0,1766400.0,1.0,0.025296591222286224,0.18466150760650635,61.058448791503906,1746155695.9996247,1149,32.11588668823242,517.300517909
0.0,0.40086689591407776,0.012369791977107525,1156,0.3668295741081238,9000,0.0,1775616.0,1.0,0.023868635296821594,0.18530330061912537,61.058448791503906,1746155698.4025798,1155,32.00390625,519.703591768
0.095703125,0.40086689591407776,0.008463541977107525,1169,0.4683062434196472,9104,0.0,1795584.0,1.0,0.029127705842256546,0.14301440119743347,61.058448791503906,1746155703.6301584,1168,31.5859375,524.931073268
0.0885416716337204,0.40086689591407776,0.010416666977107525,1210,0.4542384743690491,9432,0.0,1858560.0,1.0,0.027469612658023834,0.11566974222660065,61.058448791503906,1746155720.1929915,1209,31.3828125,541.493879179
0.0,0.40086689591407776,0.009765625,1212,0.34905704855918884,9448,0.0,1861632.0,1.0,0.026669472455978394,0.1074335128068924,61.058448791503906,1746155720.9921033,1211,31.248699188232422,542.292981205
0.0377604179084301,0.40086689591407776,0.010416666977107525,1220,0.39239633083343506,9512,0.0,1873920.0,1.0,0.021741239354014397,0.10110846906900406,61.058448791503906,1746155724.2002714,1219,31.994792938232422,545.501290889
0.0,0.40086689591407776,0.01302083395421505,1231,0.3204137980937958,9600,0.0,1890816.0,1.0,0.039476487785577774,0.006836784537881613,61.058448791503906,1746155728.6618066,1230,32.341148376464844,549.962716713
0.033203125,0.40086689591407776,0.012369791977107525,1241,0.41263246536254883,9680,0.0,1906176.0,1.0,0.020011765882372856,0.01289825327694416,61.058448791503906,1746155732.6874008,1240,32.044273376464844,553.988801159
0.0,0.40086689591407776,0.01106770895421505,1244,0.3763678967952728,9704,0.0,1910784.0,1.0,0.01552222203463316,0.014798842370510101,61.058448791503906,1746155733.8989038,1243,32.37890625,555.199953027
0.0345052108168602,0.40086689591407776,0.01106770895421505,1253,0.40409010648727417,9776,0.0,1924608.0,1.0,0.02364989183843136,0.017939288169145584,61.058448791503906,1746155737.5159066,1252,32.06119918823242,558.816827497
0.0,0.40086689591407776,0.01106770895421505,1266,0.366177499294281,9880,0.0,1944576.0,1.0,0.022671155631542206,0.04373038560152054,61.058448791503906,1746155742.7441068,1265,31.734375,564.045012177
0.033203125,0.40086689591407776,0.009765625,1281,0.38321101665496826,10000,0.0,1967616.0,1.0,0.02464306727051735,0.016321487724781036,61.058448791503906,1746155748.8286145,1280,31.104167938232422,570.129554691
0.0,0.40086689591407776,0.00911458395421505,1288,0.3531777262687683,10056,0.0,1978368.0,1.0,0.03977430611848831,0.030707847326993942,61.058448791503906,1746155751.6827338,1287,31.17708396911621,572.983824546
0.0240885429084301,0.40086689591407776,0.00911458395421505,1298,0.3511434495449066,10136,0.0,1993728.0,1.0,0.022931696847081184,-0.0471964031457901,61.058448791503906,1746155755.7238646,1297,30.42578125,577.024805707
0.0260416679084301,0.7840765118598938,0.010416666977107525,1314,0.392585813999176,10264,0.026277372613549232,2018304.0,1.0,0.02204134315252304,-0.030917193740606308,66.26277923583984,1746155762.2549212,1313,31.307292938232422,583.555839739
0.06640625,0.7840765118598938,0.008463541977107525,1349,0.4315880239009857,10544,0.026277372613549232,2072064.0,1.0,0.027332494035363197,-0.07338879257440567,66.26277923583984,1746155776.3373594,1348,31.48828125,597.63837903
0.0690104216337204,0.7840765118598938,0.0078125,1360,0.4283166825771332,10632,0.026277372613549232,2088960.0,1.0,0.02985316887497902,-0.07891567051410675,66.26277923583984,1746155780.7816367,1359,31.64192771911621,602.08261416
0.0,0.7840765118598938,0.00911458395421505,1370,0.3557353913784027,10712,0.026277372613549232,2104320.0,1.0,0.030405193567276,-0.09524015337228775,66.26277923583984,1746155784.8035462,1369,30.60546875,606.10448017
0.1236979216337204,0.7840765118598938,0.008463541977107525,1377,0.4786902368068695,10768,0.026277372613549232,2115072.0,1.0,0.031710557639598846,-0.07568064332008362,66.26277923583984,1746155787.6164954,1376,30.47265625,608.917420851
0.0677083358168602,0.7840765118598938,0.00911458395421505,1379,0.4166085720062256,10784,0.026277372613549232,2118144.0,1.0,0.0248337984085083,-0.0840970128774643,66.26277923583984,1746155788.4461205,1378,29.74349021911621,609.747130221
0.03125,0.7840765118598938,0.0078125,1381,0.34246596693992615,10800,0.026277372613549232,2121216.0,1.0,0.030816899612545967,-0.08982187509536743,66.26277923583984,1746155789.252698,1380,28.8828125,610.553625175
0.154296875,0.7840765118598938,0.0078125,1389,0.4786064028739929,10864,0.026277372613549232,2133504.0,1.0,0.02977837808430195,-0.09669157862663269,66.26277923583984,1746155792.44731,1388,28.60546875,613.748235476
0.01888020895421505,0.7840765118598938,0.0078125,1395,0.36677297949790955,10912,0.026277372613549232,2142720.0,1.0,0.03879328817129135,-0.07722188532352448,66.26277923583984,1746155794.895781,1394,30.99609375,616.196695034
0.0520833358168602,0.7840765118598938,0.00911458395421505,1398,0.3963302969932556,10936,0.026277372613549232,2147328.0,1.0,0.037953250110149384,-0.0732211098074913,66.26277923583984,1746155796.1013,1397,30.424480438232422,617.402282135
0.001953125,0.7840765118598938,0.009765625,1402,0.3391467034816742,10968,0.026277372613549232,2153472.0,1.0,0.0335346944630146,-0.08568674325942993,66.26277923583984,1746155797.7308402,1401,30.8203125,619.031804029
0.0833333358168602,0.7840765118598938,0.0078125,1406,0.35369056463241577,11000,0.026277372613549232,2159616.0,1.0,0.04866460710763931,-0.12011685222387314,66.26277923583984,1746155799.333643,1405,25.79296875,620.634590237
0.0358072929084301,0.7840765118598938,0.008463541977107525,1424,0.384971022605896,11144,0.026277372613549232,2187264.0,1.0,0.03691403940320015,-0.18826499581336975,66.26277923583984,1746155806.5946615,1423,30.951824188232422,627.895650731
0.044921875,0.7840765118598938,0.0078125,1433,0.3151586055755615,11216,0.026277372613549232,2201088.0,1.0,0.051292482763528824,-0.1706520915031433,66.26277923583984,1746155810.1487381,1432,27.029949188232422,631.449645279
0.0904947966337204,0.7840765118598938,0.0078125,1443,0.394386351108551,11296,0.026277372613549232,2216448.0,1.0,0.05348683148622513,-0.18560779094696045,66.26277923583984,1746155814.1228228,1442,28.53515625,635.423686562
0.1100260466337204,0.7840765118598938,0.009765625,1456,0.4813527464866638,11400,0.026277372613549232,2236416.0,1.0,0.04018532484769821,-0.1825808435678482,66.26277923583984,1746155819.33858,1455,31.00130271911621,640.639475333
0.10546875,0.7840765118598938,0.0078125,1481,0.4266514778137207,11600,0.026277372613549232,2274816.0,1.0,0.04568004608154297,-0.22254148125648499,66.26277923583984,1746155829.2995055,1480,28.94270896911621,650.60048596
0.0748697966337204,0.7840765118598938,0.0078125,1489,0.39456820487976074,11664,0.026277372613549232,2287104.0,1.0,0.05699726939201355,-0.24373531341552734,66.26277923583984,1746155832.4844055,1488,28.54817771911621,653.785272719
0.1100260466337204,0.7840765118598938,0.008463541977107525,1516,0.47772276401519775,11880,0.026277372613549232,2328576.0,1.0,0.0590207576751709,-0.23799565434455872,66.26277923583984,1746155843.2190194,1515,31.2109375,664.520316003
0.03125,0.7840765118598938,0.008463541977107525,1521,0.3773185610771179,11920,0.026277372613549232,2336256.0,1.0,0.05465831607580185,-0.27556121349334717,66.26277923583984,1746155845.2083125,1520,31.38020896911621,666.509184796
0.1692708432674408,0.7840765118598938,0.0078125,1531,0.5197185277938843,12000,0.026277372613549232,2351616.0,1.0,0.11289787292480469,-0.24316439032554626,66.26277923583984,1746155849.2382746,1530,29.86328125,670.539330659
0.107421875,0.7840765118598938,0.008463541977107525,1535,0.4583747386932373,12032,0.026277372613549232,2357760.0,1.0,0.05422469228506088,-0.2591592073440552,66.26277923583984,1746155850.8107858,1534,30.39583396911621,672.111640525
0.0944010466337204,0.7840765118598938,0.0078125,1552,0.44255369901657104,12168,0.026277372613549232,2383872.0,1.0,0.062155719846487045,-0.2505589723587036,66.26277923583984,1746155857.556178,1551,30.79427146911621,678.857037286
0.0618489608168602,0.7840765118598938,0.00911458395421505,1567,0.4073405861854553,12288,0.026277372613549232,2406912.0,1.0,0.06466054916381836,-0.2984050214290619,66.26277923583984,1746155863.5162373,1566,30.43099021911621,684.817121072
0.0,0.7840765118598938,0.008463541977107525,1569,0.31712305545806885,12304,0.026277372613549232,2409984.0,1.0,0.07913234829902649,-0.27346521615982056,66.26277923583984,1746155864.3049657,1568,29.604167938232422,685.605829052
0.0384114608168602,0.7840765118598938,0.010416666977107525,1575,0.3882388770580292,12352,0.026277372613549232,2419200.0,1.0,0.09358056634664536,-0.3079370856285095,66.26277923583984,1746155866.6968029,1574,29.77474021911621,687.997742019
0.1295572966337204,0.7840765118598938,0.008463541977107525,1577,0.45099934935569763,12368,0.026277372613549232,2422272.0,1.0,0.07598064839839935,-0.31742992997169495,66.26277923583984,1746155867.4862177,1576,28.920574188232422,688.78720267
0.0,0.7840765118598938,0.008463541977107525,1612,0.35063832998275757,12648,0.026277372613549232,2476032.0,1.0,0.07217574864625931,-0.38902202248573303,66.26277923583984,1746155881.382365,1611,31.084636688232422,702.683198152
0.091796875,0.7840765118598938,0.0078125,1623,0.39713650941848755,12736,0.026277372613549232,2492928.0,1.0,0.09277290105819702,-0.35043036937713623,66.26277923583984,1746155885.7519903,1622,27.79036521911621,707.053132652
0.1484375,0.7840765118598938,0.0078125,1624,0.491818368434906,12744,0.026277372613549232,2494464.0,1.0,0.06950312107801437,-0.3727700114250183,66.26277923583984,1746155886.1486456,1623,29.12109375,707.449535324
0.1106770858168602,1.3530365228652954,0.00911458395421505,1638,0.4903452396392822,12856,0.43371209502220154,2515968.0,0.9999999403953552,0.08753827959299088,-0.28380388021469116,79.72537994384766,1746155891.8741238,1637,31.55208396911621,713.17523317
0.1458333432674408,1.3530365228652954,0.0078125,1641,0.508533239364624,12880,0.43371209502220154,2520576.0,0.9999999403953552,0.09585033357143402,-0.30454039573669434,79.72537994384766,1746155893.0714257,1640,30.453125,714.372332752
0.048828125,1.3530365228652954,0.0078125,1643,0.34215104579925537,12896,0.43371209502220154,2523648.0,0.9999999403953552,0.08540482819080353,-0.3088364601135254,79.72537994384766,1746155893.86815,1642,27.80859375,715.169022769
0.0358072929084301,1.3530365228652954,0.008463541977107525,1652,0.3537822663784027,12968,0.43371209502220154,2537472.0,0.9999999403953552,0.09346087276935577,-0.2708846926689148,79.72537994384766,1746155897.4268227,1651,28.62239646911621,718.728322815
0.0611979179084301,1.3530365228652954,0.0078125,1662,0.4231247901916504,13048,0.43371209502220154,2552832.0,0.9999999403953552,0.10496276617050171,-0.27047133445739746,79.72537994384766,1746155901.3852942,1661,30.748699188232422,722.686184922
0.0944010466337204,1.3530365228652954,0.009765625,1707,0.4357563853263855,13408,0.43371209502220154,2621952.0,0.9999999403953552,0.1394549161195755,-0.4187760353088379,79.72537994384766,1746155919.2931218,1706,30.291667938232422,740.595321071
0.1380208432674408,1.3530365228652954,0.0078125,1710,0.4697139263153076,13432,0.43371209502220154,2626560.0,0.9999999403953552,0.11360679566860199,-0.35897812247276306,79.72537994384766,1746155920.4890537,1709,29.686199188232422,741.790046711
0.0755208358168602,1.3530365228652954,0.0078125,1711,0.3809037208557129,13440,0.43371209502220154,2628096.0,0.9999999403953552,0.12900468707084656,-0.34418848156929016,79.72537994384766,1746155920.8880007,1710,28.2890625,742.188930195
0.0709635466337204,1.3530365228652954,0.0078125,1729,0.40880411863327026,13584,0.43371209502220154,2655744.0,0.9999999403953552,0.12507754564285278,-0.31403833627700806,79.72537994384766,1746155928.0387301,1728,30.861980438232422,749.339768605
0.1178385466337204,1.3530365228652954,0.0078125,1745,0.4694879949092865,13712,0.43371209502220154,2680320.0,0.9999999403953552,0.11405987292528152,-0.3819710910320282,79.72537994384766,1746155934.3881016,1744,30.15234375,755.688967278
0.1516927182674408,1.3530365228652954,0.008463541977107525,1766,0.4809444844722748,13880,0.43371209502220154,2712576.0,0.9999999403953552,0.12185254693031311,-0.4295904040336609,79.72537994384766,1746155942.7442412,1765,28.77864646911621,764.045145021
