_runtime,returned_won_episode,qvals,test_returned_episode_returns,_step,returned_episode_lengths,test_returned_episode_lengths,returned_episode,returned_episode_returns,env_step,loss,test_returned_won_episode,update_steps,grad_steps,test_returned_episode,_timestamp
206.941512117,0.0,0.8062584400177002,0.5709244012832642,390,31.29427146911621,54.51473617553711,0.015625,0.11691717803478241,600576.0,0.7144935131072998,0.0,391,2880,1,1746179026.129373
208.910873545,0.0,0.8677534461021423,0.5709244012832642,395,26.246746063232422,54.51473617553711,0.0234375,0.14367486536502838,608256.0,0.6912640333175659,0.0,396,2920,1,1746179028.09868
210.49802265,0.0,0.8949620723724365,0.5709244012832642,399,31.28255271911621,54.51473617553711,0.015625,0.20912031829357147,614400.0,0.7873033881187439,0.0,400,2952,1,1746179029.6857424
212.087980649,0.0,0.8833240866661072,0.5709244012832642,403,32.032554626464844,54.51473617553711,0.01497395895421505,0.20192407071590424,620544.0,0.536549985408783,0.0,404,2984,1,1746179031.275654
216.113046524,0.0,0.9839560389518738,0.5709244012832642,413,30.91015625,54.51473617553711,0.01497395895421505,0.13394804298877716,635904.0,0.8111927509307861,0.0,414,3064,1,1746179035.3007357
222.404558537,0.0,0.927725076675415,0.5709244012832642,429,31.3828125,54.51473617553711,0.015625,0.18051102757453918,660480.0,1.3143739700317383,0.0,430,3192,1,1746179041.5922263
226.313394801,0.0,0.9412091970443726,0.5709244012832642,439,30.41796875,54.51473617553711,0.015625,0.14538410305976868,675840.0,0.6437007188796997,0.0,440,3272,1,1746179045.5012624
226.704570019,0.0,0.9295969605445862,0.5709244012832642,440,31.83724021911621,54.51473617553711,0.01497395895421505,0.13089987635612488,677376.0,0.5880460739135742,0.0,441,3280,1,1746179045.8924396
228.289828219,0.0,0.940721333026886,0.5709244012832642,444,30.160808563232422,54.51473617553711,0.0162760429084301,0.10478663444519043,683520.0,0.30586540699005127,0.0,445,3312,1,1746179047.4775226
232.992673515,0.0,0.9714811444282532,0.5709244012832642,456,31.82942771911621,54.51473617553711,0.01497395895421505,0.133119136095047,701952.0,0.29604148864746094,0.0,457,3408,1,1746179052.1804132
245.174072555,0.0,1.0568323135375977,0.5709244012832642,487,31.13802146911621,54.51473617553711,0.01302083395421505,0.0697828084230423,749568.0,0.3105272054672241,0.0,488,3656,1,1746179064.3618827
254.602217938,0.0,1.0922276973724365,0.5709244012832642,511,32.079429626464844,54.51473617553711,0.014322916977107525,0.09367945045232773,786432.0,0.3739624321460724,0.0,512,3848,1,1746179073.7900467
267.566993035,0.0,1.1949759721755981,0.5709244012832642,544,30.77734375,54.51473617553711,0.015625,0.0865933895111084,837120.0,0.7204317450523376,0.0,545,4112,1,1746179086.7548535
270.725363462,0.0,1.2297279834747314,0.5709244012832642,552,31.62109375,54.51473617553711,0.015625,0.06924711167812347,849408.0,0.7599038481712341,0.0,553,4176,1,1746179089.9131663
271.11640311,0.0,1.1618705987930298,0.5709244012832642,553,30.760417938232422,54.51473617553711,0.015625,0.07878195494413376,850944.0,0.6083759069442749,0.0,554,4184,1,1746179090.3041813
272.680891711,0.0,1.1937904357910156,0.5709244012832642,557,31.00520896911621,54.51473617553711,0.015625,0.07614704221487045,857088.0,0.5699130296707153,0.0,558,4216,1,1746179091.8687227
276.607559426,0.0,1.2230067253112793,0.5709244012832642,567,31.625,54.51473617553711,0.01497395895421505,0.05972475931048393,872448.0,0.6847370862960815,0.0,568,4296,1,1746179095.7953823
278.560309508,0.0,1.2296113967895508,0.5709244012832642,572,31.986980438232422,54.51473617553711,0.014322916977107525,0.0758686363697052,880128.0,0.6445626020431519,0.0,573,4336,1,1746179097.748164
282.51308151,0.0,1.2022488117218018,0.5709244012832642,582,31.74349021911621,54.51473617553711,0.015625,0.07703281939029694,895488.0,0.9790419340133667,0.0,583,4416,1,1746179101.7007954
296.650108874,0.0,1.2843523025512695,0.5709244012832642,618,32.001304626464844,54.51473617553711,0.015625,0.041994448751211166,950784.0,1.1485280990600586,0.0,619,4704,1,1746179115.83784
299.402248614,0.0,1.3005238771438599,0.5709244012832642,625,31.75520896911621,54.51473617553711,0.015625,0.043204572051763535,961536.0,1.1776056289672852,0.0,626,4760,1,1746179118.5900397
299.793196292,0.0,1.3412082195281982,0.5709244012832642,626,29.990886688232422,54.51473617553711,0.015625,0.0494389608502388,963072.0,1.2293834686279297,0.0,627,4768,1,1746179118.9810133
301.767806009,0.0,1.3148863315582275,0.5709244012832642,631,30.48046875,54.51473617553711,0.0162760429084301,0.031824514269828796,970752.0,1.0288065671920776,0.0,632,4808,1,1746179120.9555733
314.035786008,0.0,1.3061363697052002,0.018488701432943344,662,31.45703125,46.28367614746094,0.015625,0.08786085247993469,1018368.0,2.058351516723633,0.0,663,5056,1,1746179133.2236004
324.265298445,0.0,1.2826299667358398,0.018488701432943344,688,30.63671875,46.28367614746094,0.015625,0.054021090269088745,1058304.0,1.6315782070159912,0.0,689,5264,1,1746179143.453156
332.128478074,0.0,1.2466049194335938,0.018488701432943344,708,31.74349021911621,46.28367614746094,0.015625,0.05959882587194443,1089024.0,1.2621225118637085,0.0,709,5424,1,1746179151.3162806
336.828759078,0.0,1.1871222257614136,0.018488701432943344,720,31.59505271911621,46.28367614746094,0.01497395895421505,0.05882870405912399,1107456.0,0.985948383808136,0.0,721,5520,1,1746179156.01656
355.281199943,0.0,1.1635284423828125,0.018488701432943344,767,31.6328125,46.28367614746094,0.01497395895421505,0.1007324606180191,1179648.0,0.7299091219902039,0.0,768,5896,1,1746179174.4690437
360.78015504,0.0,1.308058738708496,0.018488701432943344,781,30.76953125,46.28367614746094,0.01497395895421505,0.08045971393585205,1201152.0,0.6058720350265503,0.0,782,6008,1,1746179179.9680228
366.284287179,0.0,1.2897701263427734,0.018488701432943344,795,30.5234375,46.28367614746094,0.01497395895421505,0.0912589579820633,1222656.0,0.801487922668457,0.0,796,6120,1,1746179185.4721491
369.445897066,0.0,1.2876191139221191,0.018488701432943344,803,30.78125,46.28367614746094,0.01302083395421505,0.10188599675893784,1234944.0,0.3859627842903137,0.0,804,6184,1,1746179188.6336684
370.236528712,0.0,1.343768835067749,0.018488701432943344,805,31.20703125,46.28367614746094,0.013671875,0.10299970954656601,1238016.0,0.40490788221359253,0.0,806,6200,1,1746179189.4242349
371.801582206,0.0,1.4231491088867188,0.018488701432943344,809,32.251304626464844,46.28367614746094,0.014322916977107525,0.10911771655082703,1244160.0,0.3613570034503937,0.0,810,6232,1,1746179190.9893727
378.466539839,0.0,1.3519185781478882,0.018488701432943344,826,31.78645896911621,46.28367614746094,0.01302083395421505,0.1308542937040329,1270272.0,0.6435906887054443,0.0,827,6368,1,1746179197.6543717
382.012551149,0.0,1.295459270477295,0.018488701432943344,835,32.00390625,46.28367614746094,0.013671875,0.11057101935148239,1284096.0,0.36852386593818665,0.0,836,6440,1,1746179201.200333
385.568240698,0.0,1.3627240657806396,0.018488701432943344,844,30.33984375,46.28367614746094,0.01302083395421505,0.09656132757663727,1297920.0,0.26841673254966736,0.0,845,6512,1,1746179204.7560894
406.408825498,0.0,1.2697813510894775,0.018488701432943344,897,32.08073043823242,46.28367614746094,0.014322916977107525,0.13914090394973755,1379328.0,0.7598705291748047,0.0,898,6936,1,1746179225.5966566
409.143345414,0.0,1.2379323244094849,0.018488701432943344,904,31.350261688232422,46.28367614746094,0.014322916977107525,0.14144381880760193,1390080.0,0.6963682770729065,0.0,905,6992,1,1746179228.3311875
409.925436194,0.0,1.2695083618164062,0.018488701432943344,906,31.983074188232422,46.28367614746094,0.013671875,0.13636630773544312,1393152.0,0.7114261388778687,0.0,907,7008,1,1746179229.1132884
417.797779227,0.0,1.1161260604858398,0.018488701432943344,926,32.21484375,46.28367614746094,0.015625,0.15654981136322021,1423872.0,0.5681774020195007,0.0,927,7168,1,1746179236.9855986
420.932530308,0.0,1.075639009475708,0.018488701432943344,934,32.2265625,46.28367614746094,0.014322916977107525,0.17260238528251648,1436160.0,0.5595787763595581,0.0,935,7232,1,1746179240.120331
422.915556076,0.0,1.086937427520752,0.018488701432943344,939,31.79427146911621,46.28367614746094,0.015625,0.1384970247745514,1443840.0,0.5137439966201782,0.0,940,7272,1,1746179242.1032522
424.489966335,0.0,1.0614019632339478,0.018488701432943344,943,31.920574188232422,46.28367614746094,0.01497395895421505,0.14876560866832733,1449984.0,0.4994044899940491,0.0,944,7304,1,1746179243.6777904
426.447760807,0.0,1.0155441761016846,0.018488701432943344,948,31.67317771911621,46.28367614746094,0.014322916977107525,0.15217290818691254,1457664.0,0.458469033241272,0.0,949,7344,1,1746179245.6356046
436.750069299,0.0,0.9527734518051147,0.2964401841163635,974,31.66536521911621,56.274532318115234,0.015625,0.1722036451101303,1497600.0,0.38393521308898926,0.0,975,7552,1,1746179255.9378836
437.532482674,0.0,0.9089789986610413,0.2964401841163635,976,31.93880271911621,56.274532318115234,0.015625,0.15810911357402802,1500672.0,0.3605028986930847,0.0,977,7568,1,1746179256.720308
437.923749378,0.0,0.9217619299888611,0.2964401841163635,977,31.5546875,56.274532318115234,0.015625,0.16004766523838043,1502208.0,0.3582915663719177,0.0,978,7576,1,1746179257.1115909
443.827566198,0.0,0.852069079875946,0.2964401841163635,992,31.13020896911621,56.274532318115234,0.01497395895421505,0.1394110769033432,1525248.0,0.32472577691078186,0.0,993,7696,1,1746179263.015365
445.388300988,0.0,0.9056650996208191,0.2964401841163635,996,31.61067771911621,56.274532318115234,0.01497395895421505,0.17942683398723602,1531392.0,0.13357622921466827,0.0,997,7728,1,1746179264.576126
451.309010597,0.0,0.9001983404159546,0.2964401841163635,1011,31.826824188232422,56.274532318115234,0.015625,0.16364207863807678,1554432.0,0.08380647003650665,0.0,1012,7848,1,1746179270.4967394
457.585564665,0.0,0.9665685892105103,0.2964401841163635,1027,31.81640625,56.274532318115234,0.01497395895421505,0.16283640265464783,1579008.0,0.11380233615636826,0.0,1028,7976,1,1746179276.773385
468.968677678,0.0,0.8582215905189514,0.2964401841163635,1056,30.217449188232422,56.274532318115234,0.014322916977107525,0.157188281416893,1623552.0,0.052878882735967636,0.0,1057,8208,1,1746179288.156534
470.926371852,0.0,0.8635038137435913,0.2964401841163635,1061,31.96875,56.274532318115234,0.015625,0.17282867431640625,1631232.0,0.06282108277082443,0.0,1062,8248,1,1746179290.1142259
478.770641703,0.0,0.8586157560348511,0.2964401841163635,1081,31.74739646911621,56.274532318115234,0.013671875,0.17159190773963928,1661952.0,0.06984028220176697,0.0,1082,8408,1,1746179297.958452
479.177177398,0.0,0.852820873260498,0.2964401841163635,1082,31.537761688232422,56.274532318115234,0.014322916977107525,0.18172499537467957,1663488.0,0.06801417469978333,0.0,1083,8416,1,1746179298.3648775
479.571644113,0.0,0.8186174035072327,0.2964401841163635,1083,31.07421875,56.274532318115234,0.01302083395421505,0.1819857358932495,1665024.0,0.05842667818069458,0.0,1084,8424,1,1746179298.7594197
491.40830639,0.0,0.874760091304779,0.2964401841163635,1113,31.971355438232422,56.274532318115234,0.014322916977107525,0.201366126537323,1711104.0,0.054896626621484756,0.0,1114,8664,1,1746179310.5959563
491.797954523,0.0,0.8677350282669067,0.2964401841163635,1114,31.97786521911621,56.274532318115234,0.01497395895421505,0.19303399324417114,1712640.0,0.051901925355196,0.0,1115,8672,1,1746179310.9857364
495.31524863,0.0,0.8544647693634033,0.2964401841163635,1123,31.9765625,56.274532318115234,0.01497395895421505,0.20864292979240417,1726464.0,0.030994832515716553,0.0,1124,8744,1,1746179314.5031002
499.632830287,0.0,0.8864526152610779,0.2964401841163635,1134,31.881511688232422,56.274532318115234,0.01497395895421505,0.19635626673698425,1743360.0,0.03003722056746483,0.0,1135,8832,1,1746179318.8206913
513.02817144,0.0,0.8572826981544495,0.2964401841163635,1168,31.401042938232422,56.274532318115234,0.014322916977107525,0.20611748099327087,1795584.0,0.02182227559387684,0.0,1169,9104,1,1746179332.215984
520.857576941,0.0,0.8644347190856934,0.2964401841163635,1188,30.924480438232422,56.274532318115234,0.01302083395421505,0.19807688891887665,1826304.0,0.01883261650800705,0.0,1189,9264,1,1746179340.0454075
522.421815961,0.0,0.8280162811279297,0.2964401841163635,1192,31.79296875,56.274532318115234,0.01497395895421505,0.2203834503889084,1832448.0,0.020552363246679306,0.0,1193,9296,1,1746179341.6095824
528.687703983,0.0,0.8649892210960388,0.2964401841163635,1208,31.36458396911621,56.274532318115234,0.01302083395421505,0.22003281116485596,1857024.0,0.01681159995496273,0.0,1209,9424,1,1746179347.875493
529.485117761,0.0,0.8308538198471069,0.2964401841163635,1210,31.10677146911621,56.274532318115234,0.01497395895421505,0.21493983268737793,1860096.0,0.016741812229156494,0.0,1211,9440,1,1746179348.6729572
531.837600695,0.0,0.8599123954772949,0.2964401841163635,1216,31.91145896911621,56.274532318115234,0.014322916977107525,0.22187352180480957,1869312.0,0.015365155413746834,0.0,1217,9488,1,1746179351.0254393
533.010424436,0.0,0.8399198055267334,0.2964401841163635,1219,30.84114646911621,56.274532318115234,0.013671875,0.21494507789611816,1873920.0,0.015756744891405106,0.0,1220,9512,1,1746179352.1982822
538.898836431,0.0,0.8816324472427368,0.2964401841163635,1234,30.065105438232422,56.274532318115234,0.01171875,0.19422076642513275,1896960.0,0.02034156396985054,0.0,1235,9632,1,1746179358.0866766
547.564394133,0.0,0.8955795764923096,0.2964401841163635,1256,30.20833396911621,56.274532318115234,0.012369791977107525,0.18841007351875305,1930752.0,0.011920644901692867,0.0,1257,9808,1,1746179366.7521546
548.345593259,0.0,0.870463490486145,0.2964401841163635,1258,30.11328125,56.274532318115234,0.012369791977107525,0.19568631052970886,1933824.0,0.01161225326359272,0.0,1259,9824,1,1746179367.5334315
558.193279666,0.0,0.7938663959503174,0.2964401841163635,1283,32.07682418823242,56.274532318115234,0.01302083395421505,0.24231597781181335,1972224.0,0.01790408045053482,0.0,1284,10024,1,1746179377.381133
565.735520307,0.0,0.826141357421875,0.47152793407440186,1302,31.42708396911621,63.682159423828125,0.01302083395421505,0.25330913066864014,2001408.0,0.009712612256407738,0.0,1303,10176,1,1746179384.9233143
571.25852159,0.0,0.838306725025177,0.47152793407440186,1316,30.182292938232422,63.682159423828125,0.012369791977107525,0.24953100085258484,2022912.0,0.00803371425718069,0.0,1317,10288,1,1746179390.4463925
573.219523824,0.0,0.7910488247871399,0.47152793407440186,1321,31.15364646911621,63.682159423828125,0.013671875,0.28696122765541077,2030592.0,0.010935235768556595,0.0,1322,10328,1,1746179392.4073112
581.073263884,0.0,0.7919976711273193,0.47152793407440186,1341,32.02213668823242,63.682159423828125,0.015625,0.312508761882782,2061312.0,0.008286425843834877,0.0,1342,10488,1,1746179400.2610645
583.814586209,0.0,0.8066626191139221,0.47152793407440186,1348,31.765625,63.682159423828125,0.01497395895421505,0.30546334385871887,2072064.0,0.0067241499200463295,0.0,1349,10544,1,1746179403.0023923
586.182144953,0.0,0.7943567037582397,0.47152793407440186,1354,31.451824188232422,63.682159423828125,0.01497395895421505,0.31248027086257935,2081280.0,0.007024636026471853,0.0,1355,10592,1,1746179405.3699224
590.887695196,0.0,0.8133689165115356,0.47152793407440186,1366,31.86067771911621,63.682159423828125,0.015625,0.3201448917388916,2099712.0,0.0064776926301419735,0.0,1367,10688,1,1746179410.0753567
595.981529805,0.0,0.8128694295883179,0.47152793407440186,1379,31.104167938232422,63.682159423828125,0.014322916977107525,0.30540114641189575,2119680.0,0.006587590090930462,0.0,1380,10792,1,1746179415.169356
596.388106423,0.0,0.7940446138381958,0.47152793407440186,1380,30.8203125,63.682159423828125,0.01497395895421505,0.2999001145362854,2121216.0,0.00660939235240221,0.0,1381,10800,1,1746179415.5609446
601.504172426,0.0,0.8114751577377319,0.47152793407440186,1393,31.88802146911621,63.682159423828125,0.01497395895421505,0.31988829374313354,2141184.0,0.006174590438604355,0.0,1394,10904,1,1746179420.692009
606.213163938,0.0,0.8048091530799866,0.47152793407440186,1405,30.80599021911621,63.682159423828125,0.014322916977107525,0.31360411643981934,2159616.0,0.0067129614762961864,0.0,1406,11000,1,1746179425.4009922
609.349674084,0.0,0.8095787167549133,0.47152793407440186,1413,31.514324188232422,63.682159423828125,0.013671875,0.32403564453125,2171904.0,0.007946215569972992,0.0,1414,11064,1,1746179428.53745
609.755806112,0.0,0.8222652673721313,0.47152793407440186,1414,31.23046875,63.682159423828125,0.014322916977107525,0.29835110902786255,2173440.0,0.007091435603797436,0.0,1415,11072,1,1746179428.9435282
610.537917969,0.0,0.8154951333999634,0.47152793407440186,1416,31.611980438232422,63.682159423828125,0.01497395895421505,0.33088964223861694,2176512.0,0.006287744268774986,0.0,1417,11088,1,1746179429.7257426
630.180462411,0.0,0.7280466556549072,0.47152793407440186,1466,30.24739646911621,63.682159423828125,0.014322916977107525,0.2982557415962219,2253312.0,0.00844448059797287,0.0,1467,11488,1,1746179449.368269
634.494852529,0.0,0.7019075155258179,0.47152793407440186,1477,31.611980438232422,63.682159423828125,0.014322916977107525,0.33263012766838074,2270208.0,0.005339398980140686,0.0,1478,11576,1,1746179453.68267
643.914120488,0.0,0.677210807800293,0.47152793407440186,1501,29.994792938232422,63.682159423828125,0.013671875,0.28044313192367554,2307072.0,0.005774861667305231,0.0,1502,11768,1,1746179463.1018982
647.46717654,0.0,0.6242125034332275,0.47152793407440186,1510,30.28255271911621,63.682159423828125,0.013671875,0.3077729642391205,2320896.0,0.01993037387728691,0.0,1511,11840,1,1746179466.655
652.19062499,0.0,0.5995419025421143,0.47152793407440186,1522,29.897136688232422,63.682159423828125,0.013671875,0.30622559785842896,2339328.0,0.005781508982181549,0.0,1523,11936,1,1746179471.378434
656.886723041,0.0,0.5889152884483337,0.47152793407440186,1534,30.73177146911621,63.682159423828125,0.014322916977107525,0.30496925115585327,2357760.0,0.008571485988795757,0.0,1535,12032,1,1746179476.0745516
658.059852018,0.0,0.5950863361358643,0.47152793407440186,1537,31.63020896911621,63.682159423828125,0.013671875,0.331122487783432,2362368.0,0.006491563748568296,0.0,1538,12056,1,1746179477.2476978
659.624335308,0.0,0.6027697920799255,0.47152793407440186,1541,31.95833396911621,63.682159423828125,0.014322916977107525,0.3274197280406952,2368512.0,0.005445991642773151,0.0,1542,12088,1,1746179478.812184
661.200223541,0.0,0.6177470684051514,0.47152793407440186,1545,31.82552146911621,63.682159423828125,0.014322916977107525,0.3213896155357361,2374656.0,0.006705259904265404,0.0,1546,12120,1,1746179480.3880248
674.160584883,0.0,0.49013465642929077,0.47152793407440186,1578,30.92578125,63.682159423828125,0.012369791977107525,0.3045473098754883,2425344.0,0.0050041875801980495,0.0,1579,12384,1,1746179493.3483157
682.814921345,0.0,0.5400568842887878,0.47152793407440186,1600,31.13671875,63.682159423828125,0.01302083395421505,0.31699463725090027,2459136.0,0.005851757247000933,0.0,1601,12560,1,1746179502.0027468
687.514988242,0.0,0.5178869962692261,0.47152793407440186,1612,31.17578125,63.682159423828125,0.012369791977107525,0.31557750701904297,2477568.0,0.004992547444999218,0.0,1613,12656,1,1746179506.7028234
704.057668008,0.0,0.5251870155334473,0.5999104976654053,1654,30.170574188232422,65.1796875,0.010416666977107525,0.2981019914150238,2542080.0,0.005279205739498138,0.0,1655,12992,1,1746179523.2453907
704.840022442,0.0,0.5658508539199829,0.5999104976654053,1656,28.408855438232422,65.1796875,0.010416666977107525,0.24412082135677338,2545152.0,0.004682853817939758,0.0,1657,13008,1,1746179524.0278625
711.12402415,0.0,0.5433079600334167,0.5999104976654053,1672,30.15234375,65.1796875,0.012369791977107525,0.2790214717388153,2569728.0,0.005370337516069412,0.0,1673,13136,1,1746179530.3118029
727.664762738,0.0,0.5243582725524902,0.5999104976654053,1714,31.33203125,65.1796875,0.01106770895421505,0.284866601228714,2634240.0,0.004739094525575638,0.0,1715,13472,1,1746179546.852635
741.81685448,0.0,0.5270052552223206,0.5999104976654053,1750,29.1328125,65.1796875,0.010416666977107525,0.2508358955383301,2689536.0,0.005104885436594486,0.0,1751,13760,1,1746179561.0045605
742.605002447,0.0,0.5312885642051697,0.5999104976654053,1752,29.721355438232422,65.1796875,0.009765625,0.26321595907211304,2692608.0,0.004609440919011831,0.0,1753,13776,1,1746179561.7927752
743.790581518,0.0,0.5267158150672913,0.5999104976654053,1755,31.904949188232422,65.1796875,0.01302083395421505,0.3035767078399658,2697216.0,0.00451886048540473,0.0,1756,13800,1,1746179562.978395
744.181505438,0.0,0.5112412571907043,0.5999104976654053,1756,31.32942771911621,65.1796875,0.01106770895421505,0.2826545834541321,2698752.0,0.004318862687796354,0.0,1757,13808,1,1746179563.369356
744.572472268,0.0,0.5471478700637817,0.5999104976654053,1757,30.147136688232422,65.1796875,0.01171875,0.26182645559310913,2700288.0,0.004397211596369743,0.0,1758,13816,1,1746179563.7603085
753.987742904,0.0,0.48945480585098267,0.5999104976654053,1781,29.76302146911621,65.1796875,0.009765625,0.2711940407752991,2737152.0,0.0057851336896419525,0.0,1782,14008,1,1746179573.1755016
763.058528525,0.0,0.5356101989746094,0.5999104976654053,1804,30.375,65.1796875,0.01171875,0.27675384283065796,2772480.0,0.004101377911865711,0.0,1805,14192,1,1746179582.2463715
775.62799354,0.0,0.5185890793800354,0.5999104976654053,1836,31.68880271911621,65.1796875,0.01171875,0.28426262736320496,2821632.0,0.004164137877523899,0.0,1837,14448,1,1746179594.8158288
