loss,test_returned_won_episode,returned_won_episode,grad_steps,rng4192088525/test_returned_episode,rng4192088525/loss,rng4192088525/test_returned_won_episode,rng4192088525/env_step,test_returned_episode_lengths,rng4192088525/returned_episode,rng4192088525/test_returned_episode_returns,rng4192088525/test_returned_episode_lengths,returned_episode_lengths,rng4192088525/returned_episode_returns,rng4192088525/update_steps,_runtime,_timestamp,update_steps,rng4192088525/returned_won_episode,returned_episode_returns,rng4192088525/grad_steps,_step,env_step,returned_episode,qvals,test_returned_episode_returns,rng4192088525/returned_episode_lengths,rng4192088525/qvals,test_returned_episode
0.20528696477413177,0.0,0.0,1368,1.0,0.20528696477413177,0.0,310272.0,35.0280876159668,0.014322916977107525,0.09618254750967026,35.0280876159668,31.14192771911621,0.18690362572669983,202,127.619297148,1746189516.5147483,202,0.0,0.18690362572669983,1368,201,310272.0,0.014322916977107525,0.6412388682365417,0.09618254750967026,31.14192771911621,0.6412388682365417,1.0
0.08586417138576508,0.0,0.0,1392,1.0,0.08586417138576508,0.0,314880.0,35.0280876159668,0.01497395895421505,0.09618254750967026,35.0280876159668,31.03255271911621,0.17623943090438843,205,128.807582522,1746189517.7030156,205,0.0,0.17623943090438843,1392,204,314880.0,0.01497395895421505,0.5018882751464844,0.09618254750967026,31.03255271911621,0.5018882751464844,1.0
0.1568300873041153,0.0,0.0,1472,1.0,0.1568300873041153,0.0,330240.0,35.0280876159668,0.01497395895421505,0.09618254750967026,35.0280876159668,31.334636688232422,0.1997952163219452,215,132.758734501,1746189521.6541069,215,0.0,0.1997952163219452,1472,214,330240.0,0.01497395895421505,0.5855093002319336,0.09618254750967026,31.334636688232422,0.5855093002319336,1.0
0.10461985319852829,0.0,0.0,1632,1.0,0.10461985319852829,0.0,360960.0,35.0280876159668,0.014322916977107525,0.09618254750967026,35.0280876159668,31.390625,0.19989733397960663,235,140.685376339,1746189529.5807877,235,0.0,0.19989733397960663,1632,234,360960.0,0.014322916977107525,0.5771766304969788,0.09618254750967026,31.390625,0.5771766304969788,1.0
0.2628214955329895,0.0,0.0,1752,1.0,0.2628214955329895,0.0,384000.0,35.0280876159668,0.015625,0.09618254750967026,35.0280876159668,31.32161521911621,0.19881996512413025,250,146.640458424,1746189535.535848,250,0.0,0.19881996512413025,1752,249,384000.0,0.015625,0.6008725762367249,0.09618254750967026,31.32161521911621,0.6008725762367249,1.0
0.18755844235420227,0.0,0.0,1928,1.0,0.18755844235420227,0.0,417792.0,35.0280876159668,0.01497395895421505,0.09618254750967026,35.0280876159668,31.26953125,0.18357977271080017,272,155.376359903,1746189544.2716882,272,0.0,0.18357977271080017,1928,271,417792.0,0.01497395895421505,0.6261692047119141,0.09618254750967026,31.26953125,0.6261692047119141,1.0
0.9543259143829346,0.0,0.0,2248,1.0,0.9543259143829346,0.0,479232.0,35.0280876159668,0.01497395895421505,0.09618254750967026,35.0280876159668,30.420574188232422,0.10040657222270966,312,171.198363232,1746189560.0937495,312,0.0,0.10040657222270966,2248,311,479232.0,0.01497395895421505,0.3010272979736328,0.09618254750967026,30.420574188232422,0.3010272979736328,1.0
0.27324509620666504,0.0,0.0,2464,1.0,0.27324509620666504,0.0,520704.0,48.173545837402344,0.015625,0.288546085357666,48.173545837402344,30.110027313232422,0.12911902368068695,339,181.994991827,1746189570.8903353,339,0.0,0.12911902368068695,2464,338,520704.0,0.015625,0.3525216579437256,0.288546085357666,30.110027313232422,0.3525216579437256,1.0
0.341313898563385,0.0,0.0,2632,1.0,0.341313898563385,0.0,552960.0,48.173545837402344,0.013671875,0.288546085357666,48.173545837402344,32.00651168823242,0.1060892641544342,360,190.320913304,1746189579.2163298,360,0.0,0.1060892641544342,2632,359,552960.0,0.013671875,0.4548342525959015,0.288546085357666,32.00651168823242,0.4548342525959015,1.0
0.3721391260623932,0.0,0.0,2640,1.0,0.3721391260623932,0.0,554496.0,48.173545837402344,0.013671875,0.288546085357666,48.173545837402344,31.515625,0.11024324595928192,361,190.716609174,1746189579.612048,361,0.0,0.11024324595928192,2640,360,554496.0,0.013671875,0.46191316843032837,0.288546085357666,31.515625,0.46191316843032837,1.0
0.29052355885505676,0.0,0.0,2752,1.0,0.29052355885505676,0.0,576000.0,48.173545837402344,0.0162760429084301,0.288546085357666,48.173545837402344,29.42122459411621,0.09648480266332626,375,196.272729055,1746189585.1681457,375,0.0,0.09648480266332626,2752,374,576000.0,0.0162760429084301,0.43169671297073364,0.288546085357666,29.42122459411621,0.43169671297073364,1.0
0.3499225378036499,0.0,0.0,2936,1.0,0.3499225378036499,0.0,611328.0,48.173545837402344,0.01497395895421505,0.288546085357666,48.173545837402344,31.61458396911621,0.10042393207550049,398,205.394333477,1746189594.2897418,398,0.0,0.10042393207550049,2936,397,611328.0,0.01497395895421505,0.4021317958831787,0.288546085357666,31.61458396911621,0.4021317958831787,1.0
0.4225272536277771,0.0,0.0,3120,1.0,0.4225272536277771,0.0,646656.0,48.173545837402344,0.01497395895421505,0.288546085357666,48.173545837402344,32.15104293823242,0.10271976888179779,421,214.645332274,1746189603.5407434,421,0.0,0.10271976888179779,3120,420,646656.0,0.01497395895421505,0.38813191652297974,0.288546085357666,32.15104293823242,0.38813191652297974,1.0
0.6140262484550476,0.0,0.0,3208,1.0,0.6140262484550476,0.0,663552.0,48.173545837402344,0.013671875,0.288546085357666,48.173545837402344,31.131511688232422,0.09289255738258362,432,218.988155366,1746189607.8835373,432,0.0,0.09289255738258362,3208,431,663552.0,0.013671875,0.46284833550453186,0.288546085357666,31.131511688232422,0.46284833550453186,1.0
0.4077211320400238,0.0,0.0,3408,1.0,0.4077211320400238,0.0,701952.0,48.173545837402344,0.015625,0.288546085357666,48.173545837402344,31.90755271911621,0.09933002293109894,457,228.890142536,1746189617.785488,457,0.0,0.09933002293109894,3408,456,701952.0,0.015625,0.40413302183151245,0.288546085357666,31.90755271911621,0.40413302183151245,1.0
0.4833108186721802,0.0,0.0,3464,1.0,0.4833108186721802,0.0,712704.0,48.173545837402344,0.015625,0.288546085357666,48.173545837402344,31.60286521911621,0.08932897448539734,464,231.650713106,1746189620.546024,464,0.0,0.08932897448539734,3464,463,712704.0,0.015625,0.39763006567955017,0.288546085357666,31.60286521911621,0.39763006567955017,1.0
0.539727509021759,0.0,0.0,3568,1.0,0.539727509021759,0.0,732672.0,48.173545837402344,0.015625,0.288546085357666,48.173545837402344,31.04296875,0.07561337202787399,477,236.801726533,1746189625.6970537,477,0.0,0.07561337202787399,3568,476,732672.0,0.015625,0.35631099343299866,0.288546085357666,31.04296875,0.35631099343299866,1.0
0.7784460783004761,0.0,0.0,3696,1.0,0.7784460783004761,0.0,757248.0,48.173545837402344,0.015625,0.288546085357666,48.173545837402344,31.70833396911621,0.08421718329191208,493,243.139479974,1746189632.0348866,493,0.0,0.08421718329191208,3696,492,757248.0,0.015625,0.47642117738723755,0.288546085357666,31.70833396911621,0.47642117738723755,1.0
0.8845819234848022,0.0,0.0,3760,1.0,0.8845819234848022,0.0,769536.0,48.173545837402344,0.01497395895421505,0.288546085357666,48.173545837402344,31.92708396911621,0.08777190744876862,501,246.304021312,1746189635.1994648,501,0.0,0.08777190744876862,3760,500,769536.0,0.01497395895421505,0.4854385256767273,0.288546085357666,31.92708396911621,0.4854385256767273,1.0
1.0645993947982788,0.0,0.0,3864,1.0,1.0645993947982788,0.0,789504.0,48.173545837402344,0.013671875,0.288546085357666,48.173545837402344,31.2265625,0.07106015086174011,514,251.443449812,1746189640.3388321,514,0.0,0.07106015086174011,3864,513,789504.0,0.013671875,0.5505799651145935,0.288546085357666,31.2265625,0.5505799651145935,1.0
1.2310802936553955,0.0,0.0,3888,1.0,1.2310802936553955,0.0,794112.0,48.173545837402344,0.015625,0.288546085357666,48.173545837402344,31.7421875,0.08359113335609436,517,252.631794955,1746189641.5271382,517,0.0,0.08359113335609436,3888,516,794112.0,0.015625,0.5507654547691345,0.288546085357666,31.7421875,0.5507654547691345,1.0
1.394838571548462,0.0,0.0,4432,1.0,1.394838571548462,0.0,898560.0,48.173545837402344,0.014322916977107525,0.288546085357666,48.173545837402344,31.772136688232422,0.0831344723701477,585,279.516655497,1746189668.4120755,585,0.0,0.0831344723701477,4432,584,898560.0,0.014322916977107525,0.5291385650634766,0.288546085357666,31.772136688232422,0.5291385650634766,1.0
1.506082534790039,0.0,0.0,4472,1.0,1.506082534790039,0.0,906240.0,48.173545837402344,0.014322916977107525,0.288546085357666,48.173545837402344,31.373699188232422,0.07315722107887268,590,281.483403692,1746189670.378812,590,0.0,0.07315722107887268,4472,589,906240.0,0.014322916977107525,0.5353032350540161,0.288546085357666,31.373699188232422,0.5353032350540161,1.0
2.019671678543091,0.0,0.0,4592,1.0,2.019671678543091,0.0,929280.0,48.173545837402344,0.015625,0.288546085357666,48.173545837402344,31.31380271911621,0.049188703298568726,605,287.414824104,1746189676.3101385,605,0.0,0.049188703298568726,4592,604,929280.0,0.015625,0.5337963104248047,0.288546085357666,31.31380271911621,0.5337963104248047,1.0
2.028616428375244,0.0,0.0,4640,1.0,2.028616428375244,0.0,938496.0,48.173545837402344,0.015625,0.288546085357666,48.173545837402344,30.436199188232422,0.05447741970419884,611,289.784210789,1746189678.6796265,611,0.0,0.05447741970419884,4640,610,938496.0,0.015625,0.5239855647087097,0.288546085357666,30.436199188232422,0.5239855647087097,1.0
1.9561725854873657,0.0,0.0,4800,1.0,1.9561725854873657,0.0,969216.0,48.173545837402344,0.017578125,0.288546085357666,48.173545837402344,30.43684959411621,0.05154582858085632,631,297.708851655,1746189686.6042588,631,0.0,0.05154582858085632,4800,630,969216.0,0.017578125,0.5445215106010437,0.288546085357666,30.43684959411621,0.5445215106010437,1.0
1.5697396993637085,0.0,0.0,4864,1.0,1.5697396993637085,0.0,981504.0,48.173545837402344,0.015625,0.288546085357666,48.173545837402344,30.9921875,0.05871663615107536,639,300.88383114,1746189689.7792149,639,0.0,0.05871663615107536,4864,638,981504.0,0.015625,0.511412501335144,0.288546085357666,30.9921875,0.511412501335144,1.0
2.11610746383667,0.0,0.0,4920,1.0,2.11610746383667,0.0,992256.0,48.173545837402344,0.015625,0.288546085357666,48.173545837402344,31.5625,0.08999277651309967,646,303.650375539,1746189692.5458062,646,0.0,0.08999277651309967,4920,645,992256.0,0.015625,0.518612802028656,0.288546085357666,31.5625,0.518612802028656,1.0
1.926192045211792,0.0,0.0,4928,1.0,1.926192045211792,0.0,993792.0,48.173545837402344,0.01888020895421505,0.288546085357666,48.173545837402344,28.98177146911621,0.09436856210231781,647,304.044719304,1746189692.9400764,647,0.0,0.09436856210231781,4928,646,993792.0,0.01888020895421505,0.5173333883285522,0.288546085357666,28.98177146911621,0.5173333883285522,1.0
2.113337993621826,0.0,0.0,4976,1.0,2.113337993621826,0.0,1003008.0,53.68122100830078,0.02278645895421505,0.16783225536346436,53.68122100830078,27.069011688232422,0.05853061005473137,653,306.5062001,1746189695.4015372,653,0.0,0.05853061005473137,4976,652,1003008.0,0.02278645895421505,0.49697011709213257,0.16783225536346436,27.069011688232422,0.49697011709213257,1.0
1.6199649572372437,0.0,0.0,5072,1.0,1.6199649572372437,0.0,1021440.0,53.68122100830078,0.0162760429084301,0.16783225536346436,53.68122100830078,29.97005271911621,0.08774425834417343,665,311.246699875,1746189700.1421044,665,0.0,0.08774425834417343,5072,664,1021440.0,0.0162760429084301,0.45775794982910156,0.16783225536346436,29.97005271911621,0.45775794982910156,1.0
1.4732680320739746,0.0,0.0,5096,1.0,1.4732680320739746,0.0,1026048.0,53.68122100830078,0.01953125,0.16783225536346436,53.68122100830078,28.88606834411621,0.05040723830461502,668,312.437331771,1746189701.3326607,668,0.0,0.05040723830461502,5096,667,1026048.0,0.01953125,0.5273846387863159,0.16783225536346436,28.88606834411621,0.5273846387863159,1.0
1.462160348892212,0.0,0.0,5104,1.0,1.462160348892212,0.0,1027584.0,53.68122100830078,0.01692708395421505,0.16783225536346436,53.68122100830078,30.158855438232422,0.07617934793233871,669,312.829670437,1746189701.7250786,669,0.0,0.07617934793233871,5104,668,1027584.0,0.01692708395421505,0.5206754803657532,0.16783225536346436,30.158855438232422,0.5206754803657532,1.0
1.9356900453567505,0.0,0.0,5128,1.0,1.9356900453567505,0.0,1032192.0,53.68122100830078,0.015625,0.16783225536346436,53.68122100830078,31.26302146911621,0.05904652923345566,672,314.005875163,1746189702.9012132,672,0.0,0.05904652923345566,5128,671,1032192.0,0.015625,0.5342788100242615,0.16783225536346436,31.26302146911621,0.5342788100242615,1.0
1.7851924896240234,0.0,0.0,5176,1.0,1.7851924896240234,0.0,1041408.0,53.68122100830078,0.015625,0.16783225536346436,53.68122100830078,30.1796875,0.11187969148159027,678,316.377072182,1746189705.272503,678,0.0,0.11187969148159027,5176,677,1041408.0,0.015625,0.5038206577301025,0.16783225536346436,30.1796875,0.5038206577301025,1.0
1.6751905679702759,0.0,0.0,5288,1.0,1.6751905679702759,0.0,1062912.0,53.68122100830078,0.015625,0.16783225536346436,53.68122100830078,31.049480438232422,0.1344599723815918,692,321.915813891,1746189710.8112335,692,0.0,0.1344599723815918,5288,691,1062912.0,0.015625,0.4731985926628113,0.16783225536346436,31.049480438232422,0.4731985926628113,1.0
0.9681730270385742,0.0,0.0,5472,1.0,0.9681730270385742,0.0,1098240.0,53.68122100830078,0.01497395895421505,0.16783225536346436,53.68122100830078,30.890625,0.14548765122890472,715,330.99815744,1746189719.893577,715,0.0,0.14548765122890472,5472,714,1098240.0,0.01497395895421505,0.4417858421802521,0.16783225536346436,30.890625,0.4417858421802521,1.0
1.9378409385681152,0.0,0.0,5544,1.0,1.9378409385681152,0.0,1112064.0,53.68122100830078,0.015625,0.16783225536346436,53.68122100830078,30.90234375,0.12689392268657684,724,334.54739653,1746189723.4428089,724,0.0,0.12689392268657684,5544,723,1112064.0,0.015625,0.40957748889923096,0.16783225536346436,30.90234375,0.40957748889923096,1.0
0.8134666681289673,0.0,0.0,5616,1.0,0.8134666681289673,0.0,1125888.0,53.68122100830078,0.015625,0.16783225536346436,53.68122100830078,31.041667938232422,0.14619280397891998,733,338.134158242,1746189727.0294502,733,0.0,0.14619280397891998,5616,732,1125888.0,0.015625,0.4029082655906677,0.16783225536346436,31.041667938232422,0.4029082655906677,1.0
1.0011367797851562,0.0,0.0,5680,1.0,1.0011367797851562,0.0,1138176.0,53.68122100830078,0.014322916977107525,0.16783225536346436,53.68122100830078,30.869792938232422,0.15455970168113708,741,341.287287405,1746189730.1826074,741,0.0,0.15455970168113708,5680,740,1138176.0,0.014322916977107525,0.42332783341407776,0.16783225536346436,30.869792938232422,0.42332783341407776,1.0
1.0137817859649658,0.0,0.0,5704,1.0,1.0137817859649658,0.0,1142784.0,53.68122100830078,0.014322916977107525,0.16783225536346436,53.68122100830078,30.654949188232422,0.14729976654052734,744,342.471734956,1746189731.3671353,744,0.0,0.14729976654052734,5704,743,1142784.0,0.014322916977107525,0.40364009141921997,0.16783225536346436,30.654949188232422,0.40364009141921997,1.0
1.0704896450042725,0.0,0.0,5744,1.0,1.0704896450042725,0.0,1150464.0,53.68122100830078,0.01497395895421505,0.16783225536346436,53.68122100830078,31.60677146911621,0.1506299078464508,749,344.437837542,1746189733.3332677,749,0.0,0.1506299078464508,5744,748,1150464.0,0.01497395895421505,0.40384945273399353,0.16783225536346436,31.60677146911621,0.40384945273399353,1.0
0.8327580690383911,0.0,0.0,5920,1.0,0.8327580690383911,0.0,1184256.0,53.68122100830078,0.015625,0.16783225536346436,53.68122100830078,31.662761688232422,0.14884448051452637,771,353.137154776,1746189742.0324707,771,0.0,0.14884448051452637,5920,770,1184256.0,0.015625,0.37257832288742065,0.16783225536346436,31.662761688232422,0.37257832288742065,1.0
0.47486549615859985,0.0,0.0,5984,1.0,0.47486549615859985,0.0,1196544.0,53.68122100830078,0.01497395895421505,0.16783225536346436,53.68122100830078,31.908855438232422,0.1573527306318283,779,356.316330475,1746189745.2116644,779,0.0,0.1573527306318283,5984,778,1196544.0,0.01497395895421505,0.3458346426486969,0.16783225536346436,31.908855438232422,0.3458346426486969,1.0
0.5665998458862305,0.0,0.0,6032,1.0,0.5665998458862305,0.0,1205760.0,53.68122100830078,0.015625,0.16783225536346436,53.68122100830078,31.03255271911621,0.1510896384716034,785,358.686450544,1746189747.5818083,785,0.0,0.1510896384716034,6032,784,1205760.0,0.015625,0.3580209016799927,0.16783225536346436,31.03255271911621,0.3580209016799927,1.0
0.30629128217697144,0.0,0.0,6184,1.0,0.30629128217697144,0.0,1234944.0,53.68122100830078,0.01497395895421505,0.16783225536346436,53.68122100830078,31.75520896911621,0.15740948915481567,804,366.226164458,1746189755.1216,804,0.0,0.15740948915481567,6184,803,1234944.0,0.01497395895421505,0.30286532640457153,0.16783225536346436,31.75520896911621,0.30286532640457153,1.0
0.2885189950466156,0.0,0.0,6496,1.0,0.2885189950466156,0.0,1294848.0,53.68122100830078,0.01497395895421505,0.16783225536346436,53.68122100830078,30.42317771911621,0.16410864889621735,843,381.613327725,1746189770.5087633,843,0.0,0.16410864889621735,6496,842,1294848.0,0.01497395895421505,0.24089154601097107,0.16783225536346436,30.42317771911621,0.24089154601097107,1.0
0.45695632696151733,0.0,0.0,6568,1.0,0.45695632696151733,0.0,1308672.0,53.68122100830078,0.014322916977107525,0.16783225536346436,53.68122100830078,31.475261688232422,0.14877140522003174,852,385.21067217,1746189774.1060271,852,0.0,0.14877140522003174,6568,851,1308672.0,0.014322916977107525,0.2105865329504013,0.16783225536346436,31.475261688232422,0.2105865329504013,1.0
0.21955814957618713,0.0,0.0,6616,1.0,0.21955814957618713,0.0,1317888.0,53.68122100830078,0.013671875,0.16783225536346436,53.68122100830078,31.080730438232422,0.15167424082756042,858,387.59130993,1746189776.4867115,858,0.0,0.15167424082756042,6616,857,1317888.0,0.013671875,0.17974504828453064,0.16783225536346436,31.080730438232422,0.17974504828453064,1.0
0.34292033314704895,0.0,0.0,6736,1.0,0.34292033314704895,0.0,1340928.0,53.68122100830078,0.01302083395421505,0.16783225536346436,53.68122100830078,32.24479293823242,0.12840887904167175,873,393.513001745,1746189782.4083471,873,0.0,0.12840887904167175,6736,872,1340928.0,0.01302083395421505,0.12963220477104187,0.16783225536346436,32.24479293823242,0.12963220477104187,1.0
0.18017242848873138,0.0,0.0,6872,1.0,0.18017242848873138,0.0,1367040.0,53.68122100830078,0.010416666977107525,0.16783225536346436,53.68122100830078,30.053386688232422,0.1239515095949173,890,400.259773323,1746189789.155113,890,0.0,0.1239515095949173,6872,889,1367040.0,0.010416666977107525,0.13116252422332764,0.16783225536346436,30.053386688232422,0.13116252422332764,1.0
0.10461026430130005,0.0,0.0,7096,1.0,0.10461026430130005,0.0,1410048.0,53.68122100830078,0.01106770895421505,0.16783225536346436,53.68122100830078,30.651042938232422,0.1328374743461609,918,411.332174719,1746189800.2275124,918,0.0,0.1328374743461609,7096,917,1410048.0,0.01106770895421505,0.024741079658269882,0.16783225536346436,30.651042938232422,0.024741079658269882,1.0
0.09391728043556213,0.0,0.0,7176,1.0,0.09391728043556213,0.0,1425408.0,53.68122100830078,0.010416666977107525,0.16783225536346436,53.68122100830078,26.328125,0.09322311729192734,928,415.282879028,1746189804.1782677,928,0.0,0.09322311729192734,7176,927,1425408.0,0.010416666977107525,-0.07104334235191345,0.16783225536346436,26.328125,-0.07104334235191345,1.0
0.061988234519958496,0.0,0.0,7504,1.0,0.061988234519958496,0.0,1488384.0,53.68122100830078,0.01171875,0.16783225536346436,53.68122100830078,29.43359375,0.07826229929924011,969,431.511241429,1746189820.4065828,969,0.0,0.07826229929924011,7504,968,1488384.0,0.01171875,-0.06935888528823853,0.16783225536346436,29.43359375,-0.06935888528823853,1.0
0.0618305467069149,0.0,0.0,7512,1.0,0.0618305467069149,0.0,1489920.0,53.68122100830078,0.01106770895421505,0.16783225536346436,53.68122100830078,30.4296875,0.09139105677604675,970,431.907173523,1746189820.8026063,970,0.0,0.09139105677604675,7512,969,1489920.0,0.01106770895421505,-0.1045367568731308,0.16783225536346436,30.4296875,-0.1045367568731308,1.0
0.07010608166456223,0.0,0.0,7536,1.0,0.07010608166456223,0.0,1494528.0,53.68122100830078,0.01302083395421505,0.16783225536346436,53.68122100830078,31.29817771911621,0.09168722480535507,973,433.084728942,1746189821.9801428,973,0.0,0.09168722480535507,7536,972,1494528.0,0.01302083395421505,-0.04788283258676529,0.16783225536346436,31.29817771911621,-0.04788283258676529,1.0
0.06437435746192932,0.0,0.0,7704,1.0,0.06437435746192932,0.0,1526784.0,66.06377410888672,0.010416666977107525,0.16145622730255127,66.06377410888672,28.64583396911621,0.10461978614330292,994,441.500096563,1746189830.3954353,994,0.0,0.10461978614330292,7704,993,1526784.0,0.010416666977107525,-0.1673578917980194,0.16145622730255127,28.64583396911621,-0.1673578917980194,1.0
0.050944335758686066,0.0,0.0,7712,1.0,0.050944335758686066,0.0,1528320.0,66.06377410888672,0.010416666977107525,0.16145622730255127,66.06377410888672,31.39453125,0.10687726736068726,995,441.896125678,1746189830.7915432,995,0.0,0.10687726736068726,7712,994,1528320.0,0.010416666977107525,-0.17514219880104065,0.16145622730255127,31.39453125,-0.17514219880104065,1.0
0.05090106278657913,0.0,0.0,7728,1.0,0.05090106278657913,0.0,1531392.0,66.06377410888672,0.009765625,0.16145622730255127,66.06377410888672,30.217449188232422,0.08934533596038818,997,442.693393035,1746189831.5887313,997,0.0,0.08934533596038818,7728,996,1531392.0,0.009765625,-0.15955938398838043,0.16145622730255127,30.217449188232422,-0.15955938398838043,1.0
0.0736936628818512,0.0,0.0,7768,1.0,0.0736936628818512,0.0,1539072.0,66.06377410888672,0.012369791977107525,0.16145622730255127,66.06377410888672,31.299480438232422,0.06749211251735687,1002,444.674073455,1746189833.5695093,1002,0.0,0.06749211251735687,7768,1001,1539072.0,0.012369791977107525,-0.1590040624141693,0.16145622730255127,31.299480438232422,-0.1590040624141693,1.0
0.0695105716586113,0.0,0.0,7808,1.0,0.0695105716586113,0.0,1546752.0,66.06377410888672,0.01302083395421505,0.16145622730255127,66.06377410888672,31.303386688232422,0.10138895362615585,1007,446.647706782,1746189835.5430577,1007,0.0,0.10138895362615585,7808,1006,1546752.0,0.01302083395421505,-0.14640986919403076,0.16145622730255127,31.303386688232422,-0.14640986919403076,1.0
