update_steps,returned_episode_lengths,returned_won_episode,test_returned_episode,test_returned_episode_returns,_step,loss,test_returned_won_episode,returned_episode,_runtime,grad_steps,test_returned_episode_lengths,returned_episode_returns,qvals,env_step,_timestamp
40,24.34505271911621,0.0,1.0,0.22306858003139496,39,0.03250783309340477,0.0,0.02539062686264515,64.204359003,72,28.6179256439209,0.2554742693901062,0.03244303911924362,61440,1747615117.8631094
68,26.035158157348633,0.0,1.0,0.22306858003139496,67,0.08210250735282898,0.0,0.0221354179084301,73.561863158,296,28.6179256439209,0.26320287585258484,0.7425384521484375,104448,1747615127.2205932
77,24.482423782348633,0.0,1.0,0.22306858003139496,76,0.10113322734832764,0.0,0.0240885429084301,76.560415496,368,28.6179256439209,0.251449316740036,0.830223798751831,118272,1747615130.2191298
129,25.988283157348633,0.0,1.0,0.22306858003139496,128,0.14222955703735352,0.0,0.0240885429084301,93.895015147,784,28.6179256439209,0.31128114461898804,0.6413990259170532,198144,1747615147.5536911
142,26.671876907348633,0.0,1.0,0.22306858003139496,141,0.30580469965934753,0.0,0.0240885429084301,98.222842743,888,28.6179256439209,0.29796990752220154,0.6691209673881531,218112,1747615151.8815777
144,25.468751907348633,0.0,1.0,0.22306858003139496,143,0.3100508451461792,0.0,0.02473958395421505,98.887374258,904,28.6179256439209,0.32679659128189087,0.6319251656532288,221184,1747615152.5460613
157,25.34309959411621,0.0,1.0,0.22306858003139496,156,0.29625505208969116,0.0,0.02473958395421505,103.224819917,1008,28.6179256439209,0.3187141716480255,0.6324586868286133,241152,1747615156.8835645
177,25.210939407348633,0.0,1.0,0.22306858003139496,176,0.28101834654808044,0.0,0.02473958395421505,109.907319186,1168,28.6179256439209,0.33315005898475647,0.6464340686798096,271872,1747615163.5660486
189,23.94075584411621,0.0,1.0,0.22306858003139496,188,0.24923662841320038,0.0,0.02539062686264515,113.915548763,1264,28.6179256439209,0.3009154200553894,0.6465626955032349,290304,1747615167.5742373
202,25.81575584411621,0.0,1.0,0.22306858003139496,201,0.239867702126503,0.0,0.02473958395421505,118.252910922,1368,28.6179256439209,0.305791974067688,0.644859790802002,310272,1747615171.9115896
220,24.281902313232422,0.0,1.0,0.22306858003139496,219,0.2355840802192688,0.0,0.02539062686264515,124.287292857,1512,28.6179256439209,0.35487231612205505,0.6352649927139282,337920,1747615177.9459786
224,24.78255271911621,0.0,1.0,0.22306858003139496,223,0.2197120487689972,0.0,0.0240885429084301,125.636736942,1544,28.6179256439209,0.32636719942092896,0.6231071949005127,344064,1747615179.2954721
225,26.630861282348633,0.0,1.0,0.22306858003139496,224,0.22477871179580688,0.0,0.02278645895421505,125.969368664,1552,28.6179256439209,0.31531208753585815,0.6381152272224426,345600,1747615179.628135
233,25.19466209411621,0.0,1.0,0.22306858003139496,232,0.22716227173805237,0.0,0.0240885429084301,128.655622185,1616,28.6179256439209,0.34073659777641296,0.6199900507926941,357888,1747615182.3143346
241,25.683595657348633,0.0,1.0,0.22306858003139496,240,0.22834306955337524,0.0,0.0240885429084301,131.361427785,1680,28.6179256439209,0.33953970670700073,0.6256666779518127,370176,1747615185.0199952
251,23.04427146911621,0.0,1.0,0.22306858003139496,250,0.21969376504421234,0.0,0.02669270895421505,134.719245784,1760,28.6179256439209,0.339636892080307,0.6036874055862427,385536,1747615188.3779364
253,26.795574188232422,0.0,1.0,0.22306858003139496,252,0.2158874273300171,0.0,0.02343750186264515,135.393017941,1776,28.6179256439209,0.366252064704895,0.6008226871490479,388608,1747615189.0517156
299,25.734376907348633,0.0,1.0,0.22306858003139496,298,0.11460636556148529,0.0,0.02343750186264515,150.837773923,2144,28.6179256439209,0.3703683316707611,0.5140548944473267,459264,1747615204.4964159
311,25.34114646911621,0.0,1.0,0.22306858003139496,310,0.11538016051054001,0.0,0.02473958395421505,154.851545491,2240,28.6179256439209,0.35265088081359863,0.5015571117401123,477696,1747615208.5102792
320,24.603517532348633,0.0,1.0,0.22306858003139496,319,0.14446881413459778,0.0,0.02473958395421505,157.871940122,2312,28.6179256439209,0.3902098536491394,0.5117562413215637,491520,1747615211.530647
334,24.67903709411621,0.0,0.9999999403953552,0.647786557674408,333,0.12215553969144821,0.042988017201423645,0.02473958395421505,162.654986768,2424,38.320648193359375,0.4075024127960205,0.4627067744731903,513024,1747615216.3135512
354,26.05208396911621,0.0,0.9999999403953552,0.647786557674408,353,0.14929766952991486,0.042988017201423645,0.02539062686264515,169.358510231,2584,38.320648193359375,0.3704116940498352,0.3882003426551819,543744,1747615223.0171833
357,25.82747459411621,0.0,0.9999999403953552,0.647786557674408,356,0.16117224097251892,0.042988017201423645,0.0240885429084301,170.373551923,2608,38.320648193359375,0.3552122116088867,0.38783180713653564,548352,1747615224.032172
362,26.145183563232422,0.0,0.9999999403953552,0.647786557674408,361,0.17253977060317993,0.042988017201423645,0.02148437686264515,172.052768398,2648,38.320648193359375,0.33646833896636963,0.4060206413269043,556032,1747615225.7114592
378,25.38606834411621,0.0,0.9999999403953552,0.647786557674408,377,0.34062957763671875,0.042988017201423645,0.02343750186264515,177.407880844,2776,38.320648193359375,0.3867127299308777,0.3056198060512543,580608,1747615231.066579
385,25.908205032348633,0.0,0.9999999403953552,0.647786557674408,384,0.31215721368789673,0.042988017201423645,0.02148437686264515,179.760119699,2832,38.320648193359375,0.3284890949726105,0.2511981129646301,591360,1747615233.4187293
413,24.074871063232422,0.0,0.9999999403953552,0.647786557674408,412,0.14148586988449097,0.042988017201423645,0.0260416679084301,189.140468865,3056,38.320648193359375,0.3587926924228668,0.24991418421268463,634368,1747615242.7991662
416,23.834636688232422,0.0,0.9999999403953552,0.647786557674408,415,0.19211888313293457,0.042988017201423645,0.02539062686264515,190.311778109,3080,38.320648193359375,0.33529460430145264,0.27709704637527466,638976,1747615243.970419
424,24.203126907348633,0.0,0.9999999403953552,0.647786557674408,423,0.1605404168367386,0.042988017201423645,0.02473958395421505,193.020406178,3144,38.320648193359375,0.4053734540939331,0.22534677386283875,651264,1747615246.6791184
437,25.34895896911621,0.0,0.9999999403953552,0.647786557674408,436,0.2779964804649353,0.042988017201423645,0.0240885429084301,197.401475198,3248,38.320648193359375,0.37097516655921936,0.2239079475402832,671232,1747615251.0601583
438,26.800783157348633,0.0,0.9999999403953552,0.647786557674408,437,0.28041189908981323,0.042988017201423645,0.02473958395421505,197.744804476,3256,38.320648193359375,0.32551804184913635,0.22776317596435547,672768,1747615251.4034104
454,25.606121063232422,0.0,0.9999999403953552,0.647786557674408,453,0.09834137558937073,0.042988017201423645,0.02539062686264515,203.110974373,3384,38.320648193359375,0.379085510969162,0.2303437441587448,697344,1747615256.769675
457,26.982423782348633,0.0,0.9999999403953552,0.647786557674408,456,0.09824860095977783,0.042988017201423645,0.02343750186264515,204.116248633,3408,38.320648193359375,0.396318256855011,0.23688995838165283,701952,1747615257.7749345
458,24.666667938232422,0.0,0.9999999403953552,0.647786557674408,457,0.11030992865562439,0.042988017201423645,0.02473958395421505,204.459384709,3416,38.320648193359375,0.37548714876174927,0.24193856120109558,703488,1747615258.1179786
459,26.402996063232422,0.0338541679084301,0.9999999403953552,0.647786557674408,458,0.11049424111843109,0.042988017201423645,0.02083333395421505,204.790311484,3424,38.320648193359375,0.3948662579059601,0.25615477561950684,705024,1747615258.4490092
471,26.725261688232422,0.0,0.9999999403953552,0.647786557674408,470,0.10401760786771774,0.042988017201423645,0.02148437686264515,208.815286874,3520,38.320648193359375,0.45587894320487976,0.2624633312225342,723456,1747615262.4739504
479,26.15755271911621,0.0240885429084301,0.9999999403953552,0.647786557674408,478,0.09812918305397034,0.042988017201423645,0.02083333395421505,211.502703835,3584,38.320648193359375,0.4371778070926666,0.26338642835617065,735744,1747615265.1613026
485,25.49739646911621,0.0,0.9999999403953552,0.647786557674408,484,0.1568378508090973,0.042988017201423645,0.02539062686264515,213.529221374,3632,38.320648193359375,0.4453907310962677,0.19959944486618042,744960,1747615267.1878972
511,25.343751907348633,0.0,0.9999999403953552,0.647786557674408,510,0.08387583494186401,0.042988017201423645,0.02278645895421505,222.310675499,3840,38.320648193359375,0.4121454358100891,0.23826482892036438,784896,1747615275.9693923
515,25.720705032348633,0.01692708395421505,0.9999999403953552,0.647786557674408,514,0.10260969400405884,0.042988017201423645,0.0240885429084301,223.662839553,3872,38.320648193359375,0.4936065971851349,0.21159009635448456,791040,1747615277.3215196
542,27.789714813232422,0.0325520858168602,0.9999999403953552,0.647786557674408,541,0.08476109802722931,0.042988017201423645,0.02083333395421505,232.74717412,4088,38.320648193359375,0.5266083478927612,0.24116462469100952,832512,1747615286.4057732
544,26.826173782348633,0.1399739682674408,0.9999999403953552,0.647786557674408,543,0.0951557531952858,0.042988017201423645,0.02278645895421505,233.422562776,4104,38.320648193359375,0.6877971291542053,0.2307102233171463,835584,1747615287.0812376
551,24.611980438232422,0.064453125,0.9999999403953552,0.647786557674408,550,0.1008245050907135,0.042988017201423645,0.02343750186264515,235.790971187,4160,38.320648193359375,0.5314452052116394,0.21422022581100464,846336,1747615289.4495413
574,25.66145896911621,0.0527343787252903,0.9999999403953552,0.647786557674408,573,0.10881232470273972,0.042988017201423645,0.02343750186264515,243.520270558,4344,38.320648193359375,0.5805193781852722,0.19241580367088318,881664,1747615297.1789484
578,26.29622459411621,0.1074218824505806,0.9999999403953552,0.647786557674408,577,0.15320372581481934,0.042988017201423645,0.02148437686264515,244.855759227,4376,38.320648193359375,0.6147730946540833,0.21779924631118774,887808,1747615298.5143504
614,23.641277313232422,0.0729166716337204,0.9999999403953552,0.647786557674408,613,0.14611396193504333,0.042988017201423645,0.0221354179084301,256.980438669,4664,38.320648193359375,0.5430901050567627,0.170962393283844,943104,1747615310.6391335
635,27.059246063232422,0.1718750149011612,0.9999999403953552,0.647786557674408,634,0.12057851999998093,0.042988017201423645,0.01953125186264515,264.022974446,4832,38.320648193359375,0.7435592412948608,0.11806527525186539,975360,1747615317.6815448
642,25.87434959411621,0.0572916679084301,0.9999999403953552,0.647786557674408,641,0.16049936413764954,0.042988017201423645,0.02148437686264515,266.377395112,4888,38.320648193359375,0.5678133964538574,0.09838443249464035,986112,1747615320.0360148
643,26.423830032348633,0.1282552182674408,0.9999999403953552,0.647786557674408,642,0.13753345608711243,0.042988017201423645,0.0201822929084301,266.709975868,4896,38.320648193359375,0.6081749796867371,0.08751288056373596,987648,1747615320.3686624
664,25.865886688232422,0.0631510466337204,0.9999999403953552,1.0249502658843994,663,0.2955208122730255,0.23991507291793823,0.0221354179084301,273.866666461,5064,38.11677169799805,0.4787307679653168,0.054675959050655365,1019904,1747615327.5253572
676,26.729167938232422,0.0813802108168602,0.9999999403953552,1.0249502658843994,675,0.17979946732521057,0.23991507291793823,0.0201822929084301,277.919631939,5160,38.11677169799805,0.5530694723129272,0.024389494210481644,1038336,1747615331.578324
727,26.506511688232422,0.1595052182674408,0.9999999403953552,1.0249502658843994,726,0.18583160638809204,0.23991507291793823,0.02343750186264515,295.096070809,5568,38.11677169799805,0.759235680103302,-0.04383796080946922,1116672,1747615348.7547529
728,28.292970657348633,0.2161458432674408,0.9999999403953552,1.0249502658843994,727,0.24960094690322876,0.23991507291793823,0.0182291679084301,295.429800411,5576,38.11677169799805,0.761523962020874,-0.024898212403059006,1118208,1747615349.0885112
758,26.021486282348633,0.1074218824505806,0.9999999403953552,1.0249502658843994,757,0.24957683682441711,0.23991507291793823,0.02083333395421505,305.523325168,5816,38.11677169799805,0.5835047960281372,-0.05814904719591141,1164288,1747615359.1820238
764,28.953126907348633,0.1028645858168602,0.9999999403953552,1.0249502658843994,763,0.23909613490104675,0.23991507291793823,0.01888020895421505,307.528825689,5864,38.11677169799805,0.5912766456604004,-0.07516336441040039,1173504,1747615361.187407
