returned_won_episode,returned_episode_lengths,update_steps,test_returned_episode_returns,_step,loss,returned_episode,qvals,test_returned_episode_lengths,_runtime,grad_steps,test_returned_won_episode,returned_episode_returns,env_step,test_returned_episode,_timestamp
0.0,31.1484375,7,0.026030292734503746,6,0.0,0.013671875,0.0,49.8745231628418,45.546219939,0,0.0,0.1068839430809021,10752,1.0,1746431870.0702214
0.0,30.58333396911621,26,0.026030292734503746,25,0.0,0.01497395895421505,0.0,49.8745231628418,46.782174805,0,0.0,0.11817622184753418,39936,1.0,1746431871.306166
0.0,30.916667938232422,49,0.026030292734503746,48,0.0021148654632270336,0.015625,0.12159198522567749,49.8745231628418,54.355302433,144,0.0,0.13959769904613495,75264,1.0,1746431878.879202
0.0,31.734375,57,0.026030292734503746,56,0.0035819776821881533,0.01302083395421505,0.3309975266456604,49.8745231628418,57.579339914,208,0.0,0.1350371241569519,87552,1.0,1746431882.1032176
0.0,31.7109375,66,0.026030292734503746,65,0.005288603715598583,0.01497395895421505,0.4882701337337494,49.8745231628418,61.218362554,280,0.0,0.14697465300559998,101376,1.0,1746431885.7421794
0.0,31.875,81,0.026030292734503746,80,0.005832083988934755,0.014322916977107525,0.5948249101638794,49.8745231628418,67.26161313,400,0.0,0.152989000082016,124416,1.0,1746431891.785453
0.0,31.006511688232422,84,0.026030292734503746,83,0.010457263328135014,0.01497395895421505,0.629773736000061,49.8745231628418,68.469210264,424,0.0,0.15485139191150665,129024,1.0,1746431892.9931226
0.0,30.55859375,93,0.026030292734503746,92,0.01597900688648224,0.013671875,0.694153904914856,49.8745231628418,72.099763658,496,0.0,0.14993928372859955,142848,1.0,1746431896.623645
0.0,30.93099021911621,98,0.026030292734503746,97,0.009894780814647675,0.014322916977107525,0.7010960578918457,49.8745231628418,74.110982713,536,0.0,0.16276761889457703,150528,1.0,1746431898.6348908
0.0,30.50130271911621,106,0.026030292734503746,105,0.013774147257208824,0.01171875,0.7313255667686462,49.8745231628418,77.341759864,600,0.0,0.14923933148384094,162816,1.0,1746431901.865663
0.0,31.748699188232422,107,0.026030292734503746,106,0.013682628981769085,0.01497395895421505,0.7449852824211121,49.8745231628418,77.746190087,608,0.0,0.16567987203598022,164352,1.0,1746431902.2700872
0.0,31.65755271911621,116,0.026030292734503746,115,0.017265619710087776,0.013671875,0.7420331239700317,49.8745231628418,81.393900757,680,0.0,0.1641758382320404,178176,1.0,1746431905.917741
0.0,30.654949188232422,128,0.026030292734503746,127,0.01842445507645607,0.013671875,0.7324178218841553,49.8745231628418,86.25579959,776,0.0,0.16830848157405853,196608,1.0,1746431910.7796135
0.0,31.471355438232422,173,0.026030292734503746,172,0.04064206779003143,0.01497395895421505,0.8678797483444214,49.8745231628418,104.496370941,1136,0.0,0.19709095358848572,265728,1.0,1746431929.0202482
0.0,31.24609375,190,0.026030292734503746,189,0.03743311017751694,0.013671875,0.8914791345596313,49.8745231628418,111.402240791,1272,0.0,0.17326097190380096,291840,1.0,1746431935.9260454
0.0,31.690105438232422,207,0.026030292734503746,206,0.0481015145778656,0.015625,0.9025928974151611,49.8745231628418,118.275042292,1408,0.0,0.18911060690879822,317952,1.0,1746431942.798888
0.0,31.8515625,227,0.026030292734503746,226,0.06875026226043701,0.01497395895421505,0.917655348777771,49.8745231628418,126.370243596,1568,0.0,0.20117950439453125,348672,1.0,1746431950.893971
0.0,31.791667938232422,228,0.026030292734503746,227,0.06786967813968658,0.01497395895421505,0.9308488368988037,49.8745231628418,126.777016364,1576,0.0,0.19585511088371277,350208,1.0,1746431951.3008857
0.0,32.134117126464844,266,0.026030292734503746,265,0.075975701212883,0.015625,0.9407023787498474,49.8745231628418,142.203021077,1880,0.0,0.23850813508033752,408576,1.0,1746431966.7267988
0.0,31.77474021911621,278,0.026030292734503746,277,0.0891929417848587,0.015625,0.9676939249038696,49.8745231628418,147.057227501,1976,0.0,0.2293529510498047,427008,1.0,1746431971.5809922
0.0,32.14323043823242,296,0.026030292734503746,295,0.08471369743347168,0.015625,0.9541529417037964,49.8745231628418,154.35916069,2120,0.0,0.24642980098724365,454656,1.0,1746431978.8829381
0.0,32.00390625,337,0.6075337529182434,336,0.10381601005792618,0.015625,0.9665426015853882,62.17738342285156,171.049797296,2448,0.0,0.231298565864563,517632,1.0,1746431995.5736291
0.0,32.02994918823242,367,0.6075337529182434,366,0.13790732622146606,0.014322916977107525,1.0033694505691528,62.17738342285156,183.217473096,2688,0.0,0.20333872735500336,563712,1.0,1746432007.7413027
0.0,31.14192771911621,368,0.6075337529182434,367,0.12330332398414612,0.01302083395421505,0.9946211576461792,62.17738342285156,183.620431214,2696,0.0,0.17071521282196045,565248,1.0,1746432008.144365
0.0,31.27083396911621,370,0.6075337529182434,369,0.1275312900543213,0.01497395895421505,0.9915987253189087,62.17738342285156,184.432987131,2712,0.0,0.1776922196149826,568320,1.0,1746432008.9568264
0.0,32.04166793823242,381,0.6075337529182434,380,0.10060535371303558,0.014322916977107525,0.9916403889656067,62.17738342285156,188.886254441,2800,0.0,0.20020541548728943,585216,1.0,1746432013.4100378
