rng2447198419/loss,rng2447198419/returned_episode,loss,update_steps,returned_won_episode,test_returned_episode_lengths,returned_episode,rng2447198419/qvals,returned_episode_lengths,qvals,test_returned_episode_returns,grad_steps,test_returned_won_episode,rng2447198419/test_returned_won_episode,rng2447198419/env_step,returned_episode_returns,rng2447198419/test_returned_episode_returns,rng2447198419/update_steps,rng2447198419/grad_steps,test_returned_episode,rng2447198419/returned_episode_lengths,rng2447198419/test_returned_episode_lengths,rng2447198419/test_returned_episode,rng2447198419/returned_episode_returns,_runtime,_timestamp,rng2447198419/returned_won_episode,_step,env_step
0.01364121027290821,0.015625,0.01364121027290821,107,0.0,28.10552406311035,0.015625,0.7473945617675781,30.967449188232422,0.7473945617675781,0.04047467187047005,608,0.0,0.0,164352.0,0.15565457940101624,0.04047467187047005,107,608,1.0,30.967449188232422,28.10552406311035,1.0,0.15565457940101624,80.210182517,1746186156.122383,0.0,106,164352.0
0.018034353852272034,0.01497395895421505,0.018034353852272034,116,0.0,28.10552406311035,0.01497395895421505,0.7909454107284546,31.10677146911621,0.7909454107284546,0.04047467187047005,680,0.0,0.0,178176.0,0.14839866757392883,0.04047467187047005,116,680,1.0,31.10677146911621,28.10552406311035,1.0,0.14839866757392883,83.777017469,1746186159.689203,0.0,115,178176.0
0.01584668830037117,0.013671875,0.01584668830037117,128,0.0,28.10552406311035,0.013671875,0.8517056703567505,29.026042938232422,0.8517056703567505,0.04047467187047005,776,0.0,0.0,196608.0,0.14561325311660767,0.04047467187047005,128,776,1.0,29.026042938232422,28.10552406311035,1.0,0.14561325311660767,88.525292077,1746186164.4374723,0.0,127,196608.0
0.03605838492512703,0.015625,0.03605838492512703,173,0.0,28.10552406311035,0.015625,0.8952929973602295,30.92578125,0.8952929973602295,0.04047467187047005,1136,0.0,0.0,265728.0,0.1753755509853363,0.04047467187047005,173,1136,1.0,30.92578125,28.10552406311035,1.0,0.1753755509853363,106.346534608,1746186182.2586787,0.0,172,265728.0
0.05295075103640556,0.015625,0.05295075103640556,190,0.0,28.10552406311035,0.015625,0.8512573838233948,31.12239646911621,0.8512573838233948,0.04047467187047005,1272,0.0,0.0,291840.0,0.19020657241344452,0.04047467187047005,190,1272,1.0,31.12239646911621,28.10552406311035,1.0,0.19020657241344452,113.07471006,1746186188.9868593,0.0,189,291840.0
0.04203071445226669,0.015625,0.04203071445226669,207,0.0,28.10552406311035,0.015625,0.7934311628341675,31.07552146911621,0.7934311628341675,0.04047467187047005,1408,0.0,0.0,317952.0,0.1931278109550476,0.04047467187047005,207,1408,1.0,31.07552146911621,28.10552406311035,1.0,0.1931278109550476,119.813892004,1746186195.7260458,0.0,206,317952.0
0.18048840761184692,0.01497395895421505,0.18048840761184692,227,0.0,28.10552406311035,0.01497395895421505,0.6459470391273499,31.30078125,0.6459470391273499,0.04047467187047005,1568,0.0,0.0,348672.0,0.1921488642692566,0.04047467187047005,227,1568,1.0,31.30078125,28.10552406311035,1.0,0.1921488642692566,127.735471263,1746186203.6476328,0.0,226,348672.0
0.23023360967636108,0.014322916977107525,0.23023360967636108,228,0.0,28.10552406311035,0.014322916977107525,0.6684250235557556,31.59895896911621,0.6684250235557556,0.04047467187047005,1576,0.0,0.0,350208.0,0.15598565340042114,0.04047467187047005,228,1576,1.0,31.59895896911621,28.10552406311035,1.0,0.15598565340042114,128.132455488,1746186204.044608,0.0,227,350208.0
0.3518344759941101,0.015625,0.3518344759941101,266,0.0,28.10552406311035,0.015625,0.7688508033752441,31.13802146911621,0.7688508033752441,0.04047467187047005,1880,0.0,0.0,408576.0,0.19212722778320312,0.04047467187047005,266,1880,1.0,31.13802146911621,28.10552406311035,1.0,0.19212722778320312,143.180011891,1746186219.0921588,0.0,265,408576.0
0.14621368050575256,0.01497395895421505,0.14621368050575256,278,0.0,28.10552406311035,0.01497395895421505,0.6295775771141052,31.319011688232422,0.6295775771141052,0.04047467187047005,1976,0.0,0.0,427008.0,0.17714843153953552,0.04047467187047005,278,1976,1.0,31.319011688232422,28.10552406311035,1.0,0.17714843153953552,147.930911082,1746186223.8430579,0.0,277,427008.0
0.27103012800216675,0.015625,0.27103012800216675,296,0.0,28.10552406311035,0.015625,0.6135826110839844,31.42317771911621,0.6135826110839844,0.04047467187047005,2120,0.0,0.0,454656.0,0.18168878555297852,0.04047467187047005,296,2120,1.0,31.42317771911621,28.10552406311035,1.0,0.18168878555297852,155.059550276,1746186230.9716969,0.0,295,454656.0
0.45741602778434753,0.015625,0.45741602778434753,337,0.0,56.91613006591797,0.015625,0.5545254945755005,30.877605438232422,0.5545254945755005,0.2540758550167084,2448,0.0,0.0,517632.0,0.14633743464946747,0.2540758550167084,337,2448,1.0,30.877605438232422,56.91613006591797,1.0,0.14633743464946747,171.396648031,1746186247.308794,0.0,336,517632.0
0.3408243954181671,0.01497395895421505,0.3408243954181671,367,0.0,56.91613006591797,0.01497395895421505,0.4692346453666687,31.89192771911621,0.4692346453666687,0.2540758550167084,2688,0.0,0.0,563712.0,0.1269100159406662,0.2540758550167084,367,2688,1.0,31.89192771911621,56.91613006591797,1.0,0.1269100159406662,183.277209178,1746186259.1893728,0.0,366,563712.0
0.402556836605072,0.015625,0.402556836605072,368,0.0,56.91613006591797,0.015625,0.48713091015815735,31.440105438232422,0.48713091015815735,0.2540758550167084,2696,0.0,0.0,565248.0,0.11354438960552216,0.2540758550167084,368,2696,1.0,31.440105438232422,56.91613006591797,1.0,0.11354438960552216,183.672959975,1746186259.5851333,0.0,367,565248.0
0.39773184061050415,0.015625,0.39773184061050415,370,0.0,56.91613006591797,0.015625,0.4731147885322571,30.57421875,0.4731147885322571,0.2540758550167084,2712,0.0,0.0,568320.0,0.1445029377937317,0.2540758550167084,370,2712,1.0,30.57421875,56.91613006591797,1.0,0.1445029377937317,184.466170647,1746186260.3783555,0.0,369,568320.0
0.38790667057037354,0.01497395895421505,0.38790667057037354,381,0.0,56.91613006591797,0.01497395895421505,0.45703667402267456,31.47786521911621,0.45703667402267456,0.2540758550167084,2800,0.0,0.0,585216.0,0.12037768214941025,0.2540758550167084,381,2800,1.0,31.47786521911621,56.91613006591797,1.0,0.12037768214941025,188.821997153,1746186264.7341335,0.0,380,585216.0
0.3162263035774231,0.014322916977107525,0.3162263035774231,384,0.0,56.91613006591797,0.014322916977107525,0.44728097319602966,31.61067771911621,0.44728097319602966,0.2540758550167084,2824,0.0,0.0,589824.0,0.12950628995895386,0.2540758550167084,384,2824,1.0,31.61067771911621,56.91613006591797,1.0,0.12950628995895386,190.009391872,1746186265.9215388,0.0,383,589824.0
0.3216778039932251,0.013671875,0.3216778039932251,386,0.0,56.91613006591797,0.013671875,0.4374738335609436,31.24739646911621,0.4374738335609436,0.2540758550167084,2840,0.0,0.0,592896.0,0.11255260556936264,0.2540758550167084,386,2840,1.0,31.24739646911621,56.91613006591797,1.0,0.11255260556936264,190.803691861,1746186266.715856,0.0,385,592896.0
0.30945587158203125,0.01497395895421505,0.30945587158203125,399,0.0,56.91613006591797,0.01497395895421505,0.4595211148262024,31.170574188232422,0.4595211148262024,0.2540758550167084,2944,0.0,0.0,612864.0,0.09661631286144257,0.2540758550167084,399,2944,1.0,31.170574188232422,56.91613006591797,1.0,0.09661631286144257,195.952445576,1746186271.8645587,0.0,398,612864.0
0.28400230407714844,0.015625,0.28400230407714844,410,0.0,56.91613006591797,0.015625,0.46589186787605286,31.850261688232422,0.46589186787605286,0.2540758550167084,3032,0.0,0.0,629760.0,0.1518828272819519,0.2540758550167084,410,3032,1.0,31.850261688232422,56.91613006591797,1.0,0.1518828272819519,200.306661335,1746186276.2188156,0.0,409,629760.0
0.19763724505901337,0.01302083395421505,0.19763724505901337,458,0.0,56.91613006591797,0.01302083395421505,0.4233151972293854,31.75520896911621,0.4233151972293854,0.2540758550167084,3416,0.0,0.0,703488.0,0.0789431482553482,0.2540758550167084,458,3416,1.0,31.75520896911621,56.91613006591797,1.0,0.0789431482553482,219.37247078,1746186295.2846305,0.0,457,703488.0
0.18294912576675415,0.0182291679084301,0.18294912576675415,461,0.0,56.91613006591797,0.0182291679084301,0.4173411428928375,29.62109375,0.4173411428928375,0.2540758550167084,3440,0.0,0.0,708096.0,0.049443211406469345,0.2540758550167084,461,3440,1.0,29.62109375,56.91613006591797,1.0,0.049443211406469345,220.565847493,1746186296.478007,0.0,460,708096.0
0.1143924742937088,0.01497395895421505,0.1143924742937088,466,0.0,56.91613006591797,0.01497395895421505,0.42484864592552185,30.22786521911621,0.42484864592552185,0.2540758550167084,3480,0.0,0.0,715776.0,0.07560297101736069,0.2540758550167084,466,3480,1.0,30.22786521911621,56.91613006591797,1.0,0.07560297101736069,222.545721622,1746186298.4578905,0.0,465,715776.0
0.1306905895471573,0.01302083395421505,0.1306905895471573,468,0.0,56.91613006591797,0.01302083395421505,0.44068074226379395,31.73567771911621,0.44068074226379395,0.2540758550167084,3496,0.0,0.0,718848.0,0.12014840543270111,0.2540758550167084,468,3496,1.0,31.73567771911621,56.91613006591797,1.0,0.12014840543270111,223.3377834,1746186299.2499416,0.0,467,718848.0
0.115378737449646,0.01171875,0.115378737449646,474,0.0,56.91613006591797,0.01171875,0.3902190327644348,31.62109375,0.3902190327644348,0.2540758550167084,3544,0.0,0.0,728064.0,0.10203292220830917,0.2540758550167084,474,3544,1.0,31.62109375,56.91613006591797,1.0,0.10203292220830917,225.714444611,1746186301.6265883,0.0,473,728064.0
0.09794715791940689,0.014322916977107525,0.09794715791940689,477,0.0,56.91613006591797,0.014322916977107525,0.403738796710968,32.23698043823242,0.403738796710968,0.2540758550167084,3568,0.0,0.0,732672.0,0.0920928344130516,0.2540758550167084,477,3568,1.0,32.23698043823242,56.91613006591797,1.0,0.0920928344130516,226.902207349,1746186302.8143673,0.0,476,732672.0
0.1419297754764557,0.013671875,0.1419297754764557,488,0.0,56.91613006591797,0.013671875,0.4513463079929352,31.88802146911621,0.4513463079929352,0.2540758550167084,3656,0.0,0.0,749568.0,0.08556171506643295,0.2540758550167084,488,3656,1.0,31.88802146911621,56.91613006591797,1.0,0.08556171506643295,231.256191261,1746186307.1683364,0.0,487,749568.0
0.15389171242713928,0.014322916977107525,0.15389171242713928,489,0.0,56.91613006591797,0.014322916977107525,0.44792234897613525,31.83724021911621,0.44792234897613525,0.2540758550167084,3664,0.0,0.0,751104.0,0.09138838946819305,0.2540758550167084,489,3664,1.0,31.83724021911621,56.91613006591797,1.0,0.09138838946819305,231.652004203,1746186307.564173,0.0,488,751104.0
0.1856321096420288,0.01497395895421505,0.1856321096420288,497,0.0,56.91613006591797,0.01497395895421505,0.44824671745300293,31.97265625,0.44824671745300293,0.2540758550167084,3728,0.0,0.0,763392.0,0.07653992623090744,0.2540758550167084,497,3728,1.0,31.97265625,56.91613006591797,1.0,0.07653992623090744,234.818484185,1746186310.7306604,0.0,496,763392.0
0.13362044095993042,0.013671875,0.13362044095993042,512,0.0,56.91613006591797,0.013671875,0.49888861179351807,30.30078125,0.49888861179351807,0.2540758550167084,3848,0.0,0.0,786432.0,0.05583227798342705,0.2540758550167084,512,3848,1.0,30.30078125,56.91613006591797,1.0,0.05583227798342705,240.769448008,1746186316.6815803,0.0,511,786432.0
0.23381894826889038,0.01692708395421505,0.23381894826889038,544,0.0,56.91613006591797,0.01692708395421505,0.5821616649627686,28.96484375,0.5821616649627686,0.2540758550167084,4104,0.0,0.0,835584.0,0.04324743151664734,0.2540758550167084,544,4104,1.0,28.96484375,56.91613006591797,1.0,0.04324743151664734,253.485221771,1746186329.3970718,0.0,543,835584.0
0.333776593208313,0.015625,0.333776593208313,552,0.0,56.91613006591797,0.015625,0.4309176206588745,31.01692771911621,0.4309176206588745,0.2540758550167084,4168,0.0,0.0,847872.0,0.08736919611692429,0.2540758550167084,552,4168,1.0,31.01692771911621,56.91613006591797,1.0,0.08736919611692429,256.688413934,1746186332.60055,0.0,551,847872.0
0.2612188756465912,0.01302083395421505,0.2612188756465912,556,0.0,56.91613006591797,0.01302083395421505,0.42654550075531006,31.834636688232422,0.42654550075531006,0.2540758550167084,4200,0.0,0.0,854016.0,0.061137061566114426,0.2540758550167084,556,4200,1.0,31.834636688232422,56.91613006591797,1.0,0.061137061566114426,258.287768972,1746186334.1999047,0.0,555,854016.0
0.1946922242641449,0.0162760429084301,0.1946922242641449,563,0.0,56.91613006591797,0.0162760429084301,0.3655758202075958,30.709636688232422,0.3655758202075958,0.2540758550167084,4256,0.0,0.0,864768.0,0.05367464944720268,0.2540758550167084,563,4256,1.0,30.709636688232422,56.91613006591797,1.0,0.05367464944720268,261.088633265,1746186337.0007756,0.0,562,864768.0
0.17476679384708405,0.015625,0.17476679384708405,564,0.0,56.91613006591797,0.015625,0.35484594106674194,32.184898376464844,0.35484594106674194,0.2540758550167084,4264,0.0,0.0,866304.0,0.09179862588644028,0.2540758550167084,564,4264,1.0,32.184898376464844,56.91613006591797,1.0,0.09179862588644028,261.489987545,1746186337.4021342,0.0,563,866304.0
0.1678280234336853,0.014322916977107525,0.1678280234336853,568,0.0,56.91613006591797,0.014322916977107525,0.36324170231819153,31.96224021911621,0.36324170231819153,0.2540758550167084,4296,0.0,0.0,872448.0,0.04662817716598511,0.2540758550167084,568,4296,1.0,31.96224021911621,56.91613006591797,1.0,0.04662817716598511,263.090790758,1746186339.0028903,0.0,567,872448.0
0.16664838790893555,0.015625,0.16664838790893555,571,0.0,56.91613006591797,0.015625,0.3683367967605591,31.52474021911621,0.3683367967605591,0.2540758550167084,4320,0.0,0.0,877056.0,0.05481601879000664,0.2540758550167084,571,4320,1.0,31.52474021911621,56.91613006591797,1.0,0.05481601879000664,264.291171342,1746186340.2030544,0.0,570,877056.0
0.20302700996398926,0.015625,0.20302700996398926,608,0.0,56.91613006591797,0.015625,0.2936140298843384,31.11849021911621,0.2936140298843384,0.2540758550167084,4616,0.0,0.0,933888.0,0.048022519797086716,0.2540758550167084,608,4616,1.0,31.11849021911621,56.91613006591797,1.0,0.048022519797086716,279.095797632,1746186355.0077493,0.0,607,933888.0
0.26310598850250244,0.015625,0.26310598850250244,612,0.0,56.91613006591797,0.015625,0.27727484703063965,29.6171875,0.27727484703063965,0.2540758550167084,4648,0.0,0.0,940032.0,0.041064124554395676,0.2540758550167084,612,4648,1.0,29.6171875,56.91613006591797,1.0,0.041064124554395676,280.699503579,1746186356.6114192,0.0,611,940032.0
0.25057917833328247,0.015625,0.25057917833328247,641,0.0,56.91613006591797,0.015625,0.3301219940185547,29.75520896911621,0.3301219940185547,0.2540758550167084,4880,0.0,0.0,984576.0,0.031216301023960114,0.2540758550167084,641,4880,1.0,29.75520896911621,56.91613006591797,1.0,0.031216301023960114,292.22327458,1746186368.1354063,0.0,640,984576.0
0.2772310674190521,0.01302083395421505,0.2772310674190521,648,0.0,56.91613006591797,0.01302083395421505,0.2752283215522766,31.182292938232422,0.2752283215522766,0.2540758550167084,4936,0.0,0.0,995328.0,0.030977707356214523,0.2540758550167084,648,4936,1.0,31.182292938232422,56.91613006591797,1.0,0.030977707356214523,294.993811002,1746186370.9059815,0.0,647,995328.0
0.287759006023407,0.008463541977107525,0.287759006023407,679,0.0,61.1514778137207,0.008463541977107525,0.21004563570022583,30.8203125,0.21004563570022583,0.029839273542165756,5184,0.0,0.0,1042944.0,0.04562529921531677,0.029839273542165756,679,5184,1.0,30.8203125,61.1514778137207,1.0,0.04562529921531677,307.36604538,1746186383.2782104,0.0,678,1042944.0
0.19508419930934906,0.013671875,0.19508419930934906,685,0.0,61.1514778137207,0.013671875,0.21177810430526733,30.96875,0.21177810430526733,0.029839273542165756,5232,0.0,0.0,1052160.0,0.04813073202967644,0.029839273542165756,685,5232,1.0,30.96875,61.1514778137207,1.0,0.04813073202967644,309.740259762,1746186385.6524312,0.0,684,1052160.0
0.20867609977722168,0.01106770895421505,0.20867609977722168,698,0.0,61.1514778137207,0.01106770895421505,0.21942687034606934,32.06640625,0.21942687034606934,0.029839273542165756,5336,0.0,0.0,1072128.0,0.04783007502555847,0.029839273542165756,698,5336,1.0,32.06640625,61.1514778137207,1.0,0.04783007502555847,314.887081999,1746186390.7992377,0.0,697,1072128.0
0.16525250673294067,0.014322916977107525,0.16525250673294067,719,0.0,61.1514778137207,0.014322916977107525,0.2833588123321533,31.729167938232422,0.2833588123321533,0.029839273542165756,5504,0.0,0.0,1104384.0,0.07138656824827194,0.029839273542165756,719,5504,1.0,31.729167938232422,61.1514778137207,1.0,0.07138656824827194,323.203615515,1746186399.1157606,0.0,718,1104384.0
0.20855924487113953,0.014322916977107525,0.20855924487113953,721,0.0,61.1514778137207,0.014322916977107525,0.22986134886741638,31.18489646911621,0.22986134886741638,0.029839273542165756,5520,0.0,0.0,1107456.0,0.148811474442482,0.029839273542165756,721,5520,1.0,31.18489646911621,61.1514778137207,1.0,0.148811474442482,323.995153905,1746186399.9073253,0.0,720,1107456.0
0.2442978471517563,0.010416666977107525,0.2442978471517563,730,0.0,61.1514778137207,0.010416666977107525,0.2701970338821411,31.26171875,0.2701970338821411,0.029839273542165756,5592,0.0,0.0,1121280.0,0.07380054891109467,0.029839273542165756,730,5592,1.0,31.26171875,61.1514778137207,1.0,0.07380054891109467,327.556919843,1746186403.4690878,0.0,729,1121280.0
0.14777091145515442,0.013671875,0.14777091145515442,732,0.0,61.1514778137207,0.013671875,0.2262645661830902,31.95052146911621,0.2262645661830902,0.029839273542165756,5608,0.0,0.0,1124352.0,0.11945012211799622,0.029839273542165756,732,5608,1.0,31.95052146911621,61.1514778137207,1.0,0.11945012211799622,328.348835135,1746186404.26099,0.0,731,1124352.0
0.2427889108657837,0.014322916977107525,0.2427889108657837,734,0.0,61.1514778137207,0.014322916977107525,0.24946995079517365,32.14453125,0.24946995079517365,0.029839273542165756,5624,0.0,0.0,1127424.0,0.11147186160087585,0.029839273542165756,734,5624,1.0,32.14453125,61.1514778137207,1.0,0.11147186160087585,329.140214344,1746186405.0523767,0.0,733,1127424.0
0.207750603556633,0.01497395895421505,0.207750603556633,746,0.0,61.1514778137207,0.01497395895421505,0.23833782970905304,32.20703125,0.23833782970905304,0.029839273542165756,5720,0.0,0.0,1145856.0,0.12140198051929474,0.029839273542165756,746,5720,1.0,32.20703125,61.1514778137207,1.0,0.12140198051929474,333.894285657,1746186409.8064475,0.0,745,1145856.0
0.1808687150478363,0.014322916977107525,0.1808687150478363,749,0.0,61.1514778137207,0.014322916977107525,0.21116942167282104,31.97395896911621,0.21116942167282104,0.029839273542165756,5744,0.0,0.0,1150464.0,0.1330312192440033,0.029839273542165756,749,5744,1.0,31.97395896911621,61.1514778137207,1.0,0.1330312192440033,335.089069664,1746186411.001223,0.0,748,1150464.0
0.1942746490240097,0.013671875,0.1942746490240097,751,0.0,61.1514778137207,0.013671875,0.19980037212371826,32.180992126464844,0.19980037212371826,0.029839273542165756,5760,0.0,0.0,1153536.0,0.11349360644817352,0.029839273542165756,751,5760,1.0,32.180992126464844,61.1514778137207,1.0,0.11349360644817352,335.88055307,1746186411.7927127,0.0,750,1153536.0
0.12003675103187561,0.01171875,0.12003675103187561,757,0.0,61.1514778137207,0.01171875,0.2506359815597534,32.10546875,0.2506359815597534,0.029839273542165756,5808,0.0,0.0,1162752.0,0.1040857657790184,0.029839273542165756,757,5808,1.0,32.10546875,61.1514778137207,1.0,0.1040857657790184,338.25510488,1746186414.1672702,0.0,756,1162752.0
0.1134805902838707,0.01497395895421505,0.1134805902838707,780,0.0,61.1514778137207,0.01497395895421505,0.20068801939487457,32.046875,0.20068801939487457,0.029839273542165756,5992,0.0,0.0,1198080.0,0.1354547142982483,0.029839273542165756,780,5992,1.0,32.046875,61.1514778137207,1.0,0.1354547142982483,347.364051518,1746186423.2762175,0.0,779,1198080.0
0.14523515105247498,0.012369791977107525,0.14523515105247498,792,0.0,61.1514778137207,0.012369791977107525,0.14272591471672058,30.76171875,0.14272591471672058,0.029839273542165756,6088,0.0,0.0,1216512.0,0.10593383014202118,0.029839273542165756,792,6088,1.0,30.76171875,61.1514778137207,1.0,0.10593383014202118,352.114797801,1746186428.0269487,0.0,791,1216512.0
0.14503246545791626,0.01302083395421505,0.14503246545791626,797,0.0,61.1514778137207,0.01302083395421505,0.14257460832595825,30.45833396911621,0.14257460832595825,0.029839273542165756,6128,0.0,0.0,1224192.0,0.12865523993968964,0.029839273542165756,797,6128,1.0,30.45833396911621,61.1514778137207,1.0,0.12865523993968964,354.0940643,1746186430.0062244,0.0,796,1224192.0
0.06852018088102341,0.014322916977107525,0.06852018088102341,813,0.0,61.1514778137207,0.014322916977107525,0.06393158435821533,32.03776168823242,0.06393158435821533,0.029839273542165756,6256,0.0,0.0,1248768.0,0.1554497927427292,0.029839273542165756,813,6256,1.0,32.03776168823242,61.1514778137207,1.0,0.1554497927427292,360.432358247,1746186436.3445182,0.0,812,1248768.0
0.06310521066188812,0.01302083395421505,0.06310521066188812,819,0.0,61.1514778137207,0.01302083395421505,0.06668917089700699,31.338542938232422,0.06668917089700699,0.029839273542165756,6304,0.0,0.0,1257984.0,0.15082702040672302,0.029839273542165756,819,6304,1.0,31.338542938232422,61.1514778137207,1.0,0.15082702040672302,362.80740956,1746186438.7195745,0.0,818,1257984.0
0.048552848398685455,0.01171875,0.048552848398685455,852,0.0,61.1514778137207,0.01171875,-0.022193700075149536,30.45833396911621,-0.022193700075149536,0.029839273542165756,6568,0.0,0.0,1308672.0,0.15158912539482117,0.029839273542165756,852,6568,1.0,30.45833396911621,61.1514778137207,1.0,0.15158912539482117,375.891538135,1746186451.8037019,0.0,851,1308672.0
0.04592093080282211,0.01171875,0.04592093080282211,853,0.0,61.1514778137207,0.01171875,-0.00222967192530632,31.072917938232422,-0.00222967192530632,0.029839273542165756,6576,0.0,0.0,1310208.0,0.1482102870941162,0.029839273542165756,853,6576,1.0,31.072917938232422,61.1514778137207,1.0,0.1482102870941162,376.287322779,1746186452.1994944,0.0,852,1310208.0
0.044140301644802094,0.014322916977107525,0.044140301644802094,860,0.0,61.1514778137207,0.014322916977107525,-0.00015733926557004452,32.08984375,-0.00015733926557004452,0.029839273542165756,6632,0.0,0.0,1320960.0,0.18254324793815613,0.029839273542165756,860,6632,1.0,32.08984375,61.1514778137207,1.0,0.18254324793815613,379.061204199,1746186454.9733639,0.0,859,1320960.0
0.034526221454143524,0.01106770895421505,0.034526221454143524,886,0.0,61.1514778137207,0.01106770895421505,-0.02404189109802246,29.834636688232422,-0.02404189109802246,0.029839273542165756,6840,0.0,0.0,1360896.0,0.14217615127563477,0.029839273542165756,886,6840,1.0,29.834636688232422,61.1514778137207,1.0,0.14217615127563477,389.364726631,1746186465.2768846,0.0,885,1360896.0
0.03574081510305405,0.013671875,0.03574081510305405,887,0.0,61.1514778137207,0.013671875,-0.04267860949039459,32.26432418823242,-0.04267860949039459,0.029839273542165756,6848,0.0,0.0,1362432.0,0.18370698392391205,0.029839273542165756,887,6848,1.0,32.26432418823242,61.1514778137207,1.0,0.18370698392391205,389.760627936,1746186465.6727924,0.0,886,1362432.0
0.037552360445261,0.013671875,0.037552360445261,893,0.0,61.1514778137207,0.013671875,-0.050568949431180954,31.80989646911621,-0.050568949431180954,0.029839273542165756,6896,0.0,0.0,1371648.0,0.20003876090049744,0.029839273542165756,893,6896,1.0,31.80989646911621,61.1514778137207,1.0,0.20003876090049744,392.140699953,1746186468.0528562,0.0,892,1371648.0
0.035344015806913376,0.013671875,0.035344015806913376,900,0.0,61.1514778137207,0.013671875,-0.037770774215459824,29.91015625,-0.037770774215459824,0.029839273542165756,6952,0.0,0.0,1382400.0,0.16466982662677765,0.029839273542165756,900,6952,1.0,29.91015625,61.1514778137207,1.0,0.16466982662677765,394.913648751,1746186470.8257563,0.0,899,1382400.0
