qvals,loss,returned_episode_lengths,env_step,test_returned_episode,test_returned_episode_lengths,returned_episode,test_returned_episode_returns,returned_won_episode,_runtime,update_steps,test_returned_won_episode,returned_episode_returns,_timestamp,grad_steps,_step
0.10643845051527023,0.0710226446390152,27.75390625,721920.0,1.0,34.41002655029297,0.02083333395421505,0.2996079921722412,0.0,213.841562466,470,0.0,0.23110024631023407,1746201453.6681314,3512,469
0.06001295521855354,0.1525009274482727,26.8359375,752640.0,1.0,34.41002655029297,0.0234375,0.2996079921722412,0.0,221.294300654,490,0.0,0.11409831047058105,1746201461.120878,3672,489
0.1343671828508377,0.07875718921422958,28.091796875,803328.0,1.0,34.41002655029297,0.01692708395421505,0.2996079921722412,0.0,233.57737709,523,0.0,0.21263667941093445,1746201473.403921,3936,522
0.14225129783153534,0.0998421460390091,27.89388084411621,809472.0,1.0,34.41002655029297,0.021484375,0.2996079921722412,0.0,235.06634522,527,0.0,0.28012368083000183,1746201474.8928928,3968,526
0.12468968331813812,0.0876426175236702,26.28450584411621,818688.0,1.0,34.41002655029297,0.0234375,0.2996079921722412,0.0,237.298200386,533,0.0,0.32854488492012024,1746201477.1247396,4016,532
0.12135782837867737,0.07194842398166656,28.97005271911621,849408.0,1.0,34.41002655029297,0.01692708395421505,0.2996079921722412,0.0,244.741602135,553,0.0,0.24973954260349274,1746201484.5681581,4176,552
0.172292560338974,0.17090770602226257,27.11849021911621,892416.0,1.0,34.41002655029297,0.02213541604578495,0.2996079921722412,0.0,255.152158053,581,0.0,0.19778643548488617,1746201494.9786835,4400,580
0.2241518199443817,0.17721155285835266,25.34309959411621,895488.0,1.0,34.41002655029297,0.02473958395421505,0.2996079921722412,0.0,255.89692227,583,0.0,0.3685286343097687,1746201495.7234833,4416,582
0.24034106731414795,0.08234506845474243,28.18619728088379,920064.0,1.0,34.41002655029297,0.021484375,0.2996079921722412,0.0,261.846045839,599,0.0,0.3132193684577942,1746201501.672604,4544,598
0.12112151831388474,0.09852494299411774,28.31315040588379,943104.0,1.0,34.41002655029297,0.01953125,0.2996079921722412,0.0,267.430701643,614,0.0,0.20693357288837433,1746201507.2572532,4664,613
0.08788803219795227,0.0873914435505867,25.30859375,950784.0,1.0,34.41002655029297,0.021484375,0.2996079921722412,0.0,269.289404495,619,0.0,0.1422753781080246,1746201509.1159754,4704,618
0.10122939944267273,0.08618412911891937,27.77018165588379,963072.0,1.0,34.41002655029297,0.021484375,0.2996079921722412,0.0,272.26599382,627,0.0,0.2379785180091858,1746201512.092556,4768,626
0.10392563045024872,0.07914206385612488,28.484375,964608.0,1.0,34.41002655029297,0.014973958022892475,0.2996079921722412,0.0,272.637948401,628,0.0,0.2692968547344208,1746201512.46452,4776,627
0.09027498960494995,0.09343752264976501,29.759765625,979968.0,1.0,34.41002655029297,0.01627604104578495,0.2996079921722412,0.0,276.355654031,638,0.0,0.290595680475235,1746201516.182247,4856,637
0.07985414564609528,0.08410802483558655,29.31770896911621,1022976.0,0.9999999403953552,51.894901275634766,0.01953125,0.40034496784210205,0.0,286.852575261,666,0.0,0.16163086891174316,1746201526.6791368,5080,665
0.06182277947664261,0.182480126619339,25.125,1038336.0,0.9999999403953552,51.894901275634766,0.02278645895421505,0.40034496784210205,0.0,290.568968071,676,0.0,0.09102213382720947,1746201530.395542,5160,675
0.04201725125312805,0.09837067872285843,27.810546875,1059840.0,0.9999999403953552,51.894901275634766,0.021484375,0.40034496784210205,0.0,295.771893013,690,0.0,0.23779296875,1746201535.5984747,5272,689
0.01047439407557249,0.1159510537981987,26.95572853088379,1081344.0,0.9999999403953552,51.894901275634766,0.02278645895421505,0.40034496784210205,0.0,300.976930938,704,0.0,0.1873372346162796,1746201540.803489,5384,703
-0.048875369131565094,0.19449327886104584,27.55208396911621,1096704.0,0.9999999403953552,51.894901275634766,0.01822916604578495,0.40034496784210205,0.0,304.693087652,714,0.0,0.12650716304779053,1746201544.5196462,5464,713
-0.11505129933357239,0.2102629691362381,18.94400978088379,1158144.0,0.9999999403953552,51.894901275634766,0.0358072929084301,0.40034496784210205,0.0,319.579191765,754,0.0,0.052438147366046906,1746201559.4057124,5784,753
-0.12080254405736923,0.11769182235002518,26.9765625,1162752.0,0.9999999403953552,51.894901275634766,0.0234375,0.40034496784210205,0.0,320.694327782,757,0.0,0.24122068285942078,1746201560.5208864,5808,756
-0.10137466341257095,0.10854828357696533,25.37239646911621,1167360.0,0.9999999403953552,51.894901275634766,0.0234375,0.40034496784210205,0.0,321.810849477,760,0.0,0.2396940141916275,1746201561.637353,5832,759
-0.14102551341056824,0.1522013396024704,26.61328125,1201152.0,0.9999999403953552,51.894901275634766,0.021484375,0.40034496784210205,0.0,329.991321534,782,0.0,0.2315429300069809,1746201569.8178756,6008,781
-0.22948426008224487,0.09933121502399445,27.29231834411621,1225728.0,0.9999999403953552,51.894901275634766,0.01888020895421505,0.40034496784210205,0.0,335.944743465,798,0.0,0.3793911933898926,1746201575.771324,6136,797
-0.23055271804332733,0.10930381715297699,26.14713478088379,1227264.0,0.9999999403953552,51.894901275634766,0.01888020895421505,0.40034496784210205,0.0,336.316791001,799,0.0,0.3800422251224518,1746201576.1431623,6144,798
-0.2383364588022232,0.11695098876953125,25.84440040588379,1241088.0,0.9999999403953552,51.894901275634766,0.014322916977107525,0.40034496784210205,0.0,339.661977735,808,0.0,0.27002277970314026,1746201579.488554,6216,807
-0.28931835293769836,0.09434676170349121,26.51171875,1322496.0,0.9999999403953552,51.894901275634766,0.015625,0.40034496784210205,0.0,359.397655157,861,0.0,0.3618846833705902,1746201599.2242198,6640,860
-0.21724462509155273,0.04800167679786682,26.98893165588379,1390080.0,0.9999999403953552,51.894901275634766,0.02083333395421505,0.40034496784210205,0.0,375.771410927,905,0.0,0.49601873755455017,1746201615.5979784,6992,904
-0.23730406165122986,0.05058710649609566,26.15169334411621,1393152.0,0.9999999403953552,51.894901275634766,0.017578125,0.40034496784210205,0.0377604179084301,376.515732328,907,0.0,0.5355402827262878,1746201616.3422425,7008,906
-0.21620666980743408,0.04861392825841904,24.111328125,1405440.0,0.9999999403953552,51.894901275634766,0.015625,0.40034496784210205,0.0,379.490648651,915,0.0,0.33232417702674866,1746201619.3172102,7072,914
-0.19601386785507202,0.047037944197654724,24.9921875,1419264.0,0.9999999403953552,51.894901275634766,0.02083333395421505,0.40034496784210205,0.0,382.842376474,924,0.0,0.41451165080070496,1746201622.6689346,7144,923
-0.17761918902397156,0.04827306419610977,25.427734375,1446912.0,0.9999999403953552,51.894901275634766,0.01888020895421505,0.40034496784210205,0.0,389.536844679,942,0.0,0.4352310597896576,1746201629.363418,7288,941
-0.1661244034767151,0.04358820617198944,24.44270896911621,1456128.0,0.9999999403953552,51.894901275634766,0.02083333395421505,0.40034496784210205,0.0,391.769058176,948,0.0,0.4347948133945465,1746201631.595614,7336,947
-0.1783965677022934,0.04370851069688797,25.396484375,1492992.0,0.9999999403953552,51.894901275634766,0.02278645895421505,0.40034496784210205,0.0,400.69425893,972,0.0,0.45371735095977783,1746201640.520801,7528,971
-0.1836879700422287,0.04236092045903206,25.7578125,1494528.0,0.9999999403953552,51.894901275634766,0.0234375,0.40034496784210205,0.0,401.066130426,973,0.0,0.47187817096710205,1746201640.8926704,7536,972
-0.1627366840839386,0.05777949094772339,25.41015625,1516032.0,1.0,36.53528594970703,0.013020833022892475,0.6590311527252197,0.0,406.352976729,987,0.002663115970790386,0.3252570927143097,1746201646.179545,7648,986
-0.17242249846458435,0.06606651097536087,27.60677146911621,1522176.0,1.0,36.53528594970703,0.0234375,0.6590311527252197,0.0,407.840037369,991,0.002663115970790386,0.4882550835609436,1746201647.6666007,7680,990
-0.18112845718860626,0.04487166553735733,27.25130271911621,1529856.0,1.0,36.53528594970703,0.02278645895421505,0.6590311527252197,0.0,409.699031293,996,0.002663115970790386,0.47092437744140625,1746201649.525588,7720,995
-0.20197774469852448,0.041986092925071716,27.02799415588379,1537536.0,1.0,36.53528594970703,0.02018229104578495,0.6590311527252197,0.02408854104578495,411.562466578,1001,0.002663115970790386,0.4523436725139618,1746201651.389044,7760,1000
-0.2184264361858368,0.04658620059490204,26.44140625,1568256.0,1.0,36.53528594970703,0.02278645895421505,0.6590311527252197,0.0,419.01276929,1021,0.002663115970790386,0.4193977415561676,1746201658.8392942,7920,1020
-0.22468301653862,0.045882850885391235,27.4765625,1577472.0,1.0,36.53528594970703,0.02018229104578495,0.6590311527252197,0.02278645895421505,421.245331235,1027,0.002663115970790386,0.45797839760780334,1746201661.0719073,7968,1026
-0.21726229786872864,0.059491317719221115,27.67122459411621,1586688.0,1.0,36.53528594970703,0.021484375,0.6590311527252197,0.0,423.47587112,1033,0.002663115970790386,0.45361968874931335,1746201663.302448,8016,1032
-0.2619728446006775,0.056024838238954544,26.82291603088379,1592832.0,1.0,36.53528594970703,0.02278645895421505,0.6590311527252197,0.0,424.963548155,1037,0.002663115970790386,0.415432870388031,1746201664.7900534,8048,1036
-0.2770640552043915,0.04932484030723572,27.537109375,1617408.0,1.0,36.53528594970703,0.02018229104578495,0.6590311527252197,0.0,430.910266839,1053,0.002663115970790386,0.4016861319541931,1746201670.7368207,8176,1052
-0.2858678102493286,0.060809750109910965,27.29557228088379,1623552.0,1.0,36.53528594970703,0.02018229104578495,0.6590311527252197,0.0,432.396916092,1057,0.002663115970790386,0.40565744042396545,1746201672.2234704,8208,1056
-0.29014575481414795,0.04306598752737045,28.75260353088379,1632768.0,1.0,36.53528594970703,0.01888020895421505,0.6590311527252197,0.0345052070915699,434.629346358,1063,0.002663115970790386,0.46914705634117126,1746201674.4559255,8256,1062
-0.293522447347641,0.04318143427371979,26.44596290588379,1666560.0,1.0,36.53528594970703,0.0234375,0.6590311527252197,0.0,442.813581758,1085,0.002663115970790386,0.47266918420791626,1746201682.640159,8432,1084
-0.2616879940032959,0.044900573790073395,26.01822853088379,1703424.0,1.0,36.53528594970703,0.0234375,0.6590311527252197,0.0,451.744308883,1109,0.002663115970790386,0.47270169854164124,1746201691.5708754,8624,1108
-0.27485644817352295,0.04337766021490097,26.7734375,1711104.0,1.0,36.53528594970703,0.01822916604578495,0.6590311527252197,0.025390625,453.602699086,1114,0.002663115970790386,0.38341137766838074,1746201693.4292958,8664,1113
-0.2595308721065521,0.03942650556564331,28.53450584411621,1717248.0,1.0,36.53528594970703,0.01627604104578495,0.6590311527252197,0.0,455.089807036,1118,0.002663115970790386,0.4508918225765228,1746201694.9163775,8696,1117
-0.2570117712020874,0.04091070219874382,27.56380271911621,1732608.0,1.0,36.53528594970703,0.021484375,0.6590311527252197,0.0065104165114462376,458.805560501,1128,0.002663115970790386,0.5063312649726868,1746201698.6321456,8776,1127
-0.2777222990989685,0.03345685452222824,28.87825584411621,1747968.0,1.0,36.53528594970703,0.02018229104578495,0.6590311527252197,0.0,462.53022882,1138,0.002663115970790386,0.5271873474121094,1746201702.3568122,8856,1137
-0.26295191049575806,0.04378005117177963,27.68229103088379,1767936.0,1.0,36.53528594970703,0.015625,0.6590311527252197,0.0,467.36449545,1151,0.002663115970790386,0.3799445629119873,1746201707.191008,8960,1150
-0.2656266391277313,0.05638027936220169,26.38541603088379,1786368.0,1.0,36.53528594970703,0.02018229104578495,0.6590311527252197,0.0885416641831398,471.822871601,1163,0.002663115970790386,0.5835481286048889,1746201711.649444,9056,1162
-0.2789965867996216,0.0478430911898613,28.01627540588379,1794048.0,1.0,36.53528594970703,0.021484375,0.6590311527252197,0.09375,473.680584374,1168,0.002663115970790386,0.6297264695167542,1746201713.5071356,9096,1167
-0.2841179668903351,0.0480070635676384,26.78385353088379,1812480.0,1.0,36.53528594970703,0.0234375,0.6590311527252197,0.02994791604578495,478.143429679,1180,0.002663115970790386,0.5805304646492004,1746201717.969985,9192,1179
-0.2995977997779846,0.17893898487091064,29.52864646911621,1864704.0,1.0,36.53528594970703,0.014322916977107525,0.6590311527252197,0.0787760391831398,490.784053204,1214,0.002663115970790386,0.4978579580783844,1746201730.610621,9464,1213
-0.29926973581314087,0.08419710397720337,28.37434959411621,1872384.0,1.0,36.53528594970703,0.021484375,0.6590311527252197,0.169921875,492.640767841,1219,0.002663115970790386,0.7558331489562988,1746201732.4673645,9504,1218
-0.2901983857154846,0.06436938047409058,28.599609375,1906176.0,1.0,36.53528594970703,0.017578125,0.6590311527252197,0.2005208283662796,500.823889546,1241,0.002663115970790386,0.7316892743110657,1746201740.6504529,9680,1240
-0.27559906244277954,0.08335351943969727,27.91275978088379,1907712.0,1.0,36.53528594970703,0.014973958022892475,0.6590311527252197,0.1640625,501.195343463,1242,0.002663115970790386,0.6146352887153625,1746201741.0219238,9688,1241
-0.2992076277732849,0.07930649071931839,29.78580665588379,1910784.0,1.0,36.53528594970703,0.017578125,0.6590311527252197,0.2552083432674408,501.939482073,1244,0.002663115970790386,0.8294139504432678,1746201741.7660637,9704,1243
-0.28428176045417786,0.10246171802282333,28.09895896911621,1923072.0,1.0,36.53528594970703,0.015625,0.6590311527252197,0.111328125,504.915078952,1252,0.002663115970790386,0.6168521046638489,1746201744.7416556,9768,1251
-0.315915584564209,0.08621075749397278,30.07421875,1941504.0,1.0,36.53528594970703,0.01627604104578495,0.6590311527252197,0.107421875,509.378298655,1264,0.002663115970790386,0.6052733659744263,1746201749.204879,9864,1263
-0.30855119228363037,0.09040792286396027,29.58528709411621,1967616.0,1.0,36.53528594970703,0.017578125,0.6590311527252197,0.328125,515.702421752,1281,0.002663115970790386,0.9135382771492004,1746201755.5289762,10000,1280
-0.29931962490081787,0.1146441102027893,29.18229103088379,1986048.0,1.0,36.53528594970703,0.015625,0.6590311527252197,0.1901041716337204,520.190568259,1293,0.002663115970790386,0.7166698575019836,1746201760.0171466,10096,1292
-0.29346156120300293,0.09884656965732574,30.11458396911621,1990656.0,1.0,36.53528594970703,0.01692708395421505,0.6590311527252197,0.18359375,521.311139252,1296,0.002663115970790386,0.7670798897743225,1746201761.137707,10120,1295
-0.28627365827560425,0.12172256410121918,28.875,2006016.0,1.0,43.295902252197266,0.015625,1.4383890628814697,0.2115885466337204,525.115513723,1306,0.5188524723052979,0.7430045008659363,1746201764.942045,10200,1305
-0.323606014251709,0.1261386126279831,29.73567771911621,2010624.0,1.0,43.295902252197266,0.01627604104578495,1.4383890628814697,0.2096354216337204,526.232484162,1309,0.5188524723052979,0.7806053161621094,1746201766.0590646,10224,1308
-0.34813645482063293,0.12485495209693909,28.93815040588379,2013696.0,1.0,43.295902252197266,0.01822916604578495,1.4383890628814697,0.34765625,526.976338063,1311,0.5188524723052979,0.9397655129432678,1746201766.8029091,10240,1310
-0.3355778455734253,0.17280110716819763,28.96158790588379,2016768.0,1.0,43.295902252197266,0.01888020895421505,1.4383890628814697,0.3489583432674408,527.720125048,1313,0.5188524723052979,0.9606673121452332,1746201767.5466957,10256,1312
-0.36799538135528564,0.1710786372423172,29.8203125,2024448.0,1.0,43.295902252197266,0.01627604104578495,1.4383890628814697,0.21484375,529.581351548,1318,0.5188524723052979,0.7823956608772278,1746201769.407925,10296,1317
-0.32289889454841614,0.1717906892299652,29.73567771911621,2038272.0,1.0,43.295902252197266,0.01627604104578495,1.4383890628814697,0.2760416567325592,532.927794472,1327,0.5188524723052979,0.8562303185462952,1746201772.7543695,10368,1326
-0.33042261004447937,0.13886211812496185,27.96224021911621,2044416.0,1.0,43.295902252197266,0.017578125,1.4383890628814697,0.2102864533662796,534.414972142,1331,0.5188524723052979,0.748346209526062,1746201774.2415347,10400,1330
-0.3473133444786072,0.3031957745552063,29.458984375,2062848.0,1.0,43.295902252197266,0.017578125,1.4383890628814697,0.3834635317325592,538.873001292,1343,0.5188524723052979,1.0015981197357178,1746201778.6995733,10496,1342
-0.41317784786224365,0.1859138160943985,28.94986915588379,2082816.0,1.0,43.295902252197266,0.017578125,1.4383890628814697,0.3177083432674408,543.711521103,1356,0.5188524723052979,0.9136099219322205,1746201783.5381005,10600,1355
-0.3955440819263458,0.19890841841697693,28.29817771911621,2084352.0,1.0,43.295902252197266,0.01953125,1.4383890628814697,0.3619791567325592,544.083589661,1357,0.5188524723052979,0.9681021571159363,1746201783.9101582,10608,1356
-0.33018165826797485,0.3134218454360962,28.42447853088379,2136576.0,1.0,43.295902252197266,0.017578125,1.4383890628814697,0.3333333432674408,556.72608556,1391,0.5188524723052979,0.8955174684524536,1746201796.5526624,10880,1390
-0.19845491647720337,0.40918979048728943,28.36653709411621,2158080.0,1.0,43.295902252197266,0.02083333395421505,1.4383890628814697,0.353515625,561.941051661,1405,0.5188524723052979,0.9783886075019836,1746201801.7676213,10992,1404
-0.20820352435112,0.3591793179512024,29.04296875,2164224.0,1.0,43.295902252197266,0.01822916604578495,1.4383890628814697,0.3444010317325592,563.428426634,1409,0.5188524723052979,0.951923668384552,1746201803.2550004,11024,1408
-0.29832151532173157,0.41951704025268555,29.484375,2184192.0,1.0,43.295902252197266,0.01888020895421505,1.4383890628814697,0.43359375,568.261980392,1422,0.5188524723052979,1.0869920253753662,1746201808.088548,11128,1421
-0.28748196363449097,0.3896436095237732,29.45833396911621,2198016.0,1.0,43.295902252197266,0.01692708395421505,1.4383890628814697,0.5364583134651184,571.609149549,1431,0.5188524723052979,1.1656705141067505,1746201811.435695,11200,1430
-0.29158371686935425,0.4019000232219696,28.52864646911621,2199552.0,1.0,43.295902252197266,0.01888020895421505,1.4383890628814697,0.4264322817325592,571.980833059,1432,0.5188524723052979,1.0474640130996704,1746201811.8073924,11208,1431
-0.2790915071964264,0.4727988839149475,28.48046875,2333184.0,1.0,43.295902252197266,0.021484375,1.4383890628814697,0.607421875,604.333205511,1519,0.5188524723052979,1.2805402278900146,1746201844.1597803,11904,1518
-0.26777634024620056,0.4516691565513611,29.16666603088379,2348544.0,1.0,43.295902252197266,0.01888020895421505,1.4383890628814697,0.578125,608.054946463,1529,0.5188524723052979,1.2452993392944336,1746201847.8815196,11984,1528
-0.28119760751724243,0.4394078850746155,28.47981834411621,2354688.0,1.0,43.295902252197266,0.017578125,1.4383890628814697,0.5403645634651184,609.541966079,1533,0.5188524723052979,1.1707520484924316,1746201849.3685338,12016,1532
-0.2934871315956116,0.4589393138885498,28.99869728088379,2362368.0,1.0,43.295902252197266,0.01692708395421505,1.4383890628814697,0.4186197817325592,611.40212189,1538,0.5188524723052979,1.0186229944229126,1746201851.2286882,12056,1537
-0.3048242926597595,0.48164767026901245,28.6796875,2363904.0,1.0,43.295902252197266,0.01953125,1.4383890628814697,0.525390625,611.774266891,1539,0.5188524723052979,1.1672687530517578,1746201851.600847,12064,1538
-0.2734745740890503,0.43703848123550415,28.94010353088379,2377728.0,1.0,43.295902252197266,0.01888020895421505,1.4383890628814697,0.556640625,615.123564799,1548,0.5188524723052979,1.1938085556030273,1746201854.9501445,12136,1547
-0.2315199375152588,0.4723053574562073,28.94661521911621,2380800.0,1.0,43.295902252197266,0.01888020895421505,1.4383890628814697,0.533203125,615.868137114,1550,0.5188524723052979,1.1733397245407104,1746201855.6947055,12152,1549
-0.2503359615802765,0.39240550994873047,29.40364646911621,2394624.0,1.0,43.295902252197266,0.02018229104578495,1.4383890628814697,0.6712239384651184,619.21155338,1559,0.5188524723052979,1.3551430702209473,1746201859.0381038,12224,1558
-0.3198812007904053,0.4248610734939575,28.83854103088379,2425344.0,1.0,43.295902252197266,0.01953125,1.4383890628814697,0.58203125,626.650472673,1579,0.5188524723052979,1.2419497966766357,1746201866.4770367,12384,1578
-0.2617764472961426,0.33052459359169006,28.89322853088379,2476032.0,1.0,43.295902252197266,0.01888020895421505,1.4383890628814697,0.5950520634651184,638.928789866,1612,0.5188524723052979,1.2371482849121094,1746201878.7553315,12648,1611
-0.22889333963394165,0.3035963177680969,29.0546875,2508288.0,0.9999999403953552,40.76315689086914,0.017578125,1.9267991781234741,0.5266926884651184,646.815547022,1633,0.9345661401748657,1.1774412393569946,1746201886.642128,12816,1632
-0.2210141122341156,0.28663209080696106,29.84895896911621,2522112.0,0.9999999403953552,40.76315689086914,0.01822916604578495,1.9267991781234741,0.5826823115348816,650.160758747,1642,0.9345661401748657,1.2609211206436157,1746201889.9873385,12888,1641
-0.23826144635677338,0.2895541489124298,29.21875,2557440.0,0.9999999403953552,40.76315689086914,0.02083333395421505,1.9267991781234741,0.6770833134651184,658.722843785,1665,0.9345661401748657,1.377272129058838,1746201898.549421,13072,1664
-0.2501278519630432,0.2834402918815613,29.61849021911621,2562048.0,0.9999999403953552,40.76315689086914,0.017578125,1.9267991781234741,0.6263020634651184,659.837753125,1668,0.9345661401748657,1.316992163658142,1746201899.664337,13096,1667
-0.2635796070098877,0.2884445786476135,29.26171875,2568192.0,0.9999999403953552,40.76315689086914,0.02018229104578495,1.9267991781234741,0.671875,661.331574206,1672,0.9345661401748657,1.3632616996765137,1746201901.1580403,13128,1671
-0.1974666267633438,0.3288709223270416,28.4921875,2577408.0,0.9999999403953552,40.76315689086914,0.021484375,1.9267991781234741,0.6744791865348816,663.572867158,1678,0.9345661401748657,1.3489583730697632,1746201903.399251,13176,1677
-0.12887027859687805,0.3583643138408661,29.1875,2600448.0,0.9999999403953552,40.76315689086914,0.01953125,1.9267991781234741,0.6575520634651184,669.157107036,1693,0.9345661401748657,1.3423892259597778,1746201908.9834573,13296,1692
