env_step,test_returned_episode,returned_episode_returns,returned_episode_lengths,returned_won_episode,qvals,test_returned_episode_returns,grad_steps,test_returned_episode_lengths,returned_episode,update_steps,_step,test_returned_won_episode,loss,_runtime,_timestamp
712704.0,1.0,0.1151113361120224,32.09765625,0.0,0.5687479972839355,0.41962701082229614,3464,61.03282928466797,0.01302083395421505,464,463,0.0,0.7871766090393066,206.098250158,1746159913.5623906
723456.0,1.0,0.06345828622579575,25.791017532348633,0.0,0.6352641582489014,0.41962701082229614,3520,61.03282928466797,0.0221354179084301,471,470,0.0,0.8323147296905518,208.441419248,1746159915.9055886
738816.0,1.0,0.09489107131958008,30.583335876464844,0.0,0.6339823007583618,0.41962701082229614,3600,61.03282928466797,0.014322916977107525,481,480,0.0,0.652161180973053,211.778811779,1746159919.2428792
740352.0,1.0,0.05686415359377861,23.46224021911621,0.0,0.6840221285820007,0.41962701082229614,3608,61.03282928466797,0.0279947929084301,482,481,0.0,0.7828778028488159,212.114231528,1746159919.5783951
748032.0,1.0,0.15366733074188232,31.535158157348633,0.0,0.613067090511322,0.41962701082229614,3648,61.03282928466797,0.015625,487,486,0.0,0.6107101440429688,213.803402417,1746159921.2674568
752640.0,1.0,0.06391792744398117,27.303386688232422,0.0,0.6164740324020386,0.41962701082229614,3672,61.03282928466797,0.02278645895421505,490,489,0.0,0.577180027961731,214.831802034,1746159922.2958136
754176.0,1.0,0.1070360392332077,31.666667938232422,0.0,0.6302837133407593,0.41962701082229614,3680,61.03282928466797,0.01302083395421505,491,490,0.0,0.6590797901153564,215.164720624,1746159922.6286187
772608.0,1.0,0.11020948737859726,32.24609375,0.0,0.562353253364563,0.41962701082229614,3776,61.03282928466797,0.014322916977107525,503,502,0.0,0.5317012071609497,219.151396166,1746159926.615491
791040.0,1.0,0.119858019053936,30.808595657348633,0.0,0.514432966709137,0.41962701082229614,3872,61.03282928466797,0.015625,515,514,0.0,0.9277578592300415,223.179566187,1746159930.6437986
815616.0,1.0,0.11897949129343033,31.743492126464844,0.0,0.5635396242141724,0.41962701082229614,4000,61.03282928466797,0.01497395895421505,531,530,0.0,0.5749430656433105,228.530654629,1746159935.9948537
817152.0,1.0,0.1220807284116745,32.21744918823242,0.0,0.5459091067314148,0.41962701082229614,4008,61.03282928466797,0.01497395895421505,532,531,0.0,0.34774649143218994,228.863333369,1746159936.3275018
821760.0,1.0,0.15413889288902283,31.907554626464844,0.0,0.555572509765625,0.41962701082229614,4032,61.03282928466797,0.01497395895421505,535,534,0.0,0.38665536046028137,229.865956979,1746159937.330168
824832.0,1.0,0.10572823882102966,30.813804626464844,0.0,0.5725576281547546,0.41962701082229614,4048,61.03282928466797,0.015625,537,536,0.0,0.42998063564300537,230.531041597,1746159937.995256
841728.0,1.0,0.08835063874721527,31.967449188232422,0.0,0.4616320729255676,0.41962701082229614,4136,61.03282928466797,0.01497395895421505,548,547,0.0,0.38742125034332275,234.212288802,1746159941.6764455
847872.0,1.0,0.10509935021400452,32.37109375,0.0,0.4724259674549103,0.41962701082229614,4168,61.03282928466797,0.011718750931322575,552,551,0.0,0.47626134753227234,235.542044492,1746159943.006226
910848.0,1.0,0.07253895699977875,28.72005271911621,0.0,0.49194782972335815,0.41962701082229614,4496,61.03282928466797,0.01953125186264515,593,592,0.0,0.3709246814250946,249.242069004,1746159956.70627
918528.0,1.0,0.11197245121002197,32.38541793823242,0.0,0.5025933980941772,0.41962701082229614,4536,61.03282928466797,0.011718750931322575,598,597,0.0,0.5261492729187012,250.935252566,1746159958.3993723
996864.0,1.0,0.060103412717580795,30.807292938232422,0.0,0.43154555559158325,0.41962701082229614,4944,61.03282928466797,0.012369791977107525,649,648,0.0,0.3803877830505371,267.985516025,1746159975.4496927
1024512.0,1.0,0.14317020773887634,32.223960876464844,0.0,0.448172926902771,0.0661206841468811,5088,70.62592315673828,0.01302083395421505,667,666,0.0,0.2602945566177368,274.085927009,1746159981.550081
1030656.0,1.0,0.0673447847366333,30.841148376464844,0.0,0.41959768533706665,0.0661206841468811,5120,70.62592315673828,0.013671875931322575,671,670,0.0,0.2738378643989563,275.413159442,1746159982.8773105
1036800.0,1.0,0.053627826273441315,32.067710876464844,0.0,0.45419663190841675,0.0661206841468811,5152,70.62592315673828,0.00911458395421505,675,674,0.0,0.4536482095718384,276.737799094,1746159984.2019472
1039872.0,1.0,0.08358057588338852,31.394533157348633,0.0,0.4305244982242584,0.0661206841468811,5168,70.62592315673828,0.011718750931322575,677,676,0.0,0.44876420497894287,277.399774935,1746159984.863949
1058304.0,1.0,0.07775694876909256,31.518230438232422,0.0,0.43297797441482544,0.0661206841468811,5264,70.62592315673828,0.010416666977107525,689,688,0.0,0.42243415117263794,281.421591815,1746159988.885737
1081344.0,1.0,0.15322333574295044,32.10416793823242,0.0,0.43121445178985596,0.0661206841468811,5384,70.62592315673828,0.011718750931322575,704,703,0.0,0.4057655334472656,286.460798583,1746159993.924947
1121280.0,1.0,0.2205551415681839,32.20182418823242,0.0,0.42527756094932556,0.0661206841468811,5592,70.62592315673828,0.01302083395421505,730,729,0.0,0.41588258743286133,295.148718027,1746160002.612873
1152000.0,1.0,0.22039498388767242,32.231773376464844,0.0,0.3852914273738861,0.0661206841468811,5752,70.62592315673828,0.01302083395421505,750,749,0.0,0.38544589281082153,301.811878402,1746160009.276044
1204224.0,1.0,0.19168947637081146,31.276042938232422,0.0,0.23798151314258575,0.0661206841468811,6024,70.62592315673828,0.013671875931322575,784,783,0.0,0.21233229339122772,313.138184186,1746160020.6023638
1230336.0,1.0,0.26489540934562683,30.213542938232422,0.0,0.2950517535209656,0.0661206841468811,6160,70.62592315673828,0.009765625931322575,801,800,0.0,0.16518157720565796,318.854003057,1746160026.3178875
1253376.0,1.0,0.25079092383384705,30.04427146911621,0.0,0.2979930341243744,0.0661206841468811,6280,70.62592315673828,0.011718750931322575,816,815,0.0,0.21983444690704346,323.841197286,1746160031.3052714
1299456.0,1.0,0.2870131731033325,31.700523376464844,0.0,0.3099549114704132,0.0661206841468811,6520,70.62592315673828,0.011718750931322575,846,845,0.0,0.18661978840827942,333.890356183,1746160041.3545418
1305600.0,1.0,0.29641279578208923,31.759117126464844,0.0,0.3069570064544678,0.0661206841468811,6552,70.62592315673828,0.010416666977107525,850,849,0.0,0.18569111824035645,335.256441872,1746160042.7205842
1308672.0,1.0,0.23337361216545105,30.546876907348633,0.0,0.3113704323768616,0.0661206841468811,6568,70.62592315673828,0.011718750931322575,852,851,0.0,0.1847078651189804,335.920809899,1746160043.385005
1336320.0,1.0,0.2540473937988281,30.822917938232422,0.0,0.24371352791786194,0.0661206841468811,6712,70.62592315673828,0.01106770895421505,870,869,0.0,0.11043404042720795,341.920840689,1746160049.3850148
1339392.0,1.0,0.2537647783756256,29.74349021911621,0.0,0.24597600102424622,0.0661206841468811,6728,70.62592315673828,0.010416666977107525,872,871,0.0,0.1019914299249649,342.585086096,1746160050.0492651
1359360.0,1.0,0.23398075997829437,29.584636688232422,0.0,0.2395968735218048,0.0661206841468811,6832,70.62592315673828,0.01106770895421505,885,884,0.0,0.09969749301671982,346.944377959,1746160054.4085588
1362432.0,1.0,0.2530547082424164,30.542970657348633,0.0,0.22483475506305695,0.0661206841468811,6848,70.62592315673828,0.00911458395421505,887,886,0.0,0.10506498068571091,347.607489118,1746160055.0717108
1400832.0,1.0,0.2265956550836563,26.819011688232422,0.0,0.2152312994003296,0.0661206841468811,7048,70.62592315673828,0.00911458395421505,912,911,0.0,0.09231704473495483,355.95314463,1746160063.4172766
1403904.0,1.0,0.28058066964149475,30.279949188232422,0.0,0.21666118502616882,0.0661206841468811,7064,70.62592315673828,0.01106770895421505,914,913,0.0,0.09434082359075546,356.611947963,1746160064.0761561
1408512.0,1.0,0.28112250566482544,31.209636688232422,0.0,0.1778222620487213,0.0661206841468811,7088,70.62592315673828,0.013671875931322575,917,916,0.0,0.09244381636381149,357.59738878,1746160065.061359
1423872.0,1.0,0.2840648293495178,32.33073043823242,0.0,0.18742252886295319,0.0661206841468811,7168,70.62592315673828,0.01106770895421505,927,926,0.0,0.08517280220985413,360.924654062,1746160068.388417
1453056.0,1.0,0.22587965428829193,31.371095657348633,0.0,0.1383851319551468,0.0661206841468811,7320,70.62592315673828,0.01106770895421505,946,945,0.0,0.08945329487323761,367.202217019,1746160074.6663923
1459200.0,1.0,0.33503857254981995,31.463542938232422,0.0,0.1569608747959137,0.0661206841468811,7352,70.62592315673828,0.01302083395421505,950,949,0.0,0.08280235528945923,368.530694016,1746160075.994839
1474560.0,1.0,0.2977004647254944,31.058595657348633,0.0,0.14120787382125854,0.0661206841468811,7432,70.62592315673828,0.01106770895421505,960,959,0.0,0.06937544792890549,371.865140021,1746160079.32914
1483776.0,1.0,0.269717276096344,30.076824188232422,0.0,0.16089943051338196,0.0661206841468811,7480,70.62592315673828,0.00911458395421505,966,965,0.0,0.07351861894130707,373.837953758,1746160081.3021393
1522176.0,1.0,0.30512458086013794,31.337242126464844,0.0,0.09400874376296997,0.6449182629585266,7680,72.50244903564453,0.013671875931322575,991,990,0.0016313213855028152,0.06259267032146454,382.174308882,1746160089.6384487
1548288.0,1.0,0.3072659969329834,30.44270896911621,0.0,0.07500340789556503,0.6449182629585266,7816,72.50244903564453,0.01302083395421505,1008,1007,0.0016313213855028152,0.08080044388771057,387.791775431,1746160095.2559118
1592832.0,1.0,0.32067179679870605,31.355470657348633,0.0,0.05597162991762161,0.6449182629585266,8048,72.50244903564453,0.011718750931322575,1037,1036,0.0016313213855028152,0.05649953335523605,397.419367575,1746160104.8835902
1602048.0,1.0,0.33419668674468994,30.354167938232422,0.0279947929084301,0.07506360858678818,0.6449182629585266,8096,72.50244903564453,0.009765625931322575,1043,1042,0.0016313213855028152,0.05778922885656357,399.39308949,1746160106.857308
1628160.0,1.0,0.37407490611076355,31.993492126464844,0.0,0.07464005053043365,0.6449182629585266,8232,72.50244903564453,0.014322916977107525,1060,1059,0.0016313213855028152,0.054535239934921265,404.993005924,1746160112.4572127
1638912.0,1.0,0.30640819668769836,30.743492126464844,0.0,0.06246813386678696,0.6449182629585266,8288,72.50244903564453,0.01106770895421505,1067,1066,0.0016313213855028152,0.11368603259325027,407.322028095,1746160114.786127
1649664.0,1.0,0.3176242709159851,32.177085876464844,0.0,0.10457616299390793,0.6449182629585266,8344,72.50244903564453,0.012369791977107525,1074,1073,0.0016313213855028152,0.04446595907211304,409.668930559,1746160117.133091
1688064.0,1.0,0.2828781306743622,29.70442771911621,0.0,0.09586881101131439,0.6449182629585266,8544,72.50244903564453,0.00911458395421505,1099,1098,0.0016313213855028152,0.04356861859560013,417.972641277,1746160125.4368093
1711104.0,1.0,0.35111531615257263,32.196617126464844,0.0,0.06702783703804016,0.6449182629585266,8664,72.50244903564453,0.012369791977107525,1114,1113,0.0016313213855028152,0.04196833819150925,422.908022479,1746160130.3721871
1721856.0,1.0,0.35585111379623413,32.313804626464844,0.0,0.07664122432470322,0.6449182629585266,8720,72.50244903564453,0.00911458395421505,1121,1120,0.0016313213855028152,0.0348270907998085,425.23152464,1746160132.6957383
1723392.0,1.0,0.34170788526535034,31.807292938232422,0.0,0.070126473903656,0.6449182629585266,8728,72.50244903564453,0.011718750931322575,1122,1121,0.0016313213855028152,0.03526227921247482,425.560392096,1746160133.0246124
1728000.0,1.0,0.3240702152252197,30.261720657348633,0.0221354179084301,0.07148964703083038,0.6449182629585266,8752,72.50244903564453,0.0078125,1125,1124,0.0016313213855028152,0.03292478248476982,426.547032906,1746160134.0112376
1761792.0,1.0,0.2667507827281952,27.658855438232422,0.0,0.06447462737560272,0.6449182629585266,8928,72.50244903564453,0.0078125,1147,1146,0.0016313213855028152,0.0599663183093071,433.874291566,1746160141.3385036
1798656.0,1.0,0.3359208106994629,30.795574188232422,0.0,-0.015474051237106323,0.6449182629585266,9120,72.50244903564453,0.010416666977107525,1171,1170,0.0016313213855028152,0.032971106469631195,441.8661507,1746160149.3303363
1804800.0,1.0,0.33037054538726807,29.988283157348633,0.01953125186264515,-0.020744942128658295,0.6449182629585266,9152,72.50244903564453,0.008463541977107525,1175,1174,0.0016313213855028152,0.044341154396533966,443.191174768,1746160150.6553829
1806336.0,1.0,0.3056977689266205,30.113283157348633,0.0,-0.00874168798327446,0.6449182629585266,9160,72.50244903564453,0.00911458395421505,1176,1175,0.0016313213855028152,0.0405321829020977,443.519955431,1746160150.9841673
1807872.0,1.0,0.3105561435222626,30.022136688232422,0.0,-0.007950585335493088,0.6449182629585266,9168,72.50244903564453,0.0078125,1177,1176,0.0016313213855028152,0.04208163917064667,443.849345016,1746160151.3135324
1810944.0,1.0,0.30721035599708557,29.335939407348633,0.0,-0.0024570818059146404,0.6449182629585266,9184,72.50244903564453,0.00911458395421505,1179,1178,0.0016313213855028152,0.03795182704925537,444.506781889,1746160151.970966
1818624.0,1.0,0.3834138512611389,29.351564407348633,0.0625,0.0015237799379974604,0.6449182629585266,9224,72.50244903564453,0.009765625931322575,1184,1183,0.0016313213855028152,0.029952025040984154,446.151684579,1746160153.6158895
1838592.0,1.0,0.3151808977127075,30.358074188232422,0.0,0.010723117738962173,0.6449182629585266,9328,72.50244903564453,0.008463541977107525,1197,1196,0.0016313213855028152,0.03382956236600876,450.478491601,1746160157.9342034
1870848.0,1.0,0.29883164167404175,29.795574188232422,0.0,-0.01507188193500042,0.6449182629585266,9496,72.50244903564453,0.008463541977107525,1218,1217,0.0016313213855028152,0.03403147682547569,457.421621505,1746160164.8858361
1898496.0,1.0,0.3796384930610657,30.865886688232422,0.0377604179084301,0.009759988635778427,0.6449182629585266,9640,72.50244903564453,0.008463541977107525,1236,1235,0.0016313213855028152,0.03998647630214691,463.3723129,1746160170.8364608
1903104.0,1.0,0.3458923399448395,29.90755271911621,0.0026041667442768812,0.00888143852353096,0.6449182629585266,9664,72.50244903564453,0.01106770895421505,1239,1238,0.0016313213855028152,0.03513471782207489,464.362597502,1746160171.8268027
1976832.0,1.0,0.46199876070022583,31.739585876464844,0.0755208358168602,-0.045459356158971786,0.6449182629585266,10048,72.50244903564453,0.00911458395421505,1287,1286,0.0016313213855028152,0.03994355350732803,480.310235133,1746160187.7743838
1979904.0,1.0,0.3758644163608551,29.608074188232422,0.0481770858168602,-0.04781953990459442,0.6449182629585266,10064,72.50244903564453,0.008463541977107525,1289,1288,0.0016313213855028152,0.06142705678939819,480.97989365,1746160188.4440424
1992192.0,1.0,0.4299785792827606,31.315105438232422,0.0566406287252903,-0.0382288359105587,0.6449182629585266,10128,72.50244903564453,0.009765625931322575,1297,1296,0.0016313213855028152,0.042746495455503464,483.642051269,1746160191.1061828
2015232.0,1.0,0.583615779876709,31.236980438232422,0.1777343899011612,-0.048332441598176956,1.1203994750976562,10248,70.91680145263672,0.00911458395421505,1312,1311,0.24959999322891235,0.06312961876392365,488.677151405,1746160196.1413934
2044416.0,1.0,0.5256423354148865,31.256511688232422,0.1445312649011612,-0.06346037983894348,1.1203994750976562,10400,70.91680145263672,0.008463541977107525,1331,1330,0.24959999322891235,0.08774961531162262,494.982781426,1746160202.446989
2079744.0,1.0,0.35274553298950195,29.78255271911621,0.0442708358168602,-0.05993520841002464,1.1203994750976562,10584,70.91680145263672,0.0078125,1354,1353,0.24959999322891235,0.05433392524719238,502.571887145,1746160210.0360065
2124288.0,1.0,0.5421493649482727,30.236980438232422,0.1679687649011612,-0.0526820532977581,1.1203994750976562,10816,70.91680145263672,0.009765625931322575,1383,1382,0.24959999322891235,0.062004245817661285,512.164856643,1746160219.6290314
2147328.0,1.0,0.46093764901161194,30.408855438232422,0.0963541716337204,-0.07134559750556946,1.1203994750976562,10936,70.91680145263672,0.00911458395421505,1398,1397,0.24959999322891235,0.06301909685134888,517.130994912,1746160224.5951574
2151936.0,1.0,0.43438392877578735,29.81770896911621,0.0917968824505806,-0.055232759565114975,1.1203994750976562,10960,70.91680145263672,0.008463541977107525,1401,1400,0.24959999322891235,0.07652118802070618,518.109142177,1746160225.5733502
2164224.0,1.0,0.7954297661781311,31.246095657348633,0.3697916865348816,-0.07431845366954803,1.1203994750976562,11024,70.91680145263672,0.00911458395421505,1409,1408,0.24959999322891235,0.07712163776159286,520.744790464,1746160228.2089655
2185728.0,1.0,0.4884116053581238,31.071617126464844,0.1054687574505806,-0.08245298266410828,1.1203994750976562,11136,70.91680145263672,0.010416666977107525,1423,1422,0.24959999322891235,0.07437922805547714,525.39320017,1746160232.8574204
2233344.0,1.0,0.4918782711029053,29.76302146911621,0.1236979216337204,0.020956164225935936,1.1203994750976562,11384,70.91680145263672,0.009765625931322575,1454,1453,0.24959999322891235,0.0867227166891098,535.662915735,1746160243.1269453
2241024.0,1.0,0.428688645362854,30.308595657348633,0.0748697966337204,-0.019572652876377106,1.1203994750976562,11424,70.91680145263672,0.0078125,1459,1458,0.24959999322891235,0.09481804072856903,537.307578274,1746160244.7718043
2256384.0,1.0,0.48164817690849304,29.43880271911621,0.1393229216337204,-0.027972247451543808,1.1203994750976562,11504,70.91680145263672,0.008463541977107525,1469,1468,0.24959999322891235,0.08025427162647247,540.625699143,1746160248.0898716
2299392.0,1.0,0.57264244556427,30.147136688232422,0.1914062649011612,-0.1278533935546875,1.1203994750976562,11728,70.91680145263672,0.00911458395421505,1497,1496,0.24959999322891235,0.13584300875663757,549.885953241,1746160257.3501437
2316288.0,1.0,0.622120201587677,30.648439407348633,0.2415364682674408,-0.17838932573795319,1.1203994750976562,11816,70.91680145263672,0.0078125,1508,1507,0.24959999322891235,0.13294483721256256,553.543063283,1746160261.0072074
2331648.0,1.0,0.5160358548164368,30.20052146911621,0.1640625149011612,-0.14589186012744904,1.1203994750976562,11896,70.91680145263672,0.00911458395421505,1518,1517,0.24959999322891235,0.13317784667015076,556.86049018,1746160264.3246956
2339328.0,1.0,0.3797275424003601,30.748699188232422,0.0345052108168602,-0.14834459125995636,1.1203994750976562,11936,70.91680145263672,0.0078125,1523,1522,0.24959999322891235,0.12030485272407532,558.504152465,1746160265.9683385
2348544.0,1.0,0.5382349491119385,30.117189407348633,0.1881510466337204,-0.14037767052650452,1.1203994750976562,11984,70.91680145263672,0.0078125,1529,1528,0.24959999322891235,0.1181892603635788,560.493518091,1746160267.9577246
2351616.0,1.0,0.4009603261947632,29.875001907348633,0.0670572966337204,-0.12573620676994324,1.1203994750976562,12000,70.91680145263672,0.0078125,1531,1530,0.24959999322891235,0.14615486562252045,561.178213231,1746160268.642184
2356224.0,1.0,0.6175158023834229,29.701824188232422,0.2578125,-0.12779495120048523,1.1203994750976562,12024,70.91680145263672,0.0078125,1534,1533,0.24959999322891235,0.13449478149414062,562.166839193,1746160269.6310575
2373120.0,1.0,0.4768054783344269,31.152345657348633,0.0983072966337204,-0.04989609867334366,1.1203994750976562,12112,70.91680145263672,0.009765625931322575,1545,1544,0.24959999322891235,0.17876270413398743,565.779361056,1746160273.2435281
2391552.0,1.0,0.5942614078521729,30.39583396911621,0.2031250149011612,-0.1382305771112442,1.1203994750976562,12208,70.91680145263672,0.00911458395421505,1557,1556,0.24959999322891235,0.15258949995040894,569.759210004,1746160277.2234302
2411520.0,1.0,0.669140636920929,29.80599021911621,0.2838541865348816,-0.10940749943256378,1.1203994750976562,12312,70.91680145263672,0.008463541977107525,1570,1569,0.24959999322891235,0.129106804728508,574.07438697,1746160281.5385714
2437632.0,1.0,0.6977534890174866,31.825523376464844,0.2473958432674408,-0.04034432768821716,1.1203994750976562,12448,70.91680145263672,0.009765625931322575,1587,1586,0.24959999322891235,0.17313645780086517,579.709068055,1746160287.1732512
2466816.0,1.0,0.5494260787963867,31.394533157348633,0.1321614682674408,-0.15870970487594604,1.1203994750976562,12600,70.91680145263672,0.009765625931322575,1606,1605,0.24959999322891235,0.14727328717708588,585.992678772,1746160293.4568934
2512896.0,1.0,0.6739132404327393,31.463542938232422,0.2376302182674408,-0.12542039155960083,1.5153675079345703,12840,72.8657455444336,0.009765625931322575,1636,1635,0.5783132314682007,0.15364041924476624,596.007094532,1746160303.4712749
2514432.0,1.0,0.6674116253852844,30.880210876464844,0.2708333432674408,-0.16077205538749695,1.5153675079345703,12848,72.8657455444336,0.008463541977107525,1637,1636,0.5783132314682007,0.1809794306755066,596.359383892,1746160303.8233433
2515968.0,1.0,0.5361360311508179,31.673179626464844,0.1490885466337204,-0.16117604076862335,1.5153675079345703,12856,72.8657455444336,0.009765625931322575,1638,1637,0.5783132314682007,0.18685586750507355,596.686438069,1746160304.1506338
2529792.0,1.0,0.654529869556427,30.764324188232422,0.2376302182674408,-0.16843879222869873,1.5153675079345703,12928,72.8657455444336,0.008463541977107525,1647,1646,0.5783132314682007,0.1627093404531479,599.653659564,1746160307.117851
2562048.0,1.0,0.5447179675102234,30.27083396911621,0.1751302182674408,-0.0872538834810257,1.5153675079345703,13096,72.8657455444336,0.0078125,1668,1667,0.5783132314682007,0.18247681856155396,606.610037777,1746160314.0742292
