returned_episode_lengths,returned_won_episode,update_steps,qvals,_step,test_returned_episode_returns,loss,returned_episode,_runtime,test_returned_episode_lengths,returned_episode_returns,grad_steps,test_returned_won_episode,test_returned_episode,env_step,_timestamp
24.928386688232422,0.0,4,0.0,3,0.09800197184085846,0.0,0.02539062686264515,58.896951248,23.424097061157227,0.23085270822048187,0,0.0,0.9999999403953552,6144,1747601284.7974384
26.694011688232422,0.0,17,0.0,16,0.09800197184085846,0.0,0.02343750186264515,59.817219109,23.424097061157227,0.22313503921031952,0,0.0,0.9999999403953552,26112,1747601285.7177234
24.863933563232422,0.0,35,0.006451722700148821,34,0.09800197184085846,0.024406304582953453,0.0240885429084301,62.632759156,23.424097061157227,0.23150388896465302,32,0.0,0.9999999403953552,53760,1747601288.5332081
26.82747459411621,0.0,42,0.5499594211578369,41,0.09800197184085846,0.025268038734793663,0.02343750186264515,65.833050881,23.424097061157227,0.23156972229480743,88,0.0,0.9999999403953552,64512,1747601291.7334688
26.79231834411621,0.0,49,0.37767717242240906,48,0.09800197184085846,0.011072637513279915,0.02343750186264515,69.036330189,23.424097061157227,0.24322275817394257,144,0.0,0.9999999403953552,75264,1747601294.9367006
25.89583396911621,0.0,57,0.6829304695129395,56,0.09800197184085846,0.02370278351008892,0.0201822929084301,72.70657257,23.424097061157227,0.2628414034843445,208,0.0,0.9999999403953552,87552,1747601298.6068137
26.19661521911621,0.0,60,0.685502827167511,59,0.09800197184085846,0.021653909236192703,0.02539062686264515,74.079177812,23.424097061157227,0.26246708631515503,232,0.0,0.9999999403953552,92160,1747601299.9794955
27.178386688232422,0.0,63,0.8849303126335144,62,0.09800197184085846,0.04283176362514496,0.02083333395421505,75.453990692,23.424097061157227,0.26934492588043213,256,0.0,0.9999999403953552,96768,1747601301.354375
25.183595657348633,0.0,85,0.9565644860267639,84,0.09800197184085846,0.05884025990962982,0.0240885429084301,85.540598211,23.424097061157227,0.26038438081741333,432,0.0,0.9999999403953552,130560,1747601311.440945
27.10481834411621,0.0,113,0.7303463816642761,112,0.09800197184085846,0.13644900918006897,0.02148437686264515,98.40844925,23.424097061157227,0.2989138662815094,656,0.0,0.9999999403953552,173568,1747601324.3087835
26.262371063232422,0.0,115,0.6837488412857056,114,0.09800197184085846,0.12776648998260498,0.02473958395421505,99.322542008,23.424097061157227,0.2871835231781006,672,0.0,0.9999999403953552,176640,1747601325.2229261
25.914064407348633,0.0,133,0.7314251661300659,132,0.09800197184085846,0.11919915676116943,0.0221354179084301,107.619246707,23.424097061157227,0.26692989468574524,816,0.0,0.9999999403953552,204288,1747601333.5196192
26.45442771911621,0.0,140,0.8107039928436279,139,0.09800197184085846,0.09463972598314285,0.02343750186264515,110.849427725,23.424097061157227,0.25535130500793457,872,0.0,0.9999999403953552,215040,1747601336.7496662
26.252605438232422,0.0,155,0.8719136714935303,154,0.09800197184085846,0.09271962195634842,0.0221354179084301,117.76008818,23.424097061157227,0.2806892395019531,992,0.0,0.9999999403953552,238080,1747601343.6604352
25.52669334411621,0.0,157,0.8717461824417114,156,0.09800197184085846,0.09281828254461288,0.02343750186264515,118.686541764,23.424097061157227,0.2599705159664154,1008,0.0,0.9999999403953552,241152,1747601344.5867572
26.576824188232422,0.0,162,0.8655609488487244,161,0.09800197184085846,0.08696970343589783,0.02148437686264515,120.998044343,23.424097061157227,0.26252031326293945,1048,0.0,0.9999999403953552,248832,1747601346.8984282
25.794923782348633,0.0,177,0.8866144418716431,176,0.09800197184085846,0.08700032532215118,0.02343750186264515,127.922865664,23.424097061157227,0.2925407588481903,1168,0.0,0.9999999403953552,271872,1747601353.8231707
25.898439407348633,0.0,189,0.8930884003639221,188,0.09800197184085846,0.08487307280302048,0.02083333395421505,133.472256679,23.424097061157227,0.26172304153442383,1264,0.0,0.9999999403953552,290304,1747601359.3724658
