returned_episode_returns,loss,_step,update_steps,qvals,env_step,returned_episode_lengths,test_returned_won_episode,_timestamp,returned_episode,grad_steps,test_returned_episode_returns,test_returned_episode_lengths,test_returned_episode,returned_won_episode,_runtime
0.33663591742515564,0.3165261745452881,373,374,0.16958199441432953,574464.0,14.245443344116211,0.005221214611083269,1746178259.9748874,0.0605468787252903,2744,0.6598965525627136,16.675186157226562,1.0,0.0,207.667894848
0.34482723474502563,0.22918230295181274,399,400,0.14488692581653595,614400.0,13.675130844116211,0.005221214611083269,1746178271.844414,0.0618489608168602,2952,0.6598965525627136,16.675186157226562,1.0,0.0,219.537440885
0.33796170353889465,0.1827225685119629,403,404,0.13168185949325562,620544.0,14.518880844116211,0.005221214611083269,1746178273.6725383,0.0566406287252903,2984,0.6598965525627136,16.675186157226562,1.0,0.0,221.365561807
0.37311798334121704,0.06104448437690735,418,419,0.14774031937122345,643584.0,13.660157203674316,0.005221214611083269,1746178280.5754747,0.0618489608168602,3104,0.6598965525627136,16.675186157226562,1.0,0.0,228.268478366
0.4114938974380493,0.048917271196842194,445,446,0.1621149629354477,685056.0,13.651693344116211,0.005221214611083269,1746178292.9035542,0.0618489608168602,3320,0.6598965525627136,16.675186157226562,1.0,0.0,240.596565965
0.4242069721221924,0.05495431274175644,458,459,0.16613996028900146,705024.0,13.617188453674316,0.005221214611083269,1746178298.8354511,0.0618489608168602,3424,0.6598965525627136,16.675186157226562,1.0,0.0,246.528482695
0.4394531548023224,0.05439396947622299,483,484,0.16809791326522827,743424.0,13.529297828674316,0.005221214611083269,1746178310.2422645,0.0625,3624,0.6598965525627136,16.675186157226562,1.0,0.0,257.935271439
0.4544981122016907,0.053300224244594574,484,485,0.1649637520313263,744960.0,13.340495109558105,0.005221214611083269,1746178310.6982336,0.0631510466337204,3632,0.6598965525627136,16.675186157226562,1.0,0.0,258.391253447
0.44464966654777527,0.0546063594520092,485,486,0.16898095607757568,746496.0,13.792318344116211,0.005221214611083269,1746178311.1543818,0.0611979216337204,3640,0.6598965525627136,16.675186157226562,1.0,0.0,258.847394977
0.4388020932674408,0.05480156093835831,490,491,0.17415232956409454,754176.0,13.076823234558105,0.005221214611083269,1746178313.4344242,0.0631510466337204,3680,0.6598965525627136,16.675186157226562,1.0,0.0,261.12742693
0.45514917373657227,0.04746444895863533,499,500,0.1836341917514801,768000.0,13.365235328674316,0.005221214611083269,1746178317.540369,0.0618489608168602,3752,0.6598965525627136,16.675186157226562,1.0,0.0,265.233554571
0.44740769267082214,0.04555894806981087,501,502,0.18492650985717773,771072.0,13.200521469116211,0.005221214611083269,1746178318.4554403,0.0638020858168602,3768,0.6598965525627136,16.675186157226562,1.0,0.0,266.148453641
0.48881393671035767,0.04252441227436066,512,513,0.18569105863571167,787968.0,13.820313453674316,0.005221214611083269,1746178323.4751608,0.0605468787252903,3856,0.6598965525627136,16.675186157226562,1.0,0.0,271.168200204
0.45801374316215515,0.0452752411365509,513,514,0.17978814244270325,789504.0,13.313151359558105,0.005221214611083269,1746178323.9313347,0.0631510466337204,3864,0.6598965525627136,16.675186157226562,1.0,0.0,271.624357374
0.48371216654777527,0.04452456533908844,529,530,0.16884802281856537,814080.0,13.339844703674316,0.005221214611083269,1746178331.2301514,0.0625,3992,0.6598965525627136,16.675186157226562,1.0,0.0,278.923166209
0.500426173210144,0.06724551320075989,548,549,0.1357724666595459,843264.0,13.320313453674316,0.005221214611083269,1746178339.9017456,0.0631510466337204,4144,0.6598965525627136,16.675186157226562,1.0,0.0,287.594753225
0.4961056411266327,0.06840823590755463,555,556,0.10330541431903839,854016.0,15.569011688232422,0.005221214611083269,1746178343.0968113,0.0507812537252903,4200,0.6598965525627136,16.675186157226562,1.0,0.0,290.789810973
0.47669273614883423,0.11549410223960876,566,567,0.10286881029605865,870912.0,12.794922828674316,0.005221214611083269,1746178348.114748,0.0657552108168602,4288,0.6598965525627136,16.675186157226562,1.0,0.0,295.807777241
0.5704664587974548,0.05874735862016678,613,614,0.14959809184074402,943104.0,13.520833969116211,0.005221214611083269,1746178369.5617075,0.0618489608168602,4664,0.6598965525627136,16.675186157226562,1.0,0.010416666977107525,317.254749963
0.5531842708587646,0.06214039400219917,620,621,0.16493892669677734,953856.0,13.221354484558105,0.005221214611083269,1746178372.7579265,0.0611979216337204,4720,0.6598965525627136,16.675186157226562,1.0,0.0,320.4509549
0.5803149342536926,0.0513593927025795,628,629,0.17850691080093384,966144.0,13.410157203674316,0.005221214611083269,1746178376.4065955,0.0625,4784,0.6598965525627136,16.675186157226562,1.0,0.0,324.099619203
0.5762547850608826,0.06334051489830017,646,647,0.08830305933952332,993792.0,13.443360328674316,0.005221214611083269,1746178384.6211538,0.0625,4928,0.6598965525627136,16.675186157226562,1.0,0.0,332.314166308
0.5924361348152161,0.06336884200572968,657,658,0.09558374434709549,1010688.0,13.550130844116211,0.014755371026694775,1746178389.7604246,0.0618489608168602,5016,0.7073306441307068,15.995599746704102,1.0,0.0,337.453433125
0.5745384693145752,0.05653649941086769,668,669,0.12434147298336029,1027584.0,13.472657203674316,0.014755371026694775,1746178394.7826202,0.0625,5104,0.7073306441307068,15.995599746704102,1.0,0.0,342.47565499
0.5928149223327637,0.06813903898000717,670,671,0.1110837534070015,1030656.0,13.384766578674316,0.014755371026694775,1746178395.695989,0.0579427108168602,5120,0.7073306441307068,15.995599746704102,1.0,0.010416666977107525,343.389045571
0.5989229083061218,0.06269147992134094,686,687,0.09142354875802994,1055232.0,13.330729484558105,0.014755371026694775,1746178402.9983191,0.0618489608168602,5248,0.7073306441307068,15.995599746704102,1.0,0.0,350.691319334
0.6132814288139343,0.08616426587104797,697,698,0.11123195290565491,1072128.0,13.692057609558105,0.014755371026694775,1746178408.0153131,0.0611979216337204,5336,0.7073306441307068,15.995599746704102,1.0,0.0,355.708334016
0.5912642478942871,0.06273545324802399,715,716,0.04272479563951492,1099776.0,13.241537094116211,0.014755371026694775,1746178416.2334592,0.0638020858168602,5480,0.7073306441307068,15.995599746704102,1.0,0.0,363.926456462
0.6280895471572876,0.07115688920021057,717,718,0.04425454139709473,1102848.0,14.132162094116211,0.014755371026694775,1746178417.145612,0.0592447929084301,5496,0.7073306441307068,15.995599746704102,1.0,0.00911458395421505,364.838641266
0.6008049845695496,0.07717292010784149,718,719,0.04282195866107941,1104384.0,13.515625953674316,0.014755371026694775,1746178417.6016483,0.0611979216337204,5504,0.7073306441307068,15.995599746704102,1.0,0.0,365.294645807
0.6711294054985046,0.07441172003746033,723,724,0.02848944626748562,1112064.0,15.172526359558105,0.014755371026694775,1746178419.8821247,0.0514322929084301,5544,0.7073306441307068,15.995599746704102,1.0,0.03125,367.575134121
0.6414063572883606,0.1403326690196991,725,726,0.03999127447605133,1115136.0,14.343750953674316,0.014755371026694775,1746178420.7942424,0.0572916679084301,5560,0.7073306441307068,15.995599746704102,1.0,0.02864583395421505,368.487256005
0.6445786952972412,0.0786416158080101,735,736,0.11192374676465988,1130496.0,14.238282203674316,0.014755371026694775,1746178425.3553848,0.0592447929084301,5640,0.7073306441307068,15.995599746704102,1.0,0.009765625931322575,373.048414626
0.6114346981048584,0.0886557549238205,741,742,0.07222431898117065,1139712.0,13.081380844116211,0.014755371026694775,1746178428.093487,0.0638020858168602,5688,0.7073306441307068,15.995599746704102,1.0,0.01888020895421505,375.786514195
0.6240413188934326,0.06297324597835541,745,746,0.0522078312933445,1145856.0,13.750651359558105,0.014755371026694775,1746178429.9250245,0.0611979216337204,5720,0.7073306441307068,15.995599746704102,1.0,0.0162760429084301,377.618242849
0.618844747543335,0.09398788958787918,755,756,0.07517264783382416,1161216.0,13.291666984558105,0.014755371026694775,1746178434.4865792,0.0638020858168602,5800,0.7073306441307068,15.995599746704102,1.0,0.01953125186264515,382.179605986
0.6259825825691223,0.05695866048336029,769,770,-0.016127075999975204,1182720.0,14.128255844116211,0.014755371026694775,1746178440.8737135,0.0592447929084301,5912,0.7073306441307068,15.995599746704102,1.0,0.0,388.566730017
0.6085583567619324,0.12381111085414886,779,780,-0.008232302963733673,1198080.0,12.990885734558105,0.014755371026694775,1746178445.4411318,0.0631510466337204,5992,0.7073306441307068,15.995599746704102,1.0,0.008463541977107525,393.134161905
0.66182541847229,0.05336945131421089,784,785,-0.04834819585084915,1205760.0,15.069010734558105,0.014755371026694775,1746178447.7217584,0.0546875037252903,6032,0.7073306441307068,15.995599746704102,1.0,0.010416666977107525,395.414785784
0.6264086961746216,0.08013397455215454,802,803,0.04069649800658226,1233408.0,13.697916984558105,0.014755371026694775,1746178455.9322448,0.0605468787252903,6176,0.7073306441307068,15.995599746704102,1.0,0.010416666977107525,403.625242685
0.6484139561653137,0.11043519526720047,812,813,-0.03851327300071716,1248768.0,13.923829078674316,0.014755371026694775,1746178460.496297,0.0598958358168602,6256,0.7073306441307068,15.995599746704102,1.0,0.01888020895421505,408.189339925
0.6172822713851929,0.11776741594076157,843,844,-0.044534459710121155,1296384.0,13.698568344116211,0.014755371026694775,1746178474.6576877,0.0618489608168602,6504,0.7073306441307068,15.995599746704102,1.0,0.00911458395421505,422.350706728
0.6306109428405762,0.10025142878293991,855,856,-0.08347930014133453,1314816.0,13.964193344116211,0.014755371026694775,1746178480.1373842,0.0611979216337204,6600,0.7073306441307068,15.995599746704102,1.0,0.00911458395421505,427.830376705
0.6571852564811707,0.11236394941806793,891,892,-0.1601962149143219,1370112.0,14.753907203674316,0.014755371026694775,1746178496.5631282,0.0553385429084301,6888,0.7073306441307068,15.995599746704102,1.0,0.02343750186264515,444.256172551
0.673035204410553,0.11236107349395752,903,904,-0.26877063512802124,1388544.0,14.883463859558105,0.014755371026694775,1746178502.0360641,0.0553385429084301,6984,0.7073306441307068,15.995599746704102,1.0,0.0338541679084301,449.729073695
0.5988518595695496,0.0882546454668045,920,921,-0.24219487607479095,1414656.0,14.402995109558105,0.014755371026694775,1746178509.7972908,0.0559895858168602,7120,0.7073306441307068,15.995599746704102,1.0,0.0,457.490323988
0.6009116172790527,0.09781943261623383,925,926,-0.252979576587677,1422336.0,13.601563453674316,0.014755371026694775,1746178512.0775614,0.0618489608168602,7160,0.7073306441307068,15.995599746704102,1.0,0.00911458395421505,459.770579482
0.6165364980697632,0.17071068286895752,938,939,-0.2634434401988983,1442304.0,14.861329078674316,0.014755371026694775,1746178518.0104046,0.0546875037252903,7264,0.7073306441307068,15.995599746704102,1.0,0.00911458395421505,465.703437433
0.5993372201919556,0.12639853358268738,941,942,-0.21027907729148865,1446912.0,14.050130844116211,0.014755371026694775,1746178519.3788102,0.0592447929084301,7288,0.7073306441307068,15.995599746704102,1.0,0.01106770895421505,467.071823294
0.5883287191390991,0.13362227380275726,953,954,-0.24548925459384918,1465344.0,14.506510734558105,0.014755371026694775,1746178524.8522832,0.0579427108168602,7384,0.7073306441307068,15.995599746704102,1.0,0.0,472.545297862
0.6027581095695496,0.16225238144397736,956,957,-0.22702136635780334,1469952.0,14.889323234558105,0.014755371026694775,1746178526.2206233,0.0559895858168602,7408,0.7073306441307068,15.995599746704102,1.0,0.013671875931322575,473.913646453
0.6410748958587646,0.13148319721221924,961,962,-0.23425546288490295,1477632.0,14.662110328674316,0.014755371026694775,1746178528.5024867,0.0553385429084301,7448,0.7073306441307068,15.995599746704102,1.0,0.02148437686264515,476.195488433
0.6415247321128845,0.14927077293395996,970,971,-0.22950834035873413,1491456.0,14.627604484558105,0.014755371026694775,1746178532.6057966,0.0559895858168602,7520,0.7073306441307068,15.995599746704102,1.0,0.0325520858168602,480.298815071
0.6056581735610962,0.19042369723320007,973,974,-0.22094875574111938,1496064.0,14.094401359558105,0.014755371026694775,1746178533.9761415,0.0592447929084301,7544,0.7073306441307068,15.995599746704102,1.0,0.01302083395421505,481.669177145
0.6546758413314819,0.1743045151233673,990,991,-0.25087934732437134,1522176.0,15.503907203674316,0.02597014792263508,1746178541.8474033,0.0520833358168602,7680,0.7141547203063965,18.18328285217285,1.0,0.0377604179084301,489.540448192
0.6264679431915283,0.18682856857776642,992,993,-0.28447046875953674,1525248.0,14.679037094116211,0.02597014792263508,1746178542.7630017,0.0553385429084301,7696,0.7141547203063965,18.18328285217285,1.0,0.02669270895421505,490.456023712
0.6401042342185974,0.17118576169013977,994,995,-0.24247196316719055,1528320.0,14.213541984558105,0.02597014792263508,1746178543.675239,0.0572916679084301,7712,0.7141547203063965,18.18328285217285,1.0,0.02343750186264515,491.368264556
0.6236743330955505,0.1660187542438507,1008,1009,-0.42470860481262207,1549824.0,14.037760734558105,0.02597014792263508,1746178550.0622592,0.0579427108168602,7824,0.7141547203063965,18.18328285217285,1.0,0.02148437686264515,497.755278869
0.6431701183319092,0.1907312124967575,1011,1012,-0.3941829800605774,1554432.0,14.627604484558105,0.02597014792263508,1746178551.4305236,0.0566406287252903,7848,0.7141547203063965,18.18328285217285,1.0,0.02669270895421505,499.123567818
0.6386483311653137,0.21659338474273682,1041,1042,-0.39318081736564636,1600512.0,15.382813453674316,0.02597014792263508,1746178565.125476,0.0533854179084301,8088,0.7141547203063965,18.18328285217285,1.0,0.0221354179084301,512.818490549
0.6562381982803345,0.2138420194387436,1046,1047,-0.3760049343109131,1608192.0,14.873047828674316,0.02597014792263508,1746178567.4062214,0.0546875037252903,8128,0.7141547203063965,18.18328285217285,1.0,0.0279947929084301,515.099207605
0.6603931188583374,0.1947430968284607,1047,1048,-0.3833554685115814,1609728.0,14.588541984558105,0.02597014792263508,1746178567.862207,0.0572916679084301,8136,0.7141547203063965,18.18328285217285,1.0,0.033203125,515.555210415
0.6249764561653137,0.18186265230178833,1055,1056,-0.4028749167919159,1622016.0,14.487630844116211,0.02597014792263508,1746178571.511016,0.0559895858168602,8200,0.7141547203063965,18.18328285217285,1.0,0.009765625931322575,519.204035699
0.6483192443847656,0.20872172713279724,1059,1060,-0.3663085997104645,1628160.0,14.688802719116211,0.02597014792263508,1746178573.3350377,0.0546875037252903,8232,0.7141547203063965,18.18328285217285,1.0,0.0240885429084301,521.028045164
0.6434423327445984,0.30059394240379333,1085,1086,-0.4380277991294861,1668096.0,14.244791984558105,0.02597014792263508,1746178585.1981585,0.0572916679084301,8440,0.7141547203063965,18.18328285217285,1.0,0.02929687686264515,532.891165554
0.6660158038139343,0.2451329231262207,1091,1092,-0.4457794427871704,1677312.0,15.623047828674316,0.02597014792263508,1746178587.9347844,0.0527343787252903,8488,0.7141547203063965,18.18328285217285,1.0,0.0305989608168602,535.627813444
0.6262193322181702,0.32118910551071167,1141,1142,-0.5053014755249023,1754112.0,14.635416984558105,0.02597014792263508,1746178610.7507358,0.0553385429084301,8888,0.7141547203063965,18.18328285217285,1.0,0.0,558.443747136
0.6718277931213379,0.3230118751525879,1147,1148,-0.5356926918029785,1763328.0,14.304037094116211,0.02597014792263508,1746178613.4911036,0.0566406287252903,8936,0.7141547203063965,18.18328285217285,1.0,0.0449218787252903,561.18413789
0.6426611542701721,0.3421914875507355,1148,1149,-0.537887692451477,1764864.0,14.519532203674316,0.02597014792263508,1746178613.9471755,0.0572916679084301,8944,0.7141547203063965,18.18328285217285,1.0,0.02278645895421505,561.64018178
0.7342331409454346,0.30311119556427,1170,1171,-0.47567588090896606,1798656.0,15.313152313232422,0.02597014792263508,1746178623.9919312,0.0533854179084301,9120,0.7141547203063965,18.18328285217285,1.0,0.0703125,571.68495619
0.6704072952270508,0.3477784991264343,1205,1206,-0.5137757062911987,1852416.0,15.047526359558105,0.02597014792263508,1746178639.9596493,0.0540364608168602,9400,0.7141547203063965,18.18328285217285,1.0,0.0501302108168602,587.652655747
0.6144413352012634,0.531000554561615,1243,1244,-0.619856595993042,1910784.0,14.289713859558105,0.02597014792263508,1746178657.2969959,0.0566406287252903,9704,0.7141547203063965,18.18328285217285,1.0,0.0,604.990023065
0.6859613060951233,0.5527427196502686,1252,1253,-0.5905402898788452,1924608.0,15.482422828674316,0.02597014792263508,1746178661.4049628,0.0527343787252903,9776,0.7141547203063965,18.18328285217285,1.0,0.0559895858168602,609.098008976
0.6218395829200745,0.4312276840209961,1258,1259,-0.6722950339317322,1933824.0,14.572266578674316,0.02597014792263508,1746178664.1418378,0.0553385429084301,9824,0.7141547203063965,18.18328285217285,1.0,0.00911458395421505,611.834839268
0.6698628067970276,0.46059274673461914,1268,1269,-0.61757892370224,1949184.0,15.304688453674316,0.02597014792263508,1746178668.7241383,0.0520833358168602,9904,0.7141547203063965,18.18328285217285,1.0,0.0507812537252903,616.41715377
0.6211766600608826,0.5610527992248535,1289,1290,-0.7405819296836853,1981440.0,14.604166984558105,0.02597014792263508,1746178678.3035414,0.0566406287252903,10072,0.7141547203063965,18.18328285217285,1.0,0.0,625.996545883
0.6322917342185974,0.35381636023521423,1305,1306,-0.7414650321006775,2006016.0,14.410807609558105,0.04609830677509308,1746178685.7258017,0.0566406287252903,10200,0.7891495227813721,16.93557357788086,1.0,0.01888020895421505,633.418821545
0.6908262968063354,0.4987751841545105,1336,1337,-0.7133675813674927,2053632.0,15.128907203674316,0.04609830677509308,1746178699.8645303,0.0533854179084301,10448,0.7891495227813721,16.93557357788086,1.0,0.0455729179084301,647.5575306
0.6201942563056946,0.4526481032371521,1338,1339,-0.7295264005661011,2056704.0,14.526041984558105,0.04609830677509308,1746178700.7765543,0.0559895858168602,10464,0.7891495227813721,16.93557357788086,1.0,0.0,648.469572335
0.7445905804634094,0.44315028190612793,1377,1378,-0.7913986444473267,2116608.0,15.309896469116211,0.04609830677509308,1746178718.568512,0.0527343787252903,10776,0.7891495227813721,16.93557357788086,1.0,0.0865885466337204,666.261521872
0.7031606435775757,0.4727388322353363,1386,1387,-0.7932144403457642,2130432.0,14.756510734558105,0.04609830677509308,1746178722.6771383,0.0559895858168602,10848,0.7891495227813721,16.93557357788086,1.0,0.06640625,670.370161793
0.6381511092185974,0.4941474497318268,1389,1390,-0.8032708168029785,2135040.0,14.656901359558105,0.04609830677509308,1746178724.0451512,0.0553385429084301,10872,0.7891495227813721,16.93557357788086,1.0,0.02083333395421505,671.738143037
0.7585228085517883,0.46882185339927673,1406,1407,-0.834061861038208,2161152.0,15.200521469116211,0.04609830677509308,1746178731.8014588,0.0540364608168602,11008,0.7891495227813721,16.93557357788086,1.0,0.1171875074505806,679.494458223
0.7206440567970276,0.43212395906448364,1414,1415,-0.8391748666763306,2173440.0,15.617188453674316,0.04609830677509308,1746178735.4540823,0.0507812537252903,11072,0.7891495227813721,16.93557357788086,1.0,0.0592447929084301,683.147101018
0.680658221244812,0.4912751317024231,1418,1419,-0.8303186893463135,2179584.0,15.593750953674316,0.04609830677509308,1746178737.2785192,0.0533854179084301,11104,0.7891495227813721,16.93557357788086,1.0,0.03515625,684.971535117
0.6707150936126709,0.45716971158981323,1426,1427,-0.8329783082008362,2191872.0,15.215495109558105,0.04609830677509308,1746178740.9282598,0.0540364608168602,11168,0.7891495227813721,16.93557357788086,1.0,0.02473958395421505,688.62127472
0.6760061979293823,0.4288763403892517,1427,1428,-0.8066471815109253,2193408.0,15.322917938232422,0.04609830677509308,1746178741.3842244,0.0533854179084301,11176,0.7891495227813721,16.93557357788086,1.0,0.0279947929084301,689.077224397
0.6854404211044312,0.45084699988365173,1441,1442,-0.7368474006652832,2214912.0,14.766276359558105,0.04609830677509308,1746178747.7728312,0.0546875037252903,11288,0.7891495227813721,16.93557357788086,1.0,0.0540364608168602,695.465843552
0.6761482954025269,0.4457632005214691,1450,1451,-0.7596360445022583,2228736.0,15.076823234558105,0.04609830677509308,1746178751.8774886,0.0540364608168602,11360,0.7891495227813721,16.93557357788086,1.0,0.033203125,699.57050434
0.6875238418579102,0.4446275234222412,1452,1453,-0.7446664571762085,2231808.0,14.863932609558105,0.04609830677509308,1746178752.79567,0.0553385429084301,11376,0.7891495227813721,16.93557357788086,1.0,0.0468750037252903,700.488695466
0.7088068723678589,0.39636868238449097,1457,1458,-0.7671061158180237,2239488.0,15.167318344116211,0.04609830677509308,1746178755.0755794,0.0540364608168602,11416,0.7891495227813721,16.93557357788086,1.0,0.0592447929084301,702.768598384
0.6414536833763123,0.44163283705711365,1466,1467,-0.7415100336074829,2253312.0,14.854818344116211,0.04609830677509308,1746178759.1814291,0.0540364608168602,11488,0.7891495227813721,16.93557357788086,1.0,0.010416666977107525,706.874448558
0.638151228427887,0.5163967609405518,1495,1496,-0.8308300971984863,2297856.0,14.582032203674316,0.04609830677509308,1746178772.4112165,0.0553385429084301,11720,0.7891495227813721,16.93557357788086,1.0,0.009765625931322575,720.104198491
0.6934541463851929,0.4694533348083496,1514,1515,-0.822594940662384,2327040.0,14.852213859558105,0.04609830677509308,1746178781.083288,0.0540364608168602,11872,0.7891495227813721,16.93557357788086,1.0,0.0546875037252903,728.776305102
0.7380091547966003,0.46917539834976196,1520,1521,-0.8426188230514526,2336256.0,15.156250953674316,0.04609830677509308,1746178783.8237543,0.0527343787252903,11920,0.7891495227813721,16.93557357788086,1.0,0.0944010466337204,731.516768745
0.6942590475082397,0.4197953939437866,1523,1524,-0.8597208261489868,2340864.0,16.0703125,0.04609830677509308,1746178785.1918383,0.0507812537252903,11944,0.7891495227813721,16.93557357788086,1.0,0.0345052108168602,732.884851949
