returned_won_episode,grad_steps,returned_episode_lengths,returned_episode_returns,_timestamp,loss,test_returned_episode_returns,test_returned_won_episode,env_step,qvals,test_returned_episode_lengths,update_steps,_step,test_returned_episode,returned_episode,_runtime
0.1848958283662796,30624,25.36197853088379,0.4501466155052185,1746185176.0606978,0.09883461892604828,1.9550151824951172,0.958984375,5927424.0,-0.4346045255661011,90.337890625,3859,3858,1.0,0.0078125,1187.862136983
0.2526041567325592,30680,27.15104103088379,0.5405901670455933,1746185178.115873,0.07276475429534912,1.9550151824951172,0.958984375,5938176.0,-0.37614938616752625,90.337890625,3866,3865,1.0,0.0078125,1189.917350396
0.2779947817325592,30824,27.00520896911621,0.5728349685668945,1746185183.4147837,0.06572762131690979,1.9550151824951172,0.958984375,5965824.0,-0.39048710465431213,90.337890625,3884,3883,1.0,0.0078125,1195.216210085
0.3014322817325592,31032,27.125,0.6028645038604736,1746185191.1434286,0.08744275569915771,1.9762758016586304,0.978515625,6005760.0,-0.3271782100200653,88.7578125,3910,3909,1.0,0.0078125,1202.944927528
0.26171875,31080,27.25,0.562078058719635,1746185192.90894,0.06949584186077118,1.9762758016586304,0.978515625,6014976.0,-0.2521251142024994,88.7578125,3916,3915,1.0,0.0078125,1204.710386056
0.2962239682674408,31264,26.953125,0.592447817325592,1746185199.7021284,0.06846781075000763,1.9762758016586304,0.978515625,6050304.0,-0.2908989191055298,88.7578125,3939,3938,1.0,0.0078125,1211.503588618
0.2311197966337204,31648,27.76822853088379,0.5261718034744263,1746185213.8266833,0.07375472038984299,1.9762758016586304,0.978515625,6124032.0,-0.3316524624824524,88.7578125,3987,3986,1.0,0.0078125,1225.6281275
0.2779947817325592,31760,26.98697853088379,0.5726284384727478,1746185217.9426353,0.062624990940094,1.9762758016586304,0.978515625,6145536.0,-0.23384737968444824,88.7578125,4001,4000,1.0,0.0078125,1229.744059738
0.306640625,31952,27.42838478088379,0.6132811307907104,1746185225.0071154,0.05708150565624237,1.9762758016586304,0.978515625,6182400.0,-0.29285138845443726,88.7578125,4025,4024,1.0,0.0078125,1236.808627763
0.306640625,32000,27.47525978088379,0.6132811307907104,1746185226.7691648,0.05248618870973587,1.9762758016586304,0.978515625,6191616.0,-0.2659319341182709,88.7578125,4031,4030,1.0,0.0078125,1238.570601638
0.3014322817325592,32016,27.20963478088379,0.6028645038604736,1746185227.3580697,0.08329242467880249,1.9762758016586304,0.978515625,6194688.0,-0.3012567162513733,88.7578125,4033,4032,1.0,0.0078125,1239.159526349
0.2545572817325592,32160,27.59765625,0.5529547929763794,1746185232.6542196,0.0788859874010086,1.9762758016586304,0.978515625,6222336.0,-0.4476354718208313,88.7578125,4051,4050,1.0,0.0078125,1244.45567695
0.2252604216337204,32408,27.89713478088379,0.5155606865882874,1746185241.7783973,0.0724344328045845,1.9762758016586304,0.978515625,6269952.0,-0.35174480080604553,88.7578125,4082,4081,1.0,0.0078125,1253.579842577
0.283203125,32488,27.43489646911621,0.5836874842643738,1746185244.716663,0.05674298480153084,1.9762758016586304,0.978515625,6285312.0,-0.4107113480567932,88.7578125,4092,4091,1.0,0.0078125,1256.518083198
0.2330729216337204,32504,27.13932228088379,0.5288479924201965,1746185245.301255,0.05337446928024292,1.9762758016586304,0.978515625,6288384.0,-0.41967183351516724,88.7578125,4094,4093,1.0,0.0078125,1257.102692519
0.19140625,32560,27.06119728088379,0.4660945534706116,1746185247.359515,0.07957105338573456,1.9762758016586304,0.978515625,6299136.0,-0.41118142008781433,88.7578125,4101,4100,1.0,0.0078125,1259.16094475
0.2356770783662796,32592,26.74479103088379,0.5223957896232605,1746185248.537747,0.06599888205528259,1.9762758016586304,0.978515625,6305280.0,-0.37553948163986206,88.7578125,4105,4104,1.0,0.0078125,1260.339200824
0.2350260466337204,32608,27.18489646911621,0.5145580768585205,1746185249.1295323,0.06307154893875122,1.9762758016586304,0.978515625,6308352.0,-0.3498289883136749,88.7578125,4107,4106,1.0,0.0078125,1260.931004392
0.29296875,32744,26.76822853088379,0.5859373807907104,1746185254.1396,0.05337486416101456,1.9762758016586304,0.978515625,6334464.0,-0.3076629340648651,88.7578125,4124,4123,1.0,0.0078125,1265.941040211
0.220703125,32864,26.92578125,0.5015485882759094,1746185258.5478358,0.07800120115280151,1.9762758016586304,0.978515625,6357504.0,-0.30082207918167114,88.7578125,4139,4138,1.0,0.0078125,1270.349289868
0.30078125,33104,27.15625,0.6015623807907104,1746185267.367105,0.09446795284748077,1.9762758016586304,0.978515625,6403584.0,-0.25337591767311096,88.7578125,4169,4168,1.0,0.0078125,1279.1685456
0.25390625,33128,26.16927146911621,0.5312117338180542,1746185268.2497816,0.06373756378889084,1.9762758016586304,0.978515625,6408192.0,-0.21526530385017395,88.7578125,4172,4171,1.0,0.0078125,1280.051256103
0.263671875,33144,26.9921875,0.5631457567214966,1746185268.8399532,0.06194676086306572,1.9762758016586304,0.978515625,6411264.0,-0.26533401012420654,88.7578125,4174,4173,1.0,0.0078125,1280.641368862
0.283203125,33200,26.16666603088379,0.5664061307907104,1746185270.9015872,0.06766009330749512,1.9762758016586304,0.978515625,6422016.0,-0.2870556116104126,88.7578125,4181,4180,1.0,0.0078125,1282.703025784
0.2428385466337204,33224,27.30599021911621,0.5306414365768433,1746185271.7829225,0.042753443121910095,1.9762758016586304,0.978515625,6426624.0,-0.28686535358428955,88.7578125,4184,4183,1.0,0.0078125,1283.584381117
0.2721354067325592,33296,26.54817771911621,0.5616978406906128,1746185274.4325013,0.0874510407447815,1.9762758016586304,0.978515625,6440448.0,-0.32892483472824097,88.7578125,4193,4192,1.0,0.0078125,1286.233933602
0.1920572966337204,33568,25.84375,0.46048346161842346,1746185284.5197296,0.05842376500368118,1.9708356857299805,0.97265625,6492672.0,-0.22712378203868866,91.736328125,4227,4226,1.0,0.0078125,1296.321164496
0.2311197966337204,33600,25.42447853088379,0.4951319098472595,1746185285.6967974,0.057177428156137466,1.9708356857299805,0.97265625,6498816.0,-0.23269356787204742,91.736328125,4231,4230,1.0,0.0078125,1297.498276957
