returned_episode_lengths,returned_won_episode,update_steps,qvals,_step,test_returned_episode_returns,loss,returned_episode,_runtime,test_returned_episode_lengths,returned_episode_returns,grad_steps,test_returned_won_episode,test_returned_episode,env_step,_timestamp
24.787111282348633,0.0,3,0.0,2,0.03829319402575493,0.0,0.0240885429084301,59.701934593,26.562246322631836,0.20361778140068054,0,0.0,1.0,4608,1747612848.9392292
25.57747459411621,0.0,4,0.0,3,0.03829319402575493,0.0,0.02539062686264515,59.762766301,26.562246322631836,0.2313023805618286,0,0.0,1.0,6144,1747612849.000059
24.81966209411621,0.0,25,0.0,24,0.03829319402575493,0.0,0.02278645895421505,61.042000866,26.562246322631836,0.22014562785625458,0,0.0,1.0,38400,1747612850.2793038
23.762371063232422,0.0,32,-0.03863861784338951,31,0.03829319402575493,0.047630373388528824,0.0260416679084301,61.7428814,26.562246322631836,0.21773314476013184,8,0.0,1.0,49152,1747612850.9801161
24.330080032348633,0.0,47,0.45115527510643005,46,0.03829319402575493,0.045168742537498474,0.02669270895421505,66.727961043,26.562246322631836,0.2734394967556,128,0.0,1.0,72192,1747612855.9651875
24.144533157348633,0.0,69,0.7343299388885498,68,0.03829319402575493,0.07454419136047363,0.02343750186264515,74.050798648,26.562246322631836,0.26422104239463806,304,0.0,1.0,105984,1747612863.2880583
24.64974021911621,0.0,96,0.5973196029663086,95,0.03829319402575493,0.13368621468544006,0.02473958395421505,83.059862053,26.562246322631836,0.2578830122947693,520,0.0,1.0,147456,1747612872.2970927
25.317058563232422,0.0,117,0.567859411239624,116,0.03829319402575493,0.21172408759593964,0.02539062686264515,90.056789934,26.562246322631836,0.2886526584625244,688,0.0,1.0,179712,1747612879.294019
25.410808563232422,0.0,140,0.5109348297119141,139,0.03829319402575493,0.3382314443588257,0.0221354179084301,97.737148115,26.562246322631836,0.29306119680404663,872,0.0,1.0,215040,1747612886.9743652
23.96614646911621,0.0,145,0.4835829734802246,144,0.03829319402575493,0.24341970682144165,0.02473958395421505,99.410508179,26.562246322631836,0.28845393657684326,912,0.0,1.0,222720,1747612888.6477447
26.63802146911621,0.0,151,0.47450464963912964,150,0.03829319402575493,0.25692060589790344,0.0240885429084301,101.418273189,26.562246322631836,0.3360203504562378,960,0.0,1.0,231936,1747612890.6555333
25.75520896911621,0.0,187,0.516639232635498,186,0.03829319402575493,0.26127809286117554,0.02343750186264515,113.437026001,26.562246322631836,0.31367698311805725,1248,0.0,1.0,287232,1747612902.674232
25.74349021911621,0.0,191,0.5111114382743835,190,0.03829319402575493,0.2670232951641083,0.02343750186264515,114.788065304,26.562246322631836,0.290513813495636,1280,0.0,1.0,293376,1747612904.0251815
24.39974021911621,0.0,194,0.5450900197029114,193,0.03829319402575493,0.26797062158584595,0.02473958395421505,115.792514757,26.562246322631836,0.3124033510684967,1304,0.0,1.0,297984,1747612905.0297492
