test_returned_episode_lengths,test_returned_episode_returns,returned_episode_returns,loss,update_steps,grad_steps,test_returned_episode,returned_episode,env_step,returned_episode_lengths,_runtime,test_returned_won_episode,_timestamp,qvals,_step,returned_won_episode
42.86503601074219,1.9533779621124268,1.3465625047683716,0.3392757773399353,1672,13128,1.0,0.02018229104578495,2568192.0,28.95833396911621,681.546469853,0.9581689238548279,1746192781.7789335,-0.5349090695381165,1671,0.662109375
42.86503601074219,1.9533779621124268,1.3287304639816284,0.3112243711948395,1676,13160,1.0,0.02018229104578495,2574336.0,28.96484375,683.049993942,0.9581689238548279,1746192783.2824583,-0.5745611190795898,1675,0.6536458134651184
42.86503601074219,1.9533779621124268,1.3455662727355957,0.3635748624801636,1694,13304,1.0,0.01888020895421505,2601984.0,29.50846290588379,689.870885491,0.9581689238548279,1746192790.1033874,-0.5879386067390442,1693,0.666015625
42.86503601074219,1.9533779621124268,1.3619791269302368,0.3830910325050354,1697,13328,1.0,0.017578125,2606592.0,29.25716209411621,691.004555456,0.9581689238548279,1746192791.2370331,-0.5715939402580261,1696,0.6809895634651184
42.86503601074219,1.9533779621124268,1.3227994441986084,0.2855967879295349,1708,13416,1.0,0.01953125,2623488.0,28.47135353088379,695.174716111,0.9581689238548279,1746192795.4071434,-0.620542049407959,1707,0.66015625
42.86503601074219,1.9533779621124268,1.3411458730697632,0.30438706278800964,1709,13424,1.0,0.01888020895421505,2625024.0,28.85025978088379,695.553143811,0.9581689238548279,1746192795.7830184,-0.6242009401321411,1708,0.6705729365348816
42.86503601074219,1.9533779621124268,1.3247427940368652,0.2896375060081482,1734,13624,1.0,0.02018229104578495,2663424.0,29.19466209411621,705.081775847,0.9581689238548279,1746192805.3141308,-0.6454367637634277,1733,0.6477864384651184
42.86503601074219,1.9533779621124268,1.3395344018936157,0.2568165063858032,1739,13664,1.0,0.01953125,2671104.0,29.27278709411621,706.972427558,0.9581689238548279,1746192807.2048259,-0.7081379890441895,1738,0.6490885615348816
42.86503601074219,1.9533779621124268,1.2824674844741821,0.23905231058597565,1746,13720,1.0,0.01953125,2681856.0,28.859375,709.623897908,0.9581689238548279,1746192809.8563676,-0.7151637673377991,1745,0.60546875
42.86503601074219,1.9533779621124268,1.3208822011947632,0.2752229869365692,1753,13776,1.0,0.01888020895421505,2692608.0,29.94921875,712.261223868,0.9581689238548279,1746192812.4936483,-0.7842883467674255,1752,0.6497395634651184
42.86503601074219,1.9533779621124268,1.2258332967758179,0.3313174247741699,1776,13960,1.0,0.01627604104578495,2727936.0,29.62239646911621,720.972959639,0.9581689238548279,1746192821.2054374,-0.6493715643882751,1775,0.5677083134651184
42.86503601074219,1.9533779621124268,1.251855492591858,0.21243877708911896,1801,14160,1.0,0.02018229104578495,2766336.0,27.580078125,730.447906968,0.9581689238548279,1746192830.680377,-0.5140851140022278,1800,0.587890625
42.86503601074219,1.9533779621124268,1.3372396230697632,0.23244020342826843,1823,14336,1.0,0.02083333395421505,2800128.0,28.537109375,738.738262633,0.9581689238548279,1746192838.970732,-0.3449450731277466,1822,0.6686198115348816
42.86503601074219,1.9533779621124268,1.3520570993423462,0.20433127880096436,1831,14400,1.0,0.02083333395421505,2812416.0,28.55599021911621,741.785368358,0.9581689238548279,1746192842.0177903,-0.4034978747367859,1830,0.6653645634651184
42.86503601074219,1.9533779621124268,1.33984375,0.1570465862751007,1872,14728,1.0,0.01953125,2875392.0,29.39713478088379,757.321145404,0.9581689238548279,1746192857.5536149,-0.4944978356361389,1871,0.669921875
42.86503601074219,1.9533779621124268,1.3060708045959473,0.15685349702835083,1906,15000,1.0,0.01627604104578495,2927616.0,29.99088478088379,770.141367512,0.9581689238548279,1746192870.373859,-0.6229872107505798,1905,0.6419270634651184
42.86503601074219,1.9533779621124268,1.3541014194488525,0.12597233057022095,1938,15256,1.0,0.01822916604578495,2976768.0,29.48567771911621,782.290744659,0.9581689238548279,1746192882.5230455,-0.7223999500274658,1937,0.6764323115348816
41.919124603271484,1.9878003597259521,1.3333333730697632,0.11111291497945786,1972,15528,1.0,0.01822916604578495,3028992.0,28.46809959411621,795.216519546,0.9886621832847595,1746192895.4489827,-0.4991324543952942,1971,0.6666666865348816
41.919124603271484,1.9878003597259521,1.3684896230697632,0.1010618656873703,1976,15560,1.0,0.01953125,3035136.0,29.07747459411621,796.722372885,0.9886621832847595,1746192896.9548554,-0.5509446859359741,1975,0.6842448115348816
41.919124603271484,1.9878003597259521,1.3002439737319946,0.10960325598716736,1984,15624,1.0,0.02018229104578495,3047424.0,28.53255271911621,799.733304381,0.9886621832847595,1746192899.965584,-0.5600017309188843,1983,0.63671875
41.919124603271484,1.9878003597259521,1.3463541269302368,0.10380999743938446,2009,15824,1.0,0.01822916604578495,3085824.0,29.46354103088379,809.187010777,0.9886621832847595,1746192909.4195051,-0.7515429258346558,2008,0.6731770634651184
41.919124603271484,1.9878003597259521,1.359375,0.09903164207935333,2020,15912,1.0,0.01888020895421505,3102720.0,29.2265625,813.346568874,0.9886621832847595,1746192913.5790558,-0.6041355133056641,2019,0.6796875
41.919124603271484,1.9878003597259521,1.31640625,0.0927671492099762,2032,16008,1.0,0.01822916604578495,3121152.0,28.92317771911621,817.896608383,0.9886621832847595,1746192918.1289408,-0.6556087732315063,2031,0.658203125
41.919124603271484,1.9878003597259521,1.2954198122024536,0.10221460461616516,2050,16152,1.0,0.01953125,3148800.0,29.27734375,824.696425656,0.9886621832847595,1746192924.9289107,-0.4806540906429291,2049,0.6263020634651184
41.919124603271484,1.9878003597259521,1.3671875,0.12178056687116623,2067,16288,1.0,0.02083333395421505,3174912.0,28.53059959411621,831.120334653,0.9886621832847595,1746192931.3527997,-0.4145215153694153,2066,0.68359375
41.919124603271484,1.9878003597259521,1.296913981437683,0.09050076454877853,2082,16408,1.0,0.02018229104578495,3197952.0,29.048828125,836.798709366,0.9886621832847595,1746192937.0311685,-0.4429174065589905,2081,0.626953125
41.919124603271484,1.9878003597259521,1.33203125,0.10347151011228561,2104,16584,1.0,0.017578125,3231744.0,28.81510353088379,845.099414939,0.9886621832847595,1746192945.3318858,-0.630297064781189,2103,0.666015625
41.919124603271484,1.9878003597259521,1.325520634651184,0.11174719035625458,2107,16608,1.0,0.01888020895421505,3236352.0,28.4609375,846.22926295,0.9886621832847595,1746192946.4617393,-0.5729391574859619,2106,0.6516926884651184
41.919124603271484,1.9878003597259521,1.356770634651184,0.1177285760641098,2126,16760,1.0,0.01953125,3265536.0,29.00520896911621,853.406474927,0.9886621832847595,1746192953.6389856,-0.5620812177658081,2125,0.6783854365348816
41.919124603271484,1.9878003597259521,1.2927082777023315,0.1137012392282486,2133,16816,1.0,0.017578125,3276288.0,29.27669334411621,856.080650107,0.9886621832847595,1746192956.313083,-0.529109537601471,2132,0.6341145634651184
41.919124603271484,1.9878003597259521,1.3283106088638306,0.10738266259431839,2135,16832,1.0,0.017578125,3279360.0,29.07942771911621,856.832382553,0.9886621832847595,1746192957.0648673,-0.4675401449203491,2134,0.65234375
41.919124603271484,1.9878003597259521,1.282626748085022,0.11105754971504211,2136,16840,1.0,0.01888020895421505,3280896.0,28.73111915588379,857.208235666,0.9886621832847595,1746192957.4407206,-0.4679502248764038,2135,0.6171875
41.919124603271484,1.9878003597259521,1.286419153213501,0.10352875292301178,2158,17016,1.0,0.01692708395421505,3314688.0,28.640625,865.53401331,0.9886621832847595,1746192965.7665439,-0.4097602069377899,2157,0.6354166865348816
41.919124603271484,1.9878003597259521,1.192522644996643,0.1040041446685791,2171,17120,1.0,0.01692708395421505,3334656.0,28.86653709411621,870.439367863,0.9886621832847595,1746192970.6718545,-0.39581185579299927,2170,0.5729166865348816
41.919124603271484,1.9878003597259521,1.33147132396698,0.0861658900976181,2179,17184,1.0,0.01822916604578495,3346944.0,29.22265625,873.453891093,0.9886621832847595,1746192973.6863713,-0.4177417755126953,2178,0.6647135615348816
41.919124603271484,1.9878003597259521,1.290364384651184,0.1076749861240387,2190,17272,1.0,0.015625,3363840.0,29.74869728088379,877.586425108,0.9886621832847595,1746192977.818941,-0.4575723707675934,2189,0.6451823115348816
41.919124603271484,1.9878003597259521,1.2929035425186157,0.1059897392988205,2194,17304,1.0,0.015625,3369984.0,30.18489646911621,879.116019122,0.9886621832847595,1746192979.3484344,-0.36726951599121094,2193,0.6399739384651184
41.919124603271484,1.9878003597259521,1.31640625,0.09561324119567871,2196,17320,1.0,0.01822916604578495,3373056.0,29.099609375,879.870758015,0.9886621832847595,1746192980.1031995,-0.3601510226726532,2195,0.658203125
41.919124603271484,1.9878003597259521,1.1959569454193115,0.09449486434459686,2217,17488,1.0,0.01692708395421505,3405312.0,29.64713478088379,887.834123439,0.9886621832847595,1746192988.0665607,-0.3991237282752991,2216,0.556640625
41.919124603271484,1.9878003597259521,1.3111978769302368,0.0867333635687828,2221,17520,1.0,0.017578125,3411456.0,29.12109375,889.361512248,0.9886621832847595,1746192989.5939538,-0.39387285709381104,2220,0.6555989384651184
41.919124603271484,1.9878003597259521,1.2880630493164062,0.09529771655797958,2235,17632,1.0,0.017578125,3432960.0,29.60221290588379,894.63530508,0.9886621832847595,1746192994.8677719,-0.421487420797348,2234,0.6315104365348816
41.919124603271484,1.9878003597259521,1.3024965524673462,0.09325627237558365,2272,17928,1.0,0.017578125,3489792.0,29.21875,908.606561886,0.9886621832847595,1746193008.8390245,-0.424101322889328,2271,0.6380208134651184
41.919124603271484,1.9878003597259521,1.2185579538345337,0.08847086876630783,2273,17936,1.0,0.015625,3491328.0,30.33072853088379,909.00611609,0.9886621832847595,1746193009.2384422,-0.41488033533096313,2272,0.59765625
45.157466888427734,1.9792848825454712,1.3333333730697632,0.07755060493946075,2331,18400,1.0,0.01822916604578495,3580416.0,29.134765625,931.008258398,0.9809955358505249,1746193031.240727,-0.4925957918167114,2330,0.6666666865348816
45.157466888427734,1.9792848825454712,1.271393060684204,0.06668750941753387,2340,18472,1.0,0.01692708395421505,3594240.0,29.72005271911621,934.405146942,0.9809955358505249,1746193034.637623,-0.4737868905067444,2339,0.6295573115348816
45.157466888427734,1.9792848825454712,1.30078125,0.07324886322021484,2345,18512,1.0,0.01692708395421505,3601920.0,29.15690040588379,936.288714323,0.9809955358505249,1746193036.5211375,-0.47718578577041626,2344,0.650390625
45.157466888427734,1.9792848825454712,1.2454653978347778,0.0821482390165329,2365,18672,1.0,0.017578125,3632640.0,29.34765625,943.858773005,0.9809955358505249,1746193044.0912962,-0.5221996903419495,2364,0.6022135615348816
45.157466888427734,1.9792848825454712,1.3294271230697632,0.08115299046039581,2367,18688,1.0,0.01627604104578495,3635712.0,29.00130271911621,944.614519267,0.9809955358505249,1746193044.8470187,-0.5084255933761597,2366,0.6647135615348816
45.157466888427734,1.9792848825454712,1.2077441215515137,0.07478784024715424,2370,18712,1.0,0.015625,3640320.0,29.33203125,945.773065728,0.9809955358505249,1746193046.0055313,-0.48070865869522095,2369,0.5657551884651184
45.157466888427734,1.9792848825454712,1.1505533456802368,0.09243565797805786,2374,18744,1.0,0.015625,3646464.0,29.6640625,947.282986975,0.9809955358505249,1746193047.5154133,-0.4626585841178894,2373,0.5078125
45.157466888427734,1.9792848825454712,1.2525323629379272,0.07888741791248322,2377,18768,1.0,0.01627604104578495,3651072.0,29.3671875,948.434431159,0.9809955358505249,1746193048.666935,-0.44376280903816223,2376,0.6048176884651184
45.157466888427734,1.9792848825454712,1.2651399374008179,0.08584918081760406,2391,18880,1.0,0.01627604104578495,3672576.0,29.654296875,953.720843502,0.9809955358505249,1746193053.9531837,-0.5199270248413086,2390,0.6119791865348816
45.157466888427734,1.9792848825454712,1.3130857944488525,0.08833903074264526,2397,18928,1.0,0.01692708395421505,3681792.0,28.796875,955.976008778,0.9809955358505249,1746193056.2084932,-0.43869513273239136,2396,0.642578125
45.157466888427734,1.9792848825454712,1.2762824296951294,0.0823795348405838,2423,19136,1.0,0.015625,3721728.0,30.05208396911621,965.859841701,0.9809955358505249,1746193066.0922234,-0.43353354930877686,2422,0.6276041865348816
45.157466888427734,1.9792848825454712,1.340442419052124,0.08252380788326263,2428,19176,1.0,0.017578125,3729408.0,29.48567771911621,967.738849733,0.9809955358505249,1746193067.971341,-0.4146590828895569,2427,0.6627604365348816
45.157466888427734,1.9792848825454712,1.2464972734451294,0.1008232906460762,2443,19296,1.0,0.01627604104578495,3752448.0,30.79166603088379,973.411235806,0.9809955358505249,1746193073.6437242,-0.2503544092178345,2442,0.6119791865348816
45.157466888427734,1.9792848825454712,1.2779947519302368,0.10513029992580414,2457,19408,1.0,0.01627604104578495,3773952.0,29.68229103088379,978.703101214,0.9809955358505249,1746193078.9355724,-0.29611408710479736,2456,0.6243489384651184
45.157466888427734,1.9792848825454712,1.2232811450958252,0.09017013013362885,2466,19480,1.0,0.01627604104578495,3787776.0,29.09244728088379,982.126449541,0.9809955358505249,1746193082.35894,-0.2742215394973755,2465,0.5813801884651184
45.157466888427734,1.9792848825454712,1.2317641973495483,0.08690935373306274,2494,19704,1.0,0.015625,3830784.0,29.50390625,992.720827169,0.9809955358505249,1746193092.9533257,-0.2759360074996948,2493,0.59765625
45.157466888427734,1.9792848825454712,1.2875031232833862,0.08384205400943756,2536,20040,1.0,0.01822916604578495,3895296.0,29.53255271911621,1008.615321097,0.9809955358505249,1746193108.8478143,-0.33583182096481323,2535,0.6341145634651184
45.157466888427734,1.9792848825454712,1.2903646230697632,0.0797344222664833,2537,20048,1.0,0.01692708395421505,3896832.0,29.22330665588379,1008.989565293,0.9809955358505249,1746193109.2220583,-0.3392176032066345,2536,0.6451823115348816
45.157466888427734,1.9792848825454712,1.2259211540222168,0.0948474258184433,2549,20144,1.0,0.01888020895421505,3915264.0,29.0859375,1013.527223646,0.9809955358505249,1746193113.7596655,-0.3580276072025299,2548,0.5696614384651184
45.157466888427734,1.9792848825454712,1.313801884651184,0.08321444690227509,2558,20216,1.0,0.01822916604578495,3929088.0,29.12630271911621,1016.957629896,0.9809955358505249,1746193117.1900578,-0.35725653171539307,2557,0.6569010615348816
45.157466888427734,1.9792848825454712,1.2418488264083862,0.08069954812526703,2567,20288,1.0,0.01627604104578495,3942912.0,29.82942771911621,1020.361906082,0.9809955358505249,1746193120.594397,-0.379740834236145,2566,0.6080729365348816
45.157466888427734,1.9792848825454712,1.3299152851104736,0.11978665739297867,2580,20392,1.0,0.01822916604578495,3962880.0,29.37825584411621,1025.274706784,0.9809955358505249,1746193125.5070376,-0.3568577766418457,2579,0.6575520634651184
45.157466888427734,1.9792848825454712,1.241842269897461,0.10178159177303314,2583,20416,1.0,0.015625,3967488.0,29.79557228088379,1026.434386421,0.9809955358505249,1746193126.6668947,-0.4104175567626953,2582,0.6048176884651184
45.157466888427734,1.9792848825454712,1.226822853088379,0.09062757343053818,2587,20448,1.0,0.015625,3973632.0,29.87239646911621,1027.936828454,0.9809955358505249,1746193128.1693304,-0.31678271293640137,2586,0.5846354365348816
44.238094329833984,1.9895851612091064,1.2839843034744263,0.09166263043880463,2621,20720,0.9999999403953552,0.01692708395421505,4025856.0,29.23567771911621,1040.897772187,0.9902998208999634,1746193141.1302674,-0.24836185574531555,2620,0.6302083134651184
44.238094329833984,1.9895851612091064,1.3229166269302368,0.08105365931987762,2632,20808,0.9999999403953552,0.01822916604578495,4042752.0,29.12434959411621,1045.068854278,0.9902998208999634,1746193145.3012066,-0.3773902356624603,2631,0.6614583134651184
44.238094329833984,1.9895851612091064,1.3116209506988525,0.08136716485023499,2634,20824,0.9999999403953552,0.01627604104578495,4045824.0,30.03515625,1045.823654979,0.9902998208999634,1746193146.0561275,-0.38449302315711975,2633,0.64453125
44.238094329833984,1.9895851612091064,1.341145634651184,0.09875333309173584,2639,20864,0.9999999403953552,0.01822916604578495,4053504.0,29.26888084411621,1047.725830943,0.9902998208999634,1746193147.9582787,-0.43581292033195496,2638,0.6705729365348816
44.238094329833984,1.9895851612091064,1.2985870838165283,0.08055593073368073,2666,21080,0.9999999403953552,0.01822916604578495,4094976.0,29.34635353088379,1057.931845508,0.9902998208999634,1746193158.1643662,-0.4064953327178955,2665,0.6432291865348816
44.238094329833984,1.9895851612091064,1.2717382907867432,0.09266777336597443,2679,21184,0.9999999403953552,0.01692708395421505,4114944.0,29.28841209411621,1062.850688601,0.9902998208999634,1746193163.0831544,-0.39825743436813354,2678,0.619140625
44.238094329833984,1.9895851612091064,1.3203125,0.08779044449329376,2683,21216,0.9999999403953552,0.01822916604578495,4121088.0,28.72005271911621,1064.35442253,0.9902998208999634,1746193164.586911,-0.3686971068382263,2682,0.66015625
44.238094329833984,1.9895851612091064,1.29296875,0.08789773285388947,2691,21280,0.9999999403953552,0.01692708395421505,4133376.0,29.216796875,1067.398576448,0.9902998208999634,1746193167.6308448,-0.4372401237487793,2690,0.646484375
44.238094329833984,1.9895851612091064,1.324218511581421,0.10372601449489594,2742,21688,0.9999999403953552,0.01822916604578495,4211712.0,29.44140625,1086.69435754,0.9902998208999634,1746193186.926876,-0.37144574522972107,2741,0.662109375
44.238094329833984,1.9895851612091064,1.257812261581421,0.08858291804790497,2745,21712,0.9999999403953552,0.015625,4216320.0,29.96744728088379,1087.821627434,0.9902998208999634,1746193188.054114,-0.40067195892333984,2744,0.62890625
44.238094329833984,1.9895851612091064,1.261718511581421,0.10337196290493011,2764,21864,0.9999999403953552,0.015625,4245504.0,30.46224021911621,1095.00745949,0.9902998208999634,1746193195.2399008,-0.31563761830329895,2763,0.630859375
44.238094329833984,1.9895851612091064,1.2764126062393188,0.1053907573223114,2766,21880,0.9999999403953552,0.01627604104578495,4248576.0,29.14974021911621,1095.777290763,0.9902998208999634,1746193196.0096962,-0.33797645568847656,2765,0.6243489384651184
44.238094329833984,1.9895851612091064,1.3341079950332642,0.1274632215499878,2775,21952,0.9999999403953552,0.02018229104578495,4262400.0,28.99934959411621,1099.16474381,0.9902998208999634,1746193199.397255,-0.4340541362762451,2774,0.6555989384651184
44.238094329833984,1.9895851612091064,1.3165364265441895,0.13646245002746582,2777,21968,0.9999999403953552,0.017578125,4265472.0,29.33138084411621,1099.91616877,0.9902998208999634,1746193200.1487002,-0.43870991468429565,2776,0.6549479365348816
44.238094329833984,1.9895851612091064,1.2652668952941895,0.09894995391368866,2794,22104,0.9999999403953552,0.01888020895421505,4291584.0,28.98567771911621,1106.34379498,0.9902998208999634,1746193206.5762749,-0.40403491258621216,2793,0.611328125
44.238094329833984,1.9895851612091064,1.3528646230697632,0.11641564965248108,2799,22144,0.9999999403953552,0.01953125,4299264.0,28.400390625,1108.248121547,0.9902998208999634,1746193208.4804678,-0.5265915393829346,2798,0.6764323115348816
44.238094329833984,1.9895851612091064,1.3177083730697632,0.09291385859251022,2839,22464,0.9999999403953552,0.01692708395421505,4360704.0,29.23567771911621,1123.416322205,0.9902998208999634,1746193223.6488335,-0.5419749021530151,2838,0.6588541865348816
44.238094329833984,1.9895851612091064,1.364583134651184,0.08717019855976105,2854,22584,0.9999999403953552,0.01888020895421505,4383744.0,28.72005271911621,1129.088923544,0.9902998208999634,1746193229.3213778,-0.5495728254318237,2853,0.6822916865348816
44.238094329833984,1.9895851612091064,1.31999671459198,0.0827813521027565,2878,22776,0.9999999403953552,0.01822916604578495,4420608.0,28.78059959411621,1138.138645835,0.9902998208999634,1746193238.3711104,-0.4901462197303772,2877,0.6477864384651184
44.238094329833984,1.9895851612091064,1.309895634651184,0.07625927031040192,2898,22936,0.9999999403953552,0.015625,4451328.0,29.48177146911621,1145.734622418,0.9902998208999634,1746193245.9670284,-0.5227507948875427,2897,0.6549479365348816
44.238094329833984,1.9895851612091064,1.3580728769302368,0.08630701154470444,2900,22952,0.9999999403953552,0.01953125,4454400.0,28.85025978088379,1146.488532679,0.9902998208999634,1746193246.7209537,-0.46136268973350525,2899,0.6790364384651184
44.238094329833984,1.9895851612091064,1.300302505493164,0.08606992661952972,2901,22960,0.9999999403953552,0.017578125,4455936.0,29.48111915588379,1146.890360412,0.9902998208999634,1746193247.1226637,-0.48339349031448364,2900,0.6419270634651184
44.238094329833984,1.9895851612091064,1.31884765625,0.08439889550209045,2904,22984,0.9999999403953552,0.01822916604578495,4460544.0,29.44921875,1148.017929027,0.9902998208999634,1746193248.2503536,-0.5169045329093933,2903,0.65234375
44.238094329833984,1.9895851612091064,1.34765625,0.09166137874126434,2906,23000,0.9999999403953552,0.01953125,4463616.0,28.998046875,1148.769614276,0.9902998208999634,1746193249.0020957,-0.5048390626907349,2905,0.673828125
44.238094329833984,1.9895851612091064,1.3372396230697632,0.09117206931114197,2910,23032,0.9999999403953552,0.01822916604578495,4469760.0,29.08854103088379,1150.272512248,0.9902998208999634,1746193250.505031,-0.5535964965820312,2909,0.6686198115348816
44.238094329833984,1.9895851612091064,1.274739384651184,0.07137531042098999,2921,23120,0.9999999403953552,0.015625,4486656.0,29.99088478088379,1154.443276364,0.9902998208999634,1746193254.67574,-0.5378063917160034,2920,0.6373698115348816
43.81978225708008,1.9936459064483643,1.2466144561767578,0.0880838930606842,2927,23168,1.0,0.01692708395421505,4495872.0,28.615234375,1156.818615901,0.9941324591636658,1746193257.0510366,-0.5248938798904419,2926,0.611328125
43.81978225708008,1.9936459064483643,1.3580728769302368,0.08898770809173584,2935,23232,1.0,0.01888020895421505,4508160.0,28.77474021911621,1159.856531702,0.9941324591636658,1746193260.089028,-0.529396653175354,2934,0.6790364384651184
43.81978225708008,1.9936459064483643,1.1741602420806885,0.07596773654222488,2944,23304,1.0,0.01627604104578495,4521984.0,29.79947853088379,1163.249252293,0.9941324591636658,1746193263.481688,-0.5186454057693481,2943,0.578125
43.81978225708008,1.9936459064483643,1.3111978769302368,0.0840396136045456,2971,23520,1.0,0.015625,4563456.0,29.49349021911621,1173.483208914,0.9941324591636658,1746193273.7156467,-0.47177714109420776,2970,0.6555989384651184
43.81978225708008,1.9936459064483643,1.239583134651184,0.07185003161430359,2974,23544,1.0,0.01627604104578495,4568064.0,29.75325584411621,1174.610937836,0.9941324591636658,1746193274.843432,-0.4601522982120514,2973,0.6197916865348816
43.81978225708008,1.9936459064483643,1.3098958730697632,0.08468650281429291,2977,23568,1.0,0.017578125,4572672.0,29.298828125,1175.738069658,0.9941324591636658,1746193275.9705834,-0.5902047157287598,2976,0.6549479365348816
43.81978225708008,1.9936459064483643,1.2552505731582642,0.1057518720626831,2989,23664,1.0,0.017578125,4591104.0,29.06119728088379,1180.281713321,0.9941324591636658,1746193280.514193,-0.4869683086872101,2988,0.6139323115348816
43.81978225708008,1.9936459064483643,1.2544724941253662,0.061766207218170166,2994,23704,1.0,0.01953125,4598784.0,28.72135353088379,1182.169274695,0.9941324591636658,1746193282.4018147,-0.4443840980529785,2993,0.5930989384651184
43.81978225708008,1.9936459064483643,1.3736978769302368,0.053458355367183685,3004,23784,1.0,0.01953125,4614144.0,28.77474021911621,1185.958707476,0.9941324591636658,1746193286.1912034,-0.5931559205055237,3003,0.6868489384651184
43.81978225708008,1.9936459064483643,1.339843511581421,0.06874129176139832,3043,24096,1.0,0.01822916604578495,4674048.0,28.8203125,1200.696002325,0.9941324591636658,1746193300.928444,-0.47742825746536255,3042,0.669921875
43.81978225708008,1.9936459064483643,1.3240818977355957,0.06047835946083069,3044,24104,1.0,0.01953125,4675584.0,28.79817771911621,1201.076230717,0.9941324591636658,1746193301.3086693,-0.44559812545776367,3043,0.6484375
43.81978225708008,1.9936459064483643,1.234342336654663,0.058203451335430145,3054,24184,1.0,0.01888020895421505,4690944.0,28.98763084411621,1204.861392038,0.9941324591636658,1746193305.0938785,-0.4573155641555786,3053,0.576171875
43.81978225708008,1.9936459064483643,1.33984375,0.09421642124652863,3079,24384,1.0,0.01953125,4729344.0,28.96549415588379,1214.332954063,0.9941324591636658,1746193314.5653238,-0.2347259670495987,3078,0.669921875
43.81978225708008,1.9936459064483643,1.3528646230697632,0.08607666939496994,3085,24432,1.0,0.02213541604578495,4738560.0,28.28059959411621,1216.622772554,0.9941324591636658,1746193316.8550758,-0.246766597032547,3084,0.6764323115348816
43.81978225708008,1.9936459064483643,1.373645544052124,0.050391461700201035,3137,24848,1.0,0.02083333395421505,4818432.0,28.80338478088379,1236.310464164,0.9941324591636658,1746193336.5429614,-0.2619657516479492,3136,0.6803385615348816
43.81978225708008,1.9936459064483643,1.252223253250122,0.050495099276304245,3151,24960,1.0,0.01888020895421505,4839936.0,29.88606834411621,1241.603827798,0.9941324591636658,1746193341.836323,-0.2749688923358917,3150,0.5950520634651184
43.81978225708008,1.9936459064483643,1.3377766609191895,0.048828255385160446,3159,25024,1.0,0.01953125,4852224.0,28.93489646911621,1244.639551788,0.9941324591636658,1746193344.8720286,-0.25666511058807373,3158,0.6575520634651184
43.81978225708008,1.9936459064483643,1.2873142957687378,0.057206474244594574,3194,25304,1.0,0.01888020895421505,4905984.0,29.220703125,1257.905799473,0.9941324591636658,1746193358.1383073,-0.21368399262428284,3193,0.6243489384651184
43.81978225708008,1.9936459064483643,1.337239384651184,0.08133050799369812,3221,25520,1.0,0.01627604104578495,4947456.0,29.337890625,1268.131780209,0.9941324591636658,1746193368.364104,-0.24336257576942444,3220,0.6686198115348816
43.81978225708008,1.9936459064483643,1.3619791269302368,0.1583922803401947,3223,25536,1.0,0.02213541604578495,4950528.0,27.93684959411621,1268.883754367,0.9941324591636658,1746193369.1162193,-0.19439411163330078,3222,0.6809895634651184
43.81978225708008,1.9936459064483643,1.2850650548934937,0.1480201929807663,3224,25544,1.0,0.01953125,4952064.0,27.37369728088379,1269.259609909,0.9941324591636658,1746193369.4920754,-0.20119118690490723,3223,0.6334635615348816
43.81978225708008,1.9936459064483643,1.3802083730697632,0.14549720287322998,3226,25560,1.0,0.0234375,4955136.0,27.69010353088379,1270.01103065,0.9941324591636658,1746193370.2435064,-0.1751798391342163,3225,0.6901041865348816
39.84221267700195,1.9895378351211548,1.3437695503234863,0.09414992481470108,3252,25768,1.0,0.02083333395421505,4995072.0,28.53255271911621,1279.914465753,0.9905596971511841,1746193380.1468108,-0.18017438054084778,3251,0.6608073115348816
39.84221267700195,1.9895378351211548,1.381617784500122,0.04903239756822586,3269,25904,1.0,0.02213541604578495,5021184.0,29.12890625,1286.348090748,0.9905596971511841,1746193386.5805469,-0.23533058166503906,3268,0.6829426884651184
39.84221267700195,1.9895378351211548,1.4075521230697632,0.05363120138645172,3284,26024,1.0,0.02213541604578495,5044224.0,28.06510353088379,1292.007299739,0.9905596971511841,1746193392.2395315,-0.07318197190761566,3283,0.7037760615348816
39.84221267700195,1.9895378351211548,1.3880208730697632,0.04949485883116722,3286,26040,1.0,0.02278645895421505,5047296.0,28.208984375,1292.758027546,0.9905596971511841,1746193392.990458,-0.1466142237186432,3285,0.6940104365348816
39.84221267700195,1.9895378351211548,1.322952389717102,0.05113095045089722,3302,26168,1.0,0.02213541604578495,5071872.0,27.72916603088379,1298.804393138,0.9905596971511841,1746193399.0368621,-0.17328669130802155,3301,0.638671875
39.84221267700195,1.9895378351211548,1.329492211341858,0.04005224257707596,3308,26216,1.0,0.021484375,5081088.0,28.03645896911621,1301.059489218,0.9905596971511841,1746193401.2919626,-0.2500295639038086,3307,0.6497395634651184
39.84221267700195,1.9895378351211548,1.3676724433898926,0.04192589223384857,3310,26232,1.0,0.02213541604578495,5084160.0,27.46809959411621,1301.815513255,0.9905596971511841,1746193402.0479438,-0.18565665185451508,3309,0.6712239384651184
39.84221267700195,1.9895378351211548,1.3671875,0.037144146859645844,3333,26416,1.0,0.02018229104578495,5119488.0,27.888671875,1310.510984202,0.9905596971511841,1746193410.743358,-0.29388484358787537,3332,0.68359375
39.84221267700195,1.9895378351211548,1.3522883653640747,0.04485016316175461,3337,26448,1.0,0.02018229104578495,5125632.0,28.56380271911621,1312.040906251,0.9905596971511841,1746193412.2733645,-0.3073637783527374,3336,0.6673176884651184
