returned_episode_lengths,returned_won_episode,update_steps,test_returned_episode_lengths,_step,test_returned_episode_returns,loss,returned_episode,returned_episode_returns,_runtime,grad_steps,test_returned_won_episode,test_returned_episode,qvals,env_step,_timestamp
25.119142532348633,0.0,3,28.50518035888672,2,0.05829979106783867,0.0,0.02473958395421505,0.22630558907985687,60.048107843,0,0.0,1.0,0.0,4608,1747614362.8216524
26.326824188232422,0.0,6,28.50518035888672,5,0.05829979106783867,0.0,0.02343750186264515,0.21626016497612,60.25736957,0,0.0,1.0,0.0,9216,1747614363.0309389
25.721355438232422,0.0,11,28.50518035888672,10,0.05829979106783867,0.0,0.02278645895421505,0.24271458387374878,60.608731946,0,0.0,1.0,0.0,16896,1747614363.382317
26.03841209411621,0.0,15,28.50518035888672,14,0.05829979106783867,0.0,0.02343750186264515,0.23369599878787994,60.887772969,0,0.0,1.0,0.0,23040,1747614363.6613443
26.265626907348633,0.0,20,28.50518035888672,19,0.05829979106783867,0.0,0.02343750186264515,0.22564193606376648,61.235884089,0,0.0,1.0,0.0,30720,1747614364.0094779
26.994142532348633,0.0,37,28.50518035888672,36,0.05829979106783867,0.024364810436964035,0.0240885429084301,0.2381686270236969,64.635967418,48,0.0,1.0,0.18989649415016174,56832,1747614367.4095216
26.340496063232422,0.0,38,28.50518035888672,37,0.05829979106783867,0.02161238342523575,0.02343750186264515,0.23258768022060394,65.075029105,56,0.0,1.0,0.24713099002838135,58368,1747614367.848595
25.333986282348633,0.0,65,28.50518035888672,64,0.05829979106783867,0.04113009572029114,0.02343750186264515,0.25413623452186584,76.972609147,272,0.0,1.0,0.4507848024368286,99840,1747614379.7461696
25.66536521911621,0.0,130,28.50518035888672,129,0.05829979106783867,0.11079943180084229,0.0240885429084301,0.2684282064437866,105.661950122,792,0.0,1.0,0.6364493370056152,199680,1747614408.4354696
25.879558563232422,0.0,147,28.50518035888672,146,0.05829979106783867,0.10688275098800659,0.02343750186264515,0.28205814957618713,113.167343571,928,0.0,1.0,0.6923078298568726,225792,1747614415.940886
26.379558563232422,0.0,149,28.50518035888672,148,0.05829979106783867,0.11383421719074249,0.02343750186264515,0.2855615019798279,114.051940932,944,0.0,1.0,0.7032524347305298,228864,1747614416.8252726
26.77474021911621,0.0,169,28.50518035888672,168,0.05829979106783867,0.11403072625398636,0.02148437686264515,0.28506025671958923,122.948028972,1104,0.0,1.0,0.7473077774047852,259584,1747614425.7215757
26.28255271911621,0.0,179,28.50518035888672,178,0.05829979106783867,0.10145322233438492,0.0221354179084301,0.27125632762908936,127.379456872,1184,0.0,1.0,0.7626127600669861,274944,1747614430.1529639
25.20052146911621,0.0,193,28.50518035888672,192,0.05829979106783867,0.11095625162124634,0.0240885429084301,0.26928845047950745,133.606005326,1296,0.0,1.0,0.7993748784065247,296448,1747614436.3795815
25.533205032348633,0.0,223,28.50518035888672,222,0.05829979106783867,0.1900184005498886,0.02343750186264515,0.27761879563331604,146.988856217,1536,0.0,1.0,0.8269420862197876,342528,1747614449.7622378
24.771486282348633,0.0,231,28.50518035888672,230,0.05829979106783867,0.1025962382555008,0.02343750186264515,0.29408302903175354,150.525565111,1600,0.0,1.0,0.8410845994949341,354816,1747614453.299112
25.625652313232422,0.0,232,28.50518035888672,231,0.05829979106783867,0.18449591100215912,0.02343750186264515,0.3062548339366913,150.975696337,1608,0.0,1.0,0.8581825494766235,356352,1747614453.7492127
25.76497459411621,0.0,236,28.50518035888672,235,0.05829979106783867,0.10495441406965256,0.02343750186264515,0.31887373328208923,152.76437937,1640,0.0,1.0,0.8620151877403259,362496,1747614455.5378666
25.636720657348633,0.0,257,28.50518035888672,256,0.05829979106783867,0.12247470021247864,0.02148437686264515,0.2909839451313019,162.104911513,1808,0.0,1.0,0.8816913366317749,394752,1747614464.8784368
26.070314407348633,0.0,259,28.50518035888672,258,0.05829979106783867,0.10510588437318802,0.0221354179084301,0.3120550513267517,162.991454413,1824,0.0,1.0,0.8861409425735474,397824,1747614465.7649953
26.611980438232422,0.0,260,28.50518035888672,259,0.05829979106783867,0.10401271283626556,0.02148437686264515,0.2948759198188782,163.429643701,1832,0.0,1.0,0.876752495765686,399360,1747614466.2031598
26.07356834411621,0.0,276,28.50518035888672,275,0.05829979106783867,0.11797171086072922,0.02278645895421505,0.29941466450691223,170.554387883,1960,0.0,1.0,0.8966528177261353,423936,1747614473.327894
25.22395896911621,0.0,279,28.50518035888672,278,0.05829979106783867,0.12077902257442474,0.02148437686264515,0.27853643894195557,171.897494971,1984,0.0,1.0,0.9100152254104614,428544,1747614474.6710336
25.652996063232422,0.0,306,28.50518035888672,305,0.05829979106783867,0.10676431655883789,0.0240885429084301,0.34065812826156616,183.909196242,2200,0.0,1.0,0.9217546582221985,470016,1747614486.6825745
25.84700584411621,0.0,313,28.50518035888672,312,0.05829979106783867,0.0969676822423935,0.02539062686264515,0.3180057108402252,187.007627873,2256,0.0,1.0,0.9293531179428101,480768,1747614489.7811544
26.02278709411621,0.0,323,28.50518035888672,322,0.05829979106783867,0.11859679222106934,0.0240885429084301,0.324482798576355,191.473479562,2336,0.0,1.0,0.9373703002929688,496128,1747614494.2468858
26.975261688232422,0.0,333,36.88813018798828,332,0.48151499032974243,0.10394978523254395,0.02343750186264515,0.30475327372550964,196.029408304,2416,0.0,1.0,0.9466869831085205,511488,1747614498.8027558
25.344402313232422,0.0,339,36.88813018798828,338,0.48151499032974243,0.10729599744081497,0.0240885429084301,0.3127807080745697,198.712527696,2464,0.0,1.0,0.953764021396637,520704,1747614501.4859312
27.59114646911621,0.0,344,36.88813018798828,343,0.48151499032974243,0.09615187346935272,0.02278645895421505,0.30325567722320557,200.944492755,2504,0.0,1.0,0.9541949033737183,528384,1747614503.717796
25.755861282348633,0.0,350,36.88813018798828,349,0.48151499032974243,0.09478193521499634,0.02278645895421505,0.3185938000679016,203.631424805,2552,0.0,1.0,0.9571065306663513,537600,1747614506.4048376
26.179689407348633,0.0,352,36.88813018798828,351,0.48151499032974243,0.10103210806846619,0.0240885429084301,0.33695337176322937,204.513972786,2568,0.0,1.0,0.9634833335876465,540672,1747614507.2874446
25.804689407348633,0.0,356,36.88813018798828,355,0.48151499032974243,0.0985540896654129,0.0221354179084301,0.3149608075618744,206.294268305,2600,0.0,1.0,0.9603003263473511,546816,1747614509.0677729
26.57552146911621,0.0,359,36.88813018798828,358,0.48151499032974243,0.1677321493625641,0.02278645895421505,0.3271445035934448,207.624523328,2624,0.0,1.0,0.976263701915741,551424,1747614510.3980622
26.319011688232422,0.0,368,36.88813018798828,367,0.48151499032974243,0.16149921715259552,0.02148437686264515,0.3326796293258667,211.629817434,2696,0.0,1.0,0.9689423441886902,565248,1747614514.4033518
26.429689407348633,0.0,376,36.88813018798828,375,0.48151499032974243,0.1504417359828949,0.0221354179084301,0.2878330647945404,215.174918952,2760,0.0,1.0,0.9659878015518188,577536,1747614517.9484363
26.703777313232422,0.0,405,36.88813018798828,404,0.48151499032974243,0.08338141441345215,0.0221354179084301,0.3399883806705475,228.051923104,2992,0.0,1.0,0.9585427045822144,622080,1747614530.8254457
26.601564407348633,0.0,413,36.88813018798828,412,0.48151499032974243,0.08339104056358337,0.02343750186264515,0.3498954176902771,231.770398827,3056,0.0,1.0,0.9769719839096069,634368,1747614534.543935
25.162111282348633,0.0,418,36.88813018798828,417,0.48151499032974243,0.1412176787853241,0.0240885429084301,0.33185872435569763,233.989910889,3096,0.0,1.0,0.9662268757820129,642048,1747614536.7634459
27.52669334411621,0.0,456,36.88813018798828,455,0.48151499032974243,0.08135518431663513,0.01888020895421505,0.29392796754837036,250.91346377,3400,0.0,1.0,0.9721499085426331,700416,1747614553.6868494
25.37630271911621,0.0,472,36.88813018798828,471,0.48151499032974243,0.07406637072563171,0.02083333395421505,0.32977494597435,258.024141821,3528,0.0,1.0,0.9871560335159302,724992,1747614560.7976296
27.70247459411621,0.0,499,36.88813018798828,498,0.48151499032974243,0.06415845453739166,0.02083333395421505,0.3531758785247803,270.032286054,3744,0.0,1.0,0.9736658930778503,766464,1747614572.8057382
27.308595657348633,0.0,542,36.88813018798828,541,0.48151499032974243,0.0667080283164978,0.01953125186264515,0.400455504655838,289.172355792,4088,0.0,1.0,0.9524685144424438,832512,1747614591.9458933
25.453126907348633,0.0,575,36.88813018798828,574,0.48151499032974243,0.058831848204135895,0.02278645895421505,0.4347105622291565,303.861011978,4352,0.0,1.0,0.8965232372283936,883200,1747614606.6343715
26.08724021911621,0.0,580,36.88813018798828,579,0.48151499032974243,0.06317814439535141,0.02343750186264515,0.43555623292922974,306.081646455,4392,0.0,1.0,0.9148879051208496,890880,1747614608.8550642
27.078777313232422,0.0026041667442768812,581,36.88813018798828,580,0.48151499032974243,0.12292713671922684,0.02343750186264515,0.4408207833766937,306.52116777,4400,0.0,1.0,0.898568868637085,892416,1747614609.2947145
26.188152313232422,0.0,585,36.88813018798828,584,0.48151499032974243,0.04989081621170044,0.0221354179084301,0.3854314386844635,308.304823067,4432,0.0,1.0,0.924526035785675,898560,1747614611.0783513
28.130861282348633,0.0,600,36.88813018798828,599,0.48151499032974243,0.15927982330322266,0.0201822929084301,0.40997546911239624,314.98077839,4552,0.0,1.0,0.8794816732406616,921600,1747614617.7542536
28.08919334411621,0.0260416679084301,614,36.88813018798828,613,0.48151499032974243,0.11640508472919464,0.0201822929084301,0.46625006198883057,321.201569331,4664,0.0,1.0,0.8790091276168823,943104,1747614623.9750216
26.544923782348633,0.0,616,36.88813018798828,615,0.48151499032974243,0.0756172314286232,0.02278645895421505,0.41399627923965454,322.096458739,4680,0.0,1.0,0.859796941280365,946176,1747614624.869845
27.195314407348633,0.02278645895421505,626,36.88813018798828,625,0.48151499032974243,0.051513634622097015,0.02083333395421505,0.4545489549636841,326.54894408,4760,0.0,1.0,0.8820788264274597,961536,1747614629.3223612
27.13411521911621,0.0,628,36.88813018798828,627,0.48151499032974243,0.06321513652801514,0.02278645895421505,0.43723222613334656,327.428928115,4776,0.0,1.0,0.8724561929702759,964608,1747614630.2023416
25.919923782348633,0.0651041716337204,644,36.88813018798828,643,0.48151499032974243,0.07864701747894287,0.0201822929084301,0.5139578580856323,334.559684218,4904,0.0,1.0,0.8810576796531677,989184,1747614637.3330839
26.66341209411621,0.0,659,41.60816192626953,658,0.7563862204551697,0.08372531831264496,0.017578125,0.3751333951950073,341.31973536,5024,0.06081601232290268,1.0,0.8883668184280396,1012224,1747614644.093199
27.979167938232422,0.01953125186264515,667,41.60816192626953,666,0.7563862204551697,0.05728299915790558,0.01888020895421505,0.4396556317806244,344.887277679,5088,0.06081601232290268,1.0,0.8727887272834778,1024512,1747614647.660769
26.22786521911621,0.0423177108168602,673,41.60816192626953,672,0.7563862204551697,0.07239770889282227,0.02278645895421505,0.5081090331077576,347.54447819,5136,0.06081601232290268,1.0,0.8777059316635132,1033728,1747614650.3179276
