_runtime,update_steps,test_returned_won_episode,returned_episode_returns,test_returned_episode_returns,returned_episode_lengths,env_step,returned_episode,grad_steps,test_returned_episode_lengths,qvals,test_returned_episode,_step,_timestamp,loss,returned_won_episode
642.925428224,1735,0.41442954540252686,0.5886995792388916,1.3138062953948975,29.108074188232422,2664960.0,0.009765625931322575,13632,72.6174545288086,0.17729176580905914,1.0,1734,1746164810.925077,0.14703816175460815,0.2109375149011612
646.606242808,1746,0.41442954540252686,0.70878005027771,1.3138062953948975,30.910158157348633,2681856.0,0.009765625931322575,13720,72.6174545288086,0.14595277607440948,1.0,1745,1746164814.6059208,0.1331298053264618,0.2819010615348816
647.59531173,1749,0.41442954540252686,0.5276612639427185,1.3138062953948975,29.726564407348633,2686464.0,0.008463541977107525,13744,72.6174545288086,0.15642227232456207,1.0,1748,1746164815.594984,0.1474631130695343,0.1595052182674408
652.559750104,1764,0.41442954540252686,0.6601453423500061,1.3138062953948975,30.954429626464844,2709504.0,0.01106770895421505,13864,72.6174545288086,0.06848423182964325,1.0,1763,1746164820.5593803,0.18433086574077606,0.2428385615348816
654.857471662,1771,0.41442954540252686,0.6633487343788147,1.3138062953948975,29.683595657348633,2720256.0,0.009765625931322575,13920,72.6174545288086,0.021908752620220184,1.0,1770,1746164822.857154,0.1518668532371521,0.26953125
676.028683305,1835,0.41442954540252686,0.7617776393890381,1.3138062953948975,31.588542938232422,2818560.0,0.00911458395421505,14432,72.6174545288086,0.04238184913992882,1.0,1834,1746164844.0281997,0.1972162127494812,0.3170573115348816
683.96161072,1859,0.41442954540252686,0.6182922124862671,1.3138062953948975,30.123699188232422,2855424.0,0.008463541977107525,14624,72.6174545288086,0.09291025996208191,1.0,1858,1746164851.961296,0.20549224317073822,0.2285156399011612
689.907524667,1877,0.41442954540252686,0.6464201807975769,1.3138062953948975,30.925783157348633,2883072.0,0.009765625931322575,14768,72.6174545288086,0.2703617811203003,1.0,1876,1746164857.9072108,0.2714533507823944,0.2330729216337204
700.489931154,1909,0.41442954540252686,0.6191911101341248,1.3138062953948975,30.042970657348633,2932224.0,0.008463541977107525,15024,72.6174545288086,0.36042115092277527,1.0,1908,1746164868.4896042,0.27455663681030273,0.2304687649011612
701.485383987,1912,0.41442954540252686,0.7956787347793579,1.3138062953948975,31.125001907348633,2936832.0,0.00911458395421505,15048,72.6174545288086,0.37182411551475525,1.0,1911,1746164869.4850147,0.27757272124290466,0.3535156548023224
703.15415718,1917,0.41442954540252686,0.680280864238739,1.3138062953948975,31.921876907348633,2944512.0,0.00911458395421505,15088,72.6174545288086,0.37773555517196655,1.0,1916,1746164871.1538267,0.2649500370025635,0.2447916865348816
709.421894981,1936,0.41442954540252686,0.537573516368866,1.3138062953948975,29.871095657348633,2973696.0,0.008463541977107525,15240,72.6174545288086,0.337568461894989,1.0,1935,1746164877.4215815,0.24561569094657898,0.1751302182674408
711.064927128,1941,0.41442954540252686,0.6974772214889526,1.3138062953948975,29.44270896911621,2981376.0,0.00911458395421505,15280,72.6174545288086,0.2692808508872986,1.0,1940,1746164879.0646138,0.3158830404281616,0.3157552182674408
716.082711717,1956,0.8076923489570618,0.6774975657463074,1.7830618619918823,30.23567771911621,3004416.0,0.008463541977107525,15400,71.81294250488281,0.2504428029060364,1.0,1955,1746164884.0824013,0.324849009513855,0.283203125
718.052221661,1962,0.8076923489570618,0.6248535513877869,1.7830618619918823,30.563804626464844,3013632.0,0.008463541977107525,15448,71.81294250488281,0.2270658314228058,1.0,1961,1746164886.0519273,0.25089311599731445,0.2441406399011612
719.72036521,1967,0.8076923489570618,0.6919683814048767,1.7830618619918823,31.007814407348633,3021312.0,0.0078125,15488,71.81294250488281,0.20105533301830292,1.0,1966,1746164887.719872,0.26117873191833496,0.2805989682674408
722.379386643,1975,0.8076923489570618,0.7658411860466003,1.7830618619918823,31.309898376464844,3033600.0,0.0078125,15552,71.81294250488281,0.3316592872142792,1.0,1974,1746164890.3790712,0.26761993765830994,0.3365885615348816
726.655687644,1988,0.8076923489570618,0.889072597026825,1.7830618619918823,31.872398376464844,3053568.0,0.00911458395421505,15656,71.81294250488281,0.2057856023311615,1.0,1987,1746164894.6552832,0.2662888169288635,0.4121094048023224
727.339823112,1990,0.8076923489570618,0.856480598449707,1.7830618619918823,31.601564407348633,3056640.0,0.009765625931322575,15672,71.81294250488281,0.25150537490844727,1.0,1989,1746164895.3393197,0.32789313793182373,0.4101562798023224
727.997085787,1992,0.8076923489570618,0.7216878533363342,1.7830618619918823,30.156251907348633,3059712.0,0.008463541977107525,15688,71.81294250488281,0.2506207525730133,1.0,1991,1746164895.9967327,0.26156941056251526,0.3157552182674408
735.567728219,2015,0.8076923489570618,0.7632153630256653,1.7830618619918823,31.080730438232422,3095040.0,0.00911458395421505,15872,71.81294250488281,0.06483564525842667,1.0,2014,1746164903.5674043,0.29839831590652466,0.3404948115348816
736.225823085,2017,0.8076923489570618,0.8108307123184204,1.7830618619918823,31.505210876464844,3098112.0,0.00911458395421505,15888,71.81294250488281,0.11364059150218964,1.0,2016,1746164904.2255244,0.3188548982143402,0.3613281548023224
752.106248874,2065,0.8076923489570618,0.7441719174385071,1.7830618619918823,31.375001907348633,3171840.0,0.00911458395421505,16272,71.81294250488281,0.002312336815521121,1.0,2064,1746164920.1058726,0.2686331868171692,0.3294270932674408
752.440141543,2066,0.8076923489570618,0.8094355463981628,1.7830618619918823,31.436199188232422,3173376.0,0.008463541977107525,16280,71.81294250488281,-0.00964085292071104,1.0,2065,1746164920.4397604,0.29810625314712524,0.3600260615348816
763.362815748,2099,0.8076923489570618,0.7974382042884827,1.7830618619918823,31.446617126464844,3224064.0,0.0078125,16544,71.81294250488281,-0.05945183336734772,1.0,2098,1746164931.3624725,0.29680556058883667,0.3671875298023224
764.671808915,2103,0.8076923489570618,0.7774521708488464,1.7830618619918823,31.404949188232422,3230208.0,0.008463541977107525,16576,71.81294250488281,-0.07040112465620041,1.0,2102,1746164932.671476,0.27749103307724,0.3457031548023224
768.641679334,2115,0.8076923489570618,0.9388021230697632,1.7830618619918823,31.105470657348633,3248640.0,0.008463541977107525,16672,71.81294250488281,-0.03747241199016571,1.0,2114,1746164936.6413622,0.2658795118331909,0.4694010615348816
770.614111558,2121,0.8076923489570618,0.7635775208473206,1.7830618619918823,30.25911521911621,3257856.0,0.0078125,16720,71.81294250488281,-0.027071306481957436,1.0,2120,1746164938.6138225,0.2838904857635498,0.3743489682674408
774.261482183,2132,0.8076923489570618,0.7358497977256775,1.7830618619918823,30.667970657348633,3274752.0,0.00911458395421505,16808,71.81294250488281,-0.023294677957892418,1.0,2131,1746164942.2611165,0.23783943057060242,0.3177083432674408
781.179056144,2153,0.8076923489570618,0.6440674066543579,1.7830618619918823,29.37630271911621,3307008.0,0.008463541977107525,16976,71.81294250488281,0.1463441103696823,1.0,2152,1746164949.1787395,0.3466222882270813,0.2708333432674408
792.789120358,2188,0.8076923489570618,0.7001709342002869,1.7830618619918823,29.654949188232422,3360768.0,0.008463541977107525,17256,71.81294250488281,0.12667879462242126,1.0,2187,1746164960.7888098,0.2781622111797333,0.3138020932674408
799.065175969,2207,0.8076923489570618,0.7012133598327637,1.7830618619918823,29.81770896911621,3389952.0,0.008463541977107525,17408,71.81294250488281,0.025492405518889427,1.0,2206,1746164967.064881,0.2799277603626251,0.3144531548023224
799.393456661,2208,0.8076923489570618,0.8208956718444824,1.7830618619918823,31.296876907348633,3391488.0,0.00911458395421505,17416,71.81294250488281,0.07459916174411774,1.0,2207,1746164967.3931546,0.24267122149467468,0.3808594048023224
801.041240559,2213,0.8076923489570618,0.8204936385154724,1.7830618619918823,31.096355438232422,3399168.0,0.010416666977107525,17456,71.81294250488281,0.04738062992691994,1.0,2212,1746164969.0409296,0.2598915100097656,0.3815104365348816
802.359422896,2217,0.8076923489570618,0.7384634017944336,1.7830618619918823,30.833335876464844,3405312.0,0.008463541977107525,17488,71.81294250488281,0.07460987567901611,1.0,2216,1746164970.3589876,0.2557051181793213,0.3209635615348816
803.019982669,2219,0.8076923489570618,0.6467717289924622,1.7830618619918823,30.799480438232422,3408384.0,0.0078125,17504,71.81294250488281,0.05009087547659874,1.0,2218,1746164971.0196204,0.25644469261169434,0.255859375
811.93549793,2246,0.8076923489570618,0.7347298264503479,1.7830618619918823,30.516929626464844,3449856.0,0.00911458395421505,17720,71.81294250488281,-0.07732315361499786,1.0,2245,1746164979.9351685,0.28123921155929565,0.3372395932674408
821.587894722,2275,0.8892355561256409,0.80052250623703,1.8757705688476562,31.390626907348633,3494400.0,0.009765625931322575,17952,68.42745208740234,-0.03408478945493698,1.0,2274,1746164989.587575,0.24940410256385803,0.3632812798023224
822.902197054,2279,0.8892355561256409,0.9303247928619385,1.8757705688476562,31.561199188232422,3500544.0,0.00911458395421505,17984,68.42745208740234,-0.038820914924144745,1.0,2278,1746164990.9018626,0.25519028306007385,0.4635416865348816
831.823950443,2306,0.8892355561256409,0.693179726600647,1.8757705688476562,30.532554626464844,3542016.0,0.0078125,18200,68.42745208740234,-0.03491891175508499,1.0,2305,1746164999.8235142,0.20236320793628693,0.2929687798023224
834.182771558,2313,0.8892355561256409,0.8491360545158386,1.8757705688476562,31.972658157348633,3552768.0,0.010416666977107525,18256,68.42745208740234,0.0826750099658966,1.0,2312,1746165002.182238,0.18251225352287292,0.3945312798023224
834.840633432,2315,0.8892355561256409,0.8150628805160522,1.8757705688476562,31.187501907348633,3555840.0,0.0078125,18272,68.42745208740234,0.05520506203174591,1.0,2314,1746165002.8402026,0.1979103982448578,0.3776041865348816
835.835215995,2318,0.8892355561256409,0.6807047724723816,1.8757705688476562,29.709636688232422,3560448.0,0.0078125,18296,68.42745208740234,-0.015680771321058273,1.0,2317,1746165003.8348365,0.25575459003448486,0.3105469048023224
836.175225381,2319,0.8892355561256409,0.8028836846351624,1.8757705688476562,31.993492126464844,3561984.0,0.00911458395421505,18304,68.42745208740234,-0.008243870921432972,1.0,2318,1746165004.1747406,0.2396482527256012,0.3509114682674408
839.78616385,2330,0.8892355561256409,0.6343693733215332,1.8757705688476562,29.332033157348633,3578880.0,0.0078125,18392,68.42745208740234,0.017002398148179054,1.0,2329,1746165007.7858546,0.24227021634578705,0.2701823115348816
841.450163285,2335,0.8892355561256409,0.7866536974906921,1.8757705688476562,30.843751907348633,3586560.0,0.008463541977107525,18432,68.42745208740234,-0.019744770601391792,1.0,2334,1746165009.4497936,0.26273444294929504,0.3723958432674408
842.13036995,2337,0.8892355561256409,0.77003014087677,1.8757705688476562,30.552085876464844,3589632.0,0.008463541977107525,18448,68.42745208740234,-0.035082560032606125,1.0,2336,1746165010.1300395,0.23167496919631958,0.3587239682674408
842.458825991,2338,0.8892355561256409,0.8655350208282471,1.8757705688476562,31.239585876464844,3591168.0,0.009765625931322575,18456,68.42745208740234,-0.009066578932106495,1.0,2337,1746165010.4584723,0.2172379493713379,0.4316406548023224
849.729403481,2360,0.8892355561256409,0.8489193320274353,1.8757705688476562,31.559898376464844,3624960.0,0.00911458395421505,18632,68.42745208740234,0.03141592815518379,1.0,2359,1746165017.7289965,0.19336481392383575,0.4075520932674408
850.057927991,2361,0.8892355561256409,0.6678182482719421,1.8757705688476562,30.46224021911621,3626496.0,0.008463541977107525,18640,68.42745208740234,0.002374428790062666,1.0,2360,1746165018.0575733,0.20106130838394165,0.2825520932674408
858.987454566,2388,0.8892355561256409,0.7445796132087708,1.8757705688476562,30.781251907348633,3667968.0,0.008463541977107525,18856,68.42745208740234,0.017434002831578255,1.0,2387,1746165026.9871922,0.15173442661762238,0.3268229365348816
860.96175083,2394,0.8892355561256409,0.8692072629928589,1.8757705688476562,31.205730438232422,3677184.0,0.009765625931322575,18904,68.42745208740234,-0.06906750798225403,1.0,2393,1746165028.9614367,0.15748582780361176,0.4055989682674408
877.167528263,2443,0.8892355561256409,0.7989106178283691,1.8757705688476562,31.447917938232422,3752448.0,0.008463541977107525,19296,68.42745208740234,-0.13238544762134552,1.0,2442,1746165045.1671638,0.18612731993198395,0.3717448115348816
880.121323846,2452,0.8892355561256409,0.9086266756057739,1.8757705688476562,31.811199188232422,3766272.0,0.009765625931322575,19368,68.42745208740234,-0.16709575057029724,1.0,2451,1746165048.121015,0.14371216297149658,0.4401041865348816
882.456613305,2459,0.8892355561256409,0.7923879623413086,1.8757705688476562,30.330730438232422,3777024.0,0.0078125,19424,68.42745208740234,-0.18946543335914612,1.0,2458,1746165050.4561393,0.2024979591369629,0.3782552182674408
899.303457238,2510,0.8892355561256409,0.7799928784370422,1.8757705688476562,30.933595657348633,3855360.0,0.00911458395421505,19832,68.42745208740234,-0.14437860250473022,1.0,2509,1746165067.3031461,0.1951439380645752,0.3509114682674408
899.960102631,2512,0.8892355561256409,0.8672460913658142,1.8757705688476562,30.854167938232422,3858432.0,0.009765625931322575,19848,68.42745208740234,-0.13754373788833618,1.0,2511,1746165067.959806,0.15058425068855286,0.4225260615348816
903.26306883,2522,0.8892355561256409,0.6612484455108643,1.8757705688476562,29.01302146911621,3873792.0,0.008463541977107525,19928,68.42745208740234,-0.19393067061901093,1.0,2521,1746165071.2627072,0.1441594660282135,0.2877604365348816
903.590736513,2523,0.8892355561256409,0.7971639633178711,1.8757705688476562,31.361980438232422,3875328.0,0.0078125,19936,68.42745208740234,-0.18684208393096924,1.0,2522,1746165071.5903666,0.1507628858089447,0.3717448115348816
908.585347113,2538,0.8892355561256409,0.8300944566726685,1.8757705688476562,31.234376907348633,3898368.0,0.0078125,20056,68.42745208740234,-0.14110517501831055,1.0,2537,1746165076.584992,0.21469321846961975,0.3997395932674408
915.858930831,2560,0.8892355561256409,0.8134603500366211,1.8757705688476562,31.690105438232422,3932160.0,0.008463541977107525,20232,68.42745208740234,-0.13441750407218933,1.0,2559,1746165083.8585277,0.16142907738685608,0.3593750298023224
918.51447185,2568,0.8892355561256409,0.8226302266120911,1.8757705688476562,30.725261688232422,3944448.0,0.008463541977107525,20296,68.42745208740234,-0.12147051841020584,1.0,2567,1746165086.5140326,0.1888798475265503,0.3984375298023224
922.829320398,2581,0.8892355561256409,0.8169263005256653,1.8757705688476562,30.30208396911621,3964416.0,0.008463541977107525,20400,68.42745208740234,-0.07542575895786285,1.0,2580,1746165090.8289607,0.13502368330955505,0.3899739682674408
929.970657737,2602,0.9589905142784119,0.8479329943656921,1.9564316272735596,30.639324188232422,3996672.0,0.0078125,20568,68.46056365966797,-0.033418215811252594,1.0,2601,1746165097.9700916,0.1207096129655838,0.4082031548023224
937.240614213,2624,0.9589905142784119,0.9804688096046448,1.9564316272735596,31.852867126464844,4030464.0,0.010416666977107525,20744,68.46056365966797,-0.015724558383226395,1.0,2623,1746165105.240183,0.15981894731521606,0.4902344048023224
939.548086372,2631,0.9589905142784119,0.8779703974723816,1.9564316272735596,31.279949188232422,4041216.0,0.00911458395421505,20800,68.46056365966797,0.016391314566135406,1.0,2630,1746165107.5477827,0.12879446148872375,0.4244791865348816
941.207131519,2636,0.9589905142784119,0.918070375919342,1.9564316272735596,31.609376907348633,4048896.0,0.009765625931322575,20840,68.46056365966797,0.019990216940641403,1.0,2635,1746165109.2066407,0.18573495745658875,0.4453125298023224
943.864674312,2644,0.9589905142784119,0.9531250596046448,1.9564316272735596,31.688804626464844,4061184.0,0.00911458395421505,20904,68.46056365966797,-0.045582786202430725,1.0,2643,1746165111.864294,0.14111362397670746,0.4765625298023224
946.837360663,2653,0.9589905142784119,0.7734668254852295,1.9564316272735596,29.847658157348633,4075008.0,0.0078125,20976,68.46056365966797,0.014703852124512196,1.0,2652,1746165114.8368788,0.13118873536586761,0.3697916865348816
948.504816491,2658,0.9589905142784119,0.7870821952819824,1.9564316272735596,29.95833396911621,4082688.0,0.00911458395421505,21016,68.46056365966797,-0.004277597181499004,1.0,2657,1746165116.5043695,0.19843779504299164,0.3821614682674408
951.140007901,2666,0.9589905142784119,0.71212238073349,1.9564316272735596,29.819011688232422,4094976.0,0.008463541977107525,21080,68.46056365966797,0.0009065011981874704,1.0,2665,1746165119.1396105,0.14069806039333344,0.2981770932674408
953.463089601,2673,0.9589905142784119,0.8514056205749512,1.9564316272735596,31.545574188232422,4105728.0,0.009765625931322575,21136,68.46056365966797,0.027460560202598572,1.0,2672,1746165121.46256,0.12111127376556396,0.3932291865348816
954.794072966,2677,0.9589905142784119,0.949824333190918,1.9564316272735596,31.904949188232422,4111872.0,0.010416666977107525,21168,68.46056365966797,-0.006716358941048384,1.0,2676,1746165122.7937124,0.13783970475196838,0.4628906548023224
960.436345143,2694,0.9589905142784119,0.8485408425331116,1.9564316272735596,31.138023376464844,4137984.0,0.008463541977107525,21304,68.46056365966797,-0.09202928096055984,1.0,2693,1746165128.4359674,0.15996414422988892,0.4075520932674408
960.767109783,2695,0.9589905142784119,0.9171704649925232,1.9564316272735596,30.664064407348633,4139520.0,0.00911458395421505,21312,68.46056365966797,-0.11013022810220718,1.0,2694,1746165128.7666347,0.17902332544326782,0.4583333432674408
962.091982719,2699,0.9589905142784119,0.835852861404419,1.9564316272735596,30.003908157348633,4145664.0,0.009765625931322575,21344,68.46056365966797,-0.08080635219812393,1.0,2698,1746165130.0915008,0.15289875864982605,0.4010416865348816
973.047743397,2732,0.9589905142784119,0.8457682728767395,1.9564316272735596,30.736980438232422,4196352.0,0.009765625931322575,21608,68.46056365966797,-0.2515886723995209,1.0,2731,1746165141.0474098,0.25740617513656616,0.4029948115348816
974.035226669,2735,0.9589905142784119,0.7549023032188416,1.9564316272735596,30.30208396911621,4200960.0,0.0078125,21632,68.46056365966797,-0.2637737989425659,1.0,2734,1746165142.0349028,0.24251173436641693,0.3574219048023224
977.021968076,2744,0.9589905142784119,0.8220141530036926,1.9564316272735596,31.845054626464844,4214784.0,0.008463541977107525,21704,68.46056365966797,-0.29144203662872314,1.0,2743,1746165145.0215967,0.12224505096673965,0.3808594048023224
979.360250201,2751,0.9589905142784119,0.8180786371231079,1.9564316272735596,30.977867126464844,4225536.0,0.0078125,21760,68.46056365966797,-0.3530968427658081,1.0,2750,1746165147.3599207,0.16745968163013458,0.3808594048023224
983.986277783,2765,0.9589905142784119,0.759300172328949,1.9564316272735596,29.760417938232422,4247040.0,0.00911458395421505,21872,68.46056365966797,-0.37050360441207886,1.0,2764,1746165151.9858124,0.14233794808387756,0.3476562798023224
986.98378627,2774,0.9589905142784119,0.7492990493774414,1.9564316272735596,31.041667938232422,4260864.0,0.0078125,21944,68.46056365966797,-0.3576875329017639,1.0,2773,1746165154.983342,0.171045184135437,0.3463541865348816
987.642481458,2776,0.9589905142784119,0.7751814723014832,1.9564316272735596,29.986980438232422,4263936.0,0.00911458395421505,21960,68.46056365966797,-0.3404105603694916,1.0,2775,1746165155.6420438,0.16366875171661377,0.3665364682674408
988.630928777,2779,0.9589905142784119,0.8294140696525574,1.9564316272735596,30.809898376464844,4268544.0,0.008463541977107525,21984,68.46056365966797,-0.3726356327533722,1.0,2778,1746165156.6305597,0.1568925380706787,0.3945312798023224
993.923829281,2795,0.9589905142784119,0.8505982160568237,1.9564316272735596,31.319011688232422,4293120.0,0.009765625931322575,22112,68.46056365966797,-0.3493112325668335,1.0,2794,1746165161.9232373,0.14602798223495483,0.4023437798023224
1000.550989133,2815,0.9589905142784119,0.9414063096046448,1.9564316272735596,31.529949188232422,4323840.0,0.008463541977107525,22272,68.46056365966797,-0.28388333320617676,1.0,2814,1746165168.5506098,0.12452568858861923,0.4707031548023224
1000.880169814,2816,0.9589905142784119,0.6813713312149048,1.9564316272735596,30.119792938232422,4325376.0,0.0078125,22280,68.46056365966797,-0.28283989429473877,1.0,2815,1746165168.8797758,0.1308681070804596,0.2923177182674408
1016.120860135,2862,0.9589905142784119,0.8939322829246521,1.9564316272735596,31.846355438232422,4396032.0,0.00911458395421505,22648,68.46056365966797,-0.313560426235199,1.0,2861,1746165184.1203218,0.12990030646324158,0.4322916865348816
1018.781621624,2870,0.9589905142784119,0.8020870685577393,1.9564316272735596,30.04817771911621,4408320.0,0.00911458395421505,22712,68.46056365966797,-0.27285850048065186,1.0,2869,1746165186.7812548,0.1377033293247223,0.3815104365348816
1019.438033199,2872,0.9589905142784119,0.8606494069099426,1.9564316272735596,30.854167938232422,4411392.0,0.009765625931322575,22728,68.46056365966797,-0.2469397634267807,1.0,2871,1746165187.4376583,0.11233833432197571,0.4192708432674408
1021.415143333,2878,0.9589905142784119,0.9658854603767395,1.9564316272735596,32.235679626464844,4420608.0,0.009765625931322575,22776,68.46056365966797,-0.26756396889686584,1.0,2877,1746165189.4148061,0.1287117302417755,0.4680989682674408
1021.745815189,2879,0.9589905142784119,0.8893128633499146,1.9564316272735596,31.514324188232422,4422144.0,0.00911458395421505,22784,68.46056365966797,-0.2656959891319275,1.0,2878,1746165189.7454305,0.14059853553771973,0.4225260615348816
1022.76768853,2882,0.9589905142784119,0.7729288935661316,1.9564316272735596,30.739585876464844,4426752.0,0.0078125,22808,68.46056365966797,-0.2779574990272522,1.0,2881,1746165190.7669237,0.10346506536006927,0.3613281548023224
1026.718334133,2894,0.9589905142784119,0.9008887410163879,1.9564316272735596,30.802085876464844,4445184.0,0.009765625931322575,22904,68.46056365966797,-0.27567562460899353,1.0,2893,1746165194.718004,0.11412147432565689,0.4427083432674408
1031.714493968,2909,0.9589905142784119,0.8618411421775818,1.9564316272735596,31.423179626464844,4468224.0,0.00911458395421505,23024,68.46056365966797,-0.2760555148124695,1.0,2908,1746165199.7141545,0.13858744502067566,0.4140625298023224
1033.362008048,2914,0.9589905142784119,0.7305298447608948,1.9564316272735596,29.859376907348633,4475904.0,0.008463541977107525,23064,68.46056365966797,-0.28219133615493774,1.0,2913,1746165201.3616598,0.09758798778057098,0.3398437798023224
1041.051795331,2937,0.9409937858581543,0.824720025062561,1.9354404211044312,31.122398376464844,4511232.0,0.009765625931322575,23248,67.81055450439453,-0.30467355251312256,1.0,2936,1746165209.0512648,0.15473926067352295,0.3841145932674408
1043.06092725,2943,0.9409937858581543,0.8389363288879395,1.9354404211044312,31.203126907348633,4520448.0,0.008463541977107525,23296,67.81055450439453,-0.3011549711227417,1.0,2942,1746165211.0605936,0.14260920882225037,0.4049479365348816
1050.65036036,2966,0.9409937858581543,1.01171875,1.9354404211044312,32.200523376464844,4555776.0,0.008463541977107525,23480,67.81055450439453,-0.30876994132995605,1.0,2965,1746165218.6499553,0.09116126596927643,0.505859375
1051.968065541,2970,0.9409937858581543,0.7637326717376709,1.9354404211044312,30.315105438232422,4561920.0,0.0078125,23512,67.81055450439453,-0.29871857166290283,1.0,2969,1746165219.96775,0.1036737859249115,0.3704427182674408
1056.931983284,2985,0.9409937858581543,0.9121704697608948,1.9354404211044312,31.645835876464844,4584960.0,0.01106770895421505,23632,67.81055450439453,-0.31743404269218445,1.0,2984,1746165224.931587,0.10699512809515,0.4433594048023224
1058.909583675,2991,0.9409937858581543,0.8021232485771179,1.9354404211044312,30.304689407348633,4594176.0,0.010416666977107525,23680,67.81055450439453,-0.2924095392227173,1.0,2990,1746165226.9091341,0.1215970367193222,0.3808594048023224
1064.193356788,3007,0.9409937858581543,0.91646808385849,1.9354404211044312,31.864585876464844,4618752.0,0.010416666977107525,23808,67.81055450439453,-0.3012983798980713,1.0,3006,1746165232.1930382,0.12707734107971191,0.4316406548023224
1070.788806267,3027,0.9409937858581543,0.6673375368118286,1.9354404211044312,29.14583396911621,4649472.0,0.008463541977107525,23968,67.81055450439453,-0.3155200481414795,1.0,3026,1746165238.788422,0.12099654972553253,0.2968750298023224
1072.167838298,3031,0.9409937858581543,0.8426725268363953,1.9354404211044312,30.269533157348633,4655616.0,0.00911458395421505,24000,67.81055450439453,-0.28361549973487854,1.0,3030,1746165240.1674294,0.09015204757452011,0.4042969048023224
1089.42297803,3083,0.9409937858581543,0.9422733783721924,1.9354404211044312,31.591148376464844,4735488.0,0.010416666977107525,24416,67.81055450439453,-0.30190831422805786,1.0,3082,1746165257.4226592,0.10753107070922852,0.4524739682674408
1090.736199033,3087,0.9409937858581543,0.7776511311531067,1.9354404211044312,31.088542938232422,4741632.0,0.008463541977107525,24448,67.81055450439453,-0.29169976711273193,1.0,3086,1746165258.7358902,0.13328716158866882,0.3587239682674408
1100.697092999,3117,0.9409937858581543,0.8752449750900269,1.9354404211044312,31.333335876464844,4787712.0,0.009765625931322575,24688,67.81055450439453,-0.2836109697818756,1.0,3116,1746165268.6967967,0.13611918687820435,0.4127604365348816
1106.303118908,3134,0.9409937858581543,0.8372328281402588,1.9354404211044312,30.628908157348633,4813824.0,0.01106770895421505,24824,67.81055450439453,-0.19301754236221313,1.0,3133,1746165274.3028038,0.1142161637544632,0.3958333432674408
1113.917609635,3157,0.9409937858581543,0.9510831236839294,1.9354404211044312,32.0390625,4849152.0,0.011718750931322575,25008,67.81055450439453,-0.269117146730423,1.0,3156,1746165281.9172215,0.16097642481327057,0.4596354365348816
1120.548442565,3177,0.9409937858581543,0.7762157917022705,1.9354404211044312,30.457033157348633,4879872.0,0.00911458395421505,25168,67.81055450439453,-0.29541513323783875,1.0,3176,1746165288.5479207,0.10103882849216461,0.3671875298023224
1135.831245596,3223,0.9409937858581543,0.7690494656562805,1.9354404211044312,30.528648376464844,4950528.0,0.010416666977107525,25536,67.81055450439453,-0.20102939009666443,1.0,3222,1746165303.830935,0.08891158550977707,0.3502604365348816
1138.132657126,3230,0.9409937858581543,0.9505208730697632,1.9354404211044312,31.097658157348633,4961280.0,0.00911458395421505,25592,67.81055450439453,-0.23916859924793243,1.0,3229,1746165306.1323128,0.13000668585300446,0.4752604365348816
1140.135094362,3236,0.9409937858581543,0.7846435904502869,1.9354404211044312,31.325523376464844,4970496.0,0.00911458395421505,25640,67.81055450439453,-0.2501378059387207,1.0,3235,1746165308.1347587,0.09551423043012619,0.3645833432674408
1142.432299945,3243,0.9409937858581543,0.8750098347663879,1.9354404211044312,31.579429626464844,4981248.0,0.00911458395421505,25696,67.81055450439453,-0.23921871185302734,1.0,3242,1746165310.4319758,0.09358158707618713,0.4036458432674408
1143.743453761,3247,0.9409937858581543,0.7011972665786743,1.9354404211044312,29.928386688232422,4987392.0,0.009765625931322575,25728,67.81055450439453,-0.2682666778564453,1.0,3246,1746165311.743127,0.12792685627937317,0.3144531548023224
1146.797545031,3256,0.9540889263153076,0.8283077478408813,1.9495340585708618,31.238283157348633,5001216.0,0.010416666977107525,25800,65.26398468017578,-0.25864261388778687,0.9999999403953552,3255,1746165314.7971942,0.10235960781574249,0.3750000298023224
1149.094917947,3263,0.9540889263153076,0.6882765889167786,1.9495340585708618,29.171876907348633,5011968.0,0.008463541977107525,25856,65.26398468017578,-0.23561511933803558,0.9999999403953552,3262,1746165317.0946286,0.09134483337402344,0.3066406548023224
1151.416574561,3270,0.9540889263153076,0.6836420893669128,1.9495340585708618,29.959636688232422,5022720.0,0.0078125,25912,65.26398468017578,-0.26714643836021423,0.9999999403953552,3269,1746165319.4162343,0.08181785047054291,0.2968750298023224
1158.64682283,3292,0.9540889263153076,0.9466146230697632,1.9495340585708618,31.371095657348633,5056512.0,0.009765625931322575,26088,65.26398468017578,-0.39235740900039673,0.9999999403953552,3291,1746165326.6465003,0.22807887196540833,0.4733073115348816
1165.949899091,3314,0.9540889263153076,0.7835709452629089,1.9495340585708618,29.964845657348633,5090304.0,0.00911458395421505,26264,65.26398468017578,-0.3688570261001587,0.9999999403953552,3313,1746165333.9495735,0.10328596830368042,0.3678385615348816
1170.220914678,3327,0.9540889263153076,0.7644422650337219,1.9495340585708618,30.21614646911621,5110272.0,0.008463541977107525,26368,65.26398468017578,-0.36179959774017334,0.9999999403953552,3326,1746165338.220449,0.0942993313074112,0.3470052182674408
